id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: league,Unnamed: season
5475a510,38,Gabriel Bares,SUI,MF,Montpellier,24-001,2000,0.1,5,0,2,3,0,0,5,0,0,,0,,1,1,0,0,0,0,0,0,2,0,Matches,FRA-L1,24-25
37d39918,39,Dylan Batubinsika,COD,DF,Saint-Étienne,28-197,1996,2.0,104,7,49,53,2,0,104,5,3,60.0,1,20.0,58,329,180,1,0,0,1,0,72,0,Matches,FRA-L1,24-25
e21d1928,40,Yassin Belkhdim,FRA,MF,Angers,22-198,2002,1.8,70,3,23,35,14,2,70,2,1,50.0,1,50.0,45,255,116,3,1,0,5,2,43,5,Matches,FRA-L1,24-25
3bd65247,41,Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19-196,2005,1.7,107,0,11,47,49,8,107,10,2,20.0,7,70.0,78,581,391,9,13,5,6,1,84,11,Matches,FRA-L1,24-25
5a04fd92,42,Saïd Benrahma,ALG,"FW,MF",Lyon,29-020,1995,1.9,105,0,11,42,52,10,105,4,2,50.0,2,50.0,71,496,235,9,5,2,3,2,87,30,Matches,FRA-L1,24-25
b8aedf06,43,Lucas Beraldo,BRA,DF,Paris S-G,20-280,2003,1.0,134,7,46,86,4,0,134,0,0,,0,,103,414,244,0,2,0,0,0,123,0,Matches,FRA-L1,24-25
e5a94f46,44,Emmanuel Biumla,FRA,DF,Angers,19-114,2005,0.1,9,3,7,2,0,0,9,1,0,0.0,1,100.0,6,8,3,0,0,0,0,0,6,0,Matches,FRA-L1,24-25
3d214e5f,45,Marco Bizot,NED,GK,Brest,33-173,1991,2.0,96,85,95,1,0,0,96,0,0,,0,,62,292,133,0,0,0,0,0,59,0,Matches,FRA-L1,24-25
6191093d,46,Ludovic Blas,FRA,"FW,MF",Rennes,26-243,1997,2.0,85,0,4,28,53,15,85,9,2,22.2,7,77.8,57,452,219,8,4,3,5,3,68,20,Matches,FRA-L1,24-25
59e9edb5,47,Augustine Boakye,GHA,MF,Saint-Étienne,23-301,2000,0.6,18,0,4,7,7,1,18,3,1,33.3,2,66.7,11,100,39,3,2,1,1,0,11,2,Matches,FRA-L1,24-25
c2f23fc8,48,Moïse Bombito,CAN,DF,Nice,24-153,2000,1.0,92,10,54,37,1,0,92,0,0,,0,,49,233,96,0,0,0,2,0,66,1,Matches,FRA-L1,24-25
8006228f,49,Ayyoub Bouaddi,FRA,MF,Lille,16-333,2007,0.2,22,1,4,13,5,0,22,1,0,0.0,1,100.0,10,52,21,0,0,0,0,0,16,0,Matches,FRA-L1,24-25
0400dd2f,50,Badredine Bouanani,ALG,"FW,MF",Nice,19-266,2004,0.4,20,0,1,4,16,2,20,2,2,100.0,0,0.0,11,83,40,1,1,1,1,1,16,5,Matches,FRA-L1,24-25
f9d5908e,51,Hicham Boudaoui,ALG,MF,Nice,24-342,1999,2.0,129,2,27,80,25,2,129,7,0,0.0,6,85.7,68,333,161,3,4,1,2,1,76,5,Matches,FRA-L1,24-25
20e73fac,52,Benjamin Bourigeaud,FRA,MF,Rennes,30-229,1994,0.9,57,3,9,24,25,2,57,1,1,100.0,0,0.0,20,79,44,0,2,0,1,1,35,4,Matches,FRA-L1,24-25
02bcaf8e,53,Bilal Brahimi,ALG,MF,Nice,24-169,2000,0.8,49,2,7,23,19,0,49,2,0,0.0,2,100.0,29,202,112,3,3,0,0,3,35,10,Matches,FRA-L1,24-25
5b146df3,54,Lilian Brassier,FRA,DF,Marseille,24-302,1999,1.0,97,14,41,50,6,2,97,1,0,0.0,1,100.0,50,311,164,3,0,0,1,0,66,0,Matches,FRA-L1,24-25
db87a2c4,55,Marcin Bułka,POL,GK,Nice,24-331,1999,2.0,63,52,62,0,1,1,63,0,0,,0,,32,176,106,0,0,0,0,0,22,0,Matches,FRA-L1,24-25
148e136f,56,Rémy Cabella,FRA,MF,Lille,34-175,1990,1.2,102,0,6,48,51,4,102,5,0,0.0,5,100.0,57,269,144,4,2,1,0,2,77,16,Matches,FRA-L1,24-25
2a657da0,57,Mathieu Cafaro,FRA,MF,Saint-Étienne,27-158,1997,1.7,79,0,14,29,37,9,79,4,2,50.0,2,50.0,46,354,201,6,3,4,3,1,53,13,Matches,FRA-L1,24-25
94f8d10c,58,Duje Ćaleta-Car,CRO,DF,Lyon,27-348,1996,2.0,99,31,66,30,3,3,99,0,0,,0,,35,136,27,0,0,0,2,0,47,0,Matches,FRA-L1,24-25
9a34200f,59,Issiaga Camara,GUI,MF,Nice,19-210,2005,0.0,5,0,0,5,0,0,5,0,0,,0,,3,11,4,0,0,0,0,0,4,1,Matches,FRA-L1,24-25
19c2ffa4,60,Lamine Camara,SEN,MF,Monaco,20-242,2004,2.0,158,2,22,101,37,3,158,2,1,50.0,0,0.0,92,515,206,4,1,0,3,2,109,2,Matches,FRA-L1,24-25
8577e60a,61,Mahdi Camara,FRA,MF,Brest,26-061,1998,2.0,125,1,15,75,37,8,125,8,4,50.0,4,50.0,60,288,139,3,2,1,4,1,77,6,Matches,FRA-L1,24-25
9f4a940f,62,Axel Camblan,FRA,MF,Brest,21-000,2003,0.2,7,0,0,2,5,2,7,0,0,,0,,4,68,50,2,0,2,0,0,5,1,Matches,FRA-L1,24-25
79b2399c,63,Pierrick Capelle,FRA,MF,Angers,37-137,1987,1.6,66,1,9,40,18,0,66,5,2,40.0,3,60.0,25,134,70,3,1,0,3,3,33,4,Matches,FRA-L1,24-25
f81ef10d,64,Maxence Caqueret,FRA,MF,Lyon,24-197,2000,1.8,102,2,20,65,19,3,102,11,5,45.5,4,36.4,45,303,126,5,0,0,4,2,67,0,Matches,FRA-L1,24-25
707b98f1,65,Valentin Carboni,ARG,FW,Marseille,19-178,2005,0.1,11,0,0,4,7,0,11,0,0,,0,,7,76,37,2,2,0,0,0,10,3,Matches,FRA-L1,24-25
481f76cf,66,Josué Casimir,FRA,FW,Le Havre,22-341,2001,1.7,48,1,7,22,19,3,48,3,1,33.3,1,33.3,30,154,85,4,2,2,2,3,38,9,Matches,FRA-L1,24-25
f86fe8c1,67,Cristian Cásseres Jr.,VEN,MF,Toulouse,24-223,2000,2.0,121,6,23,81,20,2,121,3,0,0.0,3,100.0,62,245,114,2,1,0,2,1,78,2,Matches,FRA-L1,24-25
e0f3a1f6,68,Jean-Charles Castelletto,CMR,DF,Nantes,29-217,1995,2.0,115,21,62,50,4,1,115,0,0,,0,,54,199,101,0,0,0,3,0,66,0,Matches,FRA-L1,24-25
16aa7d4c,69,Brendan Chardonnet,FRA,DF,Brest,29-252,1994,2.0,127,12,63,60,4,2,127,0,0,,0,,72,377,186,2,1,0,0,0,83,1,Matches,FRA-L1,24-25
649b57e9,70,Jhoanner Chávez,ECU,DF,Lens,22-127,2002,1.5,83,4,21,30,34,5,83,3,1,33.3,2,66.7,45,166,73,2,2,0,2,2,46,12,Matches,FRA-L1,24-25
78430598,71,Sidiki Cherif,FRA,FW,Angers,17-259,2006,1.7,46,0,3,27,17,2,46,5,1,20.0,4,80.0,28,126,53,3,2,0,4,5,31,6,Matches,FRA-L1,24-25
b3d76d84,72,Lucas Chevalier,FRA,GK,Lille,22-298,2001,2.0,56,43,56,0,0,0,56,0,0,,0,,34,143,72,0,0,0,0,0,31,0,Matches,FRA-L1,24-25
68a26d51,73,Pedro Chirivella,ESP,MF,Nantes,27-099,1997,2.0,124,8,24,79,21,0,124,0,0,,0,,54,252,64,0,1,0,1,0,80,2,Matches,FRA-L1,24-25
7909ffa4,74,Joris Chotard,FRA,MF,Montpellier,22-341,2001,2.0,80,7,30,45,5,0,80,1,0,0.0,1,100.0,26,106,50,1,0,0,0,1,42,2,Matches,FRA-L1,24-25
5219ab4a,75,Jonathan Clauss,FRA,"DF,MF",Nice,31-340,1992,2.0,111,4,25,47,40,7,111,3,1,33.3,2,66.7,37,185,107,5,2,2,2,2,57,9,Matches,FRA-L1,24-25
3010aefb,76,Marcus Coco,FRA,"DF,FW",Nantes,28-067,1996,1.0,56,2,15,28,13,0,56,1,0,0.0,1,100.0,30,107,49,1,2,0,2,0,31,3,Matches,FRA-L1,24-25
577744b8,77,Derek Cornelius,CAN,DF,Marseille,26-279,1997,1.0,73,19,57,16,0,0,73,0,0,,0,,48,177,106,0,0,0,0,0,49,0,Matches,FRA-L1,24-25
59948ef7,78,David Pereira da Costa,POR,MF,Lens,23-238,2001,0.3,16,0,2,3,11,0,16,0,0,,0,,11,110,99,2,3,0,0,1,13,0,Matches,FRA-L1,24-25
bfb2056e,79,Logan Costa,CPV,DF,Toulouse,23-151,2001,1.0,69,12,34,33,3,0,69,0,0,,0,,37,179,115,1,0,0,0,1,42,1,Matches,FRA-L1,24-25
78310540,80,Lasso Coulibaly,GHA,"FW,MF",Auxerre,21-316,2002,0.4,15,0,3,5,8,2,15,2,1,50.0,1,50.0,9,47,22,0,0,0,1,0,12,3,Matches,FRA-L1,24-25
05ba9d7c,81,Tanguy Coulibaly,FRA,FW,Montpellier,23-194,2001,0.0,5,0,0,3,2,1,5,1,1,100.0,0,0.0,3,50,9,1,0,0,0,0,4,2,Matches,FRA-L1,24-25
4654e5f5,82,Charlie Cresswell,ENG,DF,Toulouse,22-013,2002,2.0,150,20,66,74,12,4,150,4,0,0.0,3,75.0,76,374,193,4,2,1,3,0,90,1,Matches,FRA-L1,24-25
e76f6fbe,83,Kévin Danois,FRA,DF,Auxerre,20-063,2004,0.1,11,2,2,5,4,0,11,0,0,,0,,4,31,21,1,2,0,1,0,6,0,Matches,FRA-L1,24-25
6e33125f,84,Kevin Danso,AUT,DF,Lens,25-346,1998,2.0,137,21,73,61,3,2,137,0,0,,0,,54,280,141,0,0,0,2,1,56,0,Matches,FRA-L1,24-25
fd2bc67d,85,Dante,BRA,DF,Nice,40-317,1983,2.0,186,12,70,106,10,3,186,0,0,,0,,115,600,413,1,1,0,2,1,143,0,Matches,FRA-L1,24-25
d4925a40,86,Pape Daouda Diongue,SEN,MF,Strasbourg,,,0.5,35,0,3,23,9,3,35,2,0,0.0,2,100.0,19,107,42,2,1,0,3,0,27,2,Matches,FRA-L1,24-25
ce50fd99,87,Jonathan David,CAN,FW,Lille,24-229,2000,1.5,47,0,2,16,31,9,47,3,2,66.7,1,33.3,29,213,69,1,1,1,3,5,34,8,Matches,FRA-L1,24-25
88b4d2e3,88,Zuriko Davitashvili,GEO,MF,Saint-Étienne,23-197,2001,1.7,57,1,9,20,29,2,57,4,1,25.0,3,75.0,26,186,77,3,5,1,5,1,37,8,Matches,FRA-L1,24-25
0be95d34,89,Romain Del Castillo,FRA,FW,Brest,28-154,1996,2.0,127,0,4,62,64,7,126,9,3,33.3,6,66.7,74,317,145,4,7,2,7,1,85,21,Matches,FRA-L1,24-25
b19db005,90,Ousmane Dembélé,FRA,FW,Paris S-G,27-107,1997,0.9,79,0,2,27,51,9,79,10,3,30.0,6,60.0,53,394,124,7,1,5,4,0,63,19,Matches,FRA-L1,24-25
e8c5dd4d,91,Arthur Desmas,FRA,GK,Le Havre,30-145,1994,2.0,60,47,60,0,0,0,60,0,0,,0,,32,187,113,0,0,0,0,0,22,0,Matches,FRA-L1,24-25
331c5a98,92,Mamadou Diakhon,FRA,"MF,FW",Reims,18-343,2005,0.2,8,0,3,4,1,1,8,1,1,100.0,0,0.0,5,30,11,0,0,0,0,1,6,2,Matches,FRA-L1,24-25
1bfb6fef,93,Bafodé Diakité,FRA,DF,Lille,23-237,2001,2.0,193,19,70,121,3,2,193,2,2,100.0,0,0.0,132,768,496,1,1,0,0,0,157,0,Matches,FRA-L1,24-25
44435c8f,94,Oumar Diakité,CIV,FW,Reims,20-254,2003,1.4,42,1,5,21,16,2,42,2,1,50.0,1,50.0,22,136,53,3,1,0,7,1,24,7,Matches,FRA-L1,24-25
6d0fe035,95,Habib Diarra,SEN,MF,Strasbourg,20-240,2004,1.8,71,0,12,40,20,1,71,2,1,50.0,1,50.0,44,223,132,6,1,1,2,5,56,4,Matches,FRA-L1,24-25
1f038218,96,Kandet Diawara,GUI,FW,Le Havre,24-202,2000,0.0,4,0,1,3,0,0,4,0,0,,0,,2,2,0,0,0,0,0,2,2,0,Matches,FRA-L1,24-25
1906b842,97,Mahamadou Diawara,FRA,MF,Lyon,19-195,2005,0.2,9,0,0,8,2,1,9,0,0,,0,,2,36,28,1,1,0,0,1,3,0,Matches,FRA-L1,24-25
4be0b467,98,Lois Diony,FRA,FW,Angers,31-254,1992,0.2,6,0,0,1,5,2,6,0,0,,0,,4,19,0,0,0,0,2,0,6,2,Matches,FRA-L1,24-25
9b5237b1,99,Andy Diouf,FRA,MF,Lens,21-105,2003,1.2,70,0,14,37,21,1,70,2,1,50.0,1,50.0,40,246,133,4,5,0,3,1,46,4,Matches,FRA-L1,24-25
eedea60b,100,Yehvann Diouf,FRA,GK,Reims,24-288,1999,2.0,73,61,72,1,0,0,73,0,0,,0,,36,229,139,0,0,0,0,0,29,0,Matches,FRA-L1,24-25
08f5afaa,101,Gianluigi Donnarumma,ITA,GK,Paris S-G,25-187,1999,2.0,59,50,59,0,0,0,59,0,0,,0,,32,126,59,0,0,0,0,0,32,0,Matches,FRA-L1,24-25
9e7483ff,102,Désiré Doué,FRA,FW,Paris S-G,19-088,2005,0.3,34,0,0,10,25,5,34,6,3,50.0,3,50.0,25,126,72,3,1,2,0,0,29,5,Matches,FRA-L1,24-25
b4ef3fb5,103,Guela Doué,CIV,DF,Strasbourg,21-318,2002,2.0,173,16,85,88,4,1,173,1,1,100.0,0,0.0,91,484,286,2,2,0,1,1,110,1,Matches,FRA-L1,24-25
301c287b,104,Douglas,BRA,MF,Nantes,27-230,1997,2.0,103,6,18,50,35,4,103,2,2,100.0,0,0.0,46,230,93,1,0,0,0,1,65,3,Matches,FRA-L1,24-25
0512a60a,105,Ismaël Doukouré,FRA,MF,Strasbourg,21-037,2003,1.7,103,7,35,63,5,0,103,1,1,100.0,0,0.0,47,233,144,4,0,0,1,2,76,3,Matches,FRA-L1,24-25
0cbc8baa,106,Jean-Kevin Duverne,HAI,DF,Nantes,27-049,1997,1.2,79,6,25,30,24,2,79,4,2,50.0,1,25.0,24,169,87,2,3,1,0,0,33,1,Matches,FRA-L1,24-25
10cff752,107,Aron Dønnum,NOR,"DF,MF",Toulouse,26-132,1998,1.6,72,4,13,31,31,2,72,3,1,33.3,2,66.7,38,190,114,5,3,2,4,2,45,11,Matches,FRA-L1,24-25
8d5016e6,108,Jacques Ekomie,GAB,DF,Angers,21-011,2003,1.8,95,2,28,32,35,1,95,5,1,20.0,3,60.0,31,120,45,1,0,0,4,2,37,5,Matches,FRA-L1,24-25
0b4f388a,109,Breel Embolo,SUI,FW,Monaco,27-198,1997,1.7,62,0,1,24,37,16,62,7,1,14.3,6,85.7,45,199,84,3,1,2,11,3,53,12,Matches,FRA-L1,24-25
a0c590b9,110,Emanuel Emegha,NED,FW,Strasbourg,21-209,2003,1.7,33,2,3,19,11,3,33,2,0,0.0,2,100.0,13,70,35,1,2,0,5,2,23,3,Matches,FRA-L1,24-25
745ca0a3,111,Romain Faivre,FRA,FW,Brest,26-047,1998,1.2,60,0,6,29,26,2,60,10,3,30.0,7,70.0,37,236,100,3,3,0,0,0,41,7,Matches,FRA-L1,24-25
005c0807,112,Zinedine Ferhat,ALG,MF,Angers,31-182,1993,0.3,16,0,3,11,2,0,16,0,0,,0,,14,42,19,0,0,0,1,0,15,0,Matches,FRA-L1,24-25
375622c5,113,Jordan Ferri,FRA,MF,Montpellier,32-171,1992,1.7,91,2,33,47,12,3,91,3,0,0.0,2,66.7,41,206,105,1,0,0,1,5,64,7,Matches,FRA-L1,24-25
50ac8941,114,Karol Fila,POL,MF,Strasbourg,26-078,1998,0.1,4,0,2,2,0,0,4,0,0,,0,,1,1,1,0,0,0,0,0,2,0,Matches,FRA-L1,24-25
8236f673,115,Malick Fofana,BEL,"FW,MF",Lyon,19-152,2005,1.1,40,0,7,16,19,3,40,3,1,33.3,1,33.3,27,281,164,7,5,3,3,2,30,5,Matches,FRA-L1,24-25
9d420dad,116,Yahia Fofana,CIV,GK,Angers,24-009,2000,2.0,77,63,76,1,0,0,77,0,0,,0,,39,220,124,0,0,0,0,0,27,0,Matches,FRA-L1,24-25
2145368f,117,Lamine Fomba,FRA,MF,Saint-Étienne,26-217,1998,0.1,9,1,3,6,0,0,9,0,0,,0,,6,35,12,0,0,0,0,1,5,1,Matches,FRA-L1,24-25
00a8d210,118,Przemysław Frankowski,POL,MF,Lens,29-140,1995,0.0,4,0,2,0,2,0,4,0,0,,0,,2,8,0,0,0,0,0,1,3,0,Matches,FRA-L1,24-25
4b96c347,119,Angelo Fulgini,FRA,MF,Lens,28-010,1996,1.0,60,0,8,30,22,0,60,5,2,40.0,3,60.0,31,141,25,0,0,0,3,3,44,5,Matches,FRA-L1,24-25
6be41a31,120,Yann Gboho,FRA,"MF,FW",Toulouse,23-229,2001,2.0,70,0,2,24,45,17,70,9,7,77.8,2,22.2,54,351,246,11,4,5,6,2,55,19,Matches,FRA-L1,24-25
645a3363,121,Angel Gomes,ENG,MF,Lille,23-365,2000,0.5,5,0,1,4,0,0,5,0,0,,0,,5,15,5,0,0,0,0,0,5,1,Matches,FRA-L1,24-25
aad56ca3,122,Amine Gouiri,ALG,FW,Rennes,24-196,2000,1.8,62,1,3,23,37,16,62,8,3,37.5,5,62.5,38,235,144,7,2,4,1,2,48,9,Matches,FRA-L1,24-25
06c48679,123,Jonathan Gradit,FRA,DF,Lens,31-280,1992,1.8,141,9,49,85,9,0,141,1,0,0.0,1,100.0,82,395,264,3,3,0,2,0,91,0,Matches,FRA-L1,24-25
d2448564,124,Samuel Grandsir,FRA,MF,Le Havre,28-016,1996,0.2,9,0,0,6,3,0,9,0,0,,0,,4,43,12,0,0,0,0,1,4,0,Matches,FRA-L1,24-25
58eee997,125,Mason Greenwood,ENG,"FW,MF",Marseille,22-334,2001,2.0,82,2,15,40,30,10,81,9,1,11.1,7,77.8,56,391,222,7,3,7,3,3,62,12,Matches,FRA-L1,24-25
0da5076f,126,Albert Grønbaek,DEN,MF,Rennes,23-099,2001,1.7,50,0,5,15,31,9,50,3,1,33.3,2,66.7,28,164,115,4,4,2,6,5,34,10,Matches,FRA-L1,24-25
d5d22a58,127,Gabriel Gudmundsson,SWE,DF,Lille,25-123,1999,1.1,63,0,14,18,32,2,63,3,2,66.7,1,33.3,30,176,103,3,0,0,1,1,35,10,Matches,FRA-L1,24-25
b73f17f8,128,Evann Guessand,CIV,FW,Nice,23-060,2001,2.0,49,0,0,29,23,8,49,3,1,33.3,2,66.7,37,205,71,4,2,1,9,2,41,13,Matches,FRA-L1,24-25
a08bb82c,129,Bahereba Guirassy,FRA,FW,Nantes,18-001,2006,0.0,6,1,3,2,2,2,6,4,3,75.0,1,25.0,3,85,53,1,1,1,0,0,1,0,Matches,FRA-L1,24-25
