id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
cadd666a,1,Dickson Abiama,NGA,FW,Greuther Fürth,22,1998,8.1,3,0,0,17,11,15,3,4,7,0,0,0,28,19,30,38.8,Matches,GER-BL1,21-22
dc38e3bc,2,Ragnar Ache,GER,"MF,FW",Eint Frankfurt,23,1998,2.9,0,0,0,5,8,6,6,0,0,0,0,0,7,18,10,64.3,Matches,GER-BL1,21-22
2b09d998,3,Tyler Adams,USA,MF,RB Leipzig,22,1999,15.0,5,0,0,19,15,0,2,16,7,0,0,0,85,20,10,66.7,Matches,GER-BL1,21-22
22919e97,4,Sargis Adamyan,ARM,"FW,MF",Hoffenheim,28,1993,3.7,0,0,0,5,8,4,5,1,6,0,0,0,24,3,14,17.6,Matches,GER-BL1,21-22
dcfb17f4,5,Amine Adli,MAR,"FW,MF",Leverkusen,21,2000,14.0,3,0,0,27,28,8,21,11,14,0,0,0,62,12,29,29.3,Matches,GER-BL1,21-22
a6c58494,6,Naouirou Ahamada,FRA,"MF,DF",Stuttgart,19,2002,0.7,0,0,0,2,1,0,0,0,0,0,0,0,4,1,3,25.0,Matches,GER-BL1,21-22
89ac64a6,7,Manuel Akanji,SUI,DF,Dortmund,26,1995,25.1,3,0,0,19,24,1,3,35,23,0,0,1,164,51,35,59.3,Matches,GER-BL1,21-22
6ec6fde0,8,Kevin Akpoguma,NGA,"DF,FW",Hoffenheim,26,1995,17.0,5,0,0,25,23,4,31,20,19,0,1,0,100,17,20,45.9,Matches,GER-BL1,21-22
834d0be5,9,Lucas Alario,ARG,FW,Leverkusen,28,1992,7.3,2,0,0,8,8,7,1,1,5,1,0,0,13,19,23,45.2,Matches,GER-BL1,21-22
