id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
565bf0da,1,David Abraham,ARG,DF,Eint Frankfurt,31,1986,25.6,3,0,0,11,20,0,7,40,32,0,0,1,113,78,42,65.0,Matches,GER-BL1,17-18
1c08a3c8,2,Amir Abrashi,ALB,MF,Freiburg,27,1990,9.4,2,0,0,20,27,0,5,19,32,0,0,0,55,17,17,50.0,Matches,GER-BL1,17-18
f71890f5,3,René Adler,GER,GK,Mainz 05,32,1985,14.0,0,0,0,1,4,0,0,0,1,0,1,0,33,5,0,100.0,Matches,GER-BL1,17-18
74ced675,4,Ailton,BRA,"DF,MF",Stuttgart,22,1995,1.2,0,0,0,3,3,0,3,2,5,0,0,0,9,4,2,66.7,Matches,GER-BL1,17-18
89ac64a6,5,Manuel Akanji,SUI,DF,Dortmund,22,1995,10.0,2,0,0,9,4,0,1,7,15,0,0,0,35,14,15,48.3,Matches,GER-BL1,17-18
debc2f28,6,Chadrac Akolo,COD,"MF,FW",Stuttgart,22,1995,12.2,2,0,0,13,12,8,14,5,14,0,0,0,43,10,25,28.6,Matches,GER-BL1,17-18
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,22,1995,18.8,1,0,0,22,17,1,6,22,39,0,0,1,91,27,21,56.3,Matches,GER-BL1,17-18
05439de2,8,David Alaba,AUT,DF,Bayern Munich,25,1992,17.2,1,0,0,9,6,2,94,10,14,0,0,0,85,15,17,46.9,Matches,GER-BL1,17-18
834d0be5,9,Lucas Alario,ARG,FW,Leverkusen,24,1992,17.2,4,1,0,40,41,14,3,4,10,1,0,0,38,47,92,33.8,Matches,GER-BL1,17-18
d459281d,10,Miiko Albornoz,CHI,"DF,MF",Hannover 96,26,1990,7.8,1,0,0,9,14,0,23,5,20,0,0,0,31,10,17,37.0,Matches,GER-BL1,17-18
77e84962,11,Thiago Alcántara,ESP,"MF,FW",Bayern Munich,26,1991,13.9,3,0,0,24,14,1,13,27,35,1,0,0,77,21,17,55.3,Matches,GER-BL1,17-18
2930c9d8,12,Stephan Ambrosius,GHA,DF,Hamburger SV,18,1998,0.5,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,0.0,Matches,GER-BL1,17-18
555d5edd,13,Nadiem Amiri,GER,MF,Hoffenheim,20,1996,19.4,4,0,0,42,38,3,49,17,26,0,0,0,106,6,14,30.0,Matches,GER-BL1,17-18
5e66fa06,14,Waldemar Anton,GER,"DF,MF",Hannover 96,21,1996,25.3,1,0,0,20,30,0,8,39,49,0,1,0,154,73,46,61.3,Matches,GER-BL1,17-18
c311243f,15,Dennis Aogo,GER,"MF,DF",Stuttgart,30,1987,21.7,5,0,0,33,12,0,104,29,26,0,1,0,96,11,12,47.8,Matches,GER-BL1,17-18
56413b1f,16,Charles Aránguiz,CHI,MF,Leverkusen,28,1989,25.6,4,0,0,41,52,1,22,48,61,0,1,0,177,13,29,31.0,Matches,GER-BL1,17-18
86e119e0,17,Maximilian Arnold,GER,MF,Wolfsburg,23,1994,27.3,9,1,0,52,80,3,114,28,41,0,1,0,127,21,34,38.2,Matches,GER-BL1,17-18
c21fb312,18,Jann-Fiete Arp,GER,"FW,MF",Hamburger SV,17,2000,9.4,1,0,0,22,18,3,2,2,5,0,0,0,17,18,46,28.1,Matches,GER-BL1,17-18
13ddc856,19,Takuma Asano,JPN,"FW,MF",Stuttgart,22,1994,8.0,1,0,0,11,8,13,11,3,5,0,0,0,32,6,31,16.2,Matches,GER-BL1,17-18
