id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
32c2d95f,1,Yunis Abdelhamid,MAR,DF,Reims,31,1987,28.0,1570,1491,75,72,0,13,1,3,0,0,0,0,1323,4,10,Matches,FRA-L1,19-20
a4c3f7af,2,Mehdi Abeid,ALG,MF,Nantes,26,1992,20.2,967,870,93,38,1,10,63,5,50,24,15,1,792,4,15,Matches,FRA-L1,19-20
469d3d84,3,Charles Abi,FRA,FW,Saint-Étienne,19,2000,6.9,132,121,11,0,0,0,5,0,0,0,0,0,75,0,7,Matches,FRA-L1,19-20
dcfb17f4,4,Amine Adli,MAR,"MF,FW",Toulouse,19,2000,0.5,26,22,4,1,0,0,4,0,3,2,0,0,20,0,0,Matches,FRA-L1,19-20
26777636,5,Yacine Adli,FRA,MF,Bordeaux,19,2000,11.3,571,530,38,17,6,2,39,2,19,12,6,0,448,3,8,Matches,FRA-L1,19-20
288e1e13,6,Nayef Aguerd,MAR,DF,Dijon,23,1996,10.6,597,578,17,13,0,17,1,4,0,0,0,0,492,2,3,Matches,FRA-L1,19-20
3dd738a1,7,Ruben Aguilar,FRA,DF,Monaco,26,1993,11.9,787,665,122,13,1,3,63,109,0,0,0,0,662,0,14,Matches,FRA-L1,19-20
48b28bfd,8,Jean-Eudes Aholou,CIV,MF,Saint-Étienne,25,1994,7.0,310,304,4,4,1,4,3,0,0,0,0,0,260,2,2,Matches,FRA-L1,19-20
c46fa34c,9,Youssef Aït Bennasser,MAR,MF,Bordeaux,23,1996,6.0,406,400,4,3,1,0,2,1,0,0,0,0,350,2,6,Matches,FRA-L1,19-20
9b398aea,10,Rayan Aït-Nouri,ALG,DF,Angers,18,2001,14.2,808,655,151,3,0,2,43,148,0,0,0,0,618,2,23,Matches,FRA-L1,19-20
462475ed,11,Ludovic Ajorque,FRA,FW,Strasbourg,25,1994,22.9,516,493,18,0,4,5,13,3,0,0,0,0,354,5,5,Matches,FRA-L1,19-20
414e1f69,12,Marley Aké,FRA,"FW,MF",Marseille,18,2001,1.1,28,26,2,0,0,0,1,0,0,0,0,0,25,0,0,Matches,FRA-L1,19-20
debc2f28,13,Chadrac Akolo,COD,"FW,MF",Amiens,24,1995,6.0,209,204,5,3,0,1,6,1,1,0,1,0,169,0,6,Matches,FRA-L1,19-20
5314e067,14,Sofiane Alakouch,MAR,DF,Nîmes,21,1998,15.6,798,601,196,13,0,4,29,183,0,0,0,0,648,1,20,Matches,FRA-L1,19-20
4085f08e,15,Haitam Aleesami,NOR,DF,Amiens,28,1991,21.3,1195,955,238,24,1,3,44,211,3,0,2,0,906,2,19,Matches,FRA-L1,19-20
8fa8f8d2,16,Rúnar Alex Rúnarsson,ISL,GK,Dijon,24,1995,10.0,330,221,108,27,0,0,0,0,0,0,0,0,247,1,0,Matches,FRA-L1,19-20
bdedd861,17,Rachid Alioui,MAR,FW,Angers,27,1992,17.4,476,438,38,2,0,2,15,2,1,1,0,0,345,0,10,Matches,FRA-L1,19-20
0a63446f,18,Mickaël Alphonse,GLP,DF,Dijon,30,1989,15.3,736,571,163,6,0,3,31,157,0,0,0,0,491,2,27,Matches,FRA-L1,19-20
d7bf3d19,19,Romain Amalfitano,FRA,MF,Dijon,29,1989,18.8,898,873,24,12,5,9,25,8,4,1,3,0,702,1,8,Matches,FRA-L1,19-20
22721b88,20,Jordan Amavi,FRA,DF,Marseille,25,1994,24.0,1236,1021,215,14,0,1,31,201,0,0,0,0,974,0,22,Matches,FRA-L1,19-20
2945f4b7,21,Thierry Ambrose,GLP,FW,Metz,22,1997,6.1,191,190,1,0,0,2,15,0,0,0,0,0,136,0,7,Matches,FRA-L1,19-20
bcc81786,22,Kelvin Amian,FRA,DF,Toulouse,21,1998,18.1,676,533,141,21,1,2,12,120,0,0,0,0,546,2,12,Matches,FRA-L1,19-20
e34fc66d,23,Joachim Andersen,DEN,DF,Lyon,23,1996,17.0,1333,1303,27,26,2,19,1,1,0,0,0,0,1195,3,3,Matches,FRA-L1,19-20
ef9c1c95,24,Benjamin André,FRA,MF,Lille,28,1990,22.8,1236,1208,21,19,1,15,12,1,0,0,0,0,965,7,28,Matches,FRA-L1,19-20
d8992b84,25,Victorien Angban,CIV,MF,Metz,22,1996,11.4,620,596,23,17,0,6,3,2,1,0,1,0,542,1,7,Matches,FRA-L1,19-20
38d9ce53,26,Janis Antiste,FRA,MF,Toulouse,16,2002,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches,FRA-L1,19-20
a5db0bec,27,Houssem Aouar,ALG,"MF,FW",Lyon,21,1998,21.7,1082,1030,51,21,5,7,24,5,9,4,4,0,910,1,16,Matches,FRA-L1,19-20
b94b8be1,28,Adil Aouchiche,FRA,MF,Paris S-G,17,2002,0.7,31,30,0,0,0,0,0,0,0,0,0,0,22,1,0,Matches,FRA-L1,19-20
feb5d3ab,29,Dennis Appiah,FRA,DF,Nantes,27,1992,17.8,982,781,199,12,0,1,32,187,0,0,0,0,734,2,20,Matches,FRA-L1,19-20
fa18c72e,30,Luiz Araújo,BRA,"FW,MF",Lille,23,1996,9.2,311,286,23,10,2,1,28,5,7,1,2,0,222,2,12,Matches,FRA-L1,19-20
2f965a72,31,Alphonse Areola,FRA,GK,Paris S-G,26,1993,3.0,58,43,14,5,0,0,0,0,0,0,0,0,57,1,0,Matches,FRA-L1,19-20
6a827d8e,32,Youcef Atal,ALG,"FW,DF",Nice,23,1996,11.1,509,440,69,15,0,6,30,52,2,0,0,0,399,0,12,Matches,FRA-L1,19-20
97bfa797,33,Jean-Kévin Augustin,FRA,FW,Monaco,22,1997,3.0,40,39,1,0,0,1,0,0,0,0,0,0,33,0,0,Matches,FRA-L1,19-20
7dfbba27,34,Mathias Autret,FRA,"MF,FW",Brest,28,1991,13.6,565,485,74,20,6,9,71,7,46,29,13,0,373,6,10,Matches,FRA-L1,19-20
d3ce9f1f,35,Ludovic Baal,GUF,DF,Brest,33,1986,9.2,621,518,103,12,0,2,26,91,0,0,0,0,491,0,13,Matches,FRA-L1,19-20
06df8256,36,Benoît Badiashile,FRA,DF,Monaco,18,2001,15.7,943,910,30,25,2,15,1,5,0,0,0,0,802,3,5,Matches,FRA-L1,19-20
3deb2342,37,Bastian Badu,FRA,FW,Montpellier,19,2000,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches,FRA-L1,19-20
5046b7d4,38,Stéphane Bahoken,CMR,FW,Angers,27,1992,10.1,194,174,19,0,0,0,15,2,0,0,0,0,143,1,4,Matches,FRA-L1,19-20
5065d67d,39,Dénys Bain,FRA,DF,Brest,26,1993,14.1,693,669,23,23,0,2,0,0,0,0,0,0,631,1,4,Matches,FRA-L1,19-20
be13e5a8,40,Stefan Bajic,FRA,GK,Saint-Étienne,17,2001,1.0,19,9,10,2,0,0,0,0,0,0,0,0,18,0,0,Matches,FRA-L1,19-20
59bf127b,41,Tiemoué Bakayoko,FRA,MF,Monaco,24,1994,19.1,961,929,24,24,3,3,10,0,0,0,0,0,811,8,4,Matches,FRA-L1,19-20
a8567629,42,Mitchel Bakker,NED,DF,Paris S-G,19,2000,1.0,95,88,7,2,0,0,1,5,0,0,0,0,92,0,0,Matches,FRA-L1,19-20
509a4ccb,43,Keita Baldé,SEN,"FW,MF",Monaco,24,1995,9.5,285,267,17,2,0,0,16,5,6,3,0,0,191,1,5,Matches,FRA-L1,19-20
f449640d,44,Fodé Ballo-Touré,SEN,DF,Monaco,22,1997,18.7,874,713,159,13,1,2,61,146,0,0,0,0,681,2,22,Matches,FRA-L1,19-20
4e7bfc23,45,Florent Balmont,FRA,MF,Dijon,39,1980,4.5,263,244,18,11,0,0,9,4,3,1,1,1,213,1,1,Matches,FRA-L1,19-20
7fecbcdb,46,Abdoulaye Bamba,CIV,DF,Angers,29,1990,6.2,277,219,58,3,0,1,15,55,0,0,0,0,204,0,5,Matches,FRA-L1,19-20
b2bd0f6c,47,Jonathan Bamba,CIV,"FW,MF",Lille,23,1996,21.5,835,766,63,15,7,5,51,17,31,17,10,0,662,6,19,Matches,FRA-L1,19-20
0557ff4f,48,Danilo Barbosa,BRA,"DF,MF",Nice,23,1996,12.5,793,773,19,19,1,2,1,0,0,0,0,0,725,1,5,Matches,FRA-L1,19-20
1ddbc7ca,49,Melvin Bard,FRA,DF,Lyon,18,2000,0.5,47,42,5,0,0,0,3,5,0,0,0,0,40,0,1,Matches,FRA-L1,19-20
80556f08,50,Toma Bašić,CRO,MF,Bordeaux,22,1996,11.0,590,538,52,21,3,4,47,2,29,24,3,0,457,0,7,Matches,FRA-L1,19-20
65391fa7,51,Thomas Basila,FRA,DF,Nantes,20,1999,4.6,255,227,26,2,0,0,6,24,0,0,0,0,205,2,2,Matches,FRA-L1,19-20
e61bdd69,52,Gil Bastião Dias,POR,"DF,MF",Monaco,22,1996,11.7,645,545,99,5,0,1,23,89,5,0,5,0,512,1,13,Matches,FRA-L1,19-20
0f9b8301,53,Cristian Battocchio,ITA,MF,Brest,27,1992,15.5,864,782,81,40,2,13,44,11,29,15,8,1,678,1,8,Matches,FRA-L1,19-20
3f1a7191,54,Gaëtan Belaud,FRA,DF,Brest,32,1986,6.4,372,298,73,5,0,7,14,68,0,0,0,0,290,1,3,Matches,FRA-L1,19-20
