id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches,league,season
3d214e5f,1,Marco Bizot,NED,GK,Brest,33-173,1991,2,7,2,0,0,1,4.8,0.21,-1.2,-0.61,13,34,38.2,81,8,35.8,34.0,9,55.6,45.2,19,1,5.3,2,1.0,13.4,Matches,FRA-L1,24-25
db87a2c4,2,Marcin Bułka,POL,GK,Nice,24-331,1999,2,3,0,0,0,0,3.3,0.39,0.3,0.16,1,4,25.0,45,9,2.2,19.2,15,20.0,24.4,26,4,15.4,0,0.0,7.6,Matches,FRA-L1,24-25
b3d76d84,3,Lucas Chevalier,FRA,GK,Lille,22-298,2001,2,0,0,0,0,0,0.5,0.27,0.5,0.27,3,11,27.3,47,5,21.3,27.7,7,14.3,23.9,14,1,7.1,2,1.0,15.9,Matches,FRA-L1,24-25
e8c5dd4d,4,Arthur Desmas,FRA,GK,Le Havre,30-145,1994,2,4,1,0,0,0,5.3,0.33,1.3,0.65,8,25,32.0,41,6,41.5,36.0,13,61.5,45.2,21,1,4.8,1,0.5,12.7,Matches,FRA-L1,24-25
eedea60b,5,Yehvann Diouf,FRA,GK,Reims,24-288,1999,2,4,0,0,1,0,5.4,0.36,1.4,0.71,9,31,29.0,55,8,40.0,39.9,11,81.8,55.6,27,1,3.7,1,0.5,10.2,Matches,FRA-L1,24-25
08f5afaa,6,Gianluigi Donnarumma,ITA,GK,Paris S-G,25-187,1999,2,1,0,0,0,0,0.5,0.1,-0.5,-0.24,2,13,15.4,47,7,17.0,25.6,11,45.5,31.0,14,1,7.1,2,1.0,13.5,Matches,FRA-L1,24-25
9d420dad,7,Yahia Fofana,CIV,GK,Angers,24-009,2000,2,3,0,0,0,0,2.7,0.28,-0.3,-0.14,12,31,38.7,58,17,41.4,36.4,11,63.6,40.5,24,4,16.7,3,1.5,12.7,Matches,FRA-L1,24-25
a56bd2ee,8,Karl-Johan Johnsson,SWE,GK,Strasbourg,34-215,1990,2,2,1,0,0,0,2.9,0.2,0.9,0.44,5,16,31.3,93,15,16.1,23.9,1,100.0,66.0,30,2,6.7,3,1.5,11.7,Matches,FRA-L1,24-25
ff74841d,9,Philipp Köhn,SUI,GK,Monaco,26-150,1998,2,0,0,0,0,0,0.5,0.12,0.5,0.24,6,11,54.5,43,8,16.3,26.0,12,33.3,32.6,14,2,14.3,3,1.5,14.9,Matches,FRA-L1,24-25
4e7db402,10,Alban Lafont,FRA,GK,Nantes,25-220,1999,2,0,0,0,0,0,1.6,0.18,1.6,0.8,8,29,27.6,39,8,51.3,41.7,13,69.2,51.8,48,3,6.3,0,0.0,5.1,Matches,FRA-L1,24-25
b49729cb,11,Gautier Larsonneur,FRA,GK,Saint-Étienne,27-189,1997,2,3,1,0,1,0,2.3,0.15,-0.7,-0.36,7,28,25.0,55,12,36.4,34.1,13,61.5,45.4,26,0,0.0,4,2.0,17.0,Matches,FRA-L1,24-25
2fa2a875,12,Benjamin Lecomte,FRA,GK,Montpellier,33-126,1991,2,7,0,0,0,0,5.3,0.35,-1.7,-0.84,17,41,41.5,66,4,48.5,39.5,16,56.3,36.8,20,1,5.0,2,1.0,12.8,Matches,FRA-L1,24-25
51c83a90,13,Donovan Léon,GUF,GK,Auxerre,31-301,1992,2,3,0,0,0,0,2.0,0.29,-1.0,-0.5,26,44,59.1,73,6,53.4,38.0,6,83.3,62.2,33,2,6.1,4,2.0,16.5,Matches,FRA-L1,24-25
1d2d5cc8,14,Steve Mandanda,FRA,GK,Rennes,39-155,1985,2,3,0,0,1,1,2.1,0.22,0.1,0.07,9,24,37.5,46,7,37.0,33.0,9,77.8,53.8,22,0,0.0,0,0.0,2.0,Matches,FRA-L1,24-25
5dbd461a,15,Lucas Perri,BRA,GK,Lyon,26-264,1997,2,5,0,1,0,0,5.1,0.37,0.1,0.06,7,20,35.0,43,11,39.5,36.4,17,17.6,32.2,31,2,6.5,4,2.0,16.8,Matches,FRA-L1,24-25
6b91b999,16,Guillaume Restes,FRA,GK,Toulouse,19-172,2005,2,1,0,0,0,0,1.4,0.29,0.4,0.22,12,24,50.0,47,7,29.8,30.0,12,83.3,56.2,28,2,7.1,2,1.0,12.5,Matches,FRA-L1,24-25
625c144a,17,Gerónimo Rulli,ARG,GK,Marseille,32-102,1992,2,3,0,0,1,0,2.6,0.22,-0.4,-0.2,2,11,18.2,76,11,13.2,23.1,7,14.3,21.3,29,2,6.9,5,2.5,17.5,Matches,FRA-L1,24-25
60d90c55,18,Brice Samba,FRA,GK,Lens,30-127,1994,2,0,0,0,0,0,0.9,0.19,0.9,0.46,9,23,39.1,50,8,32.0,33.6,11,63.6,44.0,34,4,11.8,0,0.0,5.7,Matches,FRA-L1,24-25
