id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
abf0cad0,1,Suleiman Abdullahi,NGA,"FW,MF",Union Berlin,22,1996,6,157,26,5.1,1.7,1,57,0,5,20,5,0.67,2,5,-3,-1.72,-1.29,3.1,4.0,-1.0,-0.55,-0.18,Matches,GER-BL1,19-20
565bf0da,2,David Abraham,ARG,DF,Eint Frankfurt,33,1986,20,1688,84,55.2,18.8,19,86,15,1,61,5,1.85,32,27,5,0.27,0.66,30.9,24.3,6.6,0.35,0.15,Matches,GER-BL1,19-20
1c08a3c8,3,Amir Abrashi,ALB,MF,Freiburg,29,1990,13,663,51,21.7,7.4,8,74,3,5,14,14,1.62,9,9,0,0.0,-0.04,9.6,12.2,-2.6,-0.35,0.22,Matches,GER-BL1,19-20
2b09d998,4,Tyler Adams,USA,"MF,DF",RB Leipzig,20,1999,14,953,68,31.1,10.6,10,82,4,4,33,1,1.71,14,13,1,0.09,-1.74,17.6,11.3,6.2,0.59,-0.54,Matches,GER-BL1,19-20
22919e97,5,Sargis Adamyan,ARM,"FW,MF",Hoffenheim,26,1993,15,746,50,24.4,8.3,6,80,2,9,30,3,1.93,16,10,6,0.72,0.96,15.3,16.3,-0.9,-0.11,-0.02,Matches,GER-BL1,19-20
89ac64a6,6,Manuel Akanji,SUI,DF,Dortmund,24,1995,29,2309,80,75.5,25.7,25,90,24,4,16,2,2.14,70,31,39,1.52,1.04,49.4,27.9,21.5,0.84,1.01,Matches,GER-BL1,19-20
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,24,1995,18,1142,63,37.3,12.7,12,86,11,6,18,14,1.5,19,19,0,0.0,0.0,19.9,24.1,-4.2,-0.33,-0.37,Matches,GER-BL1,19-20
05439de2,8,David Alaba,AUT,DF,Bayern Munich,27,1992,28,2498,89,81.6,27.8,27,90,26,1,79,3,2.46,86,24,62,2.23,1.27,75.3,30.1,45.2,1.63,0.61,Matches,GER-BL1,19-20
834d0be5,9,Lucas Alario,ARG,FW,Leverkusen,26,1992,24,1174,49,38.4,13.0,11,85,7,13,18,9,1.58,18,20,-2,-0.15,-1.06,22.4,19.7,2.7,0.21,-0.03,Matches,GER-BL1,19-20
a7a9d95a,10,Paco Alcácer,ESP,FW,Dortmund,25,1993,11,530,48,17.3,5.9,6,78,3,5,13,3,1.64,13,12,1,0.17,-1.32,12.1,7.8,4.3,0.72,0.16,Matches,GER-BL1,19-20
77e84962,11,Thiago Alcántara,ESP,MF,Bayern Munich,28,1991,24,1771,74,57.9,19.7,20,85,15,4,17,1,2.17,54,23,31,1.58,-1.01,54.2,24.8,29.4,1.5,-0.05,Matches,GER-BL1,19-20
555d5edd,12,Nadiem Amiri,GER,"MF,FW",Leverkusen,22,1996,30,1857,62,60.7,20.6,22,79,11,8,15,4,1.7,31,25,6,0.29,-0.53,30.9,30.8,0.1,0.01,-0.57,Matches,GER-BL1,19-20
10b9fa99,13,Ethan Ampadu,WAL,DF,RB Leipzig,18,2000,3,81,27,2.6,0.9,0,,0,3,27,17,3.0,3,1,2,2.22,0.95,1.6,0.5,1.1,1.22,0.27,Matches,GER-BL1,19-20
e7199efb,14,Opoku Ampomah,GHA,"FW,MF",Düsseldorf,23,1996,12,500,42,16.3,5.6,5,70,1,7,21,8,0.5,3,16,-13,-2.34,-1.71,4.6,13.2,-8.6,-1.54,-0.97,Matches,GER-BL1,19-20
b4cf5806,15,Sebastian Andersson,SWE,FW,Union Berlin,28,1991,33,2682,81,87.6,29.8,31,85,19,2,20,0,1.15,34,51,-17,-0.57,-0.57,37.1,46.6,-9.5,-0.32,0.47,Matches,GER-BL1,19-20
e0b113a7,16,Robert Andrich,GER,MF,Union Berlin,24,1994,30,2572,86,84.1,28.6,30,86,23,0,,0,1.07,33,51,-18,-0.63,-0.81,35.8,45.9,-10.1,-0.36,0.14,Matches,GER-BL1,19-20
30941e96,17,Angeliño,ESP,"DF,FW",RB Leipzig,22,1997,13,1095,84,35.8,12.2,12,89,11,1,25,1,1.69,22,11,11,0.9,-0.61,20.4,13.3,7.1,0.58,-0.59,Matches,GER-BL1,19-20
0a3f6cde,18,Christopher Antwi-Adjei,GHA,"MF,FW",Paderborn 07,25,1994,34,2470,73,80.7,27.4,28,83,20,6,24,0,0.59,30,60,-30,-1.09,-0.03,31.5,54.2,-22.8,-0.83,-0.01,Matches,GER-BL1,19-20
fc073770,19,Shinta Appelkamp,GER,MF,Düsseldorf,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,GER-BL1,19-20
56413b1f,20,Charles Aránguiz,CHI,MF,Leverkusen,30,1989,27,2118,78,69.2,23.5,23,85,14,4,41,0,1.85,41,26,15,0.64,0.45,38.0,33.3,4.7,0.2,-0.1,Matches,GER-BL1,19-20
86e119e0,21,Maximilian Arnold,GER,MF,Wolfsburg,25,1994,33,2821,85,92.2,31.3,32,88,26,1,8,0,1.39,44,43,1,0.03,-0.34,48.3,39.5,8.9,0.28,-0.11,Matches,GER-BL1,19-20
c21fb312,22,Jann-Fiete Arp,GER,FW,Bayern Munich,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,GER-BL1,19-20
e26fcca3,23,Santiago Ascacíbar,ARG,MF,Hertha BSC,22,1997,8,634,79,20.7,7.0,7,90,7,1,4,0,1.38,7,16,-9,-1.28,-1.2,7.4,13.4,-6.0,-0.85,-0.65,Matches,GER-BL1,19-20
9fec8860,24,Ludwig Augustinsson,SWE,"DF,MF",Werder Bremen,25,1994,12,924,77,30.2,10.3,10,86,8,2,31,3,0.58,12,26,-14,-1.36,-0.82,11.9,20.9,-9.0,-0.88,-0.58,Matches,GER-BL1,19-20
e5478b87,25,Taiwo Awoniyi,NGA,"FW,MF",Mainz 05,21,1997,12,483,40,15.8,5.4,5,62,2,7,25,8,0.67,7,9,-2,-0.37,0.29,9.6,8.4,1.3,0.23,0.68,Matches,GER-BL1,19-20
