id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,league,season
1339039e,1,Liel Abada,ISR,"FW,MF",Celtic,20,2001,2.4,0,5,1,20.0,2.07,0.41,0.0,0.0,18.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,UCL,22-23
8f5cdf66,2,Oliver Abildgaard,DEN,MF,Celtic,26,1996,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
f417a1fa,3,Mohammad Abu Fani,ISR,MF,Maccabi Haifa,24,1998,4.4,0,11,2,18.2,2.48,0.45,0.0,0.0,25.1,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,UCL,22-23
b96b595c,4,Francesco Acerbi,ITA,DF,Inter,34,1988,10.2,0,8,2,25.0,0.78,0.2,0.0,0.0,21.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,UCL,22-23
81442ecb,5,Marcos Acuña,ARG,"DF,MF",Sevilla,30,1991,2.4,0,2,0,0.0,0.82,0.0,0.0,,27.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,UCL,22-23
82e12fe7,6,Junior Adamu,AUT,FW,RB Salzburg,21,2001,2.3,1,5,3,60.0,2.21,1.32,0.2,0.33,8.4,0,0,0,1.3,1.3,0.26,-0.3,-0.3,Matches,UCL,22-23
65d62814,7,Antonio Adán,ESP,GK,Sporting CP,35,1987,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
ee926a02,8,Arijan Ademi,MKD,MF,Dinamo Zagreb,31,1991,5.2,0,6,2,33.3,1.15,0.38,0.0,0.0,16.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,UCL,22-23
501055d8,9,Karim Adeyemi,GER,"FW,MF",Dortmund,20,2002,4.2,2,11,3,27.3,2.63,0.72,0.18,0.67,16.9,0,0,0,1.8,1.8,0.16,0.2,0.2,Matches,UCL,22-23
dcfb17f4,10,Amine Adli,MAR,"FW,MF",Leverkusen,22,2000,1.3,0,3,1,33.3,2.23,0.74,0.0,0.0,15.6,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches,UCL,22-23
89ac64a6,11,Manuel Akanji,SUI,DF,Manchester City,27,1995,10.5,1,7,4,57.1,0.67,0.38,0.14,0.25,16.4,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches,UCL,22-23
eaeca114,12,Nathan Aké,NED,DF,Manchester City,27,1995,6.8,0,4,1,25.0,0.59,0.15,0.0,0.0,15.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,UCL,22-23
05439de2,13,David Alaba,AUT,DF,Real Madrid,30,1992,7.9,0,5,3,60.0,0.63,0.38,0.0,0.0,23.9,3,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,UCL,22-23
834d0be5,14,Lucas Alario,ARG,"FW,MF",Eint Frankfurt,29,1992,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
4601e194,15,Jordi Alba,ESP,DF,Barcelona,33,1989,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
77e84962,16,Thiago Alcántara,ESP,MF,Liverpool,31,1991,3.4,0,3,2,66.7,0.88,0.59,0.0,0.0,24.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,UCL,22-23
cd1acf9d,17,Trent Alexander-Arnold,ENG,DF,Liverpool,23,1998,6.9,1,9,4,44.4,1.3,0.58,0.11,0.25,23.9,3,0,0,0.3,0.3,0.04,0.7,0.7,Matches,UCL,22-23
4288f249,18,Sotiris Alexandropoulos,GRE,MF,Sporting CP,20,2001,1.3,0,3,1,33.3,2.23,0.74,0.0,0.0,31.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,UCL,22-23
00f518d8,19,Faride Alidou,GER,"DF,FW",Eint Frankfurt,21,2001,0.8,1,2,2,100.0,2.47,2.47,0.5,0.5,16.1,0,0,0,0.3,0.3,0.13,0.7,0.7,Matches,UCL,22-23
7a2e46a8,20,Alisson,BRA,GK,Liverpool,29,1992,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
f4290206,21,Marcos Alonso,ESP,DF,Barcelona,31,1990,4.5,1,3,1,33.3,0.67,0.22,0.33,1.0,13.3,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches,UCL,22-23
8ce30c57,22,Éder Álvarez Balanta,COL,"MF,FW",Club Brugge,29,1993,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
8b3ab7ad,23,Edson Álvarez,MEX,MF,Ajax,24,1997,5.9,1,10,2,20.0,1.69,0.34,0.1,0.5,13.1,0,0,0,0.9,0.9,0.09,0.1,0.1,Matches,UCL,22-23
15ab5a2b,24,Julián Álvarez,ARG,FW,Manchester City,22,2000,5.3,3,14,6,42.9,2.66,1.14,0.21,0.5,13.7,0,0,0,2.4,2.4,0.17,0.6,0.6,Matches,UCL,22-23
555d5edd,25,Nadiem Amiri,GER,"MF,FW",Leverkusen,25,1996,1.4,0,3,0,0.0,2.2,0.0,0.0,,25.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,UCL,22-23
e0b113a7,26,Robert Andrich,GER,MF,Leverkusen,27,1994,4.5,1,5,1,20.0,1.11,0.22,0.2,1.0,22.6,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches,UCL,22-23
df525574,27,Peter Ankersen,DEN,DF,FC Copenhagen,31,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
a2ea941d,28,Ofri Arad,ISR,"DF,MF",Maccabi Haifa,23,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
56413b1f,29,Charles Aránguiz,CHI,MF,Leverkusen,33,1989,2.4,0,1,0,0.0,0.42,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,UCL,22-23
353eb529,30,Henrique Araújo,POR,FW,Benfica,20,2002,0.1,1,1,1,100.0,10.0,10.0,1.0,1.0,7.4,0,0,0,0.2,0.2,0.23,0.8,0.8,Matches,UCL,22-23
2bef2bca,31,Ronald Araújo,URU,DF,Barcelona,23,1999,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,UCL,22-23
b1313ec4,32,Scott Arfield,CAN,MF,Rangers,33,1988,3.0,1,5,3,60.0,1.69,1.01,0.2,0.33,18.1,0,0,0,0.6,0.6,0.12,0.4,0.4,Matches,UCL,22-23
e2ae54db,33,Hákon Arnar Haraldsson,ISL,FW,FC Copenhagen,19,2003,3.3,1,8,4,50.0,2.42,1.21,0.13,0.25,21.0,1,0,0,1.0,1.0,0.12,0.0,0.0,Matches,UCL,22-23
28d596a0,34,Kepa Arrizabalaga,ESP,GK,Chelsea,27,1994,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
184ad240,35,Arthur,BRA,"MF,FW",Sporting CP,24,1998,1.2,2,2,2,100.0,1.62,1.62,1.0,1.0,7.9,0,0,0,0.3,0.3,0.13,1.7,1.7,Matches,UCL,22-23
45af8a54,36,Marco Asensio,ESP,"FW,MF",Real Madrid,26,1996,3.6,3,12,5,41.7,3.33,1.39,0.25,0.6,18.8,0,0,0,0.9,0.9,0.08,2.1,2.1,Matches,UCL,22-23
0fdcef0e,37,Kristjan Asllani,ALB,MF,Inter,20,2002,1.4,0,1,1,100.0,0.7,0.7,0.0,0.0,7.4,0,0,0,0.7,0.7,0.74,-0.7,-0.7,Matches,UCL,22-23
92fffd91,38,Omer Atzili,ISR,"FW,MF",Maccabi Haifa,29,1993,3.4,2,14,7,50.0,4.09,2.05,0.14,0.29,21.4,1,0,0,0.7,0.7,0.05,1.3,1.3,Matches,UCL,22-23
d5dd5f1f,39,Pierre-Emerick Aubameyang,GAB,FW,Chelsea,33,1989,4.5,2,15,8,53.3,3.35,1.79,0.13,0.25,11.7,0,0,0,2.3,2.3,0.15,-0.3,-0.3,Matches,UCL,22-23
32feb0cf,40,Lynnt Audoor,BEL,MF,Club Brugge,18,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
f0677ed7,41,Fredrik Aursnes,NOR,"FW,MF",Benfica,26,1995,6.9,1,6,1,16.7,0.87,0.15,0.17,1.0,15.1,0,0,0,0.5,0.5,0.08,0.5,0.5,Matches,UCL,22-23
10549b49,42,Sardar Azmoun,IRN,FW,Leverkusen,27,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
53cad200,43,César Azpilicueta,ESP,DF,Chelsea,32,1989,2.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
ca002b1a,44,Youri Baas,NED,DF,Ajax,19,2003,0.5,0,1,0,0.0,2.05,0.0,0.0,,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,UCL,22-23
78f21137,45,Alexander Bah,DEN,DF,Benfica,24,1997,7.3,0,2,0,0.0,0.28,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,UCL,22-23
a1232f4e,46,Eric Bailly,CIV,DF,Marseille,28,1994,3.4,0,1,0,0.0,0.3,0.0,0.0,,22.5,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,22-23
32e8417f,47,Stefan Bajcetic,ESP,MF,Liverpool,17,2004,1.2,0,2,1,50.0,1.65,0.83,0.0,0.0,33.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,UCL,22-23
a8567629,48,Mitchel Bakker,NED,"MF,DF",Leverkusen,22,2000,3.8,0,6,1,16.7,1.6,0.27,0.0,0.0,19.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,UCL,22-23
5ccc9672,49,Alejandro Balde,ESP,DF,Barcelona,18,2003,1.9,0,1,0,0.0,0.53,0.0,0.0,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,UCL,22-23
7c3ed041,50,Leonardo Balerdi,ARG,DF,Marseille,23,1999,5.5,1,3,1,33.3,0.55,0.18,0.33,1.0,8.4,0,0,0,0.2,0.2,0.08,0.8,0.8,Matches,UCL,22-23
f449640d,51,Fodé Ballo-Touré,SEN,"DF,MF",Milan,25,1997,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
6f1d7aa8,52,Tommaso Barbieri,ITA,MF,Juventus,19,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,22-23
88ce7ddc,53,Roony Bardghji,SWE,FW,FC Copenhagen,16,2005,1.1,0,3,1,33.3,2.76,0.92,0.0,0.0,14.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,UCL,22-23
6928979a,54,Nicolò Barella,ITA,MF,Inter,25,1997,11.0,3,20,5,25.0,1.82,0.45,0.15,0.6,22.4,0,0,0,1.4,1.4,0.07,1.6,1.6,Matches,UCL,22-23
