id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches,league,season
8ec56e62,1,Marco Carnesecchi,ITA,GK,Atalanta,24-060,2000,1,2,0,0,0,0,2.0,0.4,0.0,0.01,1,4,25.0,24,4,12.5,29.8,8,12.5,22.9,9,0,0.0,0,0.0,12.7,Matches,ITA-SERIA_A,24-25
4e0c8d66,2,Michele Di Gregorio,ITA,GK,Juventus,27-034,1997,2,0,0,0,0,0,0.2,0.2,0.2,0.1,6,12,50.0,44,7,9.1,24.9,13,61.5,48.2,24,3,12.5,0,0.0,6.2,Matches,ITA-SERIA_A,24-25
9f5a610b,3,Wladimiro Falcone,ITA,GK,Lecce,29-140,1995,2,6,2,0,0,0,4.1,0.28,-1.9,-0.93,7,22,31.8,47,9,42.6,36.5,4,50.0,35.3,27,1,3.7,1,0.5,8.9,Matches,ITA-SERIA_A,24-25
f0f7f62f,4,Pierluigi Gollini,ITA,GK,Genoa,29-165,1995,2,2,0,0,0,0,2.9,0.33,0.9,0.47,16,35,45.7,54,5,40.7,36.7,14,92.9,65.3,37,1,2.7,0,0.0,10.7,Matches,ITA-SERIA_A,24-25
7f66ea09,5,Jesse Joronen,FIN,GK,Venezia,31-162,1993,2,3,1,0,0,1,3.4,0.19,1.4,0.71,3,14,21.4,68,10,19.1,26.4,12,8.3,26.5,34,2,5.9,2,1.0,10.5,Matches,ITA-SERIA_A,24-25
fcb38f57,6,Mike Maignan,FRA,GK,Milan,29-058,1995,2,4,0,0,0,1,2.7,0.34,-0.3,-0.14,3,8,37.5,67,14,10.4,24.4,5,20.0,30.6,8,1,12.5,9,4.5,22.2,Matches,ITA-SERIA_A,24-25
9413b19f,7,Alex Meret,ITA,GK,Napoli,27-161,1997,2,3,0,0,0,0,3.4,0.57,0.4,0.2,2,14,14.3,54,13,16.7,26.7,18,27.8,29.3,19,1,5.3,3,1.5,21.6,Matches,ITA-SERIA_A,24-25
9fa26bc2,8,Vanja Milinković-Savić,SRB,GK,Torino,27-192,1997,2,3,0,0,0,0,5.1,0.33,2.1,1.05,16,46,34.8,83,12,34.9,35.8,26,65.4,58.9,49,2,4.1,0,0.0,9.1,Matches,ITA-SERIA_A,24-25
c1d95617,9,Lorenzo Montipò,ITA,GK,Hellas Verona,28-192,1996,2,3,1,0,0,0,2.2,0.16,-0.8,-0.39,6,34,17.6,42,4,57.1,42.6,10,100.0,65.4,19,0,0.0,2,1.0,15.0,Matches,ITA-SERIA_A,24-25
a111cf41,10,Juan Musso,ARG,GK,Atalanta,30-116,1994,1,0,0,0,0,0,0.7,0.19,0.7,0.74,4,20,20.0,19,4,36.8,33.1,14,92.9,56.9,15,0,0.0,1,1.0,17.5,Matches,ITA-SERIA_A,24-25
ab5c36dd,11,Maduka Okoye,NGA,GK,Udinese,25-002,1999,2,2,1,0,0,0,3.9,0.31,1.9,0.93,11,28,39.3,32,2,59.4,46.0,11,81.8,56.5,57,2,3.5,2,1.0,14.4,Matches,ITA-SERIA_A,24-25
4f537cf7,12,Semuel Pizzignacco,ITA,GK,Monza,22-364,2001,2,1,0,0,0,0,0.5,0.18,-0.5,-0.23,9,23,39.1,53,4,34.0,30.6,15,33.3,33.9,28,0,0.0,2,1.0,14.8,Matches,ITA-SERIA_A,24-25
277da414,13,Ivan Provedel,ITA,GK,Lazio,30-166,1994,2,3,0,0,0,0,1.8,0.37,-1.2,-0.58,17,29,58.6,68,5,41.2,34.5,6,16.7,29.5,17,1,5.9,1,0.5,11.8,Matches,ITA-SERIA_A,24-25
e358587b,14,Pepe Reina,ESP,GK,Como,41-365,1982,2,4,0,0,0,0,3.7,0.33,-0.3,-0.16,8,28,28.6,62,8,41.9,34.7,5,40.0,31.6,27,1,3.7,2,1.0,14.9,Matches,ITA-SERIA_A,24-25
41bd99ea,15,Simone Scuffet,ITA,GK,Cagliari,28-091,1996,2,1,0,0,1,0,1.6,0.22,0.6,0.28,5,14,35.7,51,16,19.6,28.3,9,44.4,37.1,34,2,5.9,2,1.0,11.4,Matches,ITA-SERIA_A,24-25
ab4449d6,16,Łukasz Skorupski,POL,GK,Bologna,33-117,1991,2,4,0,0,1,0,3.3,0.35,-0.7,-0.33,5,12,41.7,62,11,16.1,28.1,8,25.0,31.8,22,2,9.1,4,2.0,13.8,Matches,ITA-SERIA_A,24-25
420c18a1,17,Yann Sommer,SUI,GK,Inter,35-257,1988,2,2,0,0,0,0,2.5,0.14,0.5,0.25,0,2,0.0,53,13,0.0,21.0,7,28.6,29.7,23,1,4.3,2,1.0,15.6,Matches,ITA-SERIA_A,24-25
51e1f4f5,18,Zion Suzuki,JPN,GK,Parma,22-009,2002,2,2,0,1,0,0,3.1,0.26,1.1,0.53,13,33,39.4,62,10,41.9,37.2,11,63.6,51.2,39,2,5.1,2,1.0,13.0,Matches,ITA-SERIA_A,24-25
bcf5058a,19,Mile Svilar,SRB,GK,Roma,25-003,1999,2,2,1,0,0,0,2.2,0.2,0.2,0.09,2,10,20.0,64,3,7.8,23.8,9,55.6,47.4,20,0,0.0,0,0.0,15.0,Matches,ITA-SERIA_A,24-25
e1b0a70d,20,Pietro Terracciano,ITA,GK,Fiorentina,34-175,1990,2,1,0,0,0,0,2.3,0.24,1.3,0.65,7,22,31.8,55,10,34.5,32.1,11,27.3,26.5,18,0,0.0,2,1.0,21.3,Matches,ITA-SERIA_A,24-25
fac1f795,21,Devis Vásquez,COL,GK,Empoli,26-110,1998,2,1,0,0,0,0,1.7,0.22,0.7,0.35,10,35,28.6,50,6,60.0,43.2,6,83.3,65.7,37,3,8.1,0,0.0,4.8,Matches,ITA-SERIA_A,24-25
