id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
4b7a9fcc,1,James Abankwah,IRL,DF,Udinese,18,2004,0.7,29,22,7,3,0,1,0,4,0,0,0,0,23,0,0,Matches,ITA-SERIA_A,22-23
8f5cdf66,2,Oliver Abildgaard,DEN,MF,Hellas Verona,26,1996,6.6,195,194,0,0,0,1,5,0,0,0,0,0,115,1,2,Matches,ITA-SERIA_A,22-23
f586779e,3,Tammy Abraham,ENG,FW,Roma,24,1997,24.3,513,475,35,2,4,3,11,1,0,0,0,0,342,3,8,Matches,ITA-SERIA_A,22-23
771a2cfe,4,Christian Acella,ITA,MF,Cremonese,20,2002,0.2,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches,ITA-SERIA_A,22-23
b96b595c,5,Francesco Acerbi,ITA,DF,Inter,34,1988,26.9,1644,1546,93,41,1,10,22,21,0,0,0,0,1455,5,4,Matches,ITA-SERIA_A,22-23
26777636,6,Yacine Adli,FRA,"MF,FW",Milan,22,2000,1.6,76,72,4,1,0,1,6,1,2,0,2,0,49,0,5,Matches,ITA-SERIA_A,22-23
f9c927de,7,Michel Aebischer,SUI,"FW,MF",Bologna,25,1997,17.1,674,641,30,10,0,3,21,13,4,1,3,0,557,3,16,Matches,ITA-SERIA_A,22-23
0154d290,8,Felix Afena-Gyan,GHA,"FW,MF",Cremonese,19,2003,9.1,193,185,8,2,0,1,4,5,0,0,0,0,146,0,4,Matches,ITA-SERIA_A,22-23
46fa7204,9,Kevin Agudelo,COL,"MF,FW",Spezia,23,1998,23.7,735,711,17,2,5,1,34,7,5,3,2,0,531,7,39,Matches,ITA-SERIA_A,22-23
246d153b,10,Ola Aina,NGA,DF,Torino,25,1996,9.7,544,432,108,8,0,3,35,97,3,0,0,0,402,4,17,Matches,ITA-SERIA_A,22-23
d810c13b,11,Emanuel Aiwum,AUT,DF,Cremonese,21,2000,18.4,817,715,100,24,1,6,4,67,0,0,0,0,646,2,13,Matches,ITA-SERIA_A,22-23
fdf4b948,12,Jean-Daniel Akpa-Akpro,CIV,"MF,FW",Empoli,29,1992,15.1,406,396,9,7,1,3,11,2,0,0,0,0,302,1,20,Matches,ITA-SERIA_A,22-23
5294a83f,13,Luis Alberto,ESP,MF,Lazio,29,1992,27.1,1988,1732,246,81,14,7,147,7,117,55,49,0,1640,10,30,Matches,ITA-SERIA_A,22-23
ab472696,14,Agustín Álvarez Martínez,URU,"FW,MF",Sassuolo,21,2001,4.1,84,76,8,0,0,1,4,0,3,0,3,0,68,0,1,Matches,ITA-SERIA_A,22-23
bcc81786,15,Kelvin Amian,FRA,DF,Spezia,24,1998,26.4,1110,869,238,14,1,2,39,222,2,0,1,0,830,3,31,Matches,ITA-SERIA_A,22-23
2df7cc43,16,Bruno Amione,ARG,DF,Hellas Verona,20,2002,0.6,16,9,7,0,0,0,0,3,0,0,0,0,11,0,1,Matches,ITA-SERIA_A,22-23
2df7cc43,17,Bruno Amione,ARG,DF,Sampdoria,20,2002,23.2,1032,948,81,33,0,0,5,48,0,0,0,0,821,3,23,Matches,ITA-SERIA_A,22-23
10b9fa99,18,Ethan Ampadu,WAL,"DF,MF",Spezia,21,2000,29.3,1548,1426,116,46,3,17,11,47,0,0,0,0,1254,6,20,Matches,ITA-SERIA_A,22-23
5a2cb25d,19,Sofyan Amrabat,MAR,MF,Fiorentina,25,1996,22.2,1490,1396,91,80,1,22,26,9,1,0,0,0,1323,3,25,Matches,ITA-SERIA_A,22-23
9f1893b9,20,Felipe Anderson,BRA,FW,Lazio,29,1993,32.9,1410,1370,34,2,4,8,50,21,3,1,2,0,1093,6,41,Matches,ITA-SERIA_A,22-23
38d9ce53,21,Janis Antiste,FRA,FW,Sassuolo,19,2002,0.6,18,18,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches,ITA-SERIA_A,22-23
108fe016,22,Marcos Antônio,BRA,MF,Lazio,22,2000,6.6,420,418,2,2,1,0,0,0,0,0,0,0,380,0,5,Matches,ITA-SERIA_A,22-23
8f68aa41,23,Valentin Antov,BUL,DF,Monza,21,2000,3.4,229,213,16,4,0,1,2,12,0,0,0,0,201,0,1,Matches,ITA-SERIA_A,22-23
00459419,24,Marko Arnautović,AUT,FW,Bologna,33,1989,17.0,467,420,40,0,3,0,9,4,0,0,0,0,328,7,15,Matches,ITA-SERIA_A,22-23
963a328b,25,Tolgay Arslan,GER,MF,Udinese,31,1990,13.5,605,556,48,27,0,15,28,6,14,7,1,0,485,1,14,Matches,ITA-SERIA_A,22-23
e26fcca3,26,Santiago Ascacíbar,ARG,MF,Cremonese,25,1997,8.1,435,412,21,11,0,4,5,5,5,0,3,0,358,2,9,Matches,ITA-SERIA_A,22-23
a69cc629,27,Kristoffer Askildsen,NOR,MF,Lecce,21,2001,8.1,269,234,34,11,0,8,19,5,15,7,6,0,165,1,8,Matches,ITA-SERIA_A,22-23
0fdcef0e,28,Kristjan Asllani,ALB,MF,Inter,20,2002,6.6,457,426,30,13,1,5,21,1,16,5,9,0,402,1,4,Matches,ITA-SERIA_A,22-23
649b01d8,29,Emil Audero,ITA,GK,Sampdoria,25,1997,25.0,919,628,286,86,0,0,0,0,0,0,0,0,617,5,2,Matches,ITA-SERIA_A,22-23
3cd3b384,30,Tommaso Augello,ITA,DF,Sampdoria,27,1994,34.0,1774,1408,365,49,0,5,170,295,21,6,15,0,1283,1,71,Matches,ITA-SERIA_A,22-23
8d3cd59d,31,Carlos Augusto,BRA,DF,Monza,23,1999,34.3,1719,1409,305,20,2,7,54,280,0,0,0,0,1430,5,49,Matches,ITA-SERIA_A,22-23
2200181e,32,Kaan Ayhan,TUR,DF,Sassuolo,27,1994,6.1,332,311,20,15,0,7,0,2,0,0,0,0,288,1,2,Matches,ITA-SERIA_A,22-23
dfd24c07,33,Jaime Báez,URU,DF,Cremonese,27,1995,1.1,48,44,4,2,0,0,9,0,2,0,1,0,32,0,2,Matches,ITA-SERIA_A,22-23
f42d6c13,34,Nedim Bajrami,ALB,"MF,FW",Empoli,23,1999,10.4,348,305,43,9,0,4,35,8,18,10,5,0,260,0,8,Matches,ITA-SERIA_A,22-23
f42d6c13,35,Nedim Bajrami,ALB,"FW,MF",Sassuolo,23,1999,9.1,355,307,48,9,0,0,57,5,34,17,13,0,245,0,15,Matches,ITA-SERIA_A,22-23
59bf127b,36,Tiemoué Bakayoko,FRA,MF,Milan,27,1994,0.5,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0,Matches,ITA-SERIA_A,22-23
102e2599,37,Tommaso Baldanzi,ITA,MF,Empoli,19,2003,19.7,647,592,52,6,3,4,21,3,6,1,0,0,534,3,19,Matches,ITA-SERIA_A,22-23
f449640d,38,Fodé Ballo-Touré,SEN,DF,Milan,25,1997,5.8,281,219,62,6,0,1,17,56,0,0,0,0,234,0,2,Matches,ITA-SERIA_A,22-23
8a6de8c7,39,Lameck Banda,ZAM,"FW,MF",Lecce,21,2001,18.2,428,409,17,1,0,1,51,5,11,5,1,0,278,2,22,Matches,ITA-SERIA_A,22-23
d44360be,40,Filippo Bandinelli,ITA,MF,Empoli,27,1995,25.1,1049,973,69,17,3,8,91,41,9,3,5,0,773,7,42,Matches,ITA-SERIA_A,22-23
01efac19,41,Antonín Barák,CZE,MF,Hellas Verona,27,1994,0.3,14,13,1,0,0,0,1,0,0,0,0,0,11,0,0,Matches,ITA-SERIA_A,22-23
01efac19,42,Antonín Barák,CZE,MF,Fiorentina,27,1994,20.0,719,689,28,6,5,6,14,7,0,0,0,0,590,2,16,Matches,ITA-SERIA_A,22-23
32ebfe1e,43,Andrea Barberis,ITA,MF,Monza,28,1993,3.8,166,157,9,6,0,0,4,1,2,0,2,0,140,0,2,Matches,ITA-SERIA_A,22-23
6f1d7aa8,44,Tommaso Barbieri,ITA,DF,Juventus,19,2002,1.2,64,49,14,1,1,0,7,13,0,0,0,0,43,1,2,Matches,ITA-SERIA_A,22-23
0acda699,45,Francesco Bardi,ITA,GK,Bologna,30,1992,1.0,23,12,10,1,0,0,0,0,0,0,0,0,18,1,0,Matches,ITA-SERIA_A,22-23
6928979a,46,Nicolò Barella,ITA,MF,Inter,25,1997,29.0,1601,1566,29,13,6,16,84,8,6,0,2,0,1306,6,30,Matches,ITA-SERIA_A,22-23
6caffe81,47,Enzo Barrenechea,ARG,MF,Juventus,21,2001,1.8,115,111,4,3,0,0,0,1,0,0,0,0,98,0,5,Matches,ITA-SERIA_A,22-23
e5bf73f3,48,Musa Barrow,GAM,"FW,MF",Bologna,23,1998,21.8,806,701,94,17,5,17,103,13,50,30,18,0,583,11,22,Matches,ITA-SERIA_A,22-23
5a08ee41,49,Federico Baschirotto,ITA,DF,Lecce,25,1996,37.0,1432,1312,113,66,1,22,14,41,0,0,0,0,1049,7,14,Matches,ITA-SERIA_A,22-23
80556f08,50,Toma Bašić,CRO,MF,Lazio,25,1996,5.7,293,273,20,6,2,0,20,0,7,3,4,0,214,0,13,Matches,ITA-SERIA_A,22-23
2ce215f2,51,Alberto Basso,ITA,MF,Cremonese,18,2004,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches,ITA-SERIA_A,22-23
