id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
ce048fb8,11,Ryan Alebiosu,ENG,"DF,MF",Arsenal,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
182a8b9d,12,Ajibola Alese,ENG,DF,West Ham,20,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches,ENG-EPL,21-22
cd1acf9d,13,Trent Alexander-Arnold,ENG,DF,Liverpool,22,1998,32,2853,89,83.4,31.7,32,89,30,0,,2,2.38,80,22,58,1.83,0.24,74.1,30.0,44.1,1.39,-0.32,Matches,ENG-EPL,21-22
7a2e46a8,14,Alisson,BRA,GK,Liverpool,28,1992,36,3240,90,94.7,36.0,36,90,36,0,,0,2.44,87,24,63,1.75,-0.75,84.1,32.1,52.0,1.44,-0.02,Matches,ENG-EPL,21-22
cc700722,15,Allan,BRA,MF,Everton,30,1991,28,2183,78,63.8,24.3,25,85,17,3,23,5,1.14,26,38,-12,-0.49,0.31,27.5,32.8,-5.4,-0.22,0.42,Matches,ENG-EPL,21-22
cea4ee8f,16,Dele Alli,ENG,MF,Tottenham,25,1996,10,657,66,19.2,7.3,8,80,5,2,11,9,1.4,6,13,-7,-0.96,-2.13,8.6,11.2,-2.6,-0.35,-1.15,Matches,ENG-EPL,21-22
cea4ee8f,17,Dele Alli,ENG,"MF,FW",Everton,25,1996,11,338,31,9.9,3.8,1,66,0,10,27,7,0.91,7,10,-3,-0.8,-0.21,3.7,8.5,-4.7,-1.26,-0.98,Matches,ENG-EPL,21-22
862a1c15,18,Miguel Almirón,PAR,"MF,FW",Newcastle Utd,27,1994,30,1716,57,50.2,19.1,19,78,5,11,21,6,1.2,16,32,-16,-0.84,-0.73,16.6,30.6,-14.0,-0.73,-0.47,Matches,ENG-EPL,21-22
f4290206,19,Marcos Alonso,ESP,DF,Chelsea,30,1990,28,2167,77,63.4,24.1,25,83,16,3,28,6,1.64,42,22,20,0.83,-0.82,37.0,21.2,15.9,0.66,-0.36,Matches,ENG-EPL,21-22
ad1f61f3,20,Steven Alzate,COL,MF,Brighton,22,1998,9,404,45,11.8,4.5,5,69,1,4,15,18,1.11,3,7,-4,-0.89,-0.95,3.5,7.0,-3.5,-0.78,-0.98,Matches,ENG-EPL,21-22
1a4ef233,21,Daniel Amartey,GHA,DF,Leicester City,26,1994,28,2123,76,62.1,23.6,23,88,22,5,20,6,1.5,35,40,-5,-0.21,-0.77,26.0,36.3,-10.3,-0.44,-0.35,Matches,ENG-EPL,21-22
e34fc66d,22,Joachim Andersen,DEN,DF,Crystal Palace,25,1996,34,2916,86,85.3,32.4,32,90,31,2,22,0,1.32,44,37,7,0.22,0.75,40.4,35.8,4.6,0.14,-0.04,Matches,ENG-EPL,21-22
de31038e,23,Elliot Anderson,SCO,MF,Newcastle Utd,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,ENG-EPL,21-22
dc008610,24,Florin Andone,ROU,FW,Brighton,28,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
536e58cc,25,Vincent Angelini,SCO,GK,Watford,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,ENG-EPL,21-22
ac05f970,26,Michail Antonio,JAM,FW,West Ham,31,1990,36,2971,83,86.9,33.0,34,85,23,2,33,1,1.56,55,43,12,0.36,0.96,45.8,43.7,2.1,0.06,0.91,Matches,ENG-EPL,21-22
05e8ca6d,27,Cameron Archer,ENG,"FW,MF",Aston Villa,20,2001,3,27,9,0.8,0.3,0,,0,3,9,9,1.0,1,0,1,3.33,3.41,0.2,0.8,-0.6,-2.11,-2.0,Matches,ENG-EPL,21-22
2f965a72,28,Alphonse Areola,FRA,GK,West Ham,28,1993,1,90,90,2.6,1.0,1,90,1,0,,37,0.0,0,1,-1,-1.0,-1.27,0.3,1.9,-1.6,-1.59,-1.58,Matches,ENG-EPL,21-22
68c720b5,29,Adam Armstrong,ENG,FW,Southampton,24,1997,23,1413,61,41.3,15.7,17,80,10,6,10,14,0.87,12,31,-19,-1.21,-0.99,16.6,28.9,-12.3,-0.78,-0.65,Matches,ENG-EPL,21-22
97333cf5,30,Stuart Armstrong,SCO,MF,Southampton,29,1992,25,1473,59,43.1,16.4,15,84,8,10,21,2,1.32,17,30,-13,-0.79,-0.29,19.1,29.4,-10.2,-0.62,-0.39,Matches,ENG-EPL,21-22
28d596a0,31,Kepa Arrizabalaga,ESP,GK,Chelsea,26,1994,4,360,90,10.5,4.0,4,90,4,0,,34,1.75,6,2,4,1.0,-0.15,4.4,2.7,1.7,0.42,-0.42,Matches,ENG-EPL,21-22
b391383a,32,Harrison Ashby,SCO,DF,West Ham,19,2001,1,7,7,0.2,0.1,0,,0,1,7,7,0.0,0,1,-1,-12.86,-13.12,0.1,0.1,0.0,-0.43,-0.38,Matches,ENG-EPL,21-22
d5dd5f1f,33,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,32,1989,14,1037,74,30.3,11.5,12,83,7,2,18,0,1.64,17,16,1,0.09,-0.37,16.6,16.4,0.2,0.02,-0.53,Matches,ENG-EPL,21-22
5e253986,34,Brandon Austin,ENG,GK,Tottenham,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,ENG-EPL,21-22
7a0ae4f0,35,Zach Awe,ENG,DF,Arsenal,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
da052c14,36,Jordan Ayew,GHA,FW,Crystal Palace,29,1991,31,2019,65,59.0,22.4,23,81,10,8,20,6,1.13,31,31,0,0.0,-0.26,27.1,25.4,1.7,0.07,-0.18,Matches,ENG-EPL,21-22
420d7c7d,37,Luke Ayling,ENG,DF,Leeds United,29,1991,26,2272,87,66.4,25.2,26,87,23,0,,0,0.85,30,66,-36,-1.43,-1.35,30.8,50.9,-20.0,-0.79,-0.52,Matches,ENG-EPL,21-22
660e71be,38,Miguel Azeez,ENG,MF,Arsenal,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,ENG-EPL,21-22
53cad200,39,César Azpilicueta,ESP,DF,Chelsea,31,1989,27,2070,77,60.5,23.0,24,84,16,3,20,7,1.78,36,23,13,0.57,-1.43,33.6,23.7,9.9,0.43,-0.92,Matches,ENG-EPL,21-22
f240e4f2,40,Kwadwo Baah,ENG,MF,Watford,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,ENG-EPL,21-22
1c0eea98,41,Daniel Bachmann,AUT,GK,Watford,27,1994,12,1080,90,31.6,12.0,12,90,12,0,,25,0.25,10,28,-18,-1.5,-0.54,11.4,22.6,-11.2,-0.93,-0.42,Matches,ENG-EPL,21-22
3a233281,42,Leon Bailey,JAM,"FW,MF",Aston Villa,23,1997,18,761,42,22.3,8.5,7,69,3,11,25,2,0.89,12,13,-1,-0.12,-0.08,10.4,6.3,4.0,0.48,0.78,Matches,ENG-EPL,21-22
a1232f4e,43,Eric Bailly,CIV,DF,Manchester Utd,27,1994,4,217,54,6.3,2.4,3,67,1,1,17,17,1.75,5,4,1,0.41,0.44,5.5,4.8,0.7,0.3,0.24,Matches,ENG-EPL,21-22
31822f8c,44,Folarin Balogun,USA,FW,Arsenal,20,2001,2,70,35,2.0,0.8,1,58,0,1,12,0,0.0,0,1,-1,-1.29,-1.66,0.4,0.9,-0.5,-0.63,-1.04,Matches,ENG-EPL,21-22
93feac6e,45,Patrick Bamford,ENG,FW,Leeds United,27,1993,9,559,62,16.3,6.2,7,72,4,2,28,1,1.11,7,14,-7,-1.13,-0.18,7.8,11.4,-3.7,-0.59,0.04,Matches,ENG-EPL,21-22
d01f8942,46,Scott Banks,SCO,MF,Crystal Palace,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
41d3704d,47,Jamal Baptiste,ENG,DF,West Ham,17,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,ENG-EPL,21-22
2886c9b5,48,Shandon Baptiste,GRN,MF,Brentford,23,1998,22,910,41,26.6,10.1,9,69,3,13,22,10,1.05,15,15,0,0.0,0.29,10.7,11.0,-0.3,-0.03,0.06,Matches,ENG-EPL,21-22
1ae30132,49,Phil Bardsley,SCO,DF,Burnley,36,1985,0,,,,,0,,0,0,,32,,,,,,,,,,,,Matches,ENG-EPL,21-22
3a24769f,50,Ross Barkley,ENG,"MF,FW",Chelsea,27,1993,6,179,30,5.2,2.0,1,72,0,5,21,21,2.33,10,2,8,4.02,3.05,6.6,0.7,5.9,2.93,2.25,Matches,ENG-EPL,21-22
2691c772,51,Ashley Barnes,ENG,FW,Burnley,31,1989,23,808,35,23.6,9.0,8,76,2,15,13,7,0.78,6,19,-13,-1.45,-1.24,9.9,14.7,-4.8,-0.53,-0.1,Matches,ENG-EPL,21-22
3ea50f67,52,Harvey Barnes,ENG,"FW,MF",Leicester City,23,1997,32,2101,66,61.4,23.3,24,79,13,8,25,3,1.34,38,30,8,0.34,0.68,31.2,33.8,-2.6,-0.11,0.49,Matches,ENG-EPL,21-22
cd4256d3,53,Lewis Bate,ENG,MF,Leeds United,18,2002,3,146,49,4.3,1.6,1,58,0,2,44,13,1.0,3,4,-1,-0.62,0.37,1.9,2.6,-0.8,-0.47,0.15,Matches,ENG-EPL,21-22
30db8574,54,Mads Bech Sørensen,DEN,DF,Brentford,22,1999,11,835,76,24.4,9.3,9,83,7,2,45,14,1.45,9,14,-5,-0.54,-0.43,11.8,13.8,-2.1,-0.23,-0.2,Matches,ENG-EPL,21-22
a011a1e9,55,Owen Beck,WAL,DF,Liverpool,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,ENG-EPL,21-22
4115ce4e,56,Jan Bednarek,POL,DF,Southampton,25,1996,31,2629,85,76.9,29.2,30,86,26,1,45,6,1.16,33,52,-19,-0.65,-0.08,34.8,45.0,-10.2,-0.35,0.22,Matches,ENG-EPL,21-22
50dc94ce,57,Donny van de Beek,NED,MF,Manchester Utd,24,1997,8,75,9,2.2,0.8,0,,0,8,9,14,1.75,2,2,0,0.0,0.0,1.5,1.6,-0.1,-0.14,-0.22,Matches,ENG-EPL,21-22
50dc94ce,58,Donny van de Beek,NED,MF,Everton,24,1997,7,483,69,14.1,5.4,5,80,3,2,43,2,0.43,4,12,-8,-1.49,-1.03,5.1,8.8,-3.7,-0.69,-0.37,Matches,ENG-EPL,21-22
7b4de647,59,Asmir Begović,BIH,GK,Everton,34,1987,3,270,90,7.9,3.0,3,90,3,0,,35,1.0,2,8,-6,-2.0,-1.51,2.5,5.9,-3.4,-1.12,-0.82,Matches,ENG-EPL,21-22
f874dd44,60,Héctor Bellerín,ESP,"DF,MF",Arsenal,26,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
5a04fd92,61,Saïd Benrahma,ALG,"FW,MF",West Ham,25,1995,32,2168,68,63.4,24.1,26,78,4,6,22,1,1.53,44,27,17,0.71,1.28,33.6,28.7,4.9,0.2,0.71,Matches,ENG-EPL,21-22
3b8674e6,62,Rodrigo Bentancur,URU,MF,Tottenham,24,1997,17,1361,80,39.8,15.1,16,83,10,1,31,0,1.88,36,12,24,1.59,1.37,27.2,12.9,14.3,0.95,0.62,Matches,ENG-EPL,21-22
ab070c55,63,Christian Benteke,BEL,FW,Crystal Palace,30,1990,25,1145,46,33.5,12.7,11,82,6,14,17,12,1.16,16,20,-4,-0.31,-0.63,16.9,16.4,0.6,0.05,-0.16,Matches,ENG-EPL,21-22
f72293fc,64,Jóhann Berg Guðmundsson,ISL,MF,Burnley,30,1990,18,1102,61,32.2,12.2,13,76,5,5,23,0,0.67,10,19,-9,-0.74,-0.35,12.0,17.1,-5.2,-0.42,0.05,Matches,ENG-EPL,21-22
a29b1131,65,Steven Bergwijn,NED,"FW,MF",Tottenham,23,1997,25,565,23,16.5,6.3,4,81,1,21,12,7,1.96,9,6,3,0.48,-0.34,8.1,8.5,-0.4,-0.06,-0.76,Matches,ENG-EPL,21-22
01226327,66,Ryan Bertrand,ENG,DF,Leicester City,31,1989,4,337,84,9.9,3.7,4,84,3,0,,5,0.5,5,7,-2,-0.53,-0.68,5.4,6.5,-1.0,-0.27,0.03,Matches,ENG-EPL,21-22
0d85a4e8,67,Marcus Bettinelli,ENG,GK,Chelsea,29,1992,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches,ENG-EPL,21-22
407db0d5,68,Mads Bidstrup,DEN,MF,Brentford,20,2001,4,41,10,1.2,0.5,0,,0,4,10,14,1.75,1,0,1,2.2,2.43,0.4,0.5,-0.1,-0.12,-0.05,Matches,ENG-EPL,21-22
a1d95db3,69,Mika Biereth,DEN,FW,Arsenal,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
6c203af0,70,Yves Bissouma,MLI,MF,Brighton,24,1996,26,2111,81,61.7,23.5,25,83,18,1,27,4,1.54,27,28,-1,-0.04,0.03,28.7,26.5,2.2,0.09,0.02,Matches,ENG-EPL,21-22
d9a21f02,71,Adrian Blake,ENG,FW,Watford,16,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
bca5c4a7,72,Lamare Bogarde,NED,"DF,MF",Aston Villa,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
a4ac4b8f,73,Willy Boly,CIV,DF,Wolves,30,1991,10,900,90,26.3,10.0,10,90,10,0,,14,0.8,13,20,-7,-0.7,-0.77,9.5,18.0,-8.6,-0.86,-0.47,Matches,ENG-EPL,21-22
9a5675c9,74,Jamie Bowden,IRL,MF,Tottenham,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
79c84d1c,75,Jarrod Bowen,ENG,FW,West Ham,24,1996,36,2983,83,87.2,33.1,34,87,22,2,18,0,1.47,57,46,11,0.33,0.74,47.1,44.1,3.0,0.09,1.14,Matches,ENG-EPL,21-22
bbd67769,76,Conor Bradley,NIR,"DF,MF",Liverpool,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
c1949191,77,Jarrad Branthwaite,ENG,DF,Everton,19,2002,6,388,65,11.3,4.3,4,72,3,2,51,20,0.17,6,14,-8,-1.86,-1.41,5.9,12.4,-6.5,-1.5,-1.27,Matches,ENG-EPL,21-22
43309491,78,Nathan Broadhead,WAL,"FW,MF",Everton,23,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
97220da2,79,Armando Broja,ALB,FW,Southampton,19,2001,32,1975,62,57.7,21.9,21,82,6,11,24,0,1.13,26,37,-11,-0.5,0.31,28.6,31.5,-3.0,-0.14,0.63,Matches,ENG-EPL,21-22
47369df8,80,Josh Brownhill,ENG,MF,Burnley,25,1995,35,2955,84,86.4,32.8,32,89,31,3,31,0,0.97,31,45,-14,-0.43,0.54,34.0,50.1,-16.0,-0.49,-0.22,Matches,ENG-EPL,21-22
a2081c6b,81,Lewis Brunt,ENG,MF,Leicester City,20,2000,1,24,24,0.7,0.3,0,,0,1,24,4,0.0,1,1,0,0.0,-0.08,0.2,0.2,0.0,0.0,0.31,Matches,ENG-EPL,21-22
66b76d44,82,Emi Buendía,ARG,"MF,FW",Aston Villa,24,1996,35,1899,54,55.5,21.1,22,77,5,13,16,2,1.11,30,32,-2,-0.09,-0.09,23.8,27.4,-3.6,-0.17,-0.09,Matches,ENG-EPL,21-22
bfc3b3a0,83,Hugo Bueno,ESP,"DF,MF",Wolves,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,ENG-EPL,21-22
b2d31e83,84,Dan Burn,ENG,DF,Newcastle Utd,29,1992,16,1440,90,42.1,16.0,16,90,16,0,,1,1.94,20,18,2,0.12,1.03,18.4,18.7,-0.4,-0.02,0.82,Matches,ENG-EPL,21-22
b2d31e83,85,Dan Burn,ENG,DF,Brighton,29,1992,13,1022,79,29.9,11.4,12,83,10,1,21,2,1.31,10,12,-2,-0.18,-0.18,12.6,13.6,-1.0,-0.09,-0.25,Matches,ENG-EPL,21-22
cc70a1d5,86,Jack Butland,ENG,GK,Crystal Palace,28,1993,9,765,85,22.4,8.5,8,90,8,1,45,29,1.11,12,13,-1,-0.12,-0.29,8.7,8.9,-0.2,-0.02,-0.22,Matches,ENG-EPL,21-22
1bf811d4,87,Sam Byram,ENG,DF,Norwich City,27,1993,15,1027,68,30.0,11.4,11,85,10,4,23,6,0.73,7,27,-20,-1.75,-0.21,10.1,24.7,-14.6,-1.28,-0.21,Matches,ENG-EPL,21-22
a179d516,88,Willy Caballero,ARG,GK,Southampton,39,1981,2,180,90,5.3,2.0,2,90,2,0,,19,0.5,2,5,-3,-1.5,-0.92,1.3,3.0,-1.7,-0.87,-0.5,Matches,ENG-EPL,21-22
16264a81,89,Moisés Caicedo,ECU,MF,Brighton,19,2001,8,660,83,19.3,7.3,8,83,4,0,,11,2.13,13,6,7,0.95,1.25,10.1,7.2,2.9,0.4,0.39,Matches,ENG-EPL,21-22
59e6e5bf,90,Dominic Calvert-Lewin,ENG,FW,Everton,24,1997,17,1283,75,37.5,14.3,15,84,9,2,15,3,1.18,23,31,-8,-0.56,0.07,18.9,21.6,-2.7,-0.19,0.3,Matches,ENG-EPL,21-22
6f711f67,91,Chem Campbell,WAL,MF,Wolves,18,2002,1,13,13,0.4,0.1,0,,0,1,13,6,0.0,0,0,0,0.0,0.13,0.3,0.1,0.1,0.83,1.35,Matches,ENG-EPL,21-22
bd6351cd,92,João Cancelo,POR,DF,Manchester City,27,1994,36,3227,90,94.4,35.9,36,90,35,0,,1,2.42,88,25,63,1.76,-2.91,80.9,23.7,57.2,1.59,-1.6,Matches,ENG-EPL,21-22
1137759d,93,Sergi Canós,ESP,"DF,FW",Brentford,24,1997,31,2083,67,60.9,23.1,25,79,9,6,19,2,1.06,25,35,-10,-0.43,-0.57,25.2,29.0,-3.8,-0.16,-0.24,Matches,ENG-EPL,21-22
f63d8a4b,94,Todd Cantwell,ENG,"FW,MF",Norwich City,23,1998,8,441,55,12.9,4.9,5,74,2,3,24,4,0.38,2,15,-13,-2.65,-1.2,3.3,11.9,-8.5,-1.74,-0.69,Matches,ENG-EPL,21-22
33a68b9b,95,Álvaro Carreras,ESP,"DF,MF",Manchester Utd,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,ENG-EPL,21-22
3e1550ee,96,Scott Carson,ENG,GK,Manchester City,35,1985,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches,ENG-EPL,21-22
2389cdc2,97,Matty Cash,POL,DF,Aston Villa,23,1997,38,3377,89,98.7,37.5,38,89,35,0,,0,1.18,52,50,2,0.05,8.43,43.6,46.6,-3.0,-0.08,4.08,Matches,ENG-EPL,21-22
197640fd,98,Timothy Castagne,BEL,DF,Leicester City,25,1995,27,2127,79,62.2,23.6,22,88,20,5,39,2,1.52,42,30,12,0.51,1.13,31.8,34.3,-2.6,-0.11,0.51,Matches,ENG-EPL,21-22
e28868f3,99,Jonny Castro,ESP,DF,Wolves,27,1994,13,1024,79,29.9,11.4,10,89,8,3,45,4,0.85,13,22,-9,-0.79,-0.94,10.7,19.3,-8.6,-0.75,-0.34,Matches,ENG-EPL,21-22
89e4b358,100,Craig Cathcart,NIR,DF,Watford,32,1989,31,2396,77,70.1,26.6,27,88,24,4,8,4,0.74,28,55,-27,-1.01,0.39,31.0,45.8,-14.8,-0.56,0.29,Matches,ENG-EPL,21-22
527f063d,101,Edinson Cavani,URU,FW,Manchester Utd,34,1987,15,766,51,22.4,8.5,7,81,4,8,25,0,1.47,13,10,3,0.35,0.45,12.5,10.8,1.6,0.19,0.15,Matches,ENG-EPL,21-22
17734ea0,102,Kayky Chagas,BRA,FW,Manchester City,18,2003,1,7,7,0.2,0.1,0,,0,1,7,2,3.0,1,0,1,12.86,10.96,1.0,0.0,1.0,12.3,10.63,Matches,ENG-EPL,21-22
5515376c,103,Trevoh Chalobah,ENG,DF,Chelsea,22,1999,20,1449,72,42.4,16.1,17,82,13,3,20,13,2.3,38,9,29,1.8,1.16,27.6,12.0,15.7,0.97,0.31,Matches,ENG-EPL,21-22
dc6f5bdd,104,Calum Chambers,ENG,DF,Arsenal,26,1995,2,170,85,5.0,1.9,2,85,1,0,,4,0.0,0,7,-7,-3.71,-4.26,1.1,5.6,-4.5,-2.39,-2.92,Matches,ENG-EPL,21-22
dc6f5bdd,105,Calum Chambers,ENG,DF,Aston Villa,26,1995,11,831,76,24.3,9.2,9,88,8,2,22,6,1.36,17,9,8,0.87,1.21,13.2,11.5,1.7,0.18,0.41,Matches,ENG-EPL,21-22
06791660,106,Kgagelo Chauke,ENG,MF,Southampton,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
240c8ab6,107,Daniel Chesters,ENG,MF,West Ham,19,2002,1,1,1,0.0,0.0,0,,0,1,1,1,0.0,0,0,0,0.0,-0.24,0.0,0.1,-0.1,-11.88,-11.83,Matches,ENG-EPL,21-22
d2424d1b,108,Ben Chilwell,ENG,DF,Chelsea,24,1996,7,542,77,15.8,6.0,6,90,6,1,2,6,2.71,19,2,17,2.82,2.01,13.1,4.1,9.0,1.49,0.83,Matches,ENG-EPL,21-22
dc6c2f02,109,Chiquinho,POR,"DF,FW",Wolves,21,2000,8,208,26,6.1,2.3,1,90,1,7,17,7,1.0,5,5,0,0.0,0.14,3.1,3.5,-0.4,-0.17,0.36,Matches,ENG-EPL,21-22
7d2d3329,110,Hamza Choudhury,ENG,"DF,MF",Leicester City,23,1997,6,285,48,8.3,3.2,4,66,1,2,11,25,1.33,4,4,0,0.0,-0.09,3.1,8.2,-5.1,-1.6,-1.41,Matches,ENG-EPL,21-22
b17008fc,111,Benjamin Chrisene,ENG,DF,Aston Villa,17,2004,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches,ENG-EPL,21-22
1cb49278,112,Andreas Christensen,DEN,DF,Chelsea,25,1996,19,1496,79,43.7,16.6,17,85,15,2,28,9,2.21,38,11,27,1.62,0.88,25.9,14.8,11.1,0.67,-0.22,Matches,ENG-EPL,21-22
b2f9c73e,113,Carney Chukwuemeka,ENG,"MF,FW",Aston Villa,17,2003,12,301,25,8.8,3.3,2,59,0,10,18,19,1.33,5,6,-1,-0.3,-0.27,4.3,6.0,-1.8,-0.52,-0.43,Matches,ENG-EPL,21-22
2b91cf8e,114,Ciaran Clark,IRL,DF,Newcastle Utd,31,1989,13,1014,78,29.6,11.3,12,83,10,1,23,4,0.69,14,26,-12,-1.07,-0.84,9.6,19.4,-9.7,-0.86,-0.52,Matches,ENG-EPL,21-22
6cdd8245,115,Tom Cleverley,ENG,MF,Watford,31,1989,28,1616,58,47.3,18.0,20,73,5,8,21,6,0.57,20,38,-18,-1.0,0.24,19.0,30.6,-11.6,-0.65,-0.01,Matches,ENG-EPL,21-22
0442183b,116,Nathaniel Clyne,ENG,DF,Crystal Palace,30,1991,16,1351,84,39.5,15.0,15,90,15,1,1,17,1.56,19,12,7,0.47,0.6,18.3,13.7,4.6,0.31,0.26,Matches,ENG-EPL,21-22
2928dca2,117,Conor Coady,ENG,DF,Wolves,28,1993,38,3361,88,98.3,37.3,38,88,35,0,,0,1.34,37,43,-6,-0.16,-1.69,36.6,56.5,-19.9,-0.53,-1.25,Matches,ENG-EPL,21-22
0420d84f,118,Séamus Coleman,IRL,DF,Everton,32,1988,30,2656,89,77.7,29.5,30,89,28,0,,4,1.13,34,50,-16,-0.54,0.28,30.7,41.7,-11.0,-0.37,0.0,Matches,ENG-EPL,21-22
a8c19eb8,119,Nathan Collins,IRL,DF,Burnley,20,2001,19,1670,88,48.8,18.6,18,90,17,1,51,17,1.05,17,25,-8,-0.43,0.13,22.3,27.5,-5.2,-0.28,0.35,Matches,ENG-EPL,21-22
27c01749,120,Aaron Connolly,IRL,"FW,MF",Brighton,21,2000,4,156,39,4.6,1.7,1,60,0,3,32,5,1.25,2,1,1,0.58,0.66,2.8,1.9,0.9,0.52,0.46,Matches,ENG-EPL,21-22
1d5c9842,121,Kamil Conteh,SLE,MF,Watford,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,21-22
