id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,"MF,FW",Union Berlin,22,2000,14.1,3,1,1,15,25,5,22,2,18,0,0,0,88,13,16,44.8,Matches,GER-BL1,23-24
4cd41883,2,Paxten Aaronson,USA,MF,Eint Frankfurt,19,2003,1.1,0,0,0,6,4,0,0,0,2,0,0,0,5,3,0,100.0,Matches,GER-BL1,23-24
82e12fe7,3,Junior Adamu,AUT,"FW,MF",Freiburg,22,2001,1.2,0,0,0,7,4,2,1,0,1,0,0,0,10,5,6,45.5,Matches,GER-BL1,23-24
22919e97,4,Sargis Adamyan,ARM,"FW,MF",Köln,30,1993,8.9,2,0,0,18,13,8,4,5,9,1,0,0,30,14,37,27.5,Matches,GER-BL1,23-24
501055d8,5,Karim Adeyemi,GER,"FW,MF",Dortmund,21,2002,10.1,6,1,1,20,19,1,25,3,14,0,0,0,60,14,9,60.9,Matches,GER-BL1,23-24
dcfb17f4,6,Amine Adli,MAR,"MF,FW",Leverkusen,23,2000,10.0,5,0,0,14,28,7,23,6,7,0,0,0,36,21,22,48.8,Matches,GER-BL1,23-24
cb6d81b3,7,Felix Agu,GER,"DF,MF",Werder Bremen,23,1999,17.9,2,0,0,15,44,2,46,13,29,3,0,0,71,15,24,38.5,Matches,GER-BL1,23-24
462475ed,8,Ludovic Ajorque,FRA,FW,Mainz 05,29,1994,15.1,4,0,0,28,15,5,3,4,2,0,0,0,49,78,91,46.2,Matches,GER-BL1,23-24
6ec6fde0,9,Kevin Akpoguma,NGA,DF,Hoffenheim,28,1995,12.2,7,0,0,15,14,0,4,18,18,0,1,0,60,25,21,54.3,Matches,GER-BL1,23-24
00f518d8,10,Faride Alidou,GER,"FW,MF",Köln,22,2001,14.2,4,0,0,21,23,3,39,8,4,1,1,0,57,18,28,39.1,Matches,GER-BL1,23-24
add37c13,11,Skelly Alvero,FRA,MF,Werder Bremen,21,2002,1.4,1,0,0,2,3,0,0,1,4,0,0,0,9,6,1,85.7,Matches,GER-BL1,23-24
555d5edd,12,Nadiem Amiri,GER,MF,Mainz 05,26,1996,14.6,5,0,0,11,32,1,126,14,14,0,0,0,93,10,5,66.7,Matches,GER-BL1,23-24
555d5edd,13,Nadiem Amiri,GER,MF,Leverkusen,26,1996,1.0,0,0,0,1,3,0,1,0,2,0,0,0,8,0,0,,Matches,GER-BL1,23-24
b8e17ca3,14,Kofi Amoako,GER,MF,Wolfsburg,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,GER-BL1,23-24
e0b113a7,15,Robert Andrich,GER,"MF,DF",Leverkusen,28,1994,18.8,4,0,0,23,14,0,14,20,18,0,0,0,122,20,22,47.6,Matches,GER-BL1,23-24
5e66fa06,16,Waldemar Anton,GER,DF,Stuttgart,27,1996,32.1,7,0,0,25,26,0,14,40,25,1,1,1,203,79,42,65.3,Matches,GER-BL1,23-24
