Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
3,Sun,2017-09-10,15:00,Udinese,1.0,1–0,0.6,Genoa,2370,Dacia Arena,Fabio Maresca,/en/matches/42c18e6c/Udinese-Genoa-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
3,Sun,2017-09-10,15:00,Cagliari,1.2,1–0,0.4,Crotone,14076,Stadio Sant'Elia,Daniele Doveri,/en/matches/434dd57a/Cagliari-Crotone-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
3,Sun,2017-09-10,15:00,Atalanta,0.7,2–1,1.4,Sassuolo,16120,Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,/en/matches/5fdee516/Atalanta-Sassuolo-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
3,Sun,2017-09-10,15:00,Hellas Verona,1.1,0–5,2.6,Fiorentina,18181,Stadio Marc'Antonio Bentegodi,Antonio Damato,/en/matches/e337b2c7/Hellas-Verona-Fiorentina-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
3,Sun,2017-09-10,16:00,Lazio,2.0,4–1,1.0,Milan,30000,Stadio Olimpico,Gianluca Rocchi,/en/matches/991aafeb/Lazio-Milan-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
3,Sun,2017-09-10,18:00,Benevento,0.9,0–1,1.0,Torino,11416,Stadio Ciro Vigorito,Rosario Abisso,/en/matches/ffc59c89/Benevento-Torino-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
3,Sun,2017-09-10,20:45,Bologna,0.3,0–3,1.5,Napoli,22398,Stadio Renato Dall'Ara,Piero Giacomelli,/en/matches/80cb1759/Bologna-Napoli-September-10-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sat,2017-09-16,15:00,Crotone,1.0,0–2,0.7,Inter,13422,Stadio Ezio Scida,Luca Banti,/en/matches/c1705a6c/Crotone-Internazionale-September-16-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sat,2017-09-16,18:00,Fiorentina,0.7,2–1,0.3,Bologna,23802,Stadio Artemio Franchi,Paolo Valeri,/en/matches/a7c7efe2/Derby-dellAppennino-Fiorentina-Bologna-September-16-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sat,2017-09-16,20:45,Roma,3.5,3–0,0.2,Hellas Verona,29045,Stadio Olimpico,Luca Pairetto,/en/matches/04d25fa7/Roma-Hellas-Verona-September-16-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,12:30,Sassuolo,1.4,1–3,1.0,Juventus,21584,Stadio Città del Tricolore,Davide Massa,/en/matches/8b8a0f49/Sassuolo-Juventus-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,15:00,SPAL,0.6,0–2,0.6,Cagliari,10979,Stadio Paolo Mazza,Eugenio Abbattista,/en/matches/483b9018/SPAL-Cagliari-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,15:00,Torino,1.3,2–2,1.0,Sampdoria,19879,Stadio Olimpico di Torino,Paolo Tagliavento,/en/matches/a72bc592/Torino-Sampdoria-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,15:00,Milan,2.7,2–1,0.3,Udinese,49473,Stadio Giuseppe Meazza,Marco Guida,/en/matches/c92738a9/Milan-Udinese-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,15:00,Napoli,4.8,6–0,0.2,Benevento,49137,Stadio San Paolo,Massimiliano Irrati,/en/matches/c9e2e615/Napoli-Benevento-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,18:00,Chievo,1.2,1–1,1.5,Atalanta,10000,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,/en/matches/9150c653/Chievo-Atalanta-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
4,Sun,2017-09-17,20:45,Genoa,0.5,2–3,2.9,Lazio,19065,Stadio Comunale Luigi Ferraris,Daniele Orsato,/en/matches/249894c0/Genoa-Lazio-September-17-2017-Serie-A,,ITA-SERIA_A,17-18
5,Tue,2017-09-19,20:45,Bologna,0.8,1–1,1.2,Inter,26067,Stadio Renato Dall'Ara,Marco Di Bello,/en/matches/211de580/Bologna-Internazionale-September-19-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,18:00,Benevento,0.8,0–4,2.0,Roma,14839,Stadio Ciro Vigorito,Michael Fabbri,/en/matches/7774872f/Benevento-Roma-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Hellas Verona,0.8,0–0,1.5,Sampdoria,14690,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,/en/matches/32953cae/Hellas-Verona-Sampdoria-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Udinese,2.4,2–3,1.4,Torino,14793,Dacia Arena,Gianluca Rocchi,/en/matches/5fd718e6/Udinese-Torino-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Lazio,0.2,1–4,2.5,Napoli,28000,Stadio Olimpico,Antonio Damato,/en/matches/6e58c3a7/Lazio-Napoli-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Milan,2.2,2–0,0.3,SPAL,45343,Stadio Giuseppe Meazza,Rosario Abisso,/en/matches/a5a2e924/Milan-SPAL-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Atalanta,2.8,5–1,0.4,Crotone,16378,Stadio Atleti Azzurri d'Italia,Marco Piccinini,/en/matches/ba1981a2/Atalanta-Crotone-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Juventus,0.9,1–0,0.4,Fiorentina,35652,Allianz Stadium,Daniele Doveri,/en/matches/df63c31b/Juventus-Fiorentina-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Cagliari,2.4,0–1,2.6,Sassuolo,13898,Stadio Sant'Elia,Claudio Gavillucci,/en/matches/e03443c5/Cagliari-Sassuolo-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
5,Wed,2017-09-20,20:45,Genoa,0.8,1–1,1.7,Chievo,18376,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,/en/matches/ff8c255e/Genoa-Chievo-September-20-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sat,2017-09-23,15:00,Roma,2.9,3–1,1.4,Udinese,32457,Stadio Olimpico,Davide Massa,/en/matches/9eb2cc14/Roma-Udinese-September-23-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sat,2017-09-23,18:00,SPAL,0.3,2–3,1.7,Napoli,12650,Stadio Paolo Mazza,Maurizio Mariani,/en/matches/4e8318b9/SPAL-Napoli-September-23-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sat,2017-09-23,20:45,Juventus,2.2,4–0,0.2,Torino,40856,Allianz Stadium,Piero Giacomelli,/en/matches/f24d21f2/Juventus-Torino-September-23-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,12:30,Sampdoria,1.6,2–0,0.3,Milan,21896,Stadio Comunale Luigi Ferraris,Paolo Valeri,/en/matches/b5bb505a/Sampdoria-Milan-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,15:00,Cagliari,1.5,0–2,1.1,Chievo,14287,Stadio Sant'Elia,Gianluca Aureliano,/en/matches/1ab3a943/Cagliari-Chievo-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,15:00,Crotone,1.2,2–0,1.6,Benevento,8827,Stadio Ezio Scida,Daniele Orsato,/en/matches/438e40d7/Crotone-Benevento-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,15:00,Hellas Verona,0.6,0–3,2.0,Lazio,16316,Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,/en/matches/89a6b7bd/Hellas-Verona-Lazio-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,15:00,Inter,0.7,1–0,0.7,Genoa,50037,Stadio Giuseppe Meazza,Marco Guida,/en/matches/94b341b0/Internazionale-Genoa-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,18:00,Sassuolo,0.5,0–1,1.6,Bologna,10805,Stadio Città del Tricolore,Paolo Tagliavento,/en/matches/dad2b40f/Sassuolo-Bologna-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
6,Sun,2017-09-24,20:45,Fiorentina,0.4,1–1,3.0,Atalanta,21390,Stadio Artemio Franchi,Luca Pairetto,/en/matches/f8779b70/Fiorentina-Atalanta-September-24-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sat,2017-09-30,18:00,Udinese,3.5,4–0,0.6,Sampdoria,17935,Dacia Arena,Michael Fabbri,/en/matches/ef0e0790/Udinese-Sampdoria-September-30-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sat,2017-09-30,20:45,Genoa,1.5,0–1,1.0,Bologna,19154,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,/en/matches/88054415/Genoa-Bologna-September-30-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,12:30,Napoli,2.7,3–0,0.2,Cagliari,42813,Stadio San Paolo,Rosario Abisso,/en/matches/fc468ca5/Napoli-Cagliari-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,15:00,Chievo,1.1,2–1,1.4,Fiorentina,7300,Stadio Marc'Antonio Bentegodi,Piero Giacomelli,/en/matches/28f8f44f/Chievo-Fiorentina-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,15:00,Benevento,1.5,1–2,1.8,Inter,16274,Stadio Ciro Vigorito,Daniele Doveri,/en/matches/6db9b5d3/Benevento-Internazionale-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,15:00,SPAL,2.6,1–1,0.5,Crotone,11187,Stadio Paolo Mazza,Paolo Mazzoleni,/en/matches/a45e8908/SPAL-Crotone-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,15:00,Torino,1.5,2–2,2.7,Hellas Verona,16834,Stadio Olimpico di Torino,Claudio Gavillucci,/en/matches/f9e968e2/Torino-Hellas-Verona-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,15:00,Lazio,3.4,6–1,1.7,Sassuolo,25000,Stadio Olimpico,Fabio Maresca,/en/matches/fd9a4f48/Lazio-Sassuolo-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,18:00,Milan,0.8,0–2,1.2,Roma,61698,Stadio Giuseppe Meazza,Luca Banti,/en/matches/692856c8/Milan-Roma-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
7,Sun,2017-10-01,20:45,Atalanta,1.1,2–2,2.7,Juventus,19962,Stadio Atleti Azzurri d'Italia,Antonio Damato,/en/matches/c885b0f4/Atalanta-Juventus-October-1-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sat,2017-10-14,18:00,Juventus,2.3,1–2,1.6,Lazio,39145,Allianz Stadium,Paolo Mazzoleni,/en/matches/dd093c44/Juventus-Lazio-October-14-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sat,2017-10-14,20:45,Roma,0.4,0–1,1.2,Napoli,37914,Stadio Olimpico,Gianluca Rocchi,/en/matches/df86dcae/Derby-del-Sole-Roma-Napoli-October-14-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,12:30,Fiorentina,2.5,2–1,0.2,Udinese,25156,Stadio Artemio Franchi,Massimiliano Irrati,/en/matches/bafe756c/Fiorentina-Udinese-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,15:00,Sassuolo,1.8,0–0,0.3,Chievo,8712,Stadio Città del Tricolore,Gianluca Manganiello,/en/matches/449149db/Sassuolo-Chievo-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,15:00,Sampdoria,1.3,3–1,2.5,Atalanta,19672,Stadio Comunale Luigi Ferraris,Maurizio Mariani,/en/matches/8d16374b/Sampdoria-Atalanta-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,15:00,Cagliari,1.4,2–3,2.5,Genoa,13981,Stadio Sant'Elia,Davide Massa,/en/matches/a6d1d542/Cagliari-Genoa-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,15:00,Bologna,1.8,2–1,0.5,SPAL,24074,Stadio Renato Dall'Ara,Marco Guida,/en/matches/bd5ca501/Bologna-SPAL-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,15:00,Crotone,0.6,2–2,2.2,Torino,9563,Stadio Ezio Scida,Paolo Valeri,/en/matches/c7430da6/Crotone-Torino-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Sun,2017-10-15,20:45,Inter,2.0,3–2,1.1,Milan,78328,Stadio Giuseppe Meazza,Paolo Tagliavento,/en/matches/34f104ea/Derby-della-Madonnina-Internazionale-Milan-October-15-2017-Serie-A,,ITA-SERIA_A,17-18
8,Mon,2017-10-16,20:45,Hellas Verona,1.0,1–0,0.3,Benevento,16282,Stadio Marc'Antonio Bentegodi,Marco Di Bello,/en/matches/e4b8d974/Hellas-Verona-Benevento-October-16-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sat,2017-10-21,18:00,Sampdoria,2.0,5–0,0.7,Crotone,18220,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,/en/matches/afd668b5/Sampdoria-Crotone-October-21-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sat,2017-10-21,20:45,Napoli,1.2,0–0,0.4,Inter,49762,Stadio San Paolo,Luca Banti,/en/matches/acd3d97c/Napoli-Internazionale-October-21-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,12:30,Chievo,2.5,3–2,1.3,Hellas Verona,15000,Stadio Marc'Antonio Bentegodi,Rosario Abisso,/en/matches/c998bd59/Chievo-Hellas-Verona-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,15:00,Benevento,0.3,0–3,2.7,Fiorentina,10887,Stadio Ciro Vigorito,Claudio Gavillucci,/en/matches/541986bc/Benevento-Fiorentina-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,15:00,Torino,0.5,0–1,0.6,Roma,19646,Stadio Olimpico di Torino,Antonio Damato,/en/matches/5c632354/Torino-Roma-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,15:00,Atalanta,1.9,1–0,0.3,Bologna,18205,Stadio Atleti Azzurri d'Italia,Fabio Maresca,/en/matches/834cdf8b/Atalanta-Bologna-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,15:00,SPAL,0.8,0–1,2.3,Sassuolo,10338,Stadio Paolo Mazza,Michael Fabbri,/en/matches/da4eabf1/SPAL-Sassuolo-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,15:00,Milan,0.8,0–0,0.4,Genoa,47219,Stadio Giuseppe Meazza,Piero Giacomelli,/en/matches/e831ba9b/Milan-Genoa-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,18:00,Udinese,1.1,2–6,1.7,Juventus,21992,Dacia Arena,Daniele Doveri,/en/matches/61cc5f6e/Udinese-Juventus-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
9,Sun,2017-10-22,20:45,Lazio,2.3,3–0,0.6,Cagliari,20000,Stadio Olimpico,Luca Pairetto,/en/matches/2024d030/Lazio-Cagliari-October-22-2017-Serie-A,,ITA-SERIA_A,17-18
10,Tue,2017-10-24,20:45,Inter,2.6,3–2,0.9,Sampdoria,54451,Stadio Giuseppe Meazza,Marco Guida,/en/matches/3688ffd0/Internazionale-Sampdoria-October-24-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,18:30,Atalanta,2.1,3–0,1.3,Hellas Verona,16768,Stadio Atleti Azzurri d'Italia,Livio Marinelli,/en/matches/5f0d90f2/Atalanta-Hellas-Verona-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Cagliari,2.0,2–1,1.3,Benevento,13630,Stadio Sant'Elia,Massimiliano Irrati,/en/matches/010d22ec/Cagliari-Benevento-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Chievo,0.5,1–4,1.4,Milan,7300,Stadio Marc'Antonio Bentegodi,Marco Di Bello,/en/matches/1efd4d56/Chievo-Milan-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Juventus,1.1,4–1,0.8,SPAL,38539,Allianz Stadium,Fabrizio Pasqua,/en/matches/6cea36f8/Juventus-SPAL-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Roma,2.4,1–0,0.4,Crotone,31605,Stadio Olimpico,Gianluca Manganiello,/en/matches/85451a06/Roma-Crotone-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Sassuolo,0.6,0–1,0.7,Udinese,7563,Stadio Città del Tricolore,Paolo Tagliavento,/en/matches/97d5ad7d/Sassuolo-Udinese-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Fiorentina,1.3,3–0,0.6,Torino,22459,Stadio Artemio Franchi,Maurizio Mariani,/en/matches/afa0906d/Fiorentina-Torino-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Bologna,0.8,1–2,2.9,Lazio,20070,Stadio Renato Dall'Ara,Davide Massa,/en/matches/d3e1848e/Bologna-Lazio-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
10,Wed,2017-10-25,20:45,Genoa,1.2,2–3,1.1,Napoli,23367,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,/en/matches/fe54162d/Genoa-Napoli-October-25-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sat,2017-10-28,18:00,Milan,1.0,0–2,0.4,Juventus,78328,Stadio Giuseppe Meazza,Paolo Valeri,/en/matches/5f8795ec/Milan-Juventus-October-28-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sat,2017-10-28,20:45,Roma,0.7,1–0,0.5,Bologna,35202,Stadio Olimpico,Michael Fabbri,/en/matches/72a0657a/Roma-Bologna-October-28-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,12:30,Benevento,0.8,1–5,2.8,Lazio,12413,Stadio Ciro Vigorito,Piero Giacomelli,/en/matches/aeab5ea3/Benevento-Lazio-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,15:00,SPAL,0.3,1–0,1.4,Genoa,12100,Stadio Paolo Mazza,Daniele Orsato,/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,15:00,Napoli,2.7,3–1,0.8,Sassuolo,53609,Stadio San Paolo,Luca Pairetto,/en/matches/21761559/Napoli-Sassuolo-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,15:00,Udinese,1.5,2–1,1.1,Atalanta,9038,Dacia Arena,Gianluca Rocchi,/en/matches/3a0440a6/Udinese-Atalanta-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,15:00,Sampdoria,1.9,4–1,1.9,Chievo,17972,Stadio Comunale Luigi Ferraris,Daniele Doveri,/en/matches/49870c5a/Sampdoria-Chievo-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,15:00,Crotone,0.9,2–1,0.8,Fiorentina,8906,Stadio Ezio Scida,Fabio Maresca,/en/matches/84afc3cc/Crotone-Fiorentina-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Sun,2017-10-29,20:45,Torino,2.8,2–1,0.6,Cagliari,18309,Stadio Olimpico di Torino,Giampaolo Calvarese,/en/matches/dfbb298b/Torino-Cagliari-October-29-2017-Serie-A,,ITA-SERIA_A,17-18
11,Mon,2017-10-30,20:45,Hellas Verona,1.1,1–2,1.2,Inter,26948,Stadio Marc'Antonio Bentegodi,Claudio Gavillucci,/en/matches/68bd6b1f/Hellas-Verona-Internazionale-October-30-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sat,2017-11-04,18:00,Bologna,1.0,2–3,2.0,Crotone,33766,Stadio Renato Dall'Ara,Fabrizio Pasqua,/en/matches/78db3ca6/Bologna-Crotone-November-4-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sat,2017-11-04,20:45,Genoa,1.3,0–2,1.6,Sampdoria,32288,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,/en/matches/38cd69cd/Genoa-Sampdoria-November-4-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sun,2017-11-05,12:30,Inter,1.9,1–1,1.0,Torino,71581,Stadio Giuseppe Meazza,Daniele Orsato,/en/matches/3f157904/Internazionale-Torino-November-5-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sun,2017-11-05,15:00,Fiorentina,1.3,2–4,1.8,Roma,25026,Stadio Artemio Franchi,Marco Di Bello,/en/matches/3ca3a4ae/Fiorentina-Roma-November-5-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sun,2017-11-05,15:00,Cagliari,2.2,2–1,1.2,Hellas Verona,13213,Stadio Sant'Elia,Marco Guida,/en/matches/95d7593a/Cagliari-Hellas-Verona-November-5-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sun,2017-11-05,15:00,Juventus,2.9,2–1,0.1,Benevento,39125,Allianz Stadium,Rosario Abisso,/en/matches/d0ab96ac/Juventus-Benevento-November-5-2017-Serie-A,,ITA-SERIA_A,17-18
12,Sun,2017-11-05,15:00,Chievo,0.5,0–0,0.7,Napoli,7300,Stadio Marc'Antonio Bentegodi,Davide Massa,/en/matches/ebe3b428/Chievo-Napoli-November-5-2017-Serie-A,,ITA-SERIA_A,17-18
