id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
2f798b41,1,Aymen Abdennour,TUN,DF,Marseille,27,1989,5.5,333,325,7,7,0,3,0,0,0,0,0,0,310,1,2,Matches,FRA-L1,17-18
a4c3f7af,2,Mehdi Abeid,ALG,MF,Dijon,24,1992,13.1,605,587,17,12,0,5,6,3,2,1,0,0,513,1,8,Matches,FRA-L1,17-18
16714a62,3,Khaled Adénon,BEN,DF,Amiens,32,1985,32.5,1157,1091,64,63,1,5,0,1,0,0,0,0,960,2,9,Matches,FRA-L1,17-18
26777636,4,Yacine Adli,FRA,FW,Paris S-G,17,2000,0.1,7,7,0,0,0,1,0,0,0,0,0,0,7,0,0,Matches,FRA-L1,17-18
3dd738a1,5,Ruben Aguilar,FRA,DF,Montpellier,24,1993,27.3,1545,1187,349,11,2,10,95,338,0,0,0,0,1186,9,43,Matches,FRA-L1,17-18
48b28bfd,6,Jean-Eudes Aholou,CIV,MF,Strasbourg,23,1994,33.4,1359,1332,22,19,4,18,5,3,0,0,0,0,1162,5,14,Matches,FRA-L1,17-18
c46fa34c,7,Youssef Aït Bennasser,MAR,MF,Caen,21,1996,22.7,1135,1117,16,10,5,24,11,1,2,1,0,0,936,2,20,Matches,FRA-L1,17-18
9b8970ce,8,David Alcibiade,FRA,DF,Nantes,25,1991,2.3,93,74,19,2,1,2,5,17,0,0,0,0,69,0,0,Matches,FRA-L1,17-18
b18a3023,9,Júnior Alonso,PAR,DF,Lille,24,1993,30.9,1884,1798,82,53,2,19,7,29,0,0,0,0,1523,4,17,Matches,FRA-L1,17-18
