id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: league,Unnamed: season
47064058,17,Oliver Baumann,GER,GK,Hoffenheim,34-088,1990,1.0,45,36,45,0,0,0,45,0,0,,0,,22,88,53,0,0,0,0,0,19,0,Matches,GER-BL1,24-25
437f2b00,18,Christoph Baumgartner,AUT,MF,RB Leipzig,25-028,1999,0.1,6,1,2,3,1,0,6,0,0,,0,,1,4,0,0,0,0,1,0,3,0,Matches,GER-BL1,24-25
616c09f5,19,Adrian Beck,GER,FW,Heidenheim,27-081,1997,0.7,37,0,5,23,9,1,37,3,2,66.7,1,33.3,18,92,16,0,1,0,3,1,22,1,Matches,GER-BL1,24-25
543ddcaf,20,Timo Becker,GER,DF,Holstein Kiel,27-157,1997,1.0,44,5,20,18,6,4,44,0,0,,0,,24,86,51,1,0,1,4,0,29,6,Matches,GER-BL1,24-25
30ae134d,21,Kevin Behrens,GER,FW,Wolfsburg,33-208,1991,0.2,11,0,0,5,6,2,11,0,0,,0,,3,2,2,0,0,0,1,0,7,1,Matches,GER-BL1,24-25
5db45ee5,22,Maximilian Beier,GER,FW,Dortmund,21-317,2002,0.4,13,0,1,5,7,0,13,0,0,,0,,5,11,7,0,0,0,0,1,8,2,Matches,GER-BL1,24-25
857a5abe,23,Stefan Bell,GER,DF,Mainz 05,33-005,1991,0.7,53,11,33,18,2,2,53,0,0,,0,,20,62,43,2,0,0,1,0,32,1,Matches,GER-BL1,24-25
fe888e39,24,László Bénes,SVK,MF,Union Berlin,26-355,1997,0.2,17,0,2,5,10,1,17,0,0,,0,,7,20,13,0,0,0,0,0,6,1,Matches,GER-BL1,24-25
378825c7,25,Ramy Bensebaini,ALG,DF,Dortmund,29-135,1995,0.1,7,1,3,4,0,0,7,0,0,,0,,3,15,4,0,0,0,0,0,3,1,Matches,GER-BL1,24-25
eb6e14be,26,Mergim Berisha,GER,"FW,MF",Hoffenheim,26-110,1998,0.4,9,1,1,2,6,3,9,0,0,,0,,6,16,11,1,0,1,0,0,5,2,Matches,GER-BL1,24-25
dea1d183,27,Alexander Bernhardsson,SWE,"DF,FW",Holstein Kiel,25-356,1998,1.0,34,1,12,15,10,3,34,5,2,40.0,3,60.0,10,68,35,1,0,0,1,1,17,1,Matches,GER-BL1,24-25
b5e0af76,28,Matúš Bero,SVK,MF,Bochum,28-358,1995,1.0,46,4,5,30,11,0,46,0,0,,0,,21,42,15,0,0,0,4,0,24,1,Matches,GER-BL1,24-25
dc62fbee,29,Leonardo Bittencourt,GER,MF,Werder Bremen,30-254,1993,0.0,3,0,0,2,1,0,3,0,0,,0,,1,14,8,1,0,0,0,0,2,0,Matches,GER-BL1,24-25
5b479568,30,Myron Boadu,NED,MF,Bochum,23-228,2001,0.3,4,0,0,1,3,1,4,0,0,,0,,4,20,2,0,0,0,0,0,3,2,Matches,GER-BL1,24-25
6c8ddd52,31,Sacha Boey,FRA,DF,Bayern Munich,23-351,2000,0.7,45,1,10,16,20,2,45,6,3,50.0,3,50.0,20,82,43,2,1,1,1,0,27,7,Matches,GER-BL1,24-25
b146275b,32,Victor Boniface,NGA,FW,Leverkusen,23-250,2000,0.9,26,0,0,11,15,6,26,3,2,66.7,1,33.3,14,57,24,2,1,3,7,4,20,6,Matches,GER-BL1,24-25
01834aa0,33,Sebastiaan Bornauw,BEL,DF,Wolfsburg,25-160,1999,1.0,19,5,10,10,0,0,19,0,0,,0,,9,51,2,0,0,0,0,0,8,0,Matches,GER-BL1,24-25
1a86f4a9,34,Carlo Boukhalfa,MAR,MF,St. Pauli,25-118,1999,0.2,8,0,1,3,4,1,8,0,0,,0,,1,1,0,0,0,0,0,1,3,1,Matches,GER-BL1,24-25
a167537f,35,Julian Brandt,GER,MF,Dortmund,28-119,1996,0.9,67,1,11,16,40,4,67,1,0,0.0,1,100.0,42,243,146,6,5,2,1,0,55,10,Matches,GER-BL1,24-25
ed98c321,36,Tim Breithaupt,GER,MF,Augsburg,22-204,2002,0.6,31,2,8,17,6,1,31,1,1,100.0,0,0.0,18,60,20,0,0,0,2,0,20,0,Matches,GER-BL1,24-25
1e37c986,37,Maximilian Breunig,GER,FW,Heidenheim,24-015,2000,0.9,22,1,3,15,6,0,22,0,0,,0,,16,40,8,0,0,0,1,2,19,1,Matches,GER-BL1,24-25
bbd79358,38,Moritz Broschinski,GER,FW,Bochum,23-341,2000,0.9,20,2,3,7,10,4,20,2,0,0.0,2,100.0,11,59,26,2,1,1,3,1,12,6,Matches,GER-BL1,24-25
4e204552,39,Jacob Bruun Larsen,DEN,FW,Hoffenheim,25-345,1998,0.2,15,0,2,6,8,2,15,1,1,100.0,0,0.0,7,153,113,2,2,1,0,0,8,1,Matches,GER-BL1,24-25
ab5b7dc1,40,Marius Bülter,GER,FW,Hoffenheim,31-153,1993,0.8,27,2,3,5,19,7,27,2,1,50.0,1,50.0,18,78,57,4,0,3,1,1,19,7,Matches,GER-BL1,24-25
05f99a4a,41,Jonathan Burkardt,GER,FW,Mainz 05,24-049,2000,1.0,32,2,3,13,16,7,32,3,2,66.7,1,33.3,16,74,14,1,0,0,3,3,24,3,Matches,GER-BL1,24-25
c38767ab,42,Marnon Busch,GER,DF,Heidenheim,29-265,1994,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches,GER-BL1,24-25
0118c54c,43,Anthony Caci,FRA,DF,Mainz 05,27-059,1997,0.9,51,2,9,27,16,0,51,1,1,100.0,0,0.0,19,92,49,3,1,0,0,0,29,4,Matches,GER-BL1,24-25
a65ce836,44,Emre Can,GER,MF,Dortmund,30-230,1994,0.9,70,0,12,34,25,0,70,2,2,100.0,0,0.0,46,244,106,2,3,0,2,0,61,2,Matches,GER-BL1,24-25
ae7058f9,45,Julian Chabot,GER,DF,Stuttgart,26-199,1998,1.0,121,8,65,51,5,1,121,0,0,,0,,91,374,223,0,0,0,0,0,98,0,Matches,GER-BL1,24-25
357103bd,46,Fares Chaïbi,ALG,"FW,MF",Eint Frankfurt,21-275,2002,0.8,38,5,11,10,17,1,38,2,1,50.0,1,50.0,13,33,14,1,0,0,3,0,19,2,Matches,GER-BL1,24-25
ee2cf168,47,Anrie Chase,JPN,DF,Stuttgart,20-158,2004,0.3,24,3,12,8,4,0,24,0,0,,0,,15,33,23,0,1,0,0,0,14,0,Matches,GER-BL1,24-25
48780156,48,Fabio Chiarodia,ITA,DF,Gladbach,19-085,2005,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches,GER-BL1,24-25
042e8a49,49,Kingsley Coman,FRA,FW,Bayern Munich,28-077,1996,0.2,13,1,4,5,4,1,13,1,1,100.0,0,0.0,3,25,15,0,0,0,0,1,4,2,Matches,GER-BL1,24-25
34e09d5f,50,Sirlord Conteh,GER,FW,Heidenheim,28-051,1996,0.3,9,1,3,2,5,0,9,0,0,,0,,4,29,24,0,0,0,1,2,5,1,Matches,GER-BL1,24-25
298c8aa1,51,Tomáš Čvančara,CZE,MF,Gladbach,24-016,2000,0.2,5,1,1,0,4,0,5,0,0,,0,,2,32,22,1,1,0,0,0,2,0,Matches,GER-BL1,24-25
93a8c4f9,52,Lukas Daschner,GER,MF,Bochum,25-333,1998,0.7,28,0,2,10,17,1,28,3,0,0.0,3,100.0,14,72,16,1,2,0,4,0,15,1,Matches,GER-BL1,24-25
d781d855,53,Alphonso Davies,CAN,DF,Bayern Munich,23-301,2000,1.0,56,1,16,29,11,1,56,2,1,50.0,0,0.0,25,93,17,0,0,0,3,2,33,2,Matches,GER-BL1,24-25
ed79b7d3,54,Ermedin Demirović,BIH,FW,Stuttgart,26-157,1998,1.0,23,0,0,16,7,3,23,0,0,,0,,14,58,20,1,0,0,2,2,15,4,Matches,GER-BL1,24-25
d82a310a,55,Justin Diehl,GER,DF,Stuttgart,19-276,2004,0.3,22,0,1,3,18,2,22,2,0,0.0,2,100.0,19,157,71,4,2,1,0,1,18,9,Matches,GER-BL1,24-25
ac861941,56,Eric Dier,ENG,DF,Bayern Munich,30-227,1994,0.1,10,2,6,4,0,0,10,0,0,,0,,3,12,3,0,0,0,0,0,5,0,Matches,GER-BL1,24-25
d01bbb6f,57,Ritsu Doan,JPN,FW,Freiburg,26-074,1998,0.8,29,0,5,13,12,6,29,2,1,50.0,1,50.0,20,167,32,1,1,1,1,1,19,4,Matches,GER-BL1,24-25
f67c9d29,58,Danilho Doekhi,NED,DF,Union Berlin,26-060,1998,1.0,40,4,24,12,4,3,40,0,0,,0,,14,79,23,0,0,0,1,0,22,0,Matches,GER-BL1,24-25
7f73bdf4,59,Niklas Dorsch,GER,MF,Augsburg,26-227,1998,0.4,29,1,3,18,8,0,29,1,0,0.0,1,100.0,15,57,32,1,1,0,0,0,21,0,Matches,GER-BL1,24-25
a8403737,60,Patrick Drewes,GER,GK,Bochum,31-207,1993,1.0,39,30,39,0,0,0,39,0,0,,0,,21,103,63,0,0,0,0,0,13,0,Matches,GER-BL1,24-25
0911b4fc,61,Tim Drexler,GER,DF,Hoffenheim,19-176,2005,1.0,63,4,22,38,6,0,63,0,0,,0,,43,181,108,2,2,0,1,1,43,1,Matches,GER-BL1,24-25
638a4d71,62,Marvin Ducksch,GER,FW,Werder Bremen,30-175,1994,0.9,25,1,2,7,16,5,25,0,0,,0,,14,78,44,1,3,1,1,0,21,7,Matches,GER-BL1,24-25
d571df78,63,Johannes Eggestein,GER,FW,St. Pauli,26-113,1998,1.0,46,0,1,30,15,2,46,0,0,,0,,22,57,6,0,0,0,4,2,43,6,Matches,GER-BL1,24-25
beb882a8,64,Maximilian Eggestein,GER,MF,Freiburg,27-265,1996,0.8,29,0,6,23,0,0,29,0,0,,0,,22,92,33,0,0,0,0,1,20,0,Matches,GER-BL1,24-25
5b92d896,65,Hugo Ekitike,FRA,FW,Eint Frankfurt,22-070,2002,0.8,29,0,2,10,18,7,29,8,4,50.0,4,50.0,20,107,70,3,1,1,2,2,19,6,Matches,GER-BL1,24-25
48035304,66,Nico Elvedi,SUI,DF,Gladbach,27-334,1996,1.0,68,16,36,26,6,2,68,0,0,,0,,39,168,99,1,0,0,0,0,46,0,Matches,GER-BL1,24-25
554bcc91,67,Arne Engels,BEL,"MF,FW",Augsburg,20-356,2003,0.9,32,1,1,14,17,2,32,1,0,0.0,1,100.0,17,75,38,1,3,0,0,0,24,5,Matches,GER-BL1,24-25
e3f6253d,68,Patrick Erras,GER,DF,Holstein Kiel,29-221,1995,1.0,64,20,42,17,5,3,64,0,0,,0,,23,66,29,1,0,0,0,0,40,0,Matches,GER-BL1,24-25
821550ce,69,Samuel Essende,COD,FW,Augsburg,26-219,1998,1.0,27,0,1,11,16,4,27,1,0,0.0,1,100.0,19,83,13,0,1,1,6,3,21,5,Matches,GER-BL1,24-25
79f7302a,70,Kilian Fischer,GER,DF,Wolfsburg,23-322,2000,1.0,40,3,16,17,8,1,40,1,0,0.0,1,100.0,14,97,44,1,1,0,3,1,15,1,Matches,GER-BL1,24-25
1b4be8eb,71,Jonas Föhrenbach,GER,DF,Heidenheim,28-216,1996,1.0,62,4,27,28,7,0,62,0,0,,0,,23,144,70,3,1,0,1,0,32,2,Matches,GER-BL1,24-25
f86ad3f5,72,Marco Friedl,AUT,DF,Werder Bremen,26-166,1998,1.0,61,14,34,27,0,0,61,0,0,,0,,35,144,39,0,0,0,2,2,36,0,Matches,GER-BL1,24-25
74f2e748,73,Jeremie Frimpong,NED,DF,Leverkusen,23-263,2000,1.0,43,0,7,10,28,5,43,2,0,0.0,2,100.0,26,209,116,6,5,1,1,1,31,14,Matches,GER-BL1,24-25
0cf778df,74,Chris Führich,GER,"FW,MF",Stuttgart,26-233,1998,0.9,43,2,5,23,15,0,43,2,1,50.0,1,50.0,30,256,115,4,4,0,0,0,37,9,Matches,GER-BL1,24-25
a10361d2,75,Aleix García,ESP,MF,Leverkusen,27-062,1997,0.1,27,0,2,13,12,0,27,0,0,,0,,10,38,13,0,1,0,0,0,22,0,Matches,GER-BL1,24-25
37f606f0,76,Dennis Geiger,GER,MF,Hoffenheim,26-080,1998,0.2,10,0,2,5,3,0,10,0,0,,0,,4,9,5,0,0,0,0,1,6,1,Matches,GER-BL1,24-25
62ab9184,77,Yannick Gerhardt,GER,MF,Wolfsburg,30-169,1994,0.1,11,0,3,3,5,1,11,0,0,,0,,4,16,0,0,0,0,0,0,5,3,Matches,GER-BL1,24-25
112c495e,78,Dimitris Giannoulis,GRE,DF,Augsburg,28-317,1995,0.9,41,4,10,19,14,1,41,2,2,100.0,0,0.0,19,146,107,1,3,0,2,0,24,2,Matches,GER-BL1,24-25
e5f76710,79,Benedikt Gimber,GER,DF,Heidenheim,27-192,1997,1.0,57,11,34,23,0,0,57,0,0,,0,,20,75,27,0,0,0,2,0,27,1,Matches,GER-BL1,24-25
f521b80a,80,Matthias Ginter,GER,"DF,MF",Freiburg,30-223,1994,0.2,8,4,5,2,1,1,8,0,0,,0,,1,0,0,0,0,0,0,0,1,1,Matches,GER-BL1,24-25
10745192,81,Jamie Gittens,ENG,"DF,MF",Dortmund,20-021,2004,0.4,17,0,0,5,13,3,17,4,2,50.0,1,25.0,13,139,109,5,3,3,1,0,15,4,Matches,GER-BL1,24-25
88e357ef,82,Serge Gnabry,GER,FW,Bayern Munich,29-046,1995,1.0,48,1,6,18,24,10,48,4,2,50.0,2,50.0,23,98,54,2,0,1,1,0,35,13,Matches,GER-BL1,24-25
2d970560,83,Robin Gosens,GER,DF,Union Berlin,30-055,1994,1.0,51,1,12,20,19,1,51,0,0,,0,,17,61,37,1,2,0,2,0,26,5,Matches,GER-BL1,24-25
9efa1d25,84,Mario Götze,GER,"FW,MF",Eint Frankfurt,32-087,1992,0.8,26,1,9,10,7,0,26,1,0,0.0,1,100.0,11,79,55,1,1,0,0,2,16,1,Matches,GER-BL1,24-25
1025db8e,85,Jeffrey Gouweleeuw,NED,DF,Augsburg,33-050,1991,1.0,58,5,29,27,2,0,58,2,2,100.0,0,0.0,40,160,112,0,0,0,1,0,40,2,Matches,GER-BL1,24-25
62182b1d,86,Kamil Grabara,POL,GK,Wolfsburg,25-234,1999,1.0,46,27,44,2,0,0,46,0,0,,0,,34,137,80,0,0,0,0,0,31,0,Matches,GER-BL1,24-25
54e4866f,87,Vincenzo Grifo,ITA,FW,Freiburg,31-144,1993,0.9,56,0,3,36,18,3,56,2,2,100.0,0,0.0,27,146,88,3,1,2,4,0,31,4,Matches,GER-BL1,24-25
ffbbc83b,88,Florian Grillitsch,AUT,MF,Hoffenheim,29-022,1995,0.8,48,1,9,23,16,0,48,2,2,100.0,0,0.0,35,185,71,1,1,0,1,2,39,0,Matches,GER-BL1,24-25
b1f4086c,89,Álex Grimaldo,ESP,DF,Leverkusen,28-344,1995,1.0,57,1,4,22,31,5,57,1,0,0.0,1,100.0,22,118,50,2,0,0,2,1,40,8,Matches,GER-BL1,24-25
8aec0537,90,Pascal Groß,GER,MF,Dortmund,33-075,1991,1.0,118,4,25,48,45,1,118,0,0,,0,,72,368,176,2,3,0,0,0,98,6,Matches,GER-BL1,24-25
8babb812,91,Marco Grüll,AUT,FW,Werder Bremen,26-054,1998,0.1,4,0,2,2,0,0,4,0,0,,0,,1,2,0,0,0,0,0,2,1,0,Matches,GER-BL1,24-25
79b51257,92,Morgan Guilavogui,GUI,FW,St. Pauli,26-172,1998,0.8,52,0,0,30,22,3,52,1,1,100.0,0,0.0,20,77,9,0,0,0,4,2,48,10,Matches,GER-BL1,24-25
bcb2ccd8,93,Péter Gulácsi,HUN,GK,RB Leipzig,34-115,1990,1.0,34,24,32,2,0,0,34,0,0,,0,,23,133,69,0,0,0,1,0,23,0,Matches,GER-BL1,24-25
8593f88c,94,Christian Günter,GER,DF,Freiburg,31-183,1993,1.0,34,3,10,13,11,0,34,0,0,,0,,16,57,24,0,1,1,1,0,17,3,Matches,GER-BL1,24-25
70dcf94d,95,Janik Haberer,GER,DF,Union Berlin,30-149,1994,0.2,9,0,1,2,7,0,9,0,0,,0,,4,12,5,0,0,0,0,0,5,0,Matches,GER-BL1,24-25
92432bc6,96,Amadou Haidara,MLI,MF,RB Leipzig,26-211,1998,0.8,51,1,12,33,8,4,51,3,3,100.0,0,0.0,19,88,39,0,0,0,1,0,28,4,Matches,GER-BL1,24-25
2e77d607,97,Andreas Hanche-Olsen,NOR,DF,Mainz 05,27-225,1997,1.0,54,7,34,20,0,0,54,0,0,,0,,22,101,36,0,1,0,0,0,31,0,Matches,GER-BL1,24-25
0a89e877,98,Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-188,1997,0.4,29,1,7,15,8,0,29,1,1,100.0,0,0.0,9,107,33,2,0,0,0,1,12,3,Matches,GER-BL1,24-25
0c7a48f8,99,Piero Hincapié,ECU,DF,Leverkusen,22-233,2002,1.0,81,7,28,41,12,0,81,0,0,,0,,34,256,193,2,2,0,0,0,54,1,Matches,GER-BL1,24-25
5521f419,100,Adam Hložek,CZE,FW,Hoffenheim,22-035,2002,0.6,20,0,1,6,13,2,20,1,0,0.0,1,100.0,13,60,25,1,3,0,0,1,18,5,Matches,GER-BL1,24-25
2903a856,101,Jonas Hofmann,GER,MF,Leverkusen,32-046,1992,0.7,39,1,5,19,15,2,39,1,0,0.0,1,100.0,14,94,39,1,0,0,0,0,34,4,Matches,GER-BL1,24-25
877bc844,102,Philipp Hofmann,GER,FW,Bochum,31-152,1993,0.8,27,1,2,14,11,1,27,0,0,,0,,16,37,23,1,2,0,3,1,20,3,Matches,GER-BL1,24-25
ca618d23,103,Lucas Höler,GER,MF,Freiburg,30-050,1994,0.3,6,1,1,3,2,0,6,0,0,,0,,1,1,0,0,0,0,1,0,1,0,Matches,GER-BL1,24-25
2a158218,104,Benedict Hollerbach,GER,MF,Union Berlin,23-104,2001,0.8,23,0,1,7,15,4,23,3,1,33.3,2,66.7,13,78,5,0,0,1,2,3,18,4,Matches,GER-BL1,24-25
410ab123,105,Lewis Holtby,GER,MF,Holstein Kiel,33-346,1990,0.9,59,7,24,19,16,3,59,0,0,,0,,27,85,35,1,0,0,1,1,35,3,Matches,GER-BL1,24-25
db7849ca,106,Franck Honorat,FRA,"FW,DF",Gladbach,28-018,1996,1.0,38,4,10,16,12,2,38,0,0,,0,,14,87,52,3,1,1,1,0,23,2,Matches,GER-BL1,24-25
3dbdbb6a,107,Mathias Honsak,AUT,FW,Heidenheim,27-253,1996,0.1,5,0,2,2,2,0,5,1,1,100.0,0,0.0,1,26,22,1,1,0,0,0,1,1,Matches,GER-BL1,24-25
ad3389d5,108,Lukáš Hrádecký,FIN,GK,Leverkusen,34-279,1989,1.0,27,23,27,0,0,0,27,0,0,,0,,16,71,51,0,0,0,0,0,11,0,Matches,GER-BL1,24-25
3e2bbae6,109,Oscar Højlund,DEN,MF,Eint Frankfurt,19-238,2005,0.2,7,0,3,4,1,0,7,0,0,,0,,3,28,6,1,1,0,1,2,4,1,Matches,GER-BL1,24-25
4637747c,110,Jackson Irvine,AUS,MF,St. Pauli,31-175,1993,1.0,51,0,6,34,11,3,51,3,1,33.3,2,66.7,16,81,51,3,0,2,1,1,31,2,Matches,GER-BL1,24-25
97d545ae,111,Ko Itakura,JPN,DF,Gladbach,27-215,1997,1.0,69,16,38,27,4,2,69,0,0,,0,,35,165,75,0,0,0,0,1,42,0,Matches,GER-BL1,24-25
964f4f30,112,Marko Ivezić,SRB,DF,Holstein Kiel,22-271,2001,1.0,47,8,23,22,3,2,47,2,0,0.0,2,100.0,27,88,24,0,2,0,1,0,27,0,Matches,GER-BL1,24-25
34b0387f,113,Lee Jae-sung,KOR,MF,Mainz 05,32-019,1992,1.0,39,1,9,13,17,2,39,2,0,0.0,2,100.0,13,43,26,1,0,0,2,0,25,4,Matches,GER-BL1,24-25
3eeb80e0,114,Fredrik Jensen,FIN,MF,Augsburg,26-355,1997,0.4,11,0,0,3,8,3,11,0,0,,0,,3,14,13,1,1,0,0,0,3,0,Matches,GER-BL1,24-25
de838f86,115,Anthony Jung,GER,DF,Werder Bremen,32-300,1991,0.5,35,4,25,9,1,0,35,0,0,,0,,20,122,65,0,1,0,0,0,23,0,Matches,GER-BL1,24-25
79c90e45,116,Pavel Kadeřábek,CZE,DF,Hoffenheim,32-126,1992,1.0,64,2,8,30,26,3,64,1,1,100.0,0,0.0,27,86,45,1,2,1,0,0,39,12,Matches,GER-BL1,24-25
202b3b68,117,Jakub Kamiński,POL,DF,Wolfsburg,22-085,2002,1.0,43,3,14,16,16,1,43,3,1,33.3,2,66.7,17,130,64,1,2,0,0,0,10,2,Matches,GER-BL1,24-25
b825a650,118,Kevin Kampl,SVN,MF,RB Leipzig,33-325,1990,1.0,66,0,15,46,6,1,66,3,2,66.7,1,33.3,35,174,76,0,1,0,2,0,47,1,Matches,GER-BL1,24-25
21a66f6a,119,Harry Kane,ENG,FW,Bayern Munich,31-032,1993,1.0,29,0,2,15,14,4,29,2,1,50.0,1,50.0,13,74,25,1,3,0,3,0,22,5,Matches,GER-BL1,24-25
5762be5c,120,Atakan Karazor,GER,MF,Stuttgart,27-321,1996,0.7,54,1,13,39,3,0,54,1,1,100.0,0,0.0,43,184,68,0,0,0,0,0,42,0,Matches,GER-BL1,24-25
58391f96,121,Andu Kelati,GER,MF,Holstein Kiel,22-016,2002,0.4,22,1,5,11,6,2,22,0,0,,0,,9,41,27,1,0,0,0,0,12,0,Matches,GER-BL1,24-25
c107935c,122,Luca Kerber,GER,FW,Heidenheim,22-172,2002,0.1,4,0,1,2,1,0,4,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches,GER-BL1,24-25
59e4b92e,123,Rani Khedira,GER,MF,Union Berlin,30-215,1994,1.0,29,1,5,17,7,2,29,0,0,,0,,9,36,11,0,0,0,0,0,14,0,Matches,GER-BL1,24-25
49296448,124,Joshua Kimmich,GER,"MF,DF",Bayern Munich,29-203,1995,1.0,79,2,16,45,20,1,79,2,1,50.0,1,50.0,27,90,13,0,0,0,0,0,48,0,Matches,GER-BL1,24-25
258a6f4d,125,Tim Kleindienst,GER,FW,Gladbach,28-364,1995,1.0,28,0,1,14,13,5,28,1,0,0.0,1,100.0,10,62,30,2,1,1,2,4,17,4,Matches,GER-BL1,24-25
ca8033cb,126,Lukas Klostermann,GER,DF,RB Leipzig,28-087,1996,0.2,9,2,6,3,0,0,9,0,0,,0,,1,4,0,0,0,0,0,0,2,0,Matches,GER-BL1,24-25
19a967ab,127,Ansgar Knauff,GER,FW,Eint Frankfurt,22-232,2002,0.2,7,0,0,1,6,1,7,1,0,0.0,1,100.0,4,4,1,0,0,0,0,0,5,4,Matches,GER-BL1,24-25
a48fb0c7,128,Magnus Knudsen,NOR,MF,Holstein Kiel,23-075,2001,0.9,46,2,13,27,6,1,46,0,0,,0,,23,124,46,2,0,0,0,0,30,1,Matches,GER-BL1,24-25
cd59b9df,129,Gregor Kobel,SUI,GK,Dortmund,26-267,1997,1.0,39,33,38,1,0,0,39,0,0,,0,,28,117,47,0,0,0,0,0,26,0,Matches,GER-BL1,24-25
ea6bc03a,130,Robin Koch,GER,DF,Eint Frankfurt,28-043,1996,1.0,53,15,32,18,3,2,53,1,0,0.0,1,100.0,31,121,65,0,0,0,0,0,38,1,Matches,GER-BL1,24-25
