id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,league,season
565bf0da,1,David Abraham,ARG,DF,Eint Frankfurt,32,1986,15.8,0,5,1,20.0,0.32,0.06,0.0,0.0,11.4,0,0,0,0.8,0.8,0.15,-0.8,-0.8,Matches,GER-BL1,18-19
1c08a3c8,2,Amir Abrashi,ALB,MF,Freiburg,28,1990,8.8,0,7,2,28.6,0.8,0.23,0.0,0.0,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,GER-BL1,18-19
2b09d998,3,Tyler Adams,USA,MF,RB Leipzig,19,1999,8.0,0,2,1,50.0,0.25,0.12,0.0,0.0,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,GER-BL1,18-19
54507986,4,Antonis Aidonis,GER,DF,Stuttgart,17,2001,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,18-19
89ac64a6,5,Manuel Akanji,SUI,DF,Dortmund,23,1995,24.5,1,7,2,28.6,0.29,0.08,0.14,0.5,13.2,0,0,0,0.5,0.5,0.07,0.5,0.5,Matches,GER-BL1,18-19
debc2f28,6,Chadrac Akolo,COD,"MF,FW",Stuttgart,23,1995,5.8,0,14,3,21.4,2.4,0.51,0.0,0.0,20.2,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches,GER-BL1,18-19
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,23,1995,5.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,18-19
6ec6fde0,8,Kevin Akpoguma,NGA,DF,Hannover 96,23,1995,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,18-19
05439de2,9,David Alaba,AUT,DF,Bayern Munich,26,1992,28.1,3,47,16,34.0,1.67,0.57,0.06,0.19,25.8,16,0,0,3.2,3.2,0.07,-0.2,-0.2,Matches,GER-BL1,18-19
