id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
10b9fa99,13,Ethan Ampadu,WAL,DF,RB Leipzig,18,2000,0.9,0,1,0,0.0,1.11,0.0,0.0,,8.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,GER-BL1,19-20
e7199efb,14,Opoku Ampomah,GHA,"FW,MF",Düsseldorf,23,1996,5.6,0,16,5,31.3,2.88,0.9,0.0,0.0,20.6,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,GER-BL1,19-20
b4cf5806,15,Sebastian Andersson,SWE,FW,Union Berlin,28,1991,29.8,12,63,35,55.6,2.11,1.17,0.17,0.31,12.3,0,1,2,11.9,10.3,0.16,0.1,0.7,Matches,GER-BL1,19-20
e0b113a7,16,Robert Andrich,GER,MF,Union Berlin,24,1994,28.6,1,49,7,14.3,1.71,0.24,0.02,0.14,24.9,4,0,0,2.6,2.6,0.05,-1.6,-1.6,Matches,GER-BL1,19-20
30941e96,17,Angeliño,ESP,"DF,FW",RB Leipzig,22,1997,12.2,1,5,2,40.0,0.41,0.16,0.2,0.5,12.5,0,0,0,0.9,0.9,0.18,0.1,0.1,Matches,GER-BL1,19-20
0a3f6cde,18,Christopher Antwi-Adjei,GHA,"MF,FW",Paderborn 07,25,1994,27.4,1,46,8,17.4,1.68,0.29,0.02,0.13,17.9,1,0,0,3.8,3.8,0.08,-2.8,-2.8,Matches,GER-BL1,19-20
56413b1f,19,Charles Aránguiz,CHI,MF,Leverkusen,30,1989,23.5,1,16,2,12.5,0.68,0.08,0.06,0.5,18.6,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches,GER-BL1,19-20
86e119e0,20,Maximilian Arnold,GER,MF,Wolfsburg,25,1994,31.3,4,63,16,25.4,2.01,0.51,0.06,0.25,26.4,9,0,0,2.9,2.9,0.05,1.1,1.1,Matches,GER-BL1,19-20
e26fcca3,21,Santiago Ascacíbar,ARG,MF,Hertha BSC,22,1997,7.0,0,2,0,0.0,0.28,0.0,0.0,,30.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,GER-BL1,19-20
9fec8860,22,Ludwig Augustinsson,SWE,"DF,MF",Werder Bremen,25,1994,10.3,0,5,0,0.0,0.49,0.0,0.0,,24.1,2,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,GER-BL1,19-20
e5478b87,23,Taiwo Awoniyi,NGA,"FW,MF",Mainz 05,21,1997,5.4,1,14,3,21.4,2.61,0.56,0.07,0.33,11.1,0,0,0,3.2,3.2,0.23,-2.2,-2.2,Matches,GER-BL1,19-20
2200181e,24,Kaan Ayhan,TUR,DF,Düsseldorf,24,1994,30.3,2,29,5,17.2,0.96,0.16,0.07,0.4,17.9,8,0,0,2.2,2.2,0.07,-0.2,-0.2,Matches,GER-BL1,19-20
3489184e,25,Matthias Bader,GER,DF,Köln,22,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
f261abcb,26,Daniel Baier,GER,MF,Augsburg,35,1984,21.6,1,16,2,12.5,0.74,0.09,0.06,0.5,27.2,0,0,0,0.5,0.5,0.03,0.5,0.5,Matches,GER-BL1,19-20
3a233281,27,Leon Bailey,JAM,"FW,MF",Leverkusen,21,1997,12.1,5,29,11,37.9,2.39,0.91,0.17,0.45,17.7,1,0,0,4.3,4.3,0.15,0.7,0.7,Matches,GER-BL1,19-20
1b278bf5,28,Lewis Baker,ENG,MF,Düsseldorf,24,1995,6.1,0,12,5,41.7,1.98,0.83,0.0,0.0,27.0,2,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,GER-BL1,19-20
442b56fa,29,Ridle Baku,GER,"DF,MF",Mainz 05,21,1998,26.1,1,22,6,27.3,0.84,0.23,0.05,0.17,22.9,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches,GER-BL1,19-20
7c3ed041,30,Leonardo Balerdi,ARG,"DF,MF",Dortmund,20,1999,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
3f7cd8f1,31,Philipp Bargfrede,GER,MF,Werder Bremen,30,1989,6.5,0,5,0,0.0,0.77,0.0,0.0,,17.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,GER-BL1,19-20
a2a85828,32,Aymen Barkok,MAR,"FW,MF",Düsseldorf,21,1998,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
00242b75,33,Leandro Barreiro Martins,LUX,MF,Mainz 05,19,2000,10.4,0,8,1,12.5,0.77,0.1,0.0,0.0,19.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,GER-BL1,19-20
acc7b7ec,34,Fin Bartels,GER,"MF,FW",Werder Bremen,32,1987,3.8,0,7,3,42.9,1.85,0.79,0.0,0.0,23.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,GER-BL1,19-20
b7828a08,35,Oliver Batista-Meier,GER,MF,Bayern Munich,18,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
47064058,36,Oliver Baumann,GER,GK,Hoffenheim,29,1990,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
69374ff5,37,Julian Baumgartlinger,AUT,MF,Leverkusen,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.4,13.0,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches,GER-BL1,19-20
437f2b00,38,Christoph Baumgartner,AUT,"MF,FW",Hoffenheim,19,1999,16.6,7,55,23,41.8,3.32,1.39,0.13,0.3,14.5,0,0,0,8.8,8.8,0.16,-1.8,-1.8,Matches,GER-BL1,19-20
fbbc8e15,39,Noah Joel Sarenren Bazee,NGA,FW,Augsburg,22,1996,4.2,1,4,3,75.0,0.94,0.71,0.25,0.33,12.1,0,0,0,1.0,1.0,0.24,0.0,0.0,Matches,GER-BL1,19-20
a53b661f,40,Ihlas Bebou,TOG,"FW,MF",Hoffenheim,25,1994,23.4,6,35,17,48.6,1.5,0.73,0.17,0.35,16.1,0,0,0,4.5,4.5,0.13,1.5,1.5,Matches,GER-BL1,19-20
8eb55dbb,41,Sheraldo Becker,SUR,"MF,FW",Union Berlin,24,1995,6.0,0,6,4,66.7,1.0,0.67,0.0,0.0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,GER-BL1,19-20
543ddcaf,42,Timo Becker,GER,"DF,MF",Schalke 04,22,1997,3.7,0,4,1,25.0,1.07,0.27,0.0,0.0,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,GER-BL1,19-20
5db45ee5,43,Maximilian Beier,GER,FW,Hoffenheim,16,2002,1.2,0,5,3,60.0,4.13,2.48,0.0,0.0,14.8,0,0,0,1.1,1.1,0.22,-1.1,-1.1,Matches,GER-BL1,19-20
ff182fdc,44,Ishak Belfodil,ALG,"FW,MF",Hoffenheim,27,1992,3.0,0,10,2,20.0,3.35,0.67,0.0,0.0,13.5,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches,GER-BL1,19-20
bee0bab1,45,Karim Bellarabi,GER,"FW,DF",Leverkusen,29,1990,15.8,4,54,24,44.4,3.41,1.52,0.07,0.17,16.5,0,0,0,6.4,6.4,0.12,-2.4,-2.4,Matches,GER-BL1,19-20
c50281a0,46,Lars Bender,GER,"DF,MF",Leverkusen,30,1989,15.3,2,15,2,13.3,0.98,0.13,0.13,1.0,14.1,0,0,0,0.9,0.9,0.06,1.1,1.1,Matches,GER-BL1,19-20
070ec0b1,47,Sven Bender,GER,DF,Leverkusen,30,1989,30.3,2,17,4,23.5,0.56,0.13,0.12,0.5,11.5,0,0,0,1.7,1.7,0.1,0.3,0.3,Matches,GER-BL1,19-20
fe888e39,48,László Bénes,SVK,MF,Gladbach,21,1997,10.0,0,23,6,26.1,2.31,0.6,0.0,0.0,23.0,6,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches,GER-BL1,19-20
f4c7c708,49,Keanan Bennetts,ENG,MF,Gladbach,20,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
378825c7,50,Ramy Bensebaini,ALG,DF,Gladbach,24,1995,16.1,5,21,8,38.1,1.31,0.5,0.14,0.38,17.3,2,2,2,4.4,2.8,0.13,0.6,0.2,Matches,GER-BL1,19-20
d5575935,51,Valon Berisha,KVX,MF,Düsseldorf,26,1993,10.5,0,12,2,16.7,1.15,0.19,0.0,0.0,20.7,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches,GER-BL1,19-20
9af1f9ff,52,Jordan Beyer,GER,DF,Gladbach,19,2000,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
7aac47fe,53,Ermin Bičakčić,BIH,DF,Hoffenheim,29,1990,13.1,2,7,2,28.6,0.54,0.15,0.29,1.0,11.9,0,0,0,0.6,0.6,0.09,1.4,1.4,Matches,GER-BL1,19-20
dc62fbee,54,Leonardo Bittencourt,GER,MF,Hoffenheim,25,1993,0.0,0,1,0,0.0,30.0,0.0,0.0,,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,GER-BL1,19-20
dc62fbee,55,Leonardo Bittencourt,GER,"FW,MF",Werder Bremen,25,1993,21.0,4,42,11,26.2,2.0,0.52,0.1,0.36,18.2,0,0,0,2.9,2.9,0.07,1.1,1.1,Matches,GER-BL1,19-20
2db2fd7b,56,Jérôme Boateng,GER,DF,Bayern Munich,30,1988,20.0,0,6,2,33.3,0.3,0.1,0.0,0.0,25.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,GER-BL1,19-20
bb8a42fa,57,Adam Bodzek,GER,MF,Düsseldorf,33,1985,22.4,0,9,4,44.4,0.4,0.18,0.0,0.0,18.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches,GER-BL1,19-20
635f2732,58,Jean-Paul Boëtius,NED,MF,Mainz 05,25,1994,25.2,4,36,12,33.3,1.43,0.48,0.11,0.33,20.0,0,0,0,3.7,3.7,0.1,0.3,0.3,Matches,GER-BL1,19-20
1fda91b3,59,Melayro Bogarde,NED,DF,Hoffenheim,17,2002,0.6,0,1,0,0.0,1.76,0.0,0.0,,9.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches,GER-BL1,19-20
78b9e99c,60,Dennis Borkowski,GER,FW,RB Leipzig,17,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
d728acae,61,Robin Bormuth,GER,DF,Düsseldorf,23,1995,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
01834aa0,62,Sebastiaan Bornauw,BEL,DF,Köln,20,1999,27.2,6,18,7,38.9,0.66,0.26,0.33,0.86,8.0,0,0,0,2.7,2.7,0.15,3.3,3.3,Matches,GER-BL1,19-20
b4d90315,63,Brandon Borrello,AUS,"MF,FW",Freiburg,24,1995,3.3,0,7,1,14.3,2.11,0.3,0.0,0.0,16.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,GER-BL1,19-20
541127d5,64,Nassim Boujellab,MAR,"MF,FW",Schalke 04,20,1999,4.7,0,6,0,0.0,1.29,0.0,0.0,,16.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,GER-BL1,19-20
7c473e12,65,Dedryck Boyata,BEL,DF,Hertha BSC,28,1990,27.1,4,16,4,25.0,0.59,0.15,0.25,1.0,9.0,0,0,0,1.5,1.5,0.1,2.5,2.5,Matches,GER-BL1,19-20
b797f558,66,Can Bozdogan,GER,MF,Schalke 04,18,2001,2.6,0,4,2,50.0,1.53,0.77,0.0,0.0,30.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,GER-BL1,19-20
a167537f,67,Julian Brandt,GER,"MF,FW",Dortmund,23,1996,24.5,3,33,16,48.5,1.35,0.65,0.09,0.19,16.8,0,0,0,3.6,3.6,0.11,-0.6,-0.6,Matches,GER-BL1,19-20
d4a2533d,68,Josip Brekalo,CRO,"MF,FW",Wolfsburg,21,1998,18.6,3,42,16,38.1,2.26,0.86,0.07,0.19,20.9,1,0,0,3.8,3.8,0.09,-0.8,-0.8,Matches,GER-BL1,19-20
e27da244,69,John Brooks,USA,DF,Wolfsburg,26,1993,24.7,0,13,4,30.8,0.53,0.16,0.0,0.0,11.1,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches,GER-BL1,19-20
a7813ac4,70,Daniel Brosinski,GER,DF,Mainz 05,31,1988,19.0,2,22,7,31.8,1.16,0.37,0.05,0.14,28.1,5,1,1,2.0,1.2,0.05,0.0,-0.2,Matches,GER-BL1,19-20
fbffc4b1,71,Jeffrey Bruma,NED,DF,Wolfsburg,27,1991,9.0,0,9,2,22.2,1.0,0.22,0.0,0.0,11.3,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches,GER-BL1,19-20
fbffc4b1,72,Jeffrey Bruma,NED,DF,Mainz 05,27,1991,7.5,0,7,0,0.0,0.93,0.0,0.0,,15.5,1,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches,GER-BL1,19-20
4e204552,73,Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,20,1998,4.3,0,4,1,25.0,0.92,0.23,0.0,0.0,15.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,GER-BL1,19-20
4e204552,74,Jacob Bruun Larsen,DEN,FW,Dortmund,20,1998,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
ab5b7dc1,75,Marius Bülter,GER,"MF,FW",Union Berlin,26,1993,25.8,7,41,15,36.6,1.59,0.58,0.17,0.47,20.0,0,0,0,3.7,3.7,0.09,3.3,3.3,Matches,GER-BL1,19-20
2bcc6d52,76,Guido Burgstaller,AUT,FW,Schalke 04,30,1989,13.7,0,35,9,25.7,2.55,0.66,0.0,0.0,14.6,0,0,0,3.9,3.9,0.11,-3.9,-3.9,Matches,GER-BL1,19-20
05f99a4a,77,Jonathan Burkardt,GER,"FW,MF",Mainz 05,19,2000,2.8,1,7,2,28.6,2.49,0.71,0.14,0.5,16.1,0,0,0,0.7,0.7,0.11,0.3,0.3,Matches,GER-BL1,19-20
9d12e142,78,Roman Bürki,SUI,GK,Dortmund,28,1990,30.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
d1273f09,79,Daniel Caligiuri,ITA,"MF,FW",Schalke 04,31,1988,25.5,2,43,11,25.6,1.69,0.43,0.02,0.09,23.1,8,1,1,3.4,2.6,0.06,-1.4,-1.6,Matches,GER-BL1,19-20
a65ce836,80,Emre Can,GER,"MF,DF",Dortmund,25,1994,10.6,2,16,4,25.0,1.51,0.38,0.13,0.5,18.6,0,0,0,1.2,1.2,0.07,0.8,0.8,Matches,GER-BL1,19-20
db401046,81,Koen Casteels,BEL,GK,Wolfsburg,27,1992,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
b3b7f5a6,82,Timothy Chandler,USA,"DF,MF",Eint Frankfurt,29,1990,13.6,5,20,8,40.0,1.48,0.59,0.25,0.63,13.5,0,0,0,2.0,2.0,0.1,3.0,3.0,Matches,GER-BL1,19-20
7961f7aa,83,Kwon Chang-hoon,KOR,"MF,FW",Freiburg,25,1994,7.5,2,15,6,40.0,2.0,0.8,0.13,0.33,20.6,0,0,0,2.1,2.1,0.14,-0.1,-0.1,Matches,GER-BL1,19-20
c6608135,84,Darko Churlinov,MKD,MF,Köln,19,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
ecab64a0,85,Per Ciljan Skjelbred,NOR,MF,Hertha BSC,32,1987,18.1,0,1,0,0.0,0.06,0.0,0.0,,12.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,GER-BL1,19-20
612cb8d3,86,Christian Clemens,GER,FW,Köln,27,1991,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
33a95e0a,87,Jamilu Collins,NGA,DF,Paderborn 07,24,1994,29.6,1,18,1,5.6,0.61,0.03,0.06,1.0,26.8,1,0,1,2.1,1.3,0.07,-1.1,-0.3,Matches,GER-BL1,19-20
042e8a49,88,Kingsley Coman,FRA,"FW,MF",Bayern Munich,23,1996,16.7,4,37,15,40.5,2.21,0.9,0.11,0.27,16.9,0,0,0,4.7,4.7,0.13,-0.7,-0.7,Matches,GER-BL1,19-20
9f381d8b,89,Jhon Córdoba,COL,FW,Köln,26,1993,22.2,13,61,25,41.0,2.75,1.13,0.21,0.52,14.4,0,0,0,8.9,8.9,0.15,4.1,4.1,Matches,GER-BL1,19-20
229cd98a,90,Sergio Córdova,VEN,FW,Augsburg,21,1997,4.1,2,5,2,40.0,1.23,0.49,0.4,1.0,13.2,0,0,0,1.3,1.3,0.26,0.7,0.7,Matches,GER-BL1,19-20
5ddb8f9f,91,Danny da Costa,GER,"DF,FW",Eint Frankfurt,26,1993,15.4,1,17,4,23.5,1.1,0.26,0.06,0.25,16.2,0,0,0,1.6,1.6,0.09,-0.6,-0.6,Matches,GER-BL1,19-20
0ef89a37,92,Philippe Coutinho,BRA,"MF,FW",Bayern Munich,27,1992,15.7,8,57,26,45.6,3.64,1.66,0.12,0.27,19.1,2,1,1,8.6,7.8,0.14,-0.6,-0.8,Matches,GER-BL1,19-20
5722eced,93,Mickaël Cuisance,FRA,"MF,FW",Bayern Munich,19,1999,3.4,1,12,1,8.3,3.52,0.29,0.08,1.0,22.7,1,0,0,0.6,0.6,0.05,0.4,0.4,Matches,GER-BL1,19-20
dc62b55d,94,Matheus Cunha,BRA,"FW,MF",Hertha BSC,20,1999,8.3,5,35,15,42.9,4.23,1.81,0.14,0.33,21.2,1,0,0,3.3,3.3,0.1,1.7,1.7,Matches,GER-BL1,19-20
dc62b55d,95,Matheus Cunha,BRA,"FW,MF",RB Leipzig,20,1999,3.1,0,16,7,43.8,5.16,2.26,0.0,0.0,15.1,0,0,0,2.0,2.0,0.12,-2.0,-2.0,Matches,GER-BL1,19-20
b0a0698b,96,Rafael Czichos,GER,DF,Köln,29,1990,24.5,1,13,8,61.5,0.53,0.33,0.08,0.13,11.2,0,0,0,1.7,1.7,0.13,-0.7,-0.7,Matches,GER-BL1,19-20
eac044ad,97,Moanes Dabbur,ISR,FW,Hoffenheim,27,1992,8.5,4,24,11,45.8,2.82,1.29,0.17,0.36,13.9,0,0,0,3.9,3.9,0.16,0.1,0.1,Matches,GER-BL1,19-20
db4ed67b,98,Mahmoud Dahoud,GER,MF,Dortmund,23,1996,6.2,0,12,4,33.3,1.94,0.65,0.0,0.0,21.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches,GER-BL1,19-20
aeaf1bc1,99,Leon Dajaku,GER,"DF,MF",Bayern Munich,18,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
3eb0f2df,100,Vladimír Darida,CZE,MF,Hertha BSC,28,1990,25.1,3,43,14,32.6,1.72,0.56,0.07,0.21,20.7,0,0,0,3.1,3.1,0.07,-0.1,-0.1,Matches,GER-BL1,19-20
d781d855,101,Alphonso Davies,CAN,DF,Bayern Munich,18,2000,24.8,3,12,5,41.7,0.48,0.2,0.25,0.6,19.2,0,0,0,2.3,2.3,0.19,0.7,0.7,Matches,GER-BL1,19-20
fe641c1a,102,Thomas Delaney,DEN,MF,Dortmund,27,1991,9.2,0,3,1,33.3,0.33,0.11,0.0,0.0,10.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches,GER-BL1,19-20
54b4dc4e,103,Kerem Demirbay,GER,MF,Leverkusen,26,1993,17.5,1,30,8,26.7,1.72,0.46,0.03,0.13,21.4,2,0,0,3.2,3.2,0.11,-2.2,-2.2,Matches,GER-BL1,19-20
dc3fa3b5,104,Diego Demme,GER,MF,RB Leipzig,27,1991,13.5,0,4,2,50.0,0.3,0.15,0.0,0.0,21.3,0,0,0,0.8,0.8,0.19,-0.8,-0.8,Matches,GER-BL1,19-20
aeed5c06,105,Moussa Diaby,FRA,"FW,MF",Leverkusen,20,1999,19.7,5,41,23,56.1,2.08,1.17,0.12,0.22,18.3,0,0,0,5.1,5.1,0.12,-0.1,-0.1,Matches,GER-BL1,19-20
34a0f5ff,106,Javairô Dilrosun,NED,"MF,FW",Hertha BSC,21,1998,14.5,4,19,6,31.6,1.31,0.41,0.21,0.67,19.4,3,0,0,2.8,2.8,0.15,1.2,1.2,Matches,GER-BL1,19-20
7d841904,107,Ji Dong-won,KOR,"FW,MF",Mainz 05,28,1991,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
dc90cfbe,108,Bas Dost,NED,FW,Eint Frankfurt,30,1989,16.4,8,32,17,53.1,1.95,1.04,0.25,0.47,9.5,0,0,0,7.8,7.8,0.24,0.2,0.2,Matches,GER-BL1,19-20
7bd5b8fd,109,Mamadou Doucouré,FRA,MF,Gladbach,21,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
8954fddc,110,Mohamed Dräger,TUN,DF,Paderborn 07,23,1996,16.2,1,14,2,14.3,0.87,0.12,0.07,0.5,21.4,0,0,0,0.6,0.6,0.04,0.4,0.4,Matches,GER-BL1,19-20
6fd8a334,111,Aleksandar Dragović,AUT,DF,Leverkusen,28,1991,11.4,0,2,0,0.0,0.17,0.0,0.0,,6.7,0,0,0,0.7,0.7,0.36,-0.7,-0.7,Matches,GER-BL1,19-20
809940aa,112,Dominick Drexler,GER,"MF,FW",Köln,29,1990,17.6,3,20,8,40.0,1.13,0.45,0.15,0.38,18.9,0,0,0,1.9,1.9,0.1,1.1,1.1,Matches,GER-BL1,19-20
79ca3e23,113,Ondrej Duda,SVK,MF,Hertha BSC,24,1994,5.0,0,7,5,71.4,1.41,1.01,0.0,0.0,21.4,2,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,GER-BL1,19-20
cf623c78,114,Erik Durm,GER,"DF,FW",Eint Frankfurt,27,1992,5.7,0,14,3,21.4,2.47,0.53,0.0,0.0,20.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches,GER-BL1,19-20
d571df78,115,Johannes Eggestein,GER,"MF,FW",Werder Bremen,21,1998,5.7,1,15,6,40.0,2.65,1.06,0.07,0.17,18.4,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches,GER-BL1,19-20
beb882a8,116,Maximilian Eggestein,GER,MF,Werder Bremen,22,1996,31.7,1,45,11,24.4,1.42,0.35,0.02,0.09,22.3,0,0,0,2.6,2.6,0.06,-1.6,-1.6,Matches,GER-BL1,19-20
76b2817e,117,Kingsley Ehizibue,NED,DF,Köln,24,1995,25.9,1,12,4,33.3,0.46,0.15,0.08,0.25,20.5,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Matches,GER-BL1,19-20
6cb0211b,118,Ilay Elmkies,ISR,MF,Hoffenheim,19,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,19-20
48035304,119,Nico Elvedi,SUI,DF,Gladbach,22,1996,29.1,1,9,1,11.1,0.31,0.03,0.11,1.0,9.2,0,0,0,0.8,0.8,0.09,0.2,0.2,Matches,GER-BL1,19-20
0b4f388a,120,Breel Embolo,SUI,"FW,MF",Gladbach,22,1997,17.2,8,45,18,40.0,2.61,1.05,0.18,0.44,12.4,0,0,1,10.4,9.6,0.22,-2.4,-1.6,Matches,GER-BL1,19-20
