id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
cadd666a,1,Dickson Abiama,NGA,FW,Greuther Fürth,22,1998,24,5,726,8.1,0,1,1,0,0,0,3,0,1.8,1.8,1.3,3.2,14,17,38,0.0,0.12,0.12,0.0,0.12,0.23,0.16,0.39,0.23,0.39,Matches,GER-BL1,21-22
dc38e3bc,2,Ragnar Ache,GER,"MF,FW",Eint Frankfurt,23,1998,13,1,259,2.9,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.9,8,2,29,0.0,0.35,0.35,0.0,0.35,0.14,0.16,0.3,0.14,0.3,Matches,GER-BL1,21-22
2b09d998,3,Tyler Adams,USA,MF,RB Leipzig,22,1999,24,12,1351,15.0,0,1,1,0,0,0,5,0,0.2,0.2,0.9,1.0,20,96,23,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.07,0.01,0.07,Matches,GER-BL1,21-22
22919e97,4,Sargis Adamyan,ARM,"FW,MF",Hoffenheim,28,1993,13,2,331,3.7,1,0,1,1,0,0,0,0,0.7,0.7,0.5,1.2,9,9,26,0.27,0.0,0.27,0.27,0.27,0.18,0.14,0.31,0.18,0.31,Matches,GER-BL1,21-22
dcfb17f4,5,Amine Adli,MAR,"FW,MF",Leverkusen,21,2000,25,13,1256,14.0,3,2,5,3,0,0,3,0,4.3,4.3,2.1,6.4,51,56,105,0.21,0.14,0.36,0.21,0.36,0.31,0.15,0.46,0.31,0.46,Matches,GER-BL1,21-22
a6c58494,6,Naouirou Ahamada,FRA,"MF,DF",Stuttgart,19,2002,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,GER-BL1,21-22
89ac64a6,7,Manuel Akanji,SUI,DF,Dortmund,26,1995,26,25,2261,25.1,1,0,1,1,0,0,3,0,1.9,1.9,0.1,2.0,18,115,8,0.04,0.0,0.04,0.04,0.04,0.08,0.0,0.08,0.08,0.08,Matches,GER-BL1,21-22
6ec6fde0,8,Kevin Akpoguma,NGA,"DF,FW",Hoffenheim,26,1995,26,19,1527,17.0,2,2,4,2,0,0,5,0,1.2,1.2,2.6,3.8,36,87,40,0.12,0.12,0.24,0.12,0.24,0.07,0.15,0.22,0.07,0.22,Matches,GER-BL1,21-22
834d0be5,9,Lucas Alario,ARG,FW,Leverkusen,28,1992,27,5,655,7.3,6,0,6,6,0,1,2,0,6.0,5.2,1.0,6.2,6,10,44,0.82,0.0,0.82,0.82,0.82,0.82,0.14,0.96,0.71,0.85,Matches,GER-BL1,21-22
555d5edd,10,Nadiem Amiri,GER,"MF,FW",Leverkusen,24,1996,13,3,369,4.1,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,17,21,29,0.24,0.0,0.24,0.24,0.24,0.11,0.08,0.19,0.11,0.19,Matches,GER-BL1,21-22
b4cf5806,11,Sebastian Andersson,SWE,FW,Köln,30,1991,26,13,1257,14.0,3,1,4,3,0,0,3,0,4.5,4.5,1.0,5.5,10,14,86,0.21,0.07,0.29,0.21,0.29,0.32,0.07,0.39,0.32,0.39,Matches,GER-BL1,21-22
6ea23758,12,Andrés Andrade Cedeño,PAN,DF,Arminia,22,1998,17,12,1046,11.6,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,18,44,15,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches,GER-BL1,21-22
3724baa1,13,Fredrik André Bjørkan,NOR,DF,Hertha BSC,22,1998,9,2,353,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,11,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,GER-BL1,21-22
e0b113a7,14,Robert Andrich,GER,MF,Leverkusen,26,1994,26,21,1817,20.2,4,2,6,4,0,0,5,1,3.2,2.8,1.5,4.3,19,100,27,0.2,0.1,0.3,0.2,0.3,0.16,0.08,0.23,0.14,0.21,Matches,GER-BL1,21-22
30941e96,15,Angeliño,ESP,DF,RB Leipzig,24,1997,29,26,2298,25.5,2,5,7,2,0,0,3,0,1.2,1.2,5.2,6.4,35,73,177,0.08,0.2,0.27,0.08,0.27,0.05,0.2,0.25,0.05,0.25,Matches,GER-BL1,21-22
5e66fa06,16,Waldemar Anton,GER,DF,Stuttgart,25,1996,29,29,2595,28.8,2,1,3,2,0,0,6,1,2.1,2.1,1.4,3.5,26,108,12,0.07,0.03,0.1,0.07,0.1,0.07,0.05,0.12,0.07,0.12,Matches,GER-BL1,21-22
0a3f6cde,17,Christopher Antwi-Adjei,GHA,"FW,MF",Bochum,27,1994,25,12,1130,12.6,1,1,2,1,0,0,2,0,2.0,2.0,1.0,3.1,35,22,85,0.08,0.08,0.16,0.08,0.16,0.18,0.09,0.26,0.18,0.26,Matches,GER-BL1,21-22
