id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,MF,RB Salzburg,20,2000,8,714,89,99.2,7.9,8,89,7,0,,0,1.7,10,14,-4,-0.5,-0.5,12.2,12.7,-0.5,-0.06,-0.67,Matches,UCL,21-22
47aaf574,2,Malik Abubakari,GHA,FW,Malmö,21,2000,4,119,30,22.0,1.3,0,,0,4,30,2,1.13,0,4,-4,-3.03,-1.1,0.3,3.9,-3.6,-2.72,-0.6,Matches,UCL,21-22
81442ecb,3,Marcos Acuña,ARG,DF,Sevilla,29,1991,5,378,76,70.0,4.2,5,76,3,0,,0,1.2,4,3,1,0.24,0.79,5.2,5.9,-0.8,-0.18,-0.3,Matches,UCL,21-22
2b09d998,4,Tyler Adams,USA,MF,RB Leipzig,22,1999,5,293,59,54.3,3.3,3,84,2,2,20,0,0.8,7,12,-5,-1.54,-3.72,5.7,7.6,-1.9,-0.58,-2.21,Matches,UCL,21-22
82e12fe7,5,Junior Adamu,AUT,FW,RB Salzburg,20,2001,8,237,30,32.9,2.6,1,60,0,7,25,0,1.56,1,6,-5,-1.9,-2.09,2.2,6.2,-4.0,-1.54,-2.2,Matches,UCL,21-22
65d62814,6,Antonio Adán,ESP,GK,Sporting CP,34,1987,7,630,90,87.5,7.0,7,90,7,0,,1,1.43,12,13,-1,-0.14,1.86,11.0,10.6,0.3,0.05,0.92,Matches,UCL,21-22
6af56975,7,Edmund Addo,GHA,MF,Sheriff Tiraspol,21,2000,6,488,81,90.4,5.4,6,81,3,0,,0,1.75,6,9,-3,-0.55,1.18,4.2,10.5,-6.3,-1.17,1.57,Matches,UCL,21-22
501055d8,8,Karim Adeyemi,GER,FW,RB Salzburg,19,2002,8,602,75,83.6,6.7,8,75,1,0,,0,1.7,9,11,-2,-0.3,1.23,11.6,11.2,0.4,0.06,0.75,Matches,UCL,21-22
f76e6b4e,9,Adrián,ESP,GK,Liverpool,34,1987,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches,UCL,21-22
