id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
42ec696a,1,Igor Akinfeev,RUS,GK,CSKA Moscow,32,1986,5,5,449,5.0,6,1.2,27,20,77.8,2,1,2,1,20.0,1,0,1,0,100.0,Matches,UCL,18-19
7a2e46a8,2,Alisson,BRA,GK,Liverpool,25,1992,13,13,1170,13.0,12,0.92,56,45,78.6,8,1,4,6,46.2,0,0,0,0,,Matches,UCL,18-19
2f965a72,3,Alphonse Areola,FRA,GK,Paris S-G,25,1993,3,3,270,3.0,6,2.0,15,9,66.7,1,1,1,0,0.0,1,1,0,0,0.0,Matches,UCL,18-19
34e38ddf,4,Loic Badiashile,FRA,GK,Monaco,20,1998,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,UCL,18-19
f7b10c66,5,David von Ballmoos,SUI,GK,Young Boys,23,1994,4,4,360,4.0,10,2.5,22,12,59.1,0,0,4,0,0.0,1,1,0,0,0.0,Matches,UCL,18-19
c2e41cfb,6,Vasilios Barkas,GRE,GK,AEK Athens,24,1994,6,6,540,6.0,13,2.17,40,27,72.5,0,0,6,0,0.0,2,2,0,0,0.0,Matches,UCL,18-19
47064058,7,Oliver Baumann,GER,GK,Hoffenheim,28,1990,6,6,540,6.0,14,2.33,43,29,67.4,0,3,3,0,0.0,0,0,0,0,,Matches,UCL,18-19
b7e7937d,8,Diego Benaglio,SUI,GK,Monaco,34,1983,5,5,405,4.5,10,2.22,18,8,50.0,0,0,5,0,0.0,1,1,0,0,0.0,Matches,UCL,18-19
5e8936be,9,Milan Borjan,CAN,GK,Red Star,30,1987,6,6,540,6.0,17,2.83,56,38,71.4,1,1,4,2,33.3,2,1,1,0,50.0,Matches,UCL,18-19
e40d028b,10,Gianluigi Buffon,ITA,GK,Paris S-G,40,1978,5,5,450,5.0,6,1.2,13,7,76.9,3,1,1,1,20.0,3,3,0,0,0.0,Matches,UCL,18-19
9d12e142,11,Roman Bürki,SUI,GK,Dortmund,27,1990,7,7,630,7.0,6,0.86,22,16,72.7,3,1,3,4,57.1,0,0,0,0,,Matches,UCL,18-19
1ddbb0da,12,Iker Casillas,ESP,GK,Porto,37,1981,10,10,930,10.3,15,1.45,37,21,67.6,6,1,3,1,10.0,5,3,1,1,25.0,Matches,UCL,18-19
04ac8285,13,Jasper Cillessen,NED,GK,Barcelona,29,1989,1,1,90,1.0,1,1.0,7,6,85.7,0,1,0,0,0.0,0,0,0,0,,Matches,UCL,18-19
1840e36d,14,Thibaut Courtois,BEL,GK,Real Madrid,26,1992,5,5,450,5.0,8,1.6,28,20,71.4,3,0,2,2,40.0,0,0,0,0,,Matches,UCL,18-19
c9cb972b,15,Jaume Doménech,ESP,GK,Valencia,27,1990,1,1,90,1.0,1,1.0,5,4,80.0,1,0,0,0,0.0,0,0,0,0,,Matches,UCL,18-19
3bb7b8b4,16,Ederson,BRA,GK,Manchester City,24,1993,10,10,900,10.0,12,1.2,33,21,72.7,7,1,2,3,30.0,3,3,0,0,0.0,Matches,UCL,18-19
