id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
565bf0da,1,David Abraham,ARG,DF,Eint Frankfurt,32,1986,15.8,671,646,22,20,0,13,8,2,0,0,0,0,514,3,12,Matches,GER-BL1,18-19
1c08a3c8,2,Amir Abrashi,ALB,MF,Freiburg,28,1990,8.8,372,368,4,1,0,0,2,2,0,0,0,0,319,0,9,Matches,GER-BL1,18-19
2b09d998,3,Tyler Adams,USA,MF,RB Leipzig,19,1999,8.0,530,511,18,15,4,3,2,3,0,0,0,0,424,1,12,Matches,GER-BL1,18-19
54507986,4,Antonis Aidonis,GER,DF,Stuttgart,17,2001,0.9,35,27,8,0,0,0,6,8,0,0,0,0,13,0,3,Matches,GER-BL1,18-19
89ac64a6,5,Manuel Akanji,SUI,DF,Dortmund,23,1995,24.5,1855,1799,54,38,0,27,2,16,0,0,0,0,1722,2,9,Matches,GER-BL1,18-19
debc2f28,6,Chadrac Akolo,COD,"MF,FW",Stuttgart,23,1995,5.8,161,161,0,0,0,0,8,0,0,0,0,0,119,0,7,Matches,GER-BL1,18-19
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,23,1995,5.5,269,255,14,8,0,0,0,6,0,0,0,0,228,0,5,Matches,GER-BL1,18-19
6ec6fde0,8,Kevin Akpoguma,NGA,DF,Hannover 96,23,1995,3.5,171,164,7,5,0,1,0,2,0,0,0,0,135,0,6,Matches,GER-BL1,18-19
05439de2,9,David Alaba,AUT,DF,Bayern Munich,26,1992,28.1,2153,1843,300,30,1,9,115,265,5,0,5,0,1769,10,52,Matches,GER-BL1,18-19
834d0be5,10,Lucas Alario,ARG,"FW,MF",Leverkusen,25,1992,14.1,412,386,24,1,0,2,5,1,0,0,0,0,307,2,18,Matches,GER-BL1,18-19
d459281d,11,Miiko Albornoz,CHI,"DF,MF",Hannover 96,27,1990,18.4,966,756,203,13,0,3,57,188,2,0,2,0,715,7,31,Matches,GER-BL1,18-19
a7a9d95a,12,Paco Alcácer,ESP,FW,Dortmund,24,1993,13.5,290,255,32,0,8,0,3,2,0,0,0,0,213,3,3,Matches,GER-BL1,18-19
77e84962,13,Thiago Alcántara,ESP,MF,Bayern Munich,27,1991,26.8,2587,2437,146,75,3,49,69,7,62,47,2,1,2325,4,20,Matches,GER-BL1,18-19
d73a07e2,14,Alfonso,MOZ,MF,Hoffenheim,18,1999,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,GER-BL1,18-19
b15e93aa,15,Allan,BRA,MF,Eint Frankfurt,21,1997,2.0,64,63,1,1,0,1,3,0,0,0,0,0,42,0,2,Matches,GER-BL1,18-19
555d5edd,16,Nadiem Amiri,GER,MF,Hoffenheim,21,1996,8.4,375,360,14,8,2,1,11,6,0,0,0,0,320,1,7,Matches,GER-BL1,18-19
5e66fa06,17,Waldemar Anton,GER,DF,Hannover 96,22,1996,34.0,1733,1644,86,74,0,17,5,12,0,0,0,0,1444,3,25,Matches,GER-BL1,18-19
c311243f,18,Dennis Aogo,GER,MF,Stuttgart,31,1987,11.4,580,522,55,20,0,9,52,8,27,11,16,0,474,3,8,Matches,GER-BL1,18-19
56413b1f,19,Charles Aránguiz,CHI,MF,Leverkusen,29,1989,21.0,1661,1593,60,43,2,11,24,3,14,7,7,0,1457,8,25,Matches,GER-BL1,18-19
86e119e0,20,Maximilian Arnold,GER,MF,Wolfsburg,24,1994,31.9,1473,1258,207,113,4,38,134,23,71,30,25,3,1111,8,20,Matches,GER-BL1,18-19
13ddc856,21,Takuma Asano,JPN,"MF,FW",Hannover 96,23,1994,7.8,162,160,1,0,0,0,9,1,0,0,0,0,110,1,11,Matches,GER-BL1,18-19
e26fcca3,22,Santiago Ascacíbar,ARG,MF,Stuttgart,21,1997,27.0,1111,1085,22,17,1,5,11,5,0,0,0,0,888,4,24,Matches,GER-BL1,18-19
dfc85b89,23,Simon Asta,GER,DF,Augsburg,17,2001,1.0,37,32,5,0,0,0,1,5,0,0,0,0,21,0,1,Matches,GER-BL1,18-19
97bfa797,24,Jean-Kévin Augustin,FRA,FW,RB Leipzig,21,1997,5.1,88,85,3,0,0,0,2,0,0,0,0,0,69,0,3,Matches,GER-BL1,18-19
9fec8860,25,Ludwig Augustinsson,SWE,DF,Werder Bremen,24,1994,33.6,1972,1615,354,37,0,12,129,301,16,9,7,0,1546,3,54,Matches,GER-BL1,18-19
2200181e,26,Kaan Ayhan,TUR,DF,Düsseldorf,23,1994,27.2,1440,1348,90,79,3,48,4,11,0,0,0,0,1265,2,9,Matches,GER-BL1,18-19
150d5992,27,Florian Baak,GER,MF,Hertha BSC,19,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,GER-BL1,18-19
45b7edae,28,Holger Badstuber,GER,DF,Stuttgart,29,1989,5.8,266,257,9,8,0,4,0,1,0,0,0,0,243,0,2,Matches,GER-BL1,18-19
f261abcb,29,Daniel Baier,GER,MF,Augsburg,34,1984,31.3,1626,1536,83,56,3,9,20,25,0,0,0,0,1229,7,31,Matches,GER-BL1,18-19
3a233281,30,Leon Bailey,JAM,FW,Leverkusen,20,1997,21.3,950,831,117,21,0,13,163,24,71,37,30,1,623,2,45,Matches,GER-BL1,18-19
04c11885,31,Marvin Bakalorz,GER,MF,Hannover 96,28,1989,16.3,405,394,9,8,0,2,9,1,0,0,0,0,301,2,16,Matches,GER-BL1,18-19
442b56fa,32,Ridle Baku,GER,MF,Mainz 05,20,1998,10.4,451,438,12,8,0,4,4,4,0,0,0,0,367,1,10,Matches,GER-BL1,18-19
3f7cd8f1,33,Philipp Bargfrede,GER,"MF,DF",Werder Bremen,29,1989,12.0,555,538,16,16,0,4,2,0,0,0,0,0,453,1,10,Matches,GER-BL1,18-19
a2a85828,34,Aymen Barkok,MAR,MF,Düsseldorf,20,1998,5.7,228,219,9,7,0,3,12,0,2,0,2,0,169,0,6,Matches,GER-BL1,18-19
00242b75,35,Leandro Barreiro Martins,LUX,MF,Mainz 05,18,2000,1.0,26,25,0,0,0,0,0,0,0,0,0,0,14,1,1,Matches,GER-BL1,18-19
acc7b7ec,36,Fin Bartels,GER,"MF,FW",Werder Bremen,31,1987,0.3,6,6,0,0,0,1,0,0,0,0,0,0,3,0,0,Matches,GER-BL1,18-19
9b88e120,37,Robert Bauer,GER,DF,Nürnberg,23,1995,19.1,824,617,202,23,0,5,51,167,12,0,11,0,583,5,31,Matches,GER-BL1,18-19
47064058,38,Oliver Baumann,GER,GK,Hoffenheim,28,1990,33.0,1288,945,339,91,0,9,0,0,0,0,0,0,1023,4,2,Matches,GER-BL1,18-19
bd7d2e6d,39,Timo Baumgartl,GER,DF,Stuttgart,22,1996,18.0,869,795,71,50,0,11,5,21,0,0,0,0,707,3,10,Matches,GER-BL1,18-19
69374ff5,40,Julian Baumgartlinger,AUT,MF,Leverkusen,30,1988,17.3,1380,1334,45,38,0,21,2,6,0,0,0,0,1234,1,15,Matches,GER-BL1,18-19
437f2b00,41,Christoph Baumgartner,AUT,MF,Hoffenheim,18,1999,0.9,36,36,0,0,0,1,1,0,0,0,0,0,22,0,2,Matches,GER-BL1,18-19
fbbc8e15,42,Noah Joel Sarenren Bazee,NGA,"FW,MF",Hannover 96,21,1996,1.7,20,20,0,0,0,0,4,0,0,0,0,0,7,0,4,Matches,GER-BL1,18-19
a53b661f,43,Ihlas Bebou,TOG,"MF,FW",Hannover 96,24,1994,11.8,443,396,43,1,2,1,42,36,6,0,6,0,293,4,20,Matches,GER-BL1,18-19
f7097e8a,44,Uffe Bech,DEN,FW,Hannover 96,25,1993,0.2,14,13,1,0,0,0,2,1,0,0,0,0,9,0,1,Matches,GER-BL1,18-19
00a6485f,45,Andreas Beck,GER,DF,Stuttgart,31,1987,19.7,856,682,172,5,0,5,36,167,0,0,0,0,602,2,32,Matches,GER-BL1,18-19
77b41ac0,46,Hanno Behrens,GER,MF,Nürnberg,28,1990,29.3,920,885,30,25,4,1,4,5,0,0,0,0,617,5,31,Matches,GER-BL1,18-19
ff182fdc,47,Ishak Belfodil,ALG,"FW,MF",Hoffenheim,26,1992,20.7,463,444,16,0,2,2,19,5,1,0,0,0,323,3,9,Matches,GER-BL1,18-19
