id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
5314e067,16,Sofiane Alakouch,MAR,"DF,MF",Metz,23,1998,1.8,0,1,0,0.0,0.57,0.0,0.0,,27.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,FRA-L1,21-22
3d738df0,17,Josué Albert,GUF,DF,Clermont Foot,29,1992,0.2,0,1,0,0.0,4.09,0.0,0.0,,19.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,FRA-L1,21-22
9e17ccff,18,Doğan Alemdar,TUR,GK,Rennes,18,2002,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
f8405304,19,Mohamed Ali Cho,FRA,FW,Angers,17,2004,20.4,4,42,15,35.7,2.06,0.73,0.1,0.27,15.3,0,0,0,6.4,6.4,0.15,-2.4,-2.4,Matches,FRA-L1,21-22
1956b948,20,Jim Allevinah,GAB,FW,Clermont Foot,26,1995,16.5,1,43,15,34.9,2.6,0.91,0.02,0.07,19.2,1,0,0,2.8,2.8,0.07,-1.8,-1.8,Matches,FRA-L1,21-22
9260926b,21,Ibrahim Amadou,FRA,"DF,MF",Metz,28,1993,9.0,1,3,2,66.7,0.33,0.22,0.33,0.5,9.4,0,0,0,0.4,0.4,0.13,0.6,0.6,Matches,FRA-L1,21-22
22721b88,22,Jordan Amavi,FRA,DF,Nice,27,1994,4.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
22721b88,23,Jordan Amavi,FRA,"DF,FW",Marseille,27,1994,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
ef9c1c95,24,Benjamin André,FRA,MF,Lille,30,1990,30.6,2,18,5,27.8,0.59,0.16,0.11,0.4,14.5,0,0,0,1.4,1.4,0.08,0.6,0.6,Matches,FRA-L1,21-22
a5db0bec,25,Houssem Aouar,ALG,"MF,FW",Lyon,23,1998,27.8,6,76,24,31.6,2.73,0.86,0.08,0.25,17.9,0,0,0,6.3,6.3,0.08,-0.3,-0.3,Matches,FRA-L1,21-22
b94b8be1,26,Adil Aouchiche,FRA,"MF,FW",Saint-Étienne,19,2002,12.0,0,21,10,47.6,1.75,0.83,0.0,0.0,22.5,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches,FRA-L1,21-22
feb5d3ab,27,Dennis Appiah,FRA,DF,Nantes,29,1992,23.3,0,2,0,0.0,0.09,0.0,0.0,,22.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,FRA-L1,21-22
b026bbf6,28,Lorenz Assignon,TOG,DF,Rennes,21,2000,6.8,0,6,4,66.7,0.88,0.58,0.0,0.0,8.4,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches,FRA-L1,21-22
6a827d8e,29,Youcef Atal,ALG,DF,Nice,25,1996,12.7,2,13,5,38.5,1.03,0.39,0.15,0.4,18.7,0,0,0,0.9,0.9,0.07,1.1,1.1,Matches,FRA-L1,21-22
97bfa797,30,Jean-Kévin Augustin,FRA,"FW,MF",Nantes,24,1997,0.9,0,2,0,0.0,2.14,0.0,0.0,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,FRA-L1,21-22
eaf71a5e,31,Karim Azamoum,FRA,DF,Troyes,31,1990,4.3,0,3,3,100.0,0.7,0.7,0.0,0.0,22.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,FRA-L1,21-22
114bbdee,32,Loïc Bade,FRA,DF,Rennes,21,2000,10.9,0,7,0,0.0,0.64,0.0,0.0,,14.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,FRA-L1,21-22
06df8256,33,Benoît Badiashile,FRA,DF,Monaco,20,2001,20.4,1,14,4,28.6,0.69,0.2,0.07,0.25,10.4,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Matches,FRA-L1,21-22
6a2b9aee,34,Youssouph Badji,SEN,"FW,MF",Brest,19,2001,1.5,0,2,0,0.0,1.33,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,FRA-L1,21-22
5046b7d4,35,Stéphane Bahoken,CMR,FW,Angers,29,1992,12.2,3,24,14,58.3,1.97,1.15,0.13,0.21,17.0,0,0,0,4.1,4.1,0.17,-1.1,-1.1,Matches,FRA-L1,21-22
5065d67d,36,Dénys Bain,FRA,DF,Brest,28,1993,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
be13e5a8,37,Stefan Bajic,FRA,GK,Saint-Étienne,19,2001,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
0af4dcf0,38,Cédric Bakambu,COD,FW,Marseille,30,1991,4.0,4,19,8,42.1,4.8,2.02,0.21,0.5,13.4,0,0,0,2.6,2.6,0.13,1.4,1.4,Matches,FRA-L1,21-22
ee95585f,39,Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,18,2002,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
2b5a35e5,40,Dilane Bakwa,FRA,"FW,MF",Bordeaux,18,2002,0.5,0,2,1,50.0,4.19,2.09,0.0,0.0,18.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,FRA-L1,21-22
a30cb0d4,41,Ibrahima Baldé,FRA,"FW,MF",Lens,18,2003,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
7c3ed041,42,Leonardo Balerdi,ARG,DF,Marseille,22,1999,10.6,0,2,0,0.0,0.19,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,FRA-L1,21-22
7fecbcdb,43,Abdoulaye Bamba,CIV,"DF,FW",Angers,31,1990,5.1,0,1,0,0.0,0.2,0.0,0.0,,7.3,0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches,FRA-L1,21-22
b2bd0f6c,44,Jonathan Bamba,CIV,"MF,FW",Lille,25,1996,27.0,1,51,12,23.5,1.89,0.44,0.02,0.08,19.9,2,0,0,3.0,3.0,0.06,-2.0,-2.0,Matches,FRA-L1,21-22
be47b750,45,Simon Banza,COD,FW,Lens,24,1996,1.4,1,6,4,66.7,4.35,2.9,0.17,0.25,15.5,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches,FRA-L1,21-22
0557ff4f,46,Danilo Barbosa,BRA,DF,Nice,25,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
a0d55a09,47,Bradley Barcola,FRA,"FW,MF",Lyon,18,2002,2.9,0,5,2,40.0,1.71,0.68,0.0,0.0,13.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,FRA-L1,21-22
1ddbc7ca,48,Melvin Bard,FRA,DF,Nice,20,2000,28.8,2,5,2,40.0,0.17,0.07,0.4,1.0,17.2,0,0,0,0.9,0.9,0.18,1.1,1.1,Matches,FRA-L1,21-22
80556f08,49,Toma Bašić,CRO,MF,Bordeaux,24,1996,2.3,0,2,0,0.0,0.86,0.0,0.0,,27.1,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches,FRA-L1,21-22
ced1d98f,50,Amine Bassi,FRA,"MF,FW",Metz,23,1997,2.0,0,4,1,25.0,1.96,0.49,0.0,0.0,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,FRA-L1,21-22
2515040a,51,Paul Baysse,FRA,"MF,DF",Bordeaux,33,1988,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
1a248246,52,Youcef Belaïli,ALG,"MF,FW",Brest,29,1992,9.2,3,16,6,37.5,1.75,0.65,0.19,0.5,15.9,2,0,1,2.8,1.9,0.12,0.2,1.1,Matches,FRA-L1,21-22
2b1bed19,53,Haris Belkebla,ALG,MF,Brest,27,1994,25.7,0,4,1,25.0,0.16,0.04,0.0,0.0,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,FRA-L1,21-22
10f0fdd3,54,Jean-Ricner Bellegarde,FRA,MF,Strasbourg,23,1998,25.9,2,31,7,22.6,1.2,0.27,0.06,0.29,20.8,2,0,0,1.9,1.9,0.06,0.1,0.1,Matches,FRA-L1,21-22
c678ddd7,55,Jeanuël Belocian,FRA,DF,Rennes,16,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
74dc806c,56,Hatem Ben Arfa,FRA,"FW,MF",Lille,34,1987,3.5,0,3,1,33.3,0.86,0.29,0.0,0.0,16.6,1,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,FRA-L1,21-22
1f6298f2,57,Salim Ben Seghir,FRA,MF,Marseille,18,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
942b4f90,58,Wissam Ben Yedder,FRA,FW,Monaco,30,1990,28.1,25,64,36,56.3,2.28,1.28,0.27,0.47,14.7,4,8,8,18.0,11.7,0.18,7.0,5.3,Matches,FRA-L1,21-22
bef0a7ac,59,Darío Benedetto,ARG,"FW,MF",Marseille,31,1990,0.6,0,3,0,0.0,5.0,0.0,0.0,,12.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,FRA-L1,21-22
8a2248b4,60,Walter Benítez,ARG,GK,Nice,28,1993,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
f5b6fb78,61,Loris Benito,SUI,DF,Bordeaux,29,1992,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
3189f61a,62,Nabil Bentaleb,ALG,MF,Angers,26,1994,16.8,1,15,7,46.7,0.89,0.42,0.07,0.14,22.9,1,0,0,0.6,0.6,0.04,0.4,0.4,Matches,FRA-L1,21-22
e4114f5d,63,Patrick Berg,NOR,MF,Lens,23,1997,3.4,0,1,0,0.0,0.29,0.0,0.0,,19.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,FRA-L1,21-22
0b2c9aec,64,Mitchell van Bergen,NED,"FW,MF",Reims,21,1999,10.9,0,12,5,41.7,1.1,0.46,0.0,0.0,18.0,0,0,0,1.2,1.2,0.1,-1.2,-1.2,Matches,FRA-L1,21-22
d5575935,65,Valon Berisha,KVX,"MF,FW",Reims,28,1993,5.1,0,4,0,0.0,0.79,0.0,0.0,,16.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,FRA-L1,21-22
28dabd43,66,Paul Bernardoni,FRA,GK,Angers,24,1997,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
28dabd43,67,Paul Bernardoni,FRA,GK,Saint-Étienne,24,1997,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
433dc9a2,68,Juan Bernat,ESP,"DF,MF",Paris S-G,28,1993,10.6,0,1,1,100.0,0.09,0.09,0.0,0.0,15.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,FRA-L1,21-22
380a15e2,69,Dimitry Bertaud,COD,GK,Montpellier,23,1998,9.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
03e91055,70,Jason Berthomier,FRA,MF,Clermont Foot,31,1990,19.2,1,23,4,17.4,1.2,0.21,0.04,0.25,20.8,6,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches,FRA-L1,21-22
de40e38c,71,Giulian Biancone,FRA,"DF,MF",Troyes,21,2000,25.5,1,28,9,32.1,1.1,0.35,0.04,0.11,18.3,1,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches,FRA-L1,21-22
47c609d5,72,El Bilal Touré,MLI,FW,Reims,19,2001,13.3,2,32,10,31.3,2.41,0.75,0.03,0.1,14.0,0,1,1,4.1,3.3,0.1,-2.1,-2.3,Matches,FRA-L1,21-22
a3e1d20d,73,Jean-Claude Billong,CMR,DF,Clermont Foot,27,1993,10.9,0,5,1,20.0,0.46,0.09,0.0,0.0,10.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,FRA-L1,21-22
0f697e02,74,Nathan Bitu Mazala,FRA,DF,Paris S-G,18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
3d214e5f,75,Marco Bizot,NED,GK,Brest,30,1991,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
6191093d,76,Ludovic Blas,FRA,"MF,FW",Nantes,23,1997,32.9,10,85,32,37.6,2.58,0.97,0.06,0.16,20.6,1,5,5,11.7,7.8,0.09,-1.7,-2.8,Matches,FRA-L1,21-22
5b479568,77,Myron Boadu,NED,FW,Monaco,20,2001,10.7,4,21,8,38.1,1.97,0.75,0.19,0.5,10.5,0,0,0,6.6,6.6,0.32,-2.6,-2.6,Matches,FRA-L1,21-22
2db2fd7b,78,Jérôme Boateng,GER,DF,Lyon,32,1988,18.0,0,5,3,60.0,0.28,0.17,0.0,0.0,17.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,FRA-L1,21-22
7d937aa1,79,Antonin Bobichon,FRA,"MF,FW",Angers,25,1995,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
f6496133,80,Quentin Boisgard,FRA,"MF,FW",Lorient,24,1997,10.6,1,16,8,50.0,1.5,0.75,0.06,0.13,24.6,1,0,0,0.8,0.8,0.05,0.2,0.2,Matches,FRA-L1,21-22
bbdd999a,81,Charles Boli,FRA,"MF,DF",Lens,22,1998,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
ccce7025,82,Sven Botman,NED,DF,Lille,21,2000,25.0,3,15,5,33.3,0.6,0.2,0.2,0.6,10.8,0,0,0,1.6,1.6,0.11,1.4,1.4,Matches,FRA-L1,21-22
0b0cbe5b,83,Denis Bouanga,GAB,"FW,MF",Saint-Étienne,26,1994,27.1,9,84,30,35.7,3.1,1.11,0.11,0.3,18.9,4,0,0,8.0,8.0,0.1,1.0,1.0,Matches,FRA-L1,21-22
f9d5908e,84,Hicham Boudaoui,ALG,MF,Nice,21,1999,18.0,3,16,5,31.3,0.89,0.28,0.19,0.6,18.1,0,0,0,1.1,1.1,0.07,1.9,1.9,Matches,FRA-L1,21-22
1001ae82,85,Ryad Boudebouz,ALG,"MF,FW",Saint-Étienne,31,1990,25.0,3,27,9,33.3,1.08,0.36,0.07,0.22,24.7,7,1,1,2.3,1.5,0.05,0.7,0.5,Matches,FRA-L1,21-22
b0c71810,86,Sofiane Boufal,MAR,"FW,MF",Angers,27,1993,25.9,8,60,24,40.0,2.32,0.93,0.08,0.21,21.7,10,3,3,8.5,6.1,0.11,-0.5,-1.1,Matches,FRA-L1,21-22
a0791826,87,Farid Boulaya,ALG,"MF,FW",Metz,28,1993,17.0,4,19,6,31.6,1.12,0.35,0.21,0.67,24.2,6,0,0,1.5,1.5,0.08,2.5,2.5,Matches,FRA-L1,21-22
62e02107,88,Ismaëlben Boura,COM,DF,Lens,20,2000,1.1,0,1,0,0.0,0.95,0.0,0.0,,32.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,FRA-L1,21-22
20e73fac,89,Benjamin Bourigeaud,FRA,"FW,MF",Rennes,27,1994,35.5,11,51,21,41.2,1.44,0.59,0.22,0.52,17.3,8,0,0,5.7,5.7,0.11,5.3,5.3,Matches,FRA-L1,21-22
5c7895a0,90,Redwan Bourles,FRA,"MF,FW",Lorient,18,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
8bbe2df5,91,Domagoj Bradarić,CRO,DF,Lille,21,1999,4.6,0,1,0,0.0,0.22,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,FRA-L1,21-22
02bcaf8e,92,Bilal Brahimi,ALG,MF,Nice,21,2000,4.2,0,4,0,0.0,0.95,0.0,0.0,,14.5,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches,FRA-L1,21-22
02bcaf8e,93,Bilal Brahimi,ALG,FW,Angers,21,2000,3.8,0,6,2,33.3,1.6,0.53,0.0,0.0,17.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,FRA-L1,21-22
5b146df3,94,Lilian Brassier,FRA,DF,Brest,21,1999,25.1,1,11,2,18.2,0.44,0.08,0.09,0.5,18.5,0,0,0,1.1,1.1,0.1,-0.1,-0.1,Matches,FRA-L1,21-22
f83c8d6c,95,Jimmy Briand,FRA,"FW,MF",Bordeaux,35,1985,2.5,2,8,2,25.0,3.19,0.8,0.13,0.5,17.2,0,1,2,2.2,0.7,0.08,-0.2,0.3,Matches,FRA-L1,21-22
edd81e2a,96,Dylan Bronn,TUN,DF,Metz,26,1995,28.3,1,15,7,46.7,0.53,0.25,0.07,0.14,13.6,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches,FRA-L1,21-22
eab85789,97,Osman Bukari,GHA,"FW,MF",Nantes,22,1998,11.2,2,20,9,45.0,1.78,0.8,0.1,0.22,18.2,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches,FRA-L1,21-22
7b082ec2,98,Maxime Busi,BEL,DF,Reims,21,1999,14.4,1,6,2,33.3,0.42,0.14,0.17,0.5,13.6,0,0,0,0.6,0.6,0.1,0.4,0.4,Matches,FRA-L1,21-22
49712367,99,Oriol Busquets,ESP,MF,Clermont Foot,22,1999,2.2,0,1,0,0.0,0.45,0.0,0.0,,23.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,FRA-L1,21-22
db87a2c4,100,Marcin Bułka,POL,GK,Nice,21,1999,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
148e136f,101,Rémy Cabella,FRA,"MF,FW",Montpellier,31,1990,3.5,0,2,0,0.0,0.58,0.0,0.0,,10.3,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches,FRA-L1,21-22
46359159,102,Jimmy Cabot,FRA,DF,Angers,27,1994,22.3,0,11,3,27.3,0.49,0.13,0.0,0.0,22.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,FRA-L1,21-22
0118c54c,103,Anthony Caci,FRA,DF,Strasbourg,24,1997,26.6,1,15,4,26.7,0.56,0.15,0.07,0.25,18.1,0,0,0,0.9,0.9,0.06,0.1,0.1,Matches,FRA-L1,21-22
2a657da0,104,Mathieu Cafaro,FRA,"MF,FW",Reims,24,1997,2.1,0,6,2,33.3,2.81,0.94,0.0,0.0,22.5,1,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,FRA-L1,21-22
677ee102,105,Yannick Cahuzac,FRA,MF,Lens,36,1985,6.9,0,1,0,0.0,0.15,0.0,0.0,,17.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,FRA-L1,21-22
5ee6e943,106,Marc-Aurèle Caillard,FRA,GK,Metz,27,1994,17.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
928a4a61,107,Jens Cajuste,SWE,"MF,FW",Reims,21,1999,4.0,2,8,6,75.0,1.98,1.48,0.13,0.17,16.9,0,1,1,1.7,0.9,0.12,0.3,0.1,Matches,FRA-L1,21-22
94f8d10c,108,Duje Ćaleta-Car,CRO,DF,Marseille,24,1996,22.9,2,12,4,33.3,0.53,0.18,0.17,0.5,10.6,0,0,0,1.8,1.8,0.15,0.2,0.2,Matches,FRA-L1,21-22
7a72e960,109,Lucas Calodat,FRA,DF,Saint-Étienne,19,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
8577e60a,110,Mahdi Camara,FRA,"MF,DF",Saint-Étienne,23,1998,34.1,3,28,15,53.6,0.82,0.44,0.11,0.2,18.7,0,0,0,2.5,2.5,0.09,0.5,0.5,Matches,FRA-L1,21-22
316e70c7,111,Mamadou Camara,MLI,FW,Troyes,20,2001,0.4,0,1,1,100.0,2.25,2.25,0.0,0.0,12.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,FRA-L1,21-22
7b9c2d84,112,Eduardo Camavinga,FRA,MF,Rennes,18,2002,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
3cc4bb19,113,Fali Candé,GNB,DF,Metz,23,1998,10.8,0,6,2,33.3,0.55,0.18,0.0,0.0,27.0,3,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,FRA-L1,21-22
79b2399c,114,Pierrick Capelle,FRA,"MF,DF",Angers,34,1987,13.3,0,17,1,5.9,1.28,0.08,0.0,0.0,19.5,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches,FRA-L1,21-22
f81ef10d,115,Maxence Caqueret,FRA,MF,Lyon,21,2000,25.9,0,15,2,13.3,0.58,0.08,0.0,0.0,22.3,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,FRA-L1,21-22
5e080f73,116,Irvin Cardona,FRA,"FW,MF",Brest,23,1997,14.8,4,26,12,46.2,1.75,0.81,0.15,0.33,15.4,0,0,0,2.9,2.9,0.11,1.1,1.1,Matches,FRA-L1,21-22
e3e32fbb,117,Igor Carioca,BRA,DF,Lorient,24,1996,17.5,0,14,6,42.9,0.8,0.34,0.0,0.0,22.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches,FRA-L1,21-22
f54d2149,118,Moreto Cassamã,GNB,MF,Reims,23,1998,8.9,2,11,7,63.6,1.24,0.79,0.18,0.29,26.8,0,0,0,0.6,0.6,0.06,1.4,1.4,Matches,FRA-L1,21-22
e0f3a1f6,119,Jean-Charles Castelletto,CMR,DF,Nantes,26,1995,27.9,1,16,4,25.0,0.57,0.14,0.06,0.25,10.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches,FRA-L1,21-22
31a62dc7,120,Zeki Çelik,TUR,DF,Lille,24,1997,30.0,2,23,3,13.0,0.77,0.1,0.09,0.67,19.5,0,0,0,1.1,1.1,0.05,0.9,0.9,Matches,FRA-L1,21-22
3c6bbbab,121,Fabien Centonze,FRA,DF,Metz,25,1996,17.6,4,15,7,46.7,0.85,0.4,0.27,0.57,20.8,0,0,0,0.7,0.7,0.05,3.3,3.3,Matches,FRA-L1,21-22
2180c761,122,El Chadaille Bitshiabu,FRA,DF,Paris S-G,16,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,FRA-L1,21-22
5c61496e,123,Nassim Chadli,FRA,"MF,DF",Troyes,20,2001,1.1,0,2,0,0.0,1.87,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,FRA-L1,21-22
