id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
1f462f95,1,Luis Abram,PER,DF,Granada,25,1996,6.2,226,216,9,5,0,0,0,2,0,0,0,0,191,1,4,Matches,ESP-LALIGA,21-22
81442ecb,2,Marcos Acuña,ARG,DF,Sevilla,29,1991,25.1,1963,1624,333,63,3,30,178,230,40,0,31,0,1543,6,30,Matches,ESP-LALIGA,21-22
355c883a,3,Martin Agirregabiria,ESP,DF,Alavés,25,1996,18.0,792,610,179,6,0,5,45,172,1,0,0,0,547,3,16,Matches,ESP-LALIGA,21-22
a2c1a8d3,4,Julen Agirrezabala,ESP,GK,Athletic Club,20,2000,4.0,82,49,33,7,0,0,0,0,0,0,0,0,62,0,0,Matches,ESP-LALIGA,21-22
4d034881,5,Sergio Agüero,ARG,FW,Barcelona,33,1988,1.7,42,40,2,0,0,0,3,0,0,0,0,0,30,0,0,Matches,ESP-LALIGA,21-22
93b054dc,6,Álvaro Aguirre,ESP,FW,Rayo Vallecano,21,2000,0.1,3,2,1,0,0,0,0,1,0,0,0,0,3,0,0,Matches,ESP-LALIGA,21-22
18abe173,7,Joseph Aidoo,GHA,DF,Celta Vigo,25,1995,29.3,1567,1531,32,13,1,11,3,19,0,0,0,0,1270,4,9,Matches,ESP-LALIGA,21-22
f2a68b97,8,Carlos Akapo,EQG,DF,Cádiz,28,1993,20.5,832,672,158,18,1,3,45,140,0,0,0,0,611,2,20,Matches,ESP-LALIGA,21-22
b8bd60fe,9,Ilias Akhomach,MAR,FW,Barcelona,17,2004,1.4,55,55,0,0,1,0,6,0,0,0,0,0,45,0,2,Matches,ESP-LALIGA,21-22
31f5b89b,10,Paul Akouokou,CIV,MF,Betis,23,1997,5.7,325,320,4,4,0,3,1,0,0,0,0,0,284,1,4,Matches,ESP-LALIGA,21-22
05439de2,11,David Alaba,AUT,DF,Real Madrid,29,1992,29.4,1968,1888,74,34,4,2,40,34,3,3,0,0,1788,6,9,Matches,ESP-LALIGA,21-22
99ea2ddd,12,Tomás Alarcón,CHI,MF,Cádiz,22,1999,15.8,572,503,65,29,2,15,64,3,33,14,14,0,398,4,18,Matches,ESP-LALIGA,21-22
4601e194,13,Jordi Alba,ESP,DF,Barcelona,32,1989,29.4,2795,2416,365,96,13,12,121,268,1,0,0,0,2334,14,38,Matches,ESP-LALIGA,21-22
4bd414c1,14,Raúl Albiol,ESP,DF,Villarreal,35,1985,27.4,1560,1502,57,55,0,12,3,1,0,0,0,0,1339,1,12,Matches,ESP-LALIGA,21-22
a7a9d95a,15,Paco Alcácer,ESP,FW,Villarreal,27,1993,8.7,175,151,22,0,2,2,1,2,0,0,0,0,123,2,5,Matches,ESP-LALIGA,21-22
036bba5f,16,Rubén Alcaraz,ESP,MF,Cádiz,30,1991,12.3,667,623,43,34,3,16,23,2,7,1,3,0,556,1,13,Matches,ESP-LALIGA,21-22
bb08bce9,17,Omar Alderete,PAR,DF,Valencia,24,1996,26.7,961,899,57,52,0,41,4,2,0,0,0,0,580,5,6,Matches,ESP-LALIGA,21-22
3d7e48ce,18,Iván Alejo,ESP,"MF,FW",Cádiz,26,1995,11.8,329,319,9,3,0,2,97,6,0,0,0,0,193,1,18,Matches,ESP-LALIGA,21-22
6c811eb7,19,Carles Aleñá,ESP,MF,Getafe,23,1998,25.8,869,827,39,24,2,10,44,2,11,5,5,0,683,3,25,Matches,ESP-LALIGA,21-22
6f392eb8,20,Hugo Álvarez,ESP,FW,Celta Vigo,18,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,ESP-LALIGA,21-22
3ecc11d8,21,Yeray Álvarez,ESP,DF,Athletic Club,26,1995,20.7,1019,966,51,50,0,10,3,1,0,0,0,0,832,2,9,Matches,ESP-LALIGA,21-22
c9e99e49,22,Dani Alves,BRA,DF,Barcelona,38,1983,12.2,1089,925,159,32,6,14,75,93,34,12,16,0,915,5,11,Matches,ESP-LALIGA,21-22
69c5633e,23,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,19,2001,0.9,39,31,8,0,0,0,4,8,0,0,0,0,26,0,1,Matches,ESP-LALIGA,21-22
f3b1d9a2,24,Amath,SEN,"FW,MF",Mallorca,25,1996,9.8,202,196,5,0,2,0,7,3,1,0,0,0,159,1,9,Matches,ESP-LALIGA,21-22
dc008610,25,Florin Andone,ROU,FW,Cádiz,28,1993,2.0,38,32,6,0,0,0,0,0,0,0,0,0,25,0,1,Matches,ESP-LALIGA,21-22
ae86d473,26,Marcos André,BRA,"FW,MF",Valencia,24,1996,10.8,184,173,8,0,2,2,3,2,0,0,0,0,122,3,2,Matches,ESP-LALIGA,21-22
3024e383,27,José Ángel,ESP,DF,Osasuna,31,1989,12.0,785,629,154,23,0,32,46,131,0,0,0,0,590,2,9,Matches,ESP-LALIGA,21-22
4a5f2032,28,Josep Antoni Gayá,ESP,DF,Mallorca,21,2000,0.6,28,26,2,1,0,0,0,0,0,0,0,0,23,0,0,Matches,ESP-LALIGA,21-22
58afe001,29,Mauro Arambarri,URU,MF,Getafe,25,1995,29.6,1266,1104,157,88,0,32,116,2,66,28,34,0,933,5,29,Matches,ESP-LALIGA,21-22
27a013f7,30,Néstor Araujo,MEX,DF,Celta Vigo,29,1991,29.1,1555,1509,41,38,0,8,3,3,0,0,0,0,1326,5,8,Matches,ESP-LALIGA,21-22
2bef2bca,31,Ronald Araújo,URU,DF,Barcelona,22,1999,25.2,1662,1566,92,47,0,21,7,44,0,0,0,0,1491,4,6,Matches,ESP-LALIGA,21-22
94e01ec6,32,Jesús Areso,ESP,DF,Osasuna,22,1999,2.1,73,40,33,0,0,0,2,33,0,0,0,0,49,0,0,Matches,ESP-LALIGA,21-22
484ebdb0,33,Matias Arezo,URU,"FW,MF",Granada,18,2002,1.8,38,35,3,1,0,0,4,1,0,0,0,0,18,0,1,Matches,ESP-LALIGA,21-22
fdd60087,34,Santiago Arias,COL,DF,Granada,29,1992,4.9,218,166,50,1,0,0,15,49,0,0,0,0,153,2,2,Matches,ESP-LALIGA,21-22
759d8dd7,35,Santiago Arzamendia,PAR,MF,Cádiz,23,1998,5.2,170,145,21,4,0,1,18,12,5,3,2,0,105,4,4,Matches,ESP-LALIGA,21-22
9f0ea33f,36,Sergio Asenjo,ESP,GK,Villarreal,32,1989,6.0,228,166,60,4,0,1,0,0,0,0,0,0,185,2,0,Matches,ESP-LALIGA,21-22
b4c23f36,37,Alejandro Asensio,ESP,FW,Rayo Vallecano,20,2000,0.1,8,8,0,0,0,1,1,0,0,0,0,0,7,0,0,Matches,ESP-LALIGA,21-22
45af8a54,38,Marco Asensio,ESP,"FW,MF",Real Madrid,25,1996,19.2,894,809,80,14,0,14,71,16,45,26,3,0,731,5,24,Matches,ESP-LALIGA,21-22
7dcf86f6,39,Iago Aspas,ESP,FW,Celta Vigo,33,1987,34.3,1371,1266,97,38,11,17,108,18,32,21,5,0,968,8,47,Matches,ESP-LALIGA,21-22
d5dd5f1f,40,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,32,1989,12.0,238,218,20,0,2,0,5,0,0,0,0,0,176,0,7,Matches,ESP-LALIGA,21-22
9fec8860,41,Ludwig Augustinsson,SWE,"DF,FW",Sevilla,27,1994,8.8,551,442,107,7,0,3,47,81,19,0,15,1,437,2,10,Matches,ESP-LALIGA,21-22
5c2b4f07,42,Serge Aurier,CIV,DF,Villarreal,28,1992,11.2,742,646,94,10,0,2,27,84,0,0,0,0,623,2,12,Matches,ESP-LALIGA,21-22
253a06b9,43,Ezequiel Ávila,ARG,"FW,MF",Osasuna,27,1994,20.8,556,526,24,6,2,12,79,8,4,2,1,0,307,6,21,Matches,ESP-LALIGA,21-22
bfd381b3,44,Iddrisu Baba,GHA,MF,Mallorca,25,1996,21.5,779,760,17,16,0,6,5,1,0,0,0,0,617,2,19,Matches,ESP-LALIGA,21-22
09a9e921,45,Carlos Bacca,COL,FW,Granada,34,1986,5.7,99,92,7,0,1,0,4,2,0,0,0,0,62,0,3,Matches,ESP-LALIGA,21-22
e4346678,46,Édgar Badía,ESP,GK,Elche,29,1992,24.0,830,542,286,76,0,0,0,0,0,0,0,0,565,2,0,Matches,ESP-LALIGA,21-22
a98f3cbf,47,Miguel Baeza,ESP,DF,Celta Vigo,21,2000,0.0,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches,ESP-LALIGA,21-22
