id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
bbe88396,1,Aly Abeid,MTN,DF,Levante,19,1997,0.9,2,2.34,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
65d62814,2,Antonio Adán,ESP,GK,Betis,30,1987,30.0,5,0.17,4,1,0,0,0,0,2,0.07,1,1,0,0,0,0,Matches,ESP-LALIGA,17-18
5890cef1,3,Aday,ESP,DF,Girona,29,1987,20.4,56,2.75,41,7,0,5,3,0,3,0.15,3,0,0,0,0,0,Matches,ESP-LALIGA,17-18
293211e1,4,Aritz Aduriz,ESP,FW,Athletic Club,36,1981,23.9,35,1.46,19,0,2,6,7,1,2,0.08,2,0,0,0,0,0,Matches,ESP-LALIGA,17-18
355c883a,5,Martin Agirregabiria,ESP,DF,Alavés,21,1996,20.3,25,1.23,20,5,0,0,0,0,5,0.25,5,0,0,0,0,0,Matches,ESP-LALIGA,17-18
c84c1afc,6,Imanol Agirretxe,ESP,FW,Real Sociedad,30,1987,2.6,2,0.78,0,0,0,1,1,0,2,0.78,0,0,0,1,1,0,Matches,ESP-LALIGA,17-18
8617e3d9,7,Matías Aguirregaray,URU,DF,Las Palmas,28,1989,12.8,19,1.48,16,0,1,2,0,0,2,0.16,1,0,0,1,0,0,Matches,ESP-LALIGA,17-18
c5eaff5c,8,Ager Aketxe,ESP,MF,Athletic Club,23,1993,0.4,3,7.3,3,0,0,0,0,0,1,2.43,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
7a4cd784,9,David Alba,ESP,DF,Getafe,18,1999,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
4601e194,10,Jordi Alba,ESP,DF,Barcelona,28,1989,30.5,64,2.1,61,1,1,1,0,0,11,0.36,10,0,0,1,0,0,Matches,ESP-LALIGA,17-18
348e4809,11,Raúl Albentosa,ESP,DF,La Coruña,28,1988,19.4,6,0.31,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
a7a9d95a,12,Paco Alcácer,ESP,"MF,FW",Barcelona,23,1993,7.7,15,1.94,11,0,0,2,1,1,5,0.65,2,0,0,1,1,1,Matches,ESP-LALIGA,17-18
ba71d071,13,Pedro Alcalá,ESP,DF,Girona,28,1989,7.7,6,0.78,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
a8599c17,14,Steve Aldo One,CMR,DF,La Coruña,22,1995,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
46166b49,15,Álex Alegría,ESP,FW,Levante,24,1992,7.0,11,1.58,7,0,0,0,4,0,2,0.29,1,0,0,0,1,0,Matches,ESP-LALIGA,17-18
3d7e48ce,16,Iván Alejo,ESP,"MF,FW",Eibar,22,1995,12.2,31,2.53,22,1,2,0,5,1,3,0.25,3,0,0,0,0,0,Matches,ESP-LALIGA,17-18
3e1858af,17,Alexander,ARG,"MF,FW",Leganés,28,1988,11.8,35,2.97,23,4,2,4,2,0,4,0.34,2,1,0,0,1,0,Matches,ESP-LALIGA,17-18
db0cd1ae,18,Alexis,ESP,DF,Alavés,31,1985,24.3,15,0.62,11,4,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
7e28d6f7,19,José Alonso Lara,ESP,MF,Sevilla,17,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
8875b8c9,20,Sergio Álvarez,ESP,GK,Celta Vigo,30,1986,16.4,3,0.18,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
3ecc11d8,21,Yeray Álvarez,ESP,DF,Athletic Club,22,1995,7.5,11,1.47,9,0,0,0,1,1,1,0.13,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
12a875ce,22,Eloi Amagat,ESP,MF,Girona,32,1985,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
d70a2141,23,Jordi Amat,IDN,"DF,MF",Betis,25,1992,22.7,18,0.79,16,0,2,0,0,0,1,0.04,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
f3b1d9a2,24,Amath,SEN,"MF,FW",Getafe,21,1996,31.8,61,1.92,36,0,12,3,9,1,4,0.13,2,0,1,1,0,0,Matches,ESP-LALIGA,17-18
7c2a398c,25,Nordin Amrabat,MAR,"FW,MF",Leganés,30,1987,18.0,53,2.94,30,1,12,4,6,0,7,0.39,4,1,2,0,0,0,Matches,ESP-LALIGA,17-18
983ccabe,26,Jon Ander Serantes,ESP,GK,Leganés,27,1989,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
dc008610,27,Florin Andone,ROU,FW,La Coruña,24,1993,18.2,23,1.27,11,0,2,6,4,0,5,0.28,3,0,0,1,1,0,Matches,ESP-LALIGA,17-18
b35db3f6,28,Miguel Ángel Guerrero,ESP,FW,Leganés,27,1990,16.0,30,1.87,22,0,2,2,3,1,6,0.37,3,0,0,2,1,0,Matches,ESP-LALIGA,17-18
3024e383,29,José Ángel,ESP,DF,Eibar,27,1989,27.0,76,2.82,36,30,6,2,2,0,11,0.41,5,4,1,1,0,0,Matches,ESP-LALIGA,17-18
011d8c56,30,Miguel Ángel Moyá,ESP,GK,Real Sociedad,33,1984,8.5,1,0.12,1,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
56cafd0a,31,Miguel Ángel Rubio,ESP,DF,Getafe,19,1998,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
3e4f735d,32,Vitorino Antunes,POR,DF,Getafe,30,1987,31.1,59,1.9,31,20,3,1,1,3,5,0.16,3,1,1,0,0,0,Matches,ESP-LALIGA,17-18
ad340e17,33,Alberto Aquilani,ITA,MF,Las Palmas,33,1984,14.4,28,1.94,26,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
58afe001,34,Mauro Arambarri,URU,MF,Getafe,21,1995,23.6,25,1.06,18,0,1,2,2,2,2,0.08,1,0,0,1,0,0,Matches,ESP-LALIGA,17-18
2b15a82a,35,Guilherme Arana,BRA,DF,Sevilla,20,1997,2.1,2,0.93,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
080ac8d8,36,Sergio Araujo,ARG,"MF,FW",Las Palmas,25,1992,0.4,2,4.62,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
850c0a0d,37,Anaitz Arbilla,ESP,DF,Eibar,30,1987,26.8,39,1.45,29,3,1,4,1,1,5,0.19,4,0,0,1,0,0,Matches,ESP-LALIGA,17-18
46e07328,38,José Arnaiz,ESP,MF,Barcelona,22,1995,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
cc29324e,39,Alejandro Arribas,ESP,DF,La Coruña,28,1989,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
28d596a0,40,Kepa Arrizabalaga,ESP,GK,Athletic Club,22,1994,30.0,7,0.23,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
01ae64cd,41,Aythami Artiles,ESP,DF,Las Palmas,31,1986,2.0,2,0.98,2,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
9f0ea33f,42,Sergio Asenjo,ESP,GK,Villarreal,28,1989,23.0,2,0.09,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
45af8a54,43,Marco Asensio,ESP,"FW,MF",Real Madrid,21,1996,20.5,107,5.22,87,10,4,3,2,1,11,0.54,11,0,0,0,0,0,Matches,ESP-LALIGA,17-18
7dcf86f6,44,Iago Aspas,ESP,FW,Celta Vigo,29,1987,32.6,136,4.17,100,7,14,4,9,2,19,0.58,12,0,6,1,0,0,Matches,ESP-LALIGA,17-18
09a9e921,45,Carlos Bacca,COL,FW,Villarreal,30,1986,27.7,75,2.7,51,0,18,5,1,0,14,0.5,8,0,6,0,0,0,Matches,ESP-LALIGA,17-18
0af4dcf0,46,Cédric Bakambu,COD,FW,Villarreal,26,1991,14.0,25,1.78,18,0,3,4,0,0,1,0.07,0,0,1,0,0,0,Matches,ESP-LALIGA,17-18
ec3efd7f,47,Zakaria Bakkali,BEL,"FW,MF",La Coruña,21,1996,10.1,34,3.37,21,3,6,2,2,0,2,0.2,0,1,0,1,0,0,Matches,ESP-LALIGA,17-18
a58bb1e1,48,Gareth Bale,WAL,"FW,MF",Real Madrid,28,1989,20.0,71,3.55,60,0,4,4,3,0,9,0.45,5,0,1,1,2,0,Matches,ESP-LALIGA,17-18
1fe67e86,49,Mikel Balenziaga,ESP,DF,Athletic Club,29,1988,17.2,17,0.99,12,2,1,0,1,1,2,0.12,2,0,0,0,0,0,Matches,ESP-LALIGA,17-18
fa937f7a,50,Éver Banega,ARG,MF,Sevilla,29,1988,26.7,144,5.4,96,33,8,1,3,3,6,0.23,2,4,0,0,0,0,Matches,ESP-LALIGA,17-18
35f6db55,51,Léo Baptistão,BRA,"FW,MF",Espanyol,24,1992,29.7,71,2.39,43,1,9,7,8,3,8,0.27,6,0,1,0,0,1,Matches,ESP-LALIGA,17-18
aad4f74f,52,Mariano Barbosa,ARG,GK,Villarreal,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
cac2537b,53,Enis Bardhi,MKD,MF,Levante,22,1995,17.6,57,3.25,40,10,2,2,2,1,6,0.34,6,0,0,0,0,0,Matches,ESP-LALIGA,17-18
487d9b09,54,Antonio Barragán,ESP,DF,Betis,30,1987,26.4,48,1.82,40,1,4,1,1,1,12,0.46,11,0,1,0,0,0,Matches,ESP-LALIGA,17-18
9704b62b,55,Barri,ESP,"MF,FW",Getafe,21,1995,1.3,2,1.59,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
b742cc0d,56,Marc Bartra,ESP,DF,Betis,26,1991,15.8,18,1.14,15,0,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
8c44e37b,57,Borja Bastón,ESP,FW,Málaga,24,1992,10.9,21,1.92,11,0,1,6,3,0,2,0.18,0,0,0,1,1,0,Matches,ESP-LALIGA,17-18
debc6b55,58,Jon Bautista,ESP,"FW,MF",Real Sociedad,22,1995,2.0,3,1.49,2,0,0,1,0,0,1,0.5,0,0,0,1,0,0,Matches,ESP-LALIGA,17-18
2515040a,59,Paul Baysse,FRA,DF,Málaga,29,1988,13.8,3,0.22,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches,ESP-LALIGA,17-18
8ca253a3,60,Claudio Beauvue,GLP,FW,Leganés,29,1988,18.6,36,1.94,18,0,7,4,7,0,3,0.16,0,0,2,0,1,0,Matches,ESP-LALIGA,17-18
d8712bf9,61,Bebé,CPV,"MF,FW",Eibar,27,1990,4.1,11,2.73,5,4,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
942b4f90,62,Wissam Ben Yedder,FRA,FW,Sevilla,26,1990,18.9,58,3.07,46,0,5,3,3,1,9,0.48,7,0,1,1,0,0,Matches,ESP-LALIGA,17-18
70d74ece,63,Karim Benzema,FRA,FW,Real Madrid,29,1987,23.9,92,3.85,77,0,9,5,1,0,23,0.96,18,0,2,2,1,0,Matches,ESP-LALIGA,17-18
04a65a8f,64,Markel Bergara,ESP,MF,Getafe,31,1986,16.3,9,0.55,6,0,0,3,0,0,2,0.12,1,0,0,1,0,0,Matches,ESP-LALIGA,17-18
697295b1,65,Pedro Bigas,ESP,DF,Las Palmas,26,1990,9.9,11,1.11,10,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
967f34d3,66,Rubén Blanco,ESP,GK,Celta Vigo,22,1995,21.6,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
2e23c66b,67,Emmanuel Boateng,GHA,FW,Levante,21,1996,14.2,37,2.61,16,1,5,4,10,1,7,0.49,2,0,2,0,3,0,Matches,ESP-LALIGA,17-18
13b0c150,68,Daniele Bonera,ITA,DF,Villarreal,36,1981,13.2,5,0.38,4,0,0,1,0,0,1,0.08,0,0,0,1,0,0,Matches,ESP-LALIGA,17-18
b8836910,69,Celso Borges,CRC,MF,La Coruña,29,1988,25.6,53,2.07,46,0,2,4,0,1,5,0.2,4,0,0,1,0,0,Matches,ESP-LALIGA,17-18
1001ae82,70,Ryad Boudebouz,ALG,"MF,FW",Betis,27,1990,15.1,56,3.71,44,4,4,0,2,2,6,0.4,4,0,1,0,1,0,Matches,ESP-LALIGA,17-18
f6798fc3,71,Yassine Bounou,MAR,GK,Girona,26,1991,29.5,4,0.14,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
1771f2c1,72,Eneko Bóveda,ESP,DF,La Coruña,28,1988,7.4,4,0.54,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
1771f2c1,73,Eneko Bóveda,ESP,DF,Athletic Club,28,1988,5.8,11,1.9,9,2,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
d49f3e6b,74,Lucas Boyé,ARG,"FW,MF",Celta Vigo,21,1996,3.1,7,2.28,3,0,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
4accb7e0,75,Darko Brašanac,SRB,"MF,FW",Leganés,25,1992,13.4,32,2.4,25,1,2,2,0,2,1,0.07,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
9b878773,76,Alberto Bueno,ESP,"MF,FW",Málaga,29,1988,2.5,8,3.2,6,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
45e304c8,77,Burgui,ESP,"MF,FW",Alavés,23,1993,11.5,46,4.0,36,0,2,3,4,1,4,0.35,3,0,1,0,0,0,Matches,ESP-LALIGA,17-18
5ab0ea87,78,Sergio Busquets,ESP,MF,Barcelona,29,1988,28.8,60,2.08,54,0,0,0,4,2,10,0.35,8,0,0,0,1,1,Matches,ESP-LALIGA,17-18
f3112790,79,Unai Bustinza,ESP,DF,Leganés,25,1992,18.2,16,0.88,10,3,0,1,0,2,1,0.05,0,0,0,1,0,0,Matches,ESP-LALIGA,17-18
e7ab4179,80,Erick Cabaco,URU,DF,Levante,22,1995,11.6,5,0.43,3,0,0,1,1,0,1,0.09,0,0,0,0,1,0,Matches,ESP-LALIGA,17-18
92b4a127,81,Gustavo Cabral,ARG,DF,Celta Vigo,31,1985,21.0,13,0.62,9,0,1,2,0,1,1,0.05,1,0,0,0,0,0,Matches,ESP-LALIGA,17-18
69cbc8b6,82,Leandro Cabrera,URU,DF,Getafe,26,1991,8.0,9,1.13,5,2,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
fe05804b,83,Cala,ESP,DF,Getafe,27,1989,20.0,9,0.45,4,1,0,3,0,1,3,0.15,1,0,0,2,0,0,Matches,ESP-LALIGA,17-18
4e2c27bb,84,Carlos Calderón,ESP,MF,Getafe,22,1995,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
6922f806,85,Jonathan Calleri,ARG,FW,Las Palmas,23,1993,34.5,65,1.88,41,2,5,9,8,0,6,0.17,4,0,0,1,1,0,Matches,ESP-LALIGA,17-18
