id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
82e12fe7,1,Junior Adamu,AUT,FW,Freiburg,23-085,2001,1,90,90,100.0,1.0,1,90,1,0,,0,3,3,1,2,2.0,,2.1,0.4,1.8,1.75,,Matches,GER-BL1,24-25
501055d8,2,Karim Adeyemi,GER,FW,Dortmund,22-225,2002,1,58,58,64.4,0.6,1,58,0,0,,0,3,0,0,0,0.0,-5.63,0.7,0.4,0.3,0.42,0.23,Matches,GER-BL1,24-25
dcfb17f4,3,Amine Adli,MAR,FW,Leverkusen,24-112,2000,1,9,9,10.0,0.1,0,,0,1,9,0,3,1,1,0,0.0,-1.11,1.2,0.3,0.9,8.64,8.36,Matches,GER-BL1,24-25
5054c359,4,Oladapo Afolayan,ENG,FW,St. Pauli,26-200,1998,1,15,15,16.7,0.2,0,,0,1,15,0,0,0,1,-1,-6.0,-4.8,0.0,0.7,-0.7,-4.15,-5.1,Matches,GER-BL1,24-25
cb6d81b3,5,Felix Agu,GER,DF,Werder Bremen,24-338,1999,1,90,90,100.0,1.0,1,90,1,0,,0,1,2,2,0,0.0,,1.4,1.0,0.4,0.44,,Matches,GER-BL1,24-25
1e7e01d8,6,Jonathan Akaegbobi,GER,FW,Wolfsburg,18-127,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,29-133,1995,1,90,90,100.0,1.0,1,90,1,0,,0,3,3,2,1,1.0,,3.5,1.7,1.7,1.72,,Matches,GER-BL1,24-25
ee8ad906,8,Ben Alexander Voll,GER,GK,St. Pauli,23-265,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
add37c13,9,Skelly Alvero,FRA,MF,Werder Bremen,22-118,2002,1,1,1,1.1,0.0,0,,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,Matches,GER-BL1,24-25
1227a22d,10,Aurele Amenda,SUI,DF,Eint Frankfurt,21-030,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
555d5edd,11,Nadiem Amiri,GER,MF,Mainz 05,27-308,1996,1,90,90,100.0,1.0,1,90,1,0,,0,1,1,1,0,0.0,,1.2,0.6,0.5,0.54,,Matches,GER-BL1,24-25
e0b113a7,12,Robert Andrich,GER,MF,Leverkusen,29-343,1994,1,81,81,90.0,0.9,1,81,0,0,,0,3,2,1,1,1.11,1.11,1.5,1.3,0.2,0.28,-8.36,Matches,GER-BL1,24-25
5e66fa06,13,Waldemar Anton,GER,DF,Dortmund,28-041,1996,1,90,90,100.0,1.0,1,90,1,0,,0,3,2,0,2,2.0,,1.7,1.4,0.3,0.33,,Matches,GER-BL1,24-25
86e119e0,14,Maximilian Arnold,GER,MF,Wolfsburg,30-095,1994,1,90,90,100.0,1.0,1,90,1,0,,0,0,2,3,-1,-1.0,,1.9,2.4,-0.5,-0.52,,Matches,GER-BL1,24-25
c21fb312,15,Jann-Fiete Arp,GER,FW,Holstein Kiel,24-237,2000,1,37,37,41.1,0.4,0,,0,1,37,0,0,2,1,1,2.43,5.83,0.7,1.2,-0.4,-1.06,1.12,Matches,GER-BL1,24-25
8a958856,16,Arthur,BRA,DF,Leverkusen,21-166,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
0d41f821,17,Mio Backhaus,GER,GK,Werder Bremen,20-136,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
442b56fa,18,Ridle Baku,GER,FW,Wolfsburg,26-144,1998,1,90,90,100.0,1.0,1,90,1,0,,0,0,2,3,-1,-1.0,,1.9,2.4,-0.5,-0.52,,Matches,GER-BL1,24-25
7362a6f2,19,Aliou Baldé,GUI,FW,Bochum,21-262,2002,1,20,20,22.2,0.2,0,,0,1,20,0,0,0,0,0,0.0,1.29,0.2,0.0,0.1,0.59,1.15,Matches,GER-BL1,24-25
489d4867,20,Samuel Bamba,GER,FW,Bochum,20-199,2004,1,5,5,5.6,0.1,0,,0,1,5,0,0,0,0,0,0.0,1.06,0.1,0.0,0.1,1.03,1.41,Matches,GER-BL1,24-25
a2a85828,21,Aymen Barkok,MAR,MF,Mainz 05,26-101,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
44a20f0c,22,Maximilian Bauer,GER,DF,Augsburg,24-203,2000,1,25,25,27.8,0.3,0,,0,1,25,0,1,0,0,0,0.0,0.0,0.1,0.6,-0.5,-1.74,-1.79,Matches,GER-BL1,24-25
47064058,23,Oliver Baumann,GER,GK,Hoffenheim,34-089,1990,1,90,90,100.0,1.0,1,90,1,0,,0,3,3,2,1,1.0,,3.5,1.7,1.7,1.72,,Matches,GER-BL1,24-25
437f2b00,24,Christoph Baumgartner,AUT,MF,RB Leipzig,25-029,1999,1,5,5,5.6,0.1,0,,0,1,5,0,3,0,0,0,0.0,-1.06,0.0,0.1,-0.1,-1.03,-1.41,Matches,GER-BL1,24-25
616c09f5,25,Adrian Beck,GER,FW,Heidenheim,27-082,1997,1,61,61,67.8,0.7,1,61,0,0,,0,3,0,0,0,0.0,-6.21,0.1,1.1,-1.0,-1.49,-4.33,Matches,GER-BL1,24-25
543ddcaf,26,Timo Becker,GER,DF,Holstein Kiel,27-158,1997,1,90,90,100.0,1.0,1,90,1,0,,0,0,2,3,-1,-1.0,,1.7,3.5,-1.7,-1.72,,Matches,GER-BL1,24-25
30ae134d,27,Kevin Behrens,GER,FW,Wolfsburg,33-209,1991,1,20,20,22.2,0.2,0,,0,1,20,0,0,0,1,-1,-4.5,-4.5,0.4,0.6,-0.2,-0.75,-0.3,Matches,GER-BL1,24-25
5db45ee5,28,Maximilian Beier,GER,FW,Dortmund,21-318,2002,1,32,32,35.6,0.4,0,,0,1,32,0,3,2,0,2,5.63,5.63,1.0,0.9,0.1,0.18,-0.23,Matches,GER-BL1,24-25
857a5abe,29,Stefan Bell,GER,DF,Mainz 05,33-006,1991,1,60,60,66.7,0.7,0,,0,1,60,0,1,1,1,0,0.0,0.0,0.8,0.5,0.3,0.45,-0.29,Matches,GER-BL1,24-25
c678ddd7,30,Jeanuël Belocian,FRA,DF,Leverkusen,19-195,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,24-25
fe888e39,31,László Bénes,SVK,MF,Union Berlin,26-356,1997,1,19,19,21.1,0.2,0,,0,1,19,0,1,1,0,1,4.74,6.0,0.4,0.4,0.0,-0.08,0.59,Matches,GER-BL1,24-25
378825c7,32,Ramy Bensebaini,ALG,DF,Dortmund,29-136,1995,1,6,6,6.7,0.1,0,,0,1,6,0,3,1,0,1,15.0,13.93,0.4,0.0,0.4,6.49,6.59,Matches,GER-BL1,24-25
eb6e14be,33,Mergim Berisha,GER,"FW,MF",Hoffenheim,26-111,1998,1,32,32,35.6,0.4,0,,0,1,32,0,3,1,2,-1,-2.81,-5.92,0.7,0.7,0.0,0.1,-2.52,Matches,GER-BL1,24-25
