id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
a6c58494,10,Naouirou Ahamada,FRA,"MF,FW",Crystal Palace,21,2002,3.9,0,9,2,22.2,2.32,0.52,0.0,0.0,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,ENG-EPL,23-24
eab957a3,11,Anel Ahmedhodžić,BIH,DF,Sheffield Utd,24,1999,29.4,2,19,5,26.3,0.65,0.17,0.11,0.4,11.9,0,0,0,3.1,3.1,0.17,-1.1,-1.1,Matches,ENG-EPL,23-24
246d153b,12,Ola Aina,NGA,DF,Nott'ham Forest,26,1996,18.8,1,11,1,9.1,0.59,0.05,0.09,1.0,26.6,0,0,0,0.3,0.3,0.02,0.7,0.7,Matches,ENG-EPL,23-24
9b398aea,13,Rayan Aït-Nouri,ALG,"DF,MF",Wolves,22,2001,25.9,2,24,8,33.3,0.93,0.31,0.08,0.25,16.8,0,0,0,3.3,3.3,0.14,-1.3,-1.3,Matches,ENG-EPL,23-24
a8c0acb7,14,Kristoffer Ajer,NOR,DF,Brentford,25,1998,20.4,2,12,4,33.3,0.59,0.2,0.17,0.5,9.9,0,0,0,1.3,1.3,0.11,0.7,0.7,Matches,ENG-EPL,23-24
89ac64a6,15,Manuel Akanji,SUI,"DF,MF",Manchester City,28,1995,27.9,2,15,5,33.3,0.54,0.18,0.13,0.4,17.0,0,0,0,1.9,1.9,0.13,0.1,0.1,Matches,ENG-EPL,23-24
eaeca114,16,Nathan Aké,NED,DF,Manchester City,28,1995,22.7,2,20,5,25.0,0.88,0.22,0.1,0.4,10.8,0,0,0,2.5,2.5,0.12,-0.5,-0.5,Matches,ENG-EPL,23-24
77e84962,17,Thiago Alcántara,ESP,MF,Liverpool,32,1991,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
cd1acf9d,18,Trent Alexander-Arnold,ENG,DF,Liverpool,24,1998,23.9,3,47,8,17.0,1.96,0.33,0.06,0.38,24.4,5,0,0,2.6,2.3,0.05,0.4,0.7,Matches,ENG-EPL,23-24
7a2e46a8,19,Alisson,BRA,GK,Liverpool,30,1992,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
862a1c15,20,Miguel Almirón,PAR,FW,Newcastle Utd,29,1994,21.5,3,41,12,29.3,1.91,0.56,0.07,0.25,16.1,0,0,0,4.5,4.5,0.11,-1.5,-1.5,Matches,ENG-EPL,23-24
8b3ab7ad,21,Edson Álvarez,MEX,MF,West Ham,25,1997,26.4,1,17,3,17.6,0.64,0.11,0.06,0.33,21.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches,ENG-EPL,23-24
15ab5a2b,22,Julián Álvarez,ARG,"MF,FW",Manchester City,23,2000,29.4,11,96,37,38.5,3.26,1.26,0.09,0.24,17.8,13,2,2,13.0,11.5,0.12,-2.0,-2.5,Matches,ENG-EPL,23-24
2ee5b0c9,23,Zeki Amdouni,SUI,FW,Burnley,22,2000,21.7,5,48,21,43.8,2.21,0.97,0.08,0.19,17.8,0,1,1,5.8,5.0,0.1,-0.8,-1.0,Matches,ENG-EPL,23-24
5a2cb25d,24,Sofyan Amrabat,MAR,"MF,DF",Manchester Utd,26,1996,10.4,0,3,0,0.0,0.29,0.0,0.0,,26.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,ENG-EPL,23-24
e34fc66d,25,Joachim Andersen,DEN,DF,Crystal Palace,27,1996,37.9,2,21,8,38.1,0.55,0.21,0.1,0.25,12.8,1,0,0,1.7,1.7,0.08,0.3,0.3,Matches,ENG-EPL,23-24
de31038e,26,Elliot Anderson,SCO,"MF,FW",Newcastle Utd,20,2002,11.4,0,19,4,21.1,1.67,0.35,0.0,0.0,14.5,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches,ENG-EPL,23-24
e4238fb1,27,Jaidon Anthony,ENG,FW,Bournemouth,23,1999,1.7,0,2,1,50.0,1.18,0.59,0.0,0.0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,ENG-EPL,23-24
ac05f970,28,Michail Antonio,JAM,FW,West Ham,33,1990,18.8,6,30,14,46.7,1.59,0.74,0.2,0.43,13.1,0,0,0,5.8,5.8,0.19,0.2,0.2,Matches,ENG-EPL,23-24
99127249,29,Antony,BRA,FW,Manchester Utd,23,2000,14.7,1,43,15,34.9,2.92,1.02,0.02,0.07,18.9,0,0,0,3.4,3.4,0.08,-2.4,-2.4,Matches,ENG-EPL,23-24
afe1a491,30,Oliver Arblaster,ENG,MF,Sheffield Utd,19,2004,10.5,0,1,1,100.0,0.1,0.1,0.0,0.0,16.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,ENG-EPL,23-24
05e8ca6d,31,Cameron Archer,ENG,"FW,MF",Sheffield Utd,22,2001,20.4,4,42,9,21.4,2.06,0.44,0.1,0.44,16.7,0,0,0,5.5,5.5,0.14,-1.5,-1.5,Matches,ENG-EPL,23-24
05e8ca6d,32,Cameron Archer,ENG,MF,Aston Villa,22,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
2f965a72,33,Alphonse Areola,FRA,GK,West Ham,30,1993,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
b026bbf6,34,Lorenz Assignon,TOG,DF,Burnley,23,2000,13.7,1,9,4,44.4,0.66,0.29,0.11,0.25,22.1,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches,ENG-EPL,23-24
5c2b4f07,35,Serge Aurier,CIV,"DF,MF",Nott'ham Forest,30,1992,9.3,0,6,1,16.7,0.65,0.11,0.0,0.0,16.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,ENG-EPL,23-24
e5478b87,36,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,25,1997,11.6,6,22,11,50.0,1.9,0.95,0.27,0.55,11.5,0,0,0,4.7,4.7,0.22,1.3,1.3,Matches,ENG-EPL,23-24
da052c14,37,Jordan Ayew,GHA,"FW,MF",Crystal Palace,31,1991,28.3,4,48,19,39.6,1.7,0.67,0.08,0.21,18.2,0,0,0,3.9,3.9,0.08,0.1,0.1,Matches,ENG-EPL,23-24
06df8256,38,Benoît Badiashile,FRA,DF,Chelsea,22,2001,14.9,0,6,1,16.7,0.4,0.07,0.0,0.0,14.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,ENG-EPL,23-24
3a233281,39,Leon Bailey,JAM,"MF,FW",Aston Villa,25,1997,23.0,10,53,18,34.0,2.31,0.78,0.19,0.56,16.1,1,0,0,6.3,6.3,0.12,3.7,3.7,Matches,ENG-EPL,23-24
32e8417f,40,Stefan Bajcetic,ESP,MF,Liverpool,18,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
394854c4,41,George Baldock,GRE,DF,Sheffield Utd,30,1993,10.8,0,1,0,0.0,0.09,0.0,0.0,,22.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,ENG-EPL,23-24
a1390d2f,42,Carlos Baleba,CMR,MF,Brighton,19,2004,14.7,0,21,5,23.8,1.43,0.34,0.0,0.0,24.4,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches,ENG-EPL,23-24
f449640d,43,Fodé Ballo-Touré,SEN,"DF,MF",Fulham,26,1997,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
2886c9b5,44,Shandon Baptiste,GRN,MF,Brentford,25,1998,2.5,1,2,2,100.0,0.79,0.79,0.5,0.5,6.6,0,0,0,0.9,0.9,0.45,0.1,0.1,Matches,ENG-EPL,23-24
b9f282ec,45,Valentín Barco,ARG,"DF,FW",Brighton,19,2004,3.4,0,4,2,50.0,1.17,0.59,0.0,0.0,24.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,ENG-EPL,23-24
3a24769f,46,Ross Barkley,ENG,MF,Luton Town,29,1993,29.1,5,66,19,28.8,2.27,0.65,0.08,0.26,21.5,6,0,0,4.1,4.1,0.06,0.9,0.9,Matches,ENG-EPL,23-24
3ea50f67,47,Harvey Barnes,ENG,"FW,MF",Newcastle Utd,25,1997,8.9,5,27,12,44.4,3.03,1.35,0.19,0.42,16.0,0,0,0,3.6,3.6,0.13,1.4,1.4,Matches,ENG-EPL,23-24
1aa84968,48,Chris Basham,ENG,"DF,MF",Sheffield Utd,35,1988,3.6,0,2,0,0.0,0.56,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,ENG-EPL,23-24
a36524bf,49,Calvin Bassey,NGA,DF,Fulham,23,1999,25.6,1,5,1,20.0,0.2,0.04,0.2,1.0,10.1,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches,ENG-EPL,23-24
a011a1e9,50,Owen Beck,WAL,DF,Liverpool,20,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
50dc94ce,51,Donny van de Beek,NED,DF,Manchester Utd,26,1997,0.0,0,1,0,0.0,30.0,0.0,0.0,,16.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,ENG-EPL,23-24
399e9474,52,Amari'i Bell,JAM,DF,Luton Town,29,1994,19.1,0,2,2,100.0,0.1,0.1,0.0,0.0,18.8,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches,ENG-EPL,23-24
10f0fdd3,53,Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,25,1998,10.6,2,15,5,33.3,1.41,0.47,0.13,0.4,16.5,0,0,0,1.6,1.6,0.1,0.4,0.4,Matches,ENG-EPL,23-24
9ade9ce1,54,Anis Ben Slimane,TUN,MF,Sheffield Utd,22,2001,4.7,0,8,3,37.5,1.72,0.64,0.0,0.0,18.2,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches,ENG-EPL,23-24
5a04fd92,55,Saïd Benrahma,ALG,"FW,MF",West Ham,27,1995,6.9,0,18,5,27.8,2.61,0.73,0.0,0.0,19.8,0,0,1,1.8,1.0,0.06,-1.8,-1.0,Matches,ENG-EPL,23-24
3b8674e6,56,Rodrigo Bentancur,URU,MF,Tottenham,26,1997,11.2,1,18,4,22.2,1.61,0.36,0.06,0.25,16.3,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches,ENG-EPL,23-24
68db6358,57,Daniel Bentley,ENG,GK,Wolves,30,1993,4.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
f72293fc,58,Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,32,1990,13.2,1,15,6,40.0,1.13,0.45,0.07,0.17,15.6,1,0,0,1.9,1.9,0.12,-0.9,-0.9,Matches,ENG-EPL,23-24
d0b6129f,59,Sander Berge,NOR,MF,Burnley,25,1998,33.4,1,25,3,12.0,0.75,0.09,0.04,0.33,17.6,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches,ENG-EPL,23-24
2aaadf33,60,Luke Berry,ENG,"MF,DF",Luton Town,31,1992,3.6,2,8,4,50.0,2.23,1.11,0.25,0.5,10.9,0,0,0,1.0,1.0,0.13,1.0,1.0,Matches,ENG-EPL,23-24
ed5c0319,61,Beto,GNB,FW,Everton,25,1998,10.6,3,42,12,28.6,3.97,1.14,0.07,0.25,14.7,0,0,1,6.8,6.0,0.14,-3.8,-3.0,Matches,ENG-EPL,23-24
9af1f9ff,62,Jordan Beyer,GER,DF,Burnley,23,2000,13.7,0,5,0,0.0,0.36,0.0,0.0,,8.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches,ENG-EPL,23-24
d328a254,63,Philip Billing,DEN,MF,Bournemouth,27,1996,15.5,2,30,8,26.7,1.93,0.52,0.07,0.25,20.6,7,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches,ENG-EPL,23-24
6c203af0,64,Yves Bissouma,MLI,MF,Tottenham,26,1996,23.0,0,24,5,20.8,1.04,0.22,0.0,0.0,25.0,1,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches,ENG-EPL,23-24
4c5835e6,65,Benicio Boaitey,ENG,"FW,DF",Brighton,19,2004,0.4,0,1,0,0.0,2.25,0.0,0.0,,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,ENG-EPL,23-24
eed2427e,66,Oscar Bobb,NOR,"FW,MF",Manchester City,20,2003,3.4,1,4,1,25.0,1.19,0.3,0.25,1.0,11.1,0,0,0,1.4,1.4,0.35,-0.4,-0.4,Matches,ENG-EPL,23-24
ae5019e6,67,Jayden Bogle,ENG,DF,Sheffield Utd,23,2000,31.0,3,32,11,34.4,1.03,0.36,0.09,0.27,16.2,0,0,0,2.3,2.3,0.07,0.7,0.7,Matches,ENG-EPL,23-24
a4ac4b8f,68,Willy Boly,CIV,DF,Nott'ham Forest,32,1991,16.0,2,14,6,42.9,0.88,0.38,0.14,0.33,10.4,0,0,0,1.5,1.5,0.11,0.5,0.5,Matches,ENG-EPL,23-24
ccce7025,69,Sven Botman,NED,DF,Newcastle Utd,23,2000,15.3,2,10,2,20.0,0.65,0.13,0.2,1.0,10.5,0,0,0,0.6,0.6,0.06,1.4,1.4,Matches,ENG-EPL,23-24
79c84d1c,70,Jarrod Bowen,ENG,FW,West Ham,26,1996,33.5,16,84,37,44.0,2.5,1.1,0.19,0.43,14.2,0,0,0,11.6,11.6,0.14,4.4,4.4,Matches,ENG-EPL,23-24
bbd67769,71,Conor Bradley,NIR,DF,Liverpool,20,2003,8.4,1,12,4,33.3,1.43,0.48,0.08,0.25,17.3,0,0,0,0.9,0.9,0.07,0.1,0.1,Matches,ENG-EPL,23-24
c1949191,72,Jarrad Branthwaite,ENG,DF,Everton,21,2002,34.6,3,14,4,28.6,0.4,0.12,0.21,0.75,11.6,0,0,0,1.7,1.7,0.12,1.3,1.3,Matches,ENG-EPL,23-24
57827369,73,Ben Brereton,CHI,"FW,MF",Sheffield Utd,24,1999,12.3,6,34,16,47.1,2.77,1.3,0.15,0.31,14.5,0,1,1,6.1,5.3,0.16,-0.1,-0.3,Matches,ENG-EPL,23-24
30e81a88,74,Rhian Brewster,ENG,"FW,MF",Sheffield Utd,23,2000,3.8,0,7,3,42.9,1.82,0.78,0.0,0.0,23.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,ENG-EPL,23-24
97220da2,75,Armando Broja,ALB,FW,Chelsea,21,2001,5.0,1,13,2,15.4,2.58,0.4,0.08,0.5,11.1,0,0,0,2.4,2.4,0.18,-1.4,-1.4,Matches,ENG-EPL,23-24
97220da2,76,Armando Broja,ALB,FW,Fulham,21,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
5f346071,77,Andre Brooks,ENG,"MF,DF",Sheffield Utd,19,2003,10.4,0,9,2,22.2,0.86,0.19,0.0,0.0,19.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,ENG-EPL,23-24
dc4cae05,78,David Brooks,WAL,"FW,MF",Bournemouth,26,1997,3.1,1,13,5,38.5,4.15,1.6,0.08,0.2,17.4,0,0,0,2.2,2.2,0.17,-1.2,-1.2,Matches,ENG-EPL,23-24
ca18c8f1,79,Jacob Brown,SCO,"MF,FW",Luton Town,25,1998,11.3,2,26,6,23.1,2.3,0.53,0.08,0.33,14.1,0,0,0,2.8,2.8,0.11,-0.8,-0.8,Matches,ENG-EPL,23-24
47369df8,80,Josh Brownhill,ENG,MF,Burnley,27,1995,25.0,4,28,11,39.3,1.12,0.44,0.14,0.36,21.8,0,0,0,1.9,1.9,0.07,2.1,2.1,Matches,ENG-EPL,23-24
4e204552,81,Jacob Bruun Larsen,DEN,"MF,FW",Burnley,24,1998,13.9,6,43,14,32.6,3.1,1.01,0.12,0.36,19.2,11,1,1,5.0,4.2,0.1,1.0,0.8,Matches,ENG-EPL,23-24
bfc3b3a0,82,Hugo Bueno,ESP,"DF,MF",Wolves,20,2002,8.2,0,5,0,0.0,0.61,0.0,0.0,,18.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,ENG-EPL,23-24
edc98fac,83,Santiago Bueno,URU,DF,Wolves,24,1998,9.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
468a7a91,84,Facundo Buonanotte,ARG,"FW,MF",Brighton,18,2004,15.2,3,21,8,38.1,1.39,0.53,0.14,0.38,16.8,0,0,0,2.4,2.4,0.11,0.6,0.6,Matches,ENG-EPL,23-24
a681b7b7,85,Reece Burke,ENG,DF,Luton Town,26,1996,18.4,0,13,3,23.1,0.7,0.16,0.0,0.0,14.3,0,0,0,1.3,1.3,0.12,-1.3,-1.3,Matches,ENG-EPL,23-24
b2d31e83,86,Dan Burn,ENG,DF,Newcastle Utd,31,1992,30.3,2,23,5,21.7,0.76,0.17,0.09,0.4,8.1,0,0,0,3.1,3.1,0.14,-1.1,-1.1,Matches,ENG-EPL,23-24
dab84ad2,87,Mason Burstow,ENG,FW,Chelsea,19,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
16264a81,88,Moisés Caicedo,ECU,MF,Chelsea,21,2001,31.8,1,13,4,30.8,0.41,0.13,0.08,0.25,29.0,0,0,0,0.4,0.4,0.03,0.6,0.6,Matches,ENG-EPL,23-24
a8748947,89,Tom Cairney,SCO,MF,Fulham,32,1991,16.5,1,17,8,47.1,1.03,0.48,0.06,0.13,21.2,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches,ENG-EPL,23-24
59e6e5bf,90,Dominic Calvert-Lewin,ENG,FW,Everton,26,1997,24.1,7,71,28,39.4,2.94,1.16,0.07,0.18,13.9,1,2,2,12.9,11.4,0.16,-5.9,-6.4,Matches,ENG-EPL,23-24
4506aec5,91,Thomas Cannon,IRL,FW,Everton,20,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
b4a014b1,92,Diego Carlos,BRA,DF,Aston Villa,30,1993,20.2,0,10,1,10.0,0.5,0.05,0.0,0.0,9.1,0,0,0,1.9,1.9,0.19,-1.9,-1.9,Matches,ENG-EPL,23-24
fb920f3a,93,Cesare Casadei,ITA,"FW,MF",Chelsea,20,2003,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
4d224fe8,94,Casemiro,BRA,"MF,DF",Manchester Utd,31,1992,22.0,1,39,9,23.1,1.77,0.41,0.03,0.11,17.1,1,0,0,3.5,3.5,0.09,-2.5,-2.5,Matches,ENG-EPL,23-24
cd4b2c5f,95,Kaelan Casey,ENG,DF,West Ham,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
2389cdc2,96,Matty Cash,POL,DF,Aston Villa,25,1997,23.8,2,33,13,39.4,1.39,0.55,0.06,0.15,16.2,0,0,0,4.2,4.2,0.13,-2.2,-2.2,Matches,ENG-EPL,23-24
197640fd,97,Timothy Castagne,BEL,DF,Fulham,27,1995,29.3,1,14,4,28.6,0.48,0.14,0.07,0.25,11.3,0,0,0,1.6,1.6,0.12,-0.6,-0.6,Matches,ENG-EPL,23-24
e28868f3,98,Jonny Castro,ESP,MF,Wolves,29,1994,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
5515376c,99,Trevoh Chalobah,ENG,DF,Chelsea,24,1999,10.6,1,2,2,100.0,0.19,0.19,0.5,0.5,9.5,0,0,0,0.2,0.2,0.1,0.8,0.8,Matches,ENG-EPL,23-24
dc6f5bdd,100,Calum Chambers,ENG,"MF,DF",Aston Villa,28,1995,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
890f108d,101,Youssef Chermiti,POR,FW,Everton,19,2004,2.3,0,7,2,28.6,3.03,0.87,0.0,0.0,14.6,0,0,0,0.7,0.7,0.1,-0.7,-0.7,Matches,ENG-EPL,23-24
d2424d1b,102,Ben Chilwell,ENG,DF,Chelsea,26,1996,8.4,0,12,4,33.3,1.43,0.48,0.0,0.0,16.6,1,0,0,1.2,1.2,0.1,-1.2,-1.2,Matches,ENG-EPL,23-24
34721c11,103,Tawanda Chirewa,ZIM,"MF,FW",Wolves,19,2003,1.6,0,3,1,33.3,1.86,0.62,0.0,0.0,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,ENG-EPL,23-24
a2852b4f,104,Leon Chiwome,ENG,FW,Wolves,17,2006,1.9,0,2,0,0.0,1.03,0.0,0.0,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,ENG-EPL,23-24
2696b6a9,105,Tahith Chong,NED,"MF,FW",Luton Town,23,1999,22.0,4,31,7,22.6,1.41,0.32,0.13,0.57,16.6,0,0,0,2.7,2.7,0.09,1.3,1.3,Matches,ENG-EPL,23-24
26ce2263,106,Ryan Christie,SCO,MF,Bournemouth,28,1995,32.3,0,43,13,30.2,1.33,0.4,0.0,0.0,20.0,0,0,0,2.3,2.3,0.05,-2.3,-2.3,Matches,ENG-EPL,23-24
b2f9c73e,107,Carney Chukwuemeka,ENG,"MF,FW",Chelsea,19,2003,2.5,1,3,2,66.7,1.19,0.79,0.33,0.5,19.9,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches,ENG-EPL,23-24
73341ace,108,Bobby Clark,ENG,MF,Liverpool,18,2005,1.0,0,2,0,0.0,2.02,0.0,0.0,,18.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,ENG-EPL,23-24
7c5fa6cf,109,Jordan Clark,ENG,MF,Luton Town,29,1993,14.5,1,17,4,23.5,1.17,0.28,0.06,0.25,16.9,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches,ENG-EPL,23-24
0442183b,110,Nathaniel Clyne,ENG,DF,Crystal Palace,32,1991,14.9,0,4,0,0.0,0.27,0.0,0.0,,22.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,ENG-EPL,23-24
0420d84f,111,Séamus Coleman,IRL,DF,Everton,34,1988,7.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
a8c19eb8,112,Nathan Collins,IRL,DF,Brentford,22,2001,29.5,1,10,2,20.0,0.34,0.07,0.1,0.5,9.9,0,0,0,1.7,1.7,0.17,-0.7,-0.7,Matches,ENG-EPL,23-24
700783e7,113,Levi Colwill,ENG,DF,Chelsea,20,2003,20.0,1,11,3,27.3,0.55,0.15,0.09,0.33,11.9,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches,ENG-EPL,23-24
2afc7272,114,Lewis Cook,ENG,MF,Bournemouth,26,1997,31.0,0,12,4,33.3,0.39,0.13,0.0,0.0,24.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches,ENG-EPL,23-24
74e12f1e,115,Jack Cork,ENG,MF,Burnley,34,1989,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
beb391dd,116,Maxwel Cornet,CIV,"MF,FW",West Ham,26,1996,1.2,1,4,1,25.0,3.21,0.8,0.25,1.0,12.5,0,0,0,0.4,0.4,0.1,0.6,0.6,Matches,ENG-EPL,23-24
fdf3cb77,117,Vladimír Coufal,CZE,DF,West Ham,30,1992,34.8,0,8,2,25.0,0.23,0.06,0.0,0.0,22.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,ENG-EPL,23-24
0ef89a37,118,Philippe Coutinho,BRA,"MF,FW",Aston Villa,31,1992,0.3,0,3,1,33.3,10.8,3.6,0.0,0.0,24.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,ENG-EPL,23-24
4f974391,119,Aaron Cresswell,ENG,"DF,FW",West Ham,33,1989,4.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ENG-EPL,23-24
1daec722,120,Marc Cucurella,ESP,DF,Chelsea,25,1998,19.8,0,8,4,50.0,0.4,0.2,0.0,0.0,14.4,0,0,0,1.1,1.1,0.14,-1.1,-1.1,Matches,ENG-EPL,23-24
f6d7d690,121,Josh Cullen,IRL,MF,Burnley,27,1996,22.9,2,16,5,31.3,0.7,0.22,0.13,0.4,22.8,0,0,0,0.6,0.6,0.04,1.4,1.4,Matches,ENG-EPL,23-24
