id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
abf0cad0,1,Suleiman Abdullahi,NGA,"FW,MF",Union Berlin,22,1996,1.7,42,42,0,0,0,0,8,0,0,0,0,0,19,0,3,Matches,GER-BL1,19-20
565bf0da,2,David Abraham,ARG,DF,Eint Frankfurt,33,1986,18.8,911,857,52,22,0,12,9,30,0,0,0,0,738,2,5,Matches,GER-BL1,19-20
1c08a3c8,3,Amir Abrashi,ALB,MF,Freiburg,29,1990,7.4,330,317,13,9,0,0,7,1,0,0,0,0,280,0,9,Matches,GER-BL1,19-20
2b09d998,4,Tyler Adams,USA,"MF,DF",RB Leipzig,20,1999,10.6,703,626,77,21,0,5,10,56,0,0,0,0,584,0,14,Matches,GER-BL1,19-20
22919e97,5,Sargis Adamyan,ARM,"FW,MF",Hoffenheim,26,1993,8.3,180,169,10,0,0,1,11,7,0,0,0,0,128,1,11,Matches,GER-BL1,19-20
89ac64a6,6,Manuel Akanji,SUI,DF,Dortmund,24,1995,25.7,1948,1871,74,43,2,20,2,31,0,0,0,0,1764,3,10,Matches,GER-BL1,19-20
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,24,1995,12.7,757,727,30,14,0,3,3,16,0,0,0,0,664,0,6,Matches,GER-BL1,19-20
05439de2,8,David Alaba,AUT,DF,Bayern Munich,27,1992,27.8,2516,2397,115,55,5,14,29,56,4,0,1,0,2263,4,19,Matches,GER-BL1,19-20
834d0be5,9,Lucas Alario,ARG,FW,Leverkusen,26,1992,13.0,310,274,32,2,1,3,4,2,0,0,0,0,219,4,12,Matches,GER-BL1,19-20
