id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
3dd738a1,10,Ruben Aguilar,FRA,"DF,MF",Monaco,27,1993,24.7,6,0,0,39,36,1,118,47,37,1,0,0,139,46,38,54.8,Matches,FRA-L1,20-21
5ea9ebd4,11,Matteo Ahlinvi,BEN,MF,Nîmes,21,1999,10.0,0,0,0,17,15,1,6,2,20,0,1,0,57,8,13,38.1,Matches,FRA-L1,20-21
48b28bfd,12,Jean-Eudes Aholou,CIV,MF,Strasbourg,26,1994,23.8,9,0,0,50,32,0,8,53,25,0,0,0,165,40,30,57.1,Matches,FRA-L1,20-21
48b28bfd,13,Jean-Eudes Aholou,CIV,MF,Monaco,26,1994,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,100.0,Matches,FRA-L1,20-21
9b398aea,14,Rayan Aït-Nouri,ALG,DF,Angers,19,2001,2.1,0,0,0,2,3,0,4,4,2,0,0,0,8,1,3,25.0,Matches,FRA-L1,20-21
462475ed,15,Ludovic Ajorque,FRA,FW,Strasbourg,26,1994,33.0,5,0,0,38,46,12,27,11,18,2,0,0,67,166,133,55.5,Matches,FRA-L1,20-21
414e1f69,16,Marley Aké,FRA,FW,Marseille,19,2001,1.6,0,0,0,6,5,0,2,0,3,0,0,0,7,4,6,40.0,Matches,FRA-L1,20-21
5314e067,17,Sofiane Alakouch,MAR,DF,Nîmes,22,1998,16.7,4,0,0,25,26,1,19,21,33,1,1,0,106,7,13,35.0,Matches,FRA-L1,20-21
f8405304,18,Mohamed Ali Cho,FRA,"FW,MF",Angers,16,2004,3.9,1,0,0,8,8,0,11,3,7,0,0,0,20,7,9,43.8,Matches,FRA-L1,20-21
bdedd861,19,Rachid Alioui,MAR,FW,Angers,28,1992,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches,FRA-L1,20-21
b052b8bf,20,Saturnin Allagbé,BEN,GK,Dijon,26,1993,12.0,2,0,0,2,1,0,0,0,0,0,1,0,14,3,1,75.0,Matches,FRA-L1,20-21
9260926b,21,Ibrahim Amadou,FRA,MF,Angers,27,1993,16.7,6,0,0,34,5,0,4,23,26,0,0,0,98,19,17,52.8,Matches,FRA-L1,20-21
d7bf3d19,22,Romain Amalfitano,FRA,"FW,DF",Dijon,30,1989,1.3,0,0,0,2,1,0,5,1,2,0,0,0,6,1,1,50.0,Matches,FRA-L1,20-21
22721b88,23,Jordan Amavi,FRA,DF,Marseille,26,1994,9.0,3,1,0,13,14,0,10,27,9,1,0,0,46,23,11,67.6,Matches,FRA-L1,20-21
2945f4b7,24,Thierry Ambrose,GLP,FW,Metz,23,1997,8.4,4,0,0,22,9,3,19,2,4,0,0,0,33,21,29,42.0,Matches,FRA-L1,20-21
e34fc66d,25,Joachim Andersen,DEN,DF,Lyon,24,1996,2.1,1,0,0,5,2,0,0,2,1,0,0,0,10,4,0,100.0,Matches,FRA-L1,20-21
ef9c1c95,26,Benjamin André,FRA,MF,Lille,29,1990,32.1,10,0,0,70,53,0,14,76,68,0,0,0,276,84,83,50.3,Matches,FRA-L1,20-21
d8992b84,27,Victorien Angban,CIV,MF,Metz,23,1996,18.6,5,0,0,27,27,0,9,19,24,0,0,0,132,13,18,41.9,Matches,FRA-L1,20-21
a5db0bec,28,Houssem Aouar,ALG,"MF,FW",Lyon,22,1998,19.8,3,1,0,20,23,3,19,17,12,0,0,0,90,4,17,19.0,Matches,FRA-L1,20-21
b94b8be1,29,Adil Aouchiche,FRA,"MF,FW",Saint-Étienne,18,2002,19.2,2,0,0,20,31,0,130,10,20,0,0,0,100,13,28,31.7,Matches,FRA-L1,20-21
feb5d3ab,30,Dennis Appiah,FRA,DF,Nantes,28,1992,17.3,3,0,0,16,3,1,47,25,34,0,1,0,99,30,23,56.6,Matches,FRA-L1,20-21
fa18c72e,31,Luiz Araújo,BRA,MF,Lille,24,1996,16.6,5,0,0,24,18,0,27,11,25,0,0,0,88,10,20,33.3,Matches,FRA-L1,20-21
08534272,32,Karim Aribi,ALG,FW,Nîmes,26,1994,3.3,0,0,0,2,2,0,2,0,2,1,0,0,7,12,39,23.5,Matches,FRA-L1,20-21
5d5219b1,33,Roger Assalé,CIV,"FW,MF",Dijon,26,1993,9.2,0,1,0,12,27,6,6,2,8,1,0,0,24,5,16,23.8,Matches,FRA-L1,20-21
6a827d8e,34,Youcef Atal,ALG,"DF,FW",Nice,24,1996,10.6,1,0,0,18,27,7,51,26,12,0,0,0,63,8,20,28.6,Matches,FRA-L1,20-21
97bfa797,35,Jean-Kévin Augustin,FRA,FW,Nantes,23,1997,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Matches,FRA-L1,20-21
d3ce9f1f,36,Ludovic Baal,GUF,"DF,MF",Brest,34,1986,3.3,0,0,0,3,7,0,2,5,5,0,0,0,24,8,7,53.3,Matches,FRA-L1,20-21
114bbdee,37,Loïc Bade,FRA,DF,Lens,20,2000,29.0,11,1,1,44,16,1,5,74,34,0,1,0,212,112,62,64.4,Matches,FRA-L1,20-21
06df8256,38,Benoît Badiashile,FRA,DF,Monaco,19,2001,31.9,5,0,0,32,15,2,3,58,17,0,0,0,193,108,40,73.0,Matches,FRA-L1,20-21
5046b7d4,39,Stéphane Bahoken,CMR,FW,Angers,28,1992,18.0,4,0,0,31,29,17,20,9,6,0,0,0,40,26,55,32.1,Matches,FRA-L1,20-21
be13e5a8,40,Stefan Bajic,FRA,GK,Saint-Étienne,18,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,FRA-L1,20-21
a8567629,41,Mitchel Bakker,NED,DF,Paris S-G,20,2000,18.8,1,0,0,16,9,3,51,22,30,0,0,0,124,23,13,63.9,Matches,FRA-L1,20-21
2b5a35e5,42,Dilane Bakwa,FRA,"FW,MF",Bordeaux,17,2002,0.6,0,0,0,1,6,0,0,1,2,0,0,0,6,1,2,33.3,Matches,FRA-L1,20-21
7c3ed041,43,Leonardo Balerdi,ARG,DF,Marseille,21,1999,18.2,6,1,0,31,27,2,1,28,18,0,0,0,129,35,42,45.5,Matches,FRA-L1,20-21
f449640d,44,Fodé Ballo-Touré,SEN,DF,Monaco,23,1997,7.4,2,0,0,10,12,1,39,6,17,1,0,0,37,12,10,54.5,Matches,FRA-L1,20-21
7fecbcdb,45,Abdoulaye Bamba,CIV,DF,Angers,30,1990,15.0,2,0,0,14,6,0,48,19,17,0,1,0,82,10,9,52.6,Matches,FRA-L1,20-21
b2bd0f6c,46,Jonathan Bamba,CIV,MF,Lille,24,1996,33.2,2,0,0,27,67,3,146,24,23,1,0,0,238,15,27,35.7,Matches,FRA-L1,20-21
d4fa7d01,47,Robson Bambu,BRA,DF,Nice,22,1997,11.6,3,1,0,19,9,1,1,10,11,0,1,0,80,19,19,50.0,Matches,FRA-L1,20-21
be47b750,48,Simon Banza,COD,FW,Lens,23,1996,15.2,6,1,1,29,33,9,11,7,6,1,0,0,41,57,63,47.5,Matches,FRA-L1,20-21
0557ff4f,49,Danilo Barbosa,BRA,DF,Nice,24,1996,2.8,2,0,0,3,4,0,0,2,3,0,0,0,16,4,2,66.7,Matches,FRA-L1,20-21
1ddbc7ca,50,Melvin Bard,FRA,DF,Lyon,19,2000,4.8,0,1,0,8,6,0,22,6,8,1,0,0,38,11,14,44.0,Matches,FRA-L1,20-21
80556f08,51,Toma Bašić,CRO,MF,Bordeaux,23,1996,28.9,7,0,0,42,31,2,64,32,22,0,0,0,139,25,30,45.5,Matches,FRA-L1,20-21
0f9b8301,52,Cristian Battocchio,ITA,MF,Brest,28,1992,3.9,0,0,0,1,2,0,17,4,2,0,0,0,21,1,4,20.0,Matches,FRA-L1,20-21
2515040a,53,Paul Baysse,FRA,DF,Bordeaux,32,1988,29.0,5,1,1,22,15,1,2,52,18,0,1,0,129,67,51,56.8,Matches,FRA-L1,20-21
7615f332,54,Erwan Belhadji,FRA,MF,Dijon,19,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,Matches,FRA-L1,20-21
2b1bed19,55,Haris Belkebla,ALG,MF,Brest,26,1994,30.3,7,1,0,38,33,0,11,57,39,0,1,0,182,23,34,40.4,Matches,FRA-L1,20-21
10f0fdd3,56,Jean-Ricner Bellegarde,FRA,"MF,FW",Strasbourg,22,1998,23.2,3,0,0,32,47,0,68,19,39,3,0,0,110,23,44,34.3,Matches,FRA-L1,20-21
c05d65d1,57,Sami Ben Amar,MAR,MF,Nîmes,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,FRA-L1,20-21
74dc806c,58,Hatem Ben Arfa,FRA,"MF,FW",Bordeaux,33,1987,18.9,2,0,0,20,35,5,80,2,7,1,0,0,66,4,9,30.8,Matches,FRA-L1,20-21
1f6298f2,59,Salim Ben Seghir,FRA,DF,Nice,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,FRA-L1,20-21
942b4f90,60,Wissam Ben Yedder,FRA,FW,Monaco,29,1990,29.0,3,0,0,12,39,18,17,13,9,2,0,0,87,40,72,35.7,Matches,FRA-L1,20-21
90c99c5c,61,Samy Benchamma,FRA,"DF,MF",Montpellier,20,2000,0.5,1,0,0,3,1,0,0,0,1,0,0,0,2,0,0,,Matches,FRA-L1,20-21
bef0a7ac,62,Darío Benedetto,ARG,FW,Marseille,30,1990,17.5,3,2,1,19,19,12,11,3,4,0,0,0,31,25,60,29.4,Matches,FRA-L1,20-21
8a2248b4,63,Walter Benítez,ARG,GK,Nice,27,1993,38.0,3,0,0,0,4,0,0,1,1,0,0,0,35,13,0,100.0,Matches,FRA-L1,20-21
f5b6fb78,64,Loris Benito,SUI,DF,Bordeaux,28,1992,29.5,7,1,0,39,16,2,40,42,26,0,1,0,175,43,29,59.7,Matches,FRA-L1,20-21
b6047994,65,Bilal Benkhedim,FRA,FW,Saint-Étienne,19,2001,0.8,0,0,0,1,1,0,11,0,0,0,0,0,6,0,2,0.0,Matches,FRA-L1,20-21
2ab14aaa,66,Djamel Benlamri,ALG,DF,Lyon,30,1989,1.7,0,0,0,2,7,0,0,6,3,0,0,0,7,3,1,75.0,Matches,FRA-L1,20-21
fbf76716,67,Yassine Benrahou,FRA,MF,Nîmes,21,1999,13.8,2,0,0,8,25,0,93,4,9,0,0,0,68,6,21,22.2,Matches,FRA-L1,20-21
6fbde63a,68,Yassine Benzia,ALG,"MF,FW",Dijon,25,1994,4.5,1,0,0,8,9,0,22,6,5,0,0,0,28,4,7,36.4,Matches,FRA-L1,20-21
d5575935,69,Valon Berisha,KVX,MF,Reims,27,1993,18.3,2,0,0,15,16,1,62,25,23,0,0,0,84,9,13,40.9,Matches,FRA-L1,20-21
28dabd43,70,Paul Bernardoni,FRA,GK,Angers,23,1997,38.0,1,0,0,2,11,0,0,2,1,0,2,0,23,6,0,100.0,Matches,FRA-L1,20-21
433dc9a2,71,Juan Bernat,ESP,DF,Paris S-G,27,1993,2.2,2,0,0,6,1,0,1,1,3,0,0,0,7,0,3,0.0,Matches,FRA-L1,20-21
380a15e2,72,Dimitry Bertaud,COD,GK,Montpellier,22,1998,8.3,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,100.0,Matches,FRA-L1,20-21
4e9957ff,73,Loïc Bessile,TOG,DF,Bordeaux,21,1999,1.0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0.0,Matches,FRA-L1,20-21
de40e38c,74,Giulian Biancone,FRA,"DF,MF",Monaco,20,2000,1.0,1,0,0,1,2,0,8,1,3,0,0,0,8,6,2,75.0,Matches,FRA-L1,20-21
47c609d5,75,El Bilal Touré,MLI,FW,Reims,18,2001,13.8,4,0,0,42,13,11,1,6,12,0,0,0,38,69,90,43.4,Matches,FRA-L1,20-21
6191093d,76,Ludovic Blas,FRA,"MF,FW",Nantes,22,1997,31.0,5,0,0,53,49,4,23,21,30,1,0,0,183,15,46,24.6,Matches,FRA-L1,20-21
7d937aa1,77,Antonin Bobichon,FRA,"MF,FW",Angers,24,1995,10.1,0,0,0,14,16,0,43,2,14,1,0,0,58,8,12,40.0,Matches,FRA-L1,20-21
6c8ddd52,78,Sacha Boey,FRA,DF,Dijon,19,2000,20.7,1,0,0,36,13,2,51,41,40,0,1,0,127,23,25,47.9,Matches,FRA-L1,20-21
6c8ddd52,79,Sacha Boey,FRA,DF,Rennes,19,2000,1.4,0,1,0,2,0,0,3,2,3,0,0,0,6,2,1,66.7,Matches,FRA-L1,20-21
f6496133,80,Quentin Boisgard,FRA,"MF,FW",Lorient,23,1997,14.6,5,0,0,25,17,2,126,15,17,0,0,0,75,6,17,26.1,Matches,FRA-L1,20-21
ccce7025,81,Sven Botman,NED,DF,Lille,20,2000,36.8,2,0,0,14,25,2,1,57,21,0,0,0,196,118,55,68.2,Matches,FRA-L1,20-21
0b0cbe5b,82,Denis Bouanga,GAB,"MF,FW",Saint-Étienne,25,1994,30.2,7,0,0,60,35,11,64,20,28,1,0,1,121,65,91,41.7,Matches,FRA-L1,20-21
f9d5908e,83,Hicham Boudaoui,ALG,MF,Nice,20,1999,19.3,9,0,0,29,20,6,16,23,35,1,0,0,84,14,26,35.0,Matches,FRA-L1,20-21
1001ae82,84,Ryad Boudebouz,ALG,"MF,FW",Saint-Étienne,30,1990,7.2,2,0,0,7,9,0,51,5,4,0,0,0,47,4,13,23.5,Matches,FRA-L1,20-21
b0c71810,85,Sofiane Boufal,MAR,"FW,MF",Angers,26,1993,8.1,3,0,0,22,23,0,20,3,11,2,0,0,49,5,5,50.0,Matches,FRA-L1,20-21
a0791826,86,Farid Boulaya,ALG,"MF,FW",Metz,27,1993,31.3,5,0,0,20,64,1,185,12,16,2,1,0,172,27,42,39.1,Matches,FRA-L1,20-21
62e02107,87,Ismaëlben Boura,COM,DF,Lens,19,2000,9.1,1,0,0,14,18,0,47,21,7,0,0,0,53,12,10,54.5,Matches,FRA-L1,20-21
20e73fac,88,Benjamin Bourigeaud,FRA,"MF,FW",Rennes,26,1994,28.4,8,0,0,26,10,3,226,19,23,0,0,0,167,18,45,28.6,Matches,FRA-L1,20-21
861227d2,89,John Boye,GHA,DF,Metz,33,1987,33.8,6,2,1,32,20,2,0,80,34,0,1,1,170,57,51,52.8,Matches,FRA-L1,20-21
6e2c94ad,90,Umut Bozok,TUR,"MF,FW",Lorient,23,1996,0.7,0,0,0,0,6,0,0,0,0,0,0,0,5,1,2,33.3,Matches,FRA-L1,20-21
8bbe2df5,91,Domagoj Bradarić,CRO,DF,Lille,20,1999,14.0,4,0,0,17,13,0,53,26,18,0,1,0,83,19,26,42.2,Matches,FRA-L1,20-21
5b146df3,92,Lilian Brassier,FRA,DF,Brest,20,1999,10.7,3,0,0,19,12,0,8,23,10,0,0,0,54,33,11,75.0,Matches,FRA-L1,20-21
16324e1d,93,Anthony Briançon,FRA,DF,Nîmes,25,1994,13.6,4,0,0,9,10,1,2,33,7,0,0,0,70,24,21,53.3,Matches,FRA-L1,20-21
f83c8d6c,94,Jimmy Briand,FRA,FW,Bordeaux,34,1985,6.3,2,0,0,14,12,2,0,1,3,0,1,0,21,30,31,49.2,Matches,FRA-L1,20-21
edd81e2a,95,Dylan Bronn,TUN,DF,Metz,25,1995,37.9,4,0,0,37,12,0,4,44,37,0,2,0,232,44,41,51.8,Matches,FRA-L1,20-21
f9921b7f,96,Lucas Buadés,FRA,MF,Nîmes,22,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches,FRA-L1,20-21
8746d5d0,97,Patrick Burner,MTQ,DF,Nice,24,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,FRA-L1,20-21
8746d5d0,98,Patrick Burner,MTQ,DF,Nîmes,24,1996,14.6,0,0,0,15,12,0,26,24,11,0,0,0,69,13,21,38.2,Matches,FRA-L1,20-21
db87a2c4,99,Marcin Bułka,POL,GK,Paris S-G,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches,FRA-L1,20-21
46359159,100,Jimmy Cabot,FRA,"FW,MF",Angers,26,1994,10.5,1,0,0,16,11,1,26,12,13,0,0,0,65,1,7,12.5,Matches,FRA-L1,20-21
0118c54c,101,Anthony Caci,FRA,DF,Strasbourg,23,1997,31.1,0,0,0,32,14,0,74,55,46,0,0,0,214,27,42,39.1,Matches,FRA-L1,20-21
2a657da0,102,Mathieu Cafaro,FRA,"MF,FW",Reims,23,1997,23.0,3,0,0,29,37,5,110,17,17,0,0,0,111,8,17,32.0,Matches,FRA-L1,20-21
677ee102,103,Yannick Cahuzac,FRA,MF,Lens,35,1985,25.0,9,0,0,30,20,2,12,33,12,0,0,1,117,30,26,53.6,Matches,FRA-L1,20-21
5ee6e943,104,Marc-Aurèle Caillard,FRA,GK,Metz,26,1994,4.0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,100.0,Matches,FRA-L1,20-21
94f8d10c,105,Duje Ćaleta-Car,CRO,DF,Marseille,23,1996,31.3,8,1,0,30,15,0,0,44,17,0,0,0,162,77,35,68.8,Matches,FRA-L1,20-21
8577e60a,106,Mahdi Camara,FRA,"MF,DF",Saint-Étienne,22,1998,36.6,4,0,0,48,41,0,34,78,67,0,0,0,191,45,29,60.8,Matches,FRA-L1,20-21
7b9c2d84,107,Eduardo Camavinga,FRA,MF,Rennes,17,2002,26.7,6,0,0,55,53,0,4,23,58,0,0,0,162,19,26,42.2,Matches,FRA-L1,20-21
79b2399c,108,Pierrick Capelle,FRA,"MF,DF",Angers,33,1987,22.8,2,0,0,30,16,4,32,47,28,0,1,0,177,42,51,45.2,Matches,FRA-L1,20-21
f81ef10d,109,Maxence Caqueret,FRA,MF,Lyon,20,2000,19.6,4,1,1,31,26,0,13,23,45,0,0,0,140,9,12,42.9,Matches,FRA-L1,20-21
5e080f73,110,Irvin Cardona,FRA,FW,Brest,22,1997,22.5,2,0,0,16,15,16,32,9,5,1,0,0,53,23,28,45.1,Matches,FRA-L1,20-21
5b5724d2,111,Lionel Carole,FRA,DF,Strasbourg,29,1991,14.9,2,0,0,17,18,1,40,38,25,0,0,0,107,25,10,71.4,Matches,FRA-L1,20-21
f54d2149,112,Moreto Cassamã,GNB,MF,Reims,22,1998,22.6,8,3,0,30,27,0,19,36,36,0,0,0,172,6,13,31.6,Matches,FRA-L1,20-21
e0f3a1f6,113,Jean-Charles Castelletto,CMR,DF,Nantes,25,1995,21.6,4,0,0,33,6,0,1,42,18,0,2,0,108,52,24,68.4,Matches,FRA-L1,20-21
31a62dc7,114,Zeki Çelik,TUR,DF,Lille,23,1997,26.5,8,0,0,56,15,2,61,38,33,0,0,1,150,25,22,53.2,Matches,FRA-L1,20-21
3043d33f,115,Bersant Celina,KVX,"MF,FW",Dijon,23,1996,25.5,5,1,0,15,18,1,124,8,12,0,1,0,106,3,22,12.0,Matches,FRA-L1,20-21
3c6bbbab,116,Fabien Centonze,FRA,DF,Metz,24,1996,35.8,9,0,0,43,57,3,114,112,68,0,1,0,198,56,33,62.9,Matches,FRA-L1,20-21
5c61496e,117,Nassim Chadli,FRA,"FW,MF",Nîmes,19,2001,0.3,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,,Matches,FRA-L1,20-21
edd1466a,118,Fouad Chafik,MAR,DF,Dijon,33,1986,18.0,5,0,0,15,26,1,46,21,24,0,1,1,107,17,24,41.5,Matches,FRA-L1,20-21
1787195f,119,Mehdi Chahiri,MAR,"FW,MF",Strasbourg,24,1996,8.9,0,0,0,4,9,2,10,6,8,0,0,0,51,11,12,47.8,Matches,FRA-L1,20-21
84c0768a,120,Aníbal Chalá,ECU,DF,Dijon,24,1996,8.3,0,0,0,15,9,0,12,14,7,0,0,0,44,7,7,50.0,Matches,FRA-L1,20-21
5515376c,121,Trevoh Chalobah,ENG,"DF,MF",Lorient,21,1999,24.9,5,0,0,20,25,0,11,69,26,0,0,0,142,43,34,55.8,Matches,FRA-L1,20-21
18ebca4b,122,Gaëtan Charbonnier,FRA,"MF,FW",Brest,31,1988,17.4,4,0,0,25,21,10,24,9,15,0,0,0,71,30,46,39.5,Matches,FRA-L1,20-21
16aa7d4c,123,Brendan Chardonnet,FRA,DF,Brest,25,1994,30.2,3,1,0,29,23,0,4,64,29,0,1,0,136,76,49,60.8,Matches,FRA-L1,20-21
279ddf6a,124,Xavier Chavalerin,FRA,MF,Reims,29,1991,28.3,8,0,0,38,6,3,20,43,50,0,0,0,120,15,16,48.4,Matches,FRA-L1,20-21
873ce3a2,125,Pape Cheikh Diop,SEN,MF,Dijon,22,1997,12.1,5,0,0,42,24,0,2,6,14,1,0,0,73,9,12,42.9,Matches,FRA-L1,20-21
b34c63a5,126,Rayan Cherki,FRA,"FW,MF",Lyon,16,2003,7.8,1,1,0,16,20,1,9,4,3,1,0,0,38,1,5,16.7,Matches,FRA-L1,20-21
68a26d51,127,Pedro Chirivella,ESP,MF,Nantes,23,1997,25.3,4,0,0,23,16,0,4,41,8,0,0,0,150,9,23,28.1,Matches,FRA-L1,20-21
7909ffa4,128,Joris Chotard,FRA,MF,Montpellier,18,2001,12.9,3,0,0,14,7,1,9,11,8,0,0,0,58,10,9,52.6,Matches,FRA-L1,20-21
45c1c326,129,Mounir Chouiar,FRA,"FW,MF",Dijon,21,1999,14.3,5,0,0,25,25,2,49,11,12,0,1,0,71,13,16,44.8,Matches,FRA-L1,20-21
2b9b37b2,130,Sébastien Cibois,FRA,GK,Brest,22,1998,3.0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,,Matches,FRA-L1,20-21
741418c3,131,Alexis Claude-Maurice,FRA,"MF,FW",Nice,22,1998,21.2,2,0,0,24,54,1,57,14,19,0,0,0,95,8,19,29.6,Matches,FRA-L1,20-21
5219ab4a,132,Jonathan Clauss,FRA,DF,Lens,27,1992,28.0,2,0,0,22,14,2,216,45,20,1,2,0,151,18,26,40.9,Matches,FRA-L1,20-21
3010aefb,133,Marcus Coco,FRA,"MF,FW",Nantes,24,1996,16.4,5,0,0,48,36,2,48,20,21,1,0,0,97,37,44,45.7,Matches,FRA-L1,20-21
166a981d,134,Racine Coly,SEN,MF,Nice,24,1995,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches,FRA-L1,20-21
3f5b4635,135,Daniel Congré,FRA,DF,Montpellier,35,1985,36.6,4,0,0,29,25,0,2,69,35,0,1,0,150,71,41,63.4,Matches,FRA-L1,20-21
0e7ccfc4,136,Sébastien Corchia,FRA,DF,Nantes,29,1990,23.0,3,0,0,21,43,0,136,38,30,0,1,0,88,24,29,45.3,Matches,FRA-L1,20-21
beb391dd,137,Maxwel Cornet,CIV,"DF,FW",Lyon,23,1996,27.2,5,0,0,30,32,3,82,43,41,2,0,0,178,41,34,54.7,Matches,FRA-L1,20-21
59948ef7,138,David Pereira da Costa,POR,"MF,FW",Lens,19,2001,1.8,0,0,0,2,2,0,5,0,4,0,0,0,8,0,0,,Matches,FRA-L1,20-21
aa67d758,139,Charles Costes,FRA,MF,Dijon,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,FRA-L1,20-21
2434f24a,140,Benoît Costil,FRA,GK,Bordeaux,33,1987,38.0,0,0,0,0,3,0,0,1,1,0,0,0,48,6,0,100.0,Matches,FRA-L1,20-21
9980269a,141,Kalifa Coulibaly,MLI,FW,Nantes,28,1991,10.9,2,0,0,12,7,11,2,2,1,0,0,0,18,91,82,52.6,Matches,FRA-L1,20-21
85a44ecc,142,Lassana Coulibaly,MLI,MF,Angers,24,1996,18.7,4,1,0,26,31,0,12,33,41,0,0,0,130,28,26,51.9,Matches,FRA-L1,20-21
67b7357e,143,Senou Coulibaly,MLI,DF,Dijon,25,1994,21.5,6,1,1,18,15,0,0,30,21,0,0,0,102,43,42,50.6,Matches,FRA-L1,20-21
8f325097,144,Nicolas Cozza,FRA,DF,Montpellier,21,1999,15.2,2,0,0,16,16,1,14,26,30,0,0,0,78,15,22,40.5,Matches,FRA-L1,20-21
9b40a6ea,145,Andrés Cubas,PAR,MF,Nîmes,24,1996,24.9,6,1,1,36,17,0,12,50,47,0,0,0,226,4,20,16.7,Matches,FRA-L1,20-21
5722eced,146,Mickaël Cuisance,FRA,MF,Marseille,20,1999,11.4,3,0,0,33,11,1,9,3,11,0,0,0,56,10,19,34.5,Matches,FRA-L1,20-21
1ec7e1c5,147,Damien Da Silva,FRA,DF,Rennes,32,1988,29.6,7,1,0,30,22,0,9,44,13,0,1,1,162,75,38,66.4,Matches,FRA-L1,20-21
29c02c9f,148,Colin Dagba,FRA,DF,Paris S-G,21,1998,15.1,3,0,0,20,9,3,39,16,11,0,1,0,64,2,11,15.4,Matches,FRA-L1,20-21
7ef972c3,149,Flavius Daniliuc,AUT,DF,Nice,19,2001,16.4,0,0,0,12,9,0,2,14,15,0,0,0,101,16,25,39.0,Matches,FRA-L1,20-21
fd2bc67d,150,Dante,BRA,DF,Nice,36,1983,8.6,2,0,0,6,4,0,0,10,5,0,1,0,48,21,7,75.0,Matches,FRA-L1,20-21
ce50fd99,151,Jonathan David,CAN,FW,Lille,20,2000,26.2,0,0,0,33,43,5,8,3,10,2,0,0,74,15,67,18.3,Matches,FRA-L1,20-21
