id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
bc1f61c9,20,Jasmin Handanović,SVN,GK,NK Maribor,39,1978,6,6,540,6.0,16,2.67,47,30,68.1,0,3,3,0,0.0,2,1,1,0,50.0,Matches,UCL,17-18
ffc1c226,21,Brad Jones,AUS,GK,Feyenoord,35,1982,5,5,450,5.0,13,2.6,24,11,45.8,0,0,5,0,0.0,0,0,0,0,,Matches,UCL,17-18
62ba5881,22,Stefanos Kapino,GRE,GK,Olympiacos,23,1994,1,1,90,1.0,3,3.0,6,3,50.0,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,17-18
32e7ce92,23,Loris Karius,GER,GK,Liverpool,24,1993,13,13,1170,13.0,16,1.23,42,27,69.0,7,4,2,6,46.2,3,3,0,0,0.0,Matches,UCL,17-18
8f62b6ee,24,Hugo Lloris,FRA,GK,Tottenham,30,1986,7,7,630,7.0,8,1.14,33,25,81.8,4,2,1,1,14.3,3,2,0,1,0.0,Matches,UCL,17-18
ecada4fc,25,Keylor Navas,CRC,GK,Real Madrid,30,1986,11,11,990,11.0,13,1.18,44,32,70.5,8,2,1,2,18.2,0,0,0,0,,Matches,UCL,17-18
8778c910,26,Manuel Neuer,GER,GK,Bayern Munich,31,1986,1,1,90,1.0,0,0.0,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,UCL,17-18
ee8508c0,27,Jan Oblak,SVN,GK,Atlético Madrid,24,1993,6,6,540,6.0,4,0.67,17,14,76.5,1,4,1,3,50.0,0,0,0,0,,Matches,UCL,17-18
79b0d6a0,28,Rui Patrício,POR,GK,Sporting CP,29,1988,6,6,540,6.0,9,1.5,28,21,67.9,2,1,3,0,0.0,0,0,0,0,,Matches,UCL,17-18
d7ffd345,29,Nauzet Pérez,ESP,GK,APOEL FC,32,1985,3,3,270,3.0,10,3.33,26,16,61.5,0,1,2,0,0.0,0,0,0,0,,Matches,UCL,17-18
c8a88acd,30,Silvio Proto,BEL,GK,Olympiacos,34,1983,5,5,450,5.0,10,2.0,33,24,69.7,0,1,4,1,20.0,0,0,0,0,,Matches,UCL,17-18
34c3b935,31,Andriy Pyatov,UKR,GK,Shakhtar,33,1984,8,8,720,8.0,11,1.37,44,32,79.5,5,0,3,0,0.0,3,2,1,0,33.3,Matches,UCL,17-18
50310821,32,Artyom Rebrov,RUS,GK,Spartak Moscow,33,1984,2,2,158,1.8,2,1.14,11,9,81.8,0,2,0,0,0.0,0,0,0,0,,Matches,UCL,17-18
e358587b,33,Pepe Reina,ESP,GK,Napoli,34,1982,6,6,540,6.0,11,1.83,29,17,62.1,2,0,4,1,16.7,1,0,1,0,100.0,Matches,UCL,17-18
5f0241b2,34,Sergio Rico,ESP,GK,Sevilla,23,1993,8,8,720,8.0,13,1.62,31,18,58.1,3,4,1,2,25.0,1,0,0,1,,Matches,UCL,17-18
1e26e376,35,Sergio Romero,ARG,GK,Manchester Utd,30,1987,2,2,180,2.0,2,1.0,9,7,77.8,1,0,1,0,0.0,0,0,0,0,,Matches,UCL,17-18
903b6e8b,36,José Sá,POR,GK,Porto,24,1993,5,5,450,5.0,12,2.4,24,12,54.2,2,1,2,0,0.0,1,1,0,0,0.0,Matches,UCL,17-18
56bf1cc0,37,Ibrahim Šehić,BIH,GK,Qarabağ,28,1988,6,6,540,6.0,14,2.33,47,34,74.5,0,2,4,1,16.7,2,2,0,0,0.0,Matches,UCL,17-18
972d595a,38,Aleksandr Selikhov,RUS,GK,Spartak Moscow,23,1994,5,4,382,4.2,11,2.59,25,14,60.0,1,1,2,0,0.0,1,1,0,0,0.0,Matches,UCL,17-18
834b5c4c,39,Matz Sels,BEL,GK,Anderlecht,25,1992,3,3,270,3.0,9,3.0,22,13,63.6,0,0,3,0,0.0,1,1,0,0,0.0,Matches,UCL,17-18
8f8c6934,40,David Soria,ESP,GK,Sevilla,24,1993,2,2,180,2.0,2,1.0,10,9,80.0,0,1,1,1,50.0,0,0,0,0,,Matches,UCL,17-18
f6db3bd5,41,Danijel Subašić,CRO,GK,Monaco,32,1984,3,3,270,3.0,7,2.33,10,4,50.0,0,1,2,0,0.0,2,2,0,0,0.0,Matches,UCL,17-18
bcf5058a,42,Mile Svilar,SRB,GK,Benfica,17,1999,3,3,270,3.0,5,1.67,13,8,69.2,0,0,3,0,0.0,2,1,1,0,50.0,Matches,UCL,17-18
01b8a2b2,43,Wojciech Szczęsny,POL,GK,Juventus,27,1990,2,1,90,1.0,1,1.0,4,3,100.0,1,0,0,1,100.0,1,1,0,0,0.0,Matches,UCL,17-18
6f51e382,44,Marc-André ter Stegen,GER,GK,Barcelona,25,1992,9,9,810,9.0,6,0.67,28,22,82.1,5,3,1,5,55.6,1,1,0,0,0.0,Matches,UCL,17-18
7d3e7da6,45,Sven Ulreich,GER,GK,Bayern Munich,28,1988,11,11,990,11.0,12,1.09,42,30,71.4,7,2,2,3,27.3,0,0,0,0,,Matches,UCL,17-18
7b456af7,46,Tomáš Vaclík,CZE,GK,Basel,28,1989,8,8,720,8.0,10,1.25,27,17,63.0,5,0,3,4,50.0,0,0,0,0,,Matches,UCL,17-18
2bea06e0,47,Bruno Varela,CPV,GK,Benfica,22,1994,2,2,180,2.0,4,2.0,10,7,70.0,0,0,2,0,0.0,1,1,0,0,0.0,Matches,UCL,17-18
22a94b80,48,Kenneth Vermeer,NED,GK,Feyenoord,31,1986,1,1,90,1.0,1,1.0,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches,UCL,17-18
1bebde9d,49,Michel Vorm,NED,GK,Tottenham,33,1983,1,1,90,1.0,0,0.0,0,0,,1,0,0,1,100.0,0,0,0,0,,Matches,UCL,17-18
110338ae,50,Boy Waterman,NED,GK,APOEL FC,33,1984,3,3,225,2.5,6,2.4,11,5,54.5,0,1,2,0,0.0,1,1,0,0,0.0,Matches,UCL,17-18
