id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
fbf83734,11,Matthieu Dreyer,FRA,GK,Lorient,31,1989,15.0,25,6,1,3,1,20.6,0.28,-3.4,-0.22,71,188,37.8,249,44,45.4,37.1,108,69.4,46.1,204,1,0.5,6,0.4,12.1,Matches,FRA-L1,20-21
2c127b6f,12,Wuilker Faríñez,VEN,GK,Lens,22,1998,1.2,3,1,0,1,0,3.5,0.36,0.5,0.41,3,13,23.1,19,6,52.6,39.4,9,33.3,29.6,14,0,0.0,3,2.52,21.8,Matches,FRA-L1,20-21
cecbce23,13,Alfred Gomis,SEN,GK,Dijon,26,1993,5.0,10,3,0,1,1,11.8,0.29,2.8,0.55,29,90,32.2,122,31,39.3,36.7,65,64.6,49.2,122,7,5.7,7,1.4,12.3,Matches,FRA-L1,20-21
cecbce23,14,Alfred Gomis,SEN,GK,Rennes,26,1993,22.0,25,3,0,0,1,21.8,0.25,-2.2,-0.1,81,204,39.7,532,113,25.8,28.6,130,51.5,41.2,222,7,3.2,35,1.59,18.7,Matches,FRA-L1,20-21
667b65da,15,Etienne Green,ENG,GK,Saint-Étienne,20,2000,8.0,8,2,1,0,0,10.9,0.28,2.9,0.36,46,128,35.9,149,30,51.0,38.5,69,75.4,54.9,119,5,4.2,7,0.88,14.8,Matches,FRA-L1,20-21
3814120d,16,Bingourou Kamara,SEN,GK,Strasbourg,23,1996,8.0,14,1,0,1,1,10.3,0.29,-2.7,-0.34,54,133,40.6,189,47,45.0,35.4,56,85.7,59.2,93,1,1.1,2,0.25,10.6,Matches,FRA-L1,20-21
a4527d33,17,Eiji Kawashima,JPN,GK,Strasbourg,37,1983,24.0,31,3,1,3,0,31.0,0.31,0.0,0.0,195,404,48.3,520,81,50.2,38.9,192,74.5,53.5,349,11,3.2,11,0.46,11.9,Matches,FRA-L1,20-21
4e7db402,18,Alban Lafont,FRA,GK,Nantes,21,1999,38.0,55,10,2,7,1,51.2,0.24,-2.8,-0.07,199,641,31.0,864,131,50.2,39.9,257,80.5,54.8,507,23,4.5,36,0.95,14.9,Matches,FRA-L1,20-21
b49729cb,19,Gautier Larsonneur,FRA,GK,Brest,23,1997,35.0,62,8,1,5,2,53.6,0.27,-6.4,-0.18,181,398,45.5,967,173,31.7,33.7,282,32.3,34.4,548,26,4.7,24,0.69,12.9,Matches,FRA-L1,20-21
edbe46dc,20,Jean-Louis Leca,FRA,GK,Lens,34,1985,36.8,51,10,0,5,3,42.6,0.25,-5.4,-0.15,186,494,37.7,764,141,48.7,37.5,257,47.5,39.0,480,17,3.5,29,0.79,14.3,Matches,FRA-L1,20-21
2fa2a875,21,Benjamin Lecomte,FRA,GK,Monaco,29,1991,28.0,27,3,1,0,1,21.7,0.28,-4.3,-0.15,109,322,33.9,837,110,29.9,32.1,169,42.6,38.4,312,9,2.9,62,2.21,18.7,Matches,FRA-L1,20-21
f00de885,22,Anthony Lopes,POR,GK,Lyon,29,1990,38.0,43,5,2,4,2,36.3,0.23,-4.7,-0.12,150,338,44.4,934,186,25.9,30.3,249,38.6,35.6,499,10,2.0,60,1.58,18.3,Matches,FRA-L1,20-21
fcb38f57,23,Mike Maignan,FRA,GK,Lille,25,1995,38.0,23,1,0,7,2,28.8,0.25,7.8,0.21,123,393,31.3,826,194,30.3,31.6,240,59.6,48.7,490,27,5.5,44,1.16,17.2,Matches,FRA-L1,20-21
20de219a,24,Radosław Majecki,POL,GK,Monaco,20,1999,1.0,1,0,0,0,0,1.1,0.53,0.1,0.05,2,11,18.2,25,2,20.0,29.3,12,50.0,41.4,12,0,0.0,3,3.0,24.7,Matches,FRA-L1,20-21
1d2d5cc8,25,Steve Mandanda,FRA,GK,Marseille,35,1985,37.0,45,3,1,7,1,39.0,0.29,-5.0,-0.14,143,491,29.1,1029,198,32.3,31.9,291,54.6,42.7,564,22,3.9,35,0.95,15.2,Matches,FRA-L1,20-21
c4173f1a,26,Vito Mannone,ITA,GK,Monaco,32,1988,9.0,14,2,0,1,0,12.7,0.33,-1.3,-0.15,43,120,35.8,226,24,33.6,32.9,61,72.1,52.8,92,1,1.1,10,1.11,21.5,Matches,FRA-L1,20-21
33887998,27,Edouard Mendy,SEN,GK,Rennes,28,1992,1.0,1,0,0,0,0,0.8,0.81,-0.2,-0.19,6,11,54.5,23,2,43.5,33.5,6,16.7,29.0,11,0,0.0,0,0.0,11.0,Matches,FRA-L1,20-21
28a65a2c,28,Jessy Moulin,FRA,GK,Saint-Étienne,34,1986,29.0,42,4,3,6,2,30.0,0.26,-10.0,-0.34,99,308,32.1,676,146,28.7,33.4,200,57.0,46.2,377,16,4.2,13,0.45,13.1,Matches,FRA-L1,20-21
2d70dbe5,29,Paul Nardi,FRA,GK,Lorient,26,1994,23.0,43,4,0,3,0,33.6,0.27,-9.4,-0.41,92,320,28.8,435,109,42.1,36.7,197,69.5,51.4,288,10,3.5,17,0.74,15.1,Matches,FRA-L1,20-21
ecada4fc,30,Keylor Navas,CRC,GK,Paris S-G,33,1986,28.0,18,1,0,2,0,26.0,0.26,8.0,0.28,65,139,46.8,572,115,18.2,27.2,170,20.6,26.7,308,0,0.0,25,0.89,16.6,Matches,FRA-L1,20-21
c631f952,31,Jonas Omlin,SUI,GK,Montpellier,26,1994,29.7,51,11,0,4,2,49.2,0.25,0.2,0.01,199,454,43.8,737,175,39.9,35.5,246,65.0,48.8,442,24,5.4,16,0.54,13.4,Matches,FRA-L1,20-21
ae7d0ecd,32,Alexandre Oukidja,ALG,GK,Metz,32,1988,34.0,38,9,0,4,1,38.4,0.23,1.4,0.04,207,526,39.4,752,184,43.6,38.4,286,69.2,51.2,536,39,7.3,47,1.38,16.1,Matches,FRA-L1,20-21
76806215,33,Yohann Pelé,FRA,GK,Marseille,37,1982,1.0,2,0,0,0,0,1.7,0.35,-0.3,-0.26,0,0,,20,7,0.0,17.2,3,0.0,18.3,12,0,0.0,1,1.0,12.0,Matches,FRA-L1,20-21
abc06eb3,34,Anthony Racioppi,SUI,GK,Dijon,21,1998,21.0,33,3,0,4,0,33.3,0.33,0.3,0.02,97,297,32.7,472,103,37.5,33.9,177,67.8,48.1,330,7,2.1,13,0.62,11.5,Matches,FRA-L1,20-21
58ad9383,35,Predrag Rajković,SRB,GK,Reims,24,1995,36.5,49,4,0,7,1,49.9,0.28,1.9,0.05,192,640,30.0,1106,159,40.0,36.7,340,58.2,46.6,574,11,1.9,34,0.93,14.5,Matches,FRA-L1,20-21
bcf1b2e9,36,Baptiste Reynet,FRA,GK,Nîmes,29,1990,38.0,71,6,1,7,0,64.1,0.29,-6.9,-0.18,254,731,34.7,1287,148,41.2,36.1,304,66.1,47.1,600,17,2.8,41,1.08,16.1,Matches,FRA-L1,20-21
5f0241b2,37,Sergio Rico,ESP,GK,Paris S-G,26,1993,9.0,9,0,0,0,1,10.2,0.29,2.2,0.24,6,23,26.1,158,40,10.8,23.2,55,10.9,24.5,110,0,0.0,10,1.11,18.0,Matches,FRA-L1,20-21
74733221,38,Romain Salin,FRA,GK,Rennes,36,1984,15.0,14,0,0,4,0,12.9,0.25,-1.1,-0.08,76,198,38.4,425,71,29.2,30.6,122,60.7,47.9,169,3,1.8,39,2.6,20.8,Matches,FRA-L1,20-21
834b5c4c,39,Matz Sels,BEL,GK,Strasbourg,28,1992,6.0,13,2,1,3,0,9.2,0.29,-3.8,-0.63,38,101,37.6,124,25,51.6,40.1,50,74.0,54.9,85,4,4.7,2,0.33,7.7,Matches,FRA-L1,20-21
