id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
1f462f95,1,Luis Abram,PER,DF,Granada,25,1996,6.2,2,0,0,5,4,0,0,5,3,0,0,1,14,7,14,33.3,Matches,ESP-LALIGA,21-22
81442ecb,2,Marcos Acuña,ARG,DF,Sevilla,29,1991,25.1,10,0,0,38,48,0,178,14,29,0,1,0,173,22,32,40.7,Matches,ESP-LALIGA,21-22
355c883a,3,Martin Agirregabiria,ESP,DF,Alavés,25,1996,18.0,4,0,0,24,22,1,45,25,22,0,1,0,79,31,27,53.4,Matches,ESP-LALIGA,21-22
a2c1a8d3,4,Julen Agirrezabala,ESP,GK,Athletic Club,20,2000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches,ESP-LALIGA,21-22
4d034881,5,Sergio Agüero,ARG,FW,Barcelona,33,1988,1.7,0,0,0,1,2,1,3,0,1,0,0,0,3,3,2,60.0,Matches,ESP-LALIGA,21-22
93b054dc,6,Álvaro Aguirre,ESP,FW,Rayo Vallecano,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches,ESP-LALIGA,21-22
18abe173,7,Joseph Aidoo,GHA,DF,Celta Vigo,25,1995,29.3,1,0,0,10,18,1,3,38,26,0,0,1,164,62,47,56.9,Matches,ESP-LALIGA,21-22
f2a68b97,8,Carlos Akapo,EQG,DF,Cádiz,28,1993,20.5,4,0,0,23,25,2,45,51,31,0,1,0,112,37,32,53.6,Matches,ESP-LALIGA,21-22
b8bd60fe,9,Ilias Akhomach,MAR,FW,Barcelona,17,2004,1.4,0,0,0,3,4,0,6,0,0,0,0,0,11,1,2,33.3,Matches,ESP-LALIGA,21-22
31f5b89b,10,Paul Akouokou,CIV,MF,Betis,23,1997,5.7,2,1,0,13,2,0,1,11,9,0,0,0,42,6,2,75.0,Matches,ESP-LALIGA,21-22
05439de2,11,David Alaba,AUT,DF,Real Madrid,29,1992,29.4,2,0,0,16,6,2,40,22,13,0,0,0,141,14,22,38.9,Matches,ESP-LALIGA,21-22
99ea2ddd,12,Tomás Alarcón,CHI,MF,Cádiz,22,1999,15.8,5,0,0,19,9,1,64,30,20,0,2,0,107,15,19,44.1,Matches,ESP-LALIGA,21-22
