id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
c81d773d,1,Tosin Adarabioyo,ENG,DF,Chelsea,26-341,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ENG-EPL,24-25
4dcec659,2,Simon Adingra,CIV,FW,Brighton,22-242,2002,2,47,24,26.1,0.5,0,,0,2,24,0,3.0,3,0,3,5.74,5.07,1.0,0.3,0.7,1.26,0.6,Matches,ENG-EPL,24-25
a6c58494,3,Naouirou Ahamada,FRA,MF,Crystal Palace,22-154,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,24-25
246d153b,4,Ola Aina,NGA,DF,Nott'ham Forest,27-327,1996,2,143,72,79.4,1.6,2,72,1,0,,0,2.0,2,0,2,1.26,3.69,3.2,0.7,2.5,1.59,2.36,Matches,ENG-EPL,24-25
9b398aea,5,Rayan Aït-Nouri,ALG,DF,Wolves,23-085,2001,2,149,75,82.8,1.7,2,75,0,0,,0,0.0,2,7,-5,-3.02,-0.12,2.1,2.4,-0.3,-0.2,0.15,Matches,ENG-EPL,24-25
a8c0acb7,6,Kristoffer Ajer,NOR,DF,Brentford,26-135,1998,2,180,90,100.0,2.0,2,90,2,0,,0,1.5,2,3,-1,-0.5,,2.1,3.7,-1.6,-0.79,,Matches,ENG-EPL,24-25
89ac64a6,7,Manuel Akanji,SUI,DF,Manchester City,29-042,1995,2,180,90,100.0,2.0,2,90,2,0,,0,3.0,6,1,5,2.5,,4.1,1.2,2.9,1.43,,Matches,ENG-EPL,24-25
eaeca114,8,Nathan Aké,NED,"DF,MF",Manchester City,29-194,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ENG-EPL,24-25
4abac767,9,Carlos Alcaraz,ARG,MF,Southampton,21-274,2002,1,10,10,5.6,0.1,0,,0,1,10,0,0.0,0,0,0,0.0,1.06,0.3,0.0,0.3,2.92,3.41,Matches,ENG-EPL,24-25
