id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,MF,RB Salzburg,20,2000,7.9,235,205,28,2,4,1,20,5,4,1,3,0,177,2,10,Matches,UCL,21-22
47aaf574,2,Malik Abubakari,GHA,FW,Malmö,21,2000,1.3,30,28,2,0,0,0,1,0,0,0,0,0,23,0,0,Matches,UCL,21-22
81442ecb,3,Marcos Acuña,ARG,DF,Sevilla,29,1991,4.2,339,274,64,13,1,7,27,46,5,0,5,0,248,1,4,Matches,UCL,21-22
2b09d998,4,Tyler Adams,USA,MF,RB Leipzig,22,1999,3.3,173,171,2,1,0,1,2,1,0,0,0,0,148,0,2,Matches,UCL,21-22
82e12fe7,5,Junior Adamu,AUT,FW,RB Salzburg,20,2001,2.6,57,56,1,0,1,0,3,0,0,0,0,0,27,0,6,Matches,UCL,21-22
65d62814,6,Antonio Adán,ESP,GK,Sporting CP,34,1987,7.0,247,179,67,34,0,0,0,0,0,0,0,0,171,1,0,Matches,UCL,21-22
6af56975,7,Edmund Addo,GHA,MF,Sheriff Tiraspol,21,2000,5.4,144,140,4,4,0,0,0,0,0,0,0,0,124,0,4,Matches,UCL,21-22
501055d8,8,Karim Adeyemi,GER,FW,RB Salzburg,19,2002,6.7,91,87,3,1,2,0,4,2,0,0,0,0,49,1,8,Matches,UCL,21-22
f9c927de,9,Michel Aebischer,SUI,MF,Young Boys,24,1997,5.6,275,256,16,4,0,2,19,1,11,5,5,0,223,3,6,Matches,UCL,21-22
4d034881,10,Sergio Agüero,ARG,FW,Barcelona,33,1988,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches,UCL,21-22
eab957a3,11,Anel Ahmedhodžić,BIH,DF,Malmö,22,1999,4.6,227,217,10,10,0,4,0,0,0,0,0,0,189,0,4,Matches,UCL,21-22
89ac64a6,12,Manuel Akanji,SUI,DF,Dortmund,26,1995,5.0,294,287,7,7,1,4,1,0,0,0,0,0,250,0,0,Matches,UCL,21-22
eaeca114,13,Nathan Aké,NED,DF,Manchester City,26,1995,3.6,280,260,20,6,0,3,0,14,0,0,0,0,254,0,0,Matches,UCL,21-22
05439de2,14,David Alaba,AUT,DF,Real Madrid,29,1992,11.5,678,652,26,18,3,2,16,4,2,1,1,0,607,0,4,Matches,UCL,21-22
4601e194,15,Jordi Alba,ESP,"DF,FW",Barcelona,32,1989,4.1,359,311,41,9,1,1,27,32,0,0,0,0,285,7,7,Matches,UCL,21-22
4bd414c1,16,Raúl Albiol,ESP,DF,Villarreal,35,1985,11.6,469,456,13,13,0,3,1,0,0,0,0,0,391,0,3,Matches,UCL,21-22
a7a9d95a,17,Paco Alcácer,ESP,FW,Villarreal,27,1993,0.8,9,8,1,0,0,0,0,0,0,0,0,0,7,0,1,Matches,UCL,21-22
77e84962,18,Thiago Alcántara,ESP,MF,Liverpool,30,1991,6.7,552,536,14,11,1,10,1,1,0,0,0,0,501,2,5,Matches,UCL,21-22
cd1acf9d,19,Trent Alexander-Arnold,ENG,DF,Liverpool,22,1998,8.8,839,688,147,25,4,16,81,86,36,6,27,0,651,4,7,Matches,UCL,21-22
7a2e46a8,20,Alisson,BRA,GK,Liverpool,28,1992,13.0,491,417,71,17,0,1,0,0,0,0,0,0,432,3,1,Matches,UCL,21-22
67b3d74b,21,André Almeida,POR,"DF,MF",Benfica,30,1990,2.6,119,104,15,10,0,4,3,5,0,0,0,0,87,0,1,Matches,UCL,21-22
f4290206,22,Marcos Alonso,ESP,"DF,MF",Chelsea,30,1990,6.1,386,295,90,9,0,1,31,66,15,6,7,0,318,1,11,Matches,UCL,21-22
8ce30c57,23,Éder Álvarez Balanta,COL,MF,Club Brugge,28,1993,4.5,149,149,0,0,0,0,1,0,0,0,0,0,106,0,3,Matches,UCL,21-22
8b3ab7ad,24,Edson Álvarez,MEX,MF,Ajax,23,1997,6.2,369,366,3,3,0,1,1,0,0,0,0,0,335,0,3,Matches,UCL,21-22
24fc70d3,25,Mohamed Aly Camara,GUI,DF,Young Boys,23,1997,3.8,208,205,3,2,0,3,0,0,0,0,0,0,185,0,1,Matches,UCL,21-22
ef9c1c95,26,Benjamin André,FRA,MF,Lille,30,1990,7.0,385,374,8,6,1,6,5,0,0,0,0,0,296,3,10,Matches,UCL,21-22
