id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
3a949a25,12,Martin Dúbravka,SVK,GK,Newcastle Utd,34,1989,1,1,90,1.0,2,2.0,2,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,23-24
3bb7b8b4,13,Ederson,BRA,GK,Manchester City,29,1993,7,7,660,7.3,6,0.82,13,7,53.8,6,1,0,1,14.3,0,0,0,0,,Matches,UCL,23-24
78c513b3,14,Omri Glazer,ISR,GK,Red Star,27,1996,6,6,540,6.0,15,2.5,45,31,71.1,0,1,5,0,0.0,2,2,0,0,0.0,Matches,UCL,23-24
62182b1d,15,Kamil Grabara,POL,GK,FC Copenhagen,24,1999,8,8,720,8.0,14,1.75,44,30,70.5,2,2,4,2,25.0,1,1,0,0,0.0,Matches,UCL,23-24
bcb2ccd8,16,Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,3,3,270,3.0,3,1.0,9,6,66.7,1,1,1,0,0.0,0,0,0,0,,Matches,UCL,23-24
cb4f24c6,17,Joe Hart,ENG,GK,Celtic,36,1987,6,6,540,6.0,15,2.5,38,21,60.5,1,1,4,0,0.0,2,0,2,0,100.0,Matches,UCL,23-24
cd59b9df,18,Gregor Kobel,SUI,GK,Dortmund,25,1997,12,12,1080,12.0,10,0.83,55,45,83.6,7,2,3,6,50.0,2,1,1,0,50.0,Matches,UCL,23-24
8e6d2fcd,19,Senne Lammens,BEL,GK,Antwerp,21,2002,1,1,90,1.0,2,2.0,6,4,83.3,0,0,1,0,0.0,1,1,0,0,0.0,Matches,UCL,23-24
3061e1ec,20,Andriy Lunin,UKR,GK,Real Madrid,24,1999,8,8,750,8.3,10,1.2,45,34,80.0,4,4,0,2,25.0,2,1,1,0,50.0,Matches,UCL,23-24
fcb38f57,21,Mike Maignan,FRA,GK,Milan,28,1995,6,6,530,5.9,8,1.36,26,18,73.1,2,2,2,1,16.7,1,1,0,0,0.0,Matches,UCL,23-24
ef3909cd,22,Matheus,BRA,GK,Braga,31,1992,6,6,540,6.0,12,2.0,32,22,62.5,1,1,4,0,0.0,0,0,0,0,,Matches,UCL,23-24
9413b19f,23,Alex Meret,ITA,GK,Napoli,26,1997,8,8,720,8.0,13,1.62,45,33,71.1,3,2,3,2,25.0,0,0,0,0,,Matches,UCL,23-24
b56dd813,24,Alexander Meyer,GER,GK,Dortmund,32,1991,1,1,90,1.0,1,1.0,4,3,100.0,0,1,0,0,0.0,1,1,0,0,0.0,Matches,UCL,23-24
a2abe631,25,Fernando Muslera,URU,GK,Galatasaray,37,1986,6,6,540,6.0,13,2.17,25,12,48.0,1,2,3,0,0.0,0,0,0,0,,Matches,UCL,23-24
8778c910,26,Manuel Neuer,GER,GK,Bayern Munich,37,1986,9,9,810,9.0,8,0.89,28,20,78.6,4,3,2,4,44.4,2,2,0,0,0.0,Matches,UCL,23-24
bdedffac,27,Ørjan Nyland,NOR,GK,Sevilla,32,1990,2,2,180,2.0,4,2.0,12,8,75.0,0,1,1,0,0.0,1,1,0,0,0.0,Matches,UCL,23-24
ee8508c0,28,Jan Oblak,SVN,GK,Atlético Madrid,30,1993,10,10,930,10.3,13,1.26,49,37,73.5,6,2,2,2,20.0,0,0,0,0,,Matches,UCL,23-24
e9c0c1b2,29,André Onana,CMR,GK,Manchester Utd,27,1996,6,6,540,6.0,15,2.5,35,19,62.9,1,1,4,1,16.7,4,2,1,1,33.3,Matches,UCL,23-24
c1242d4e,30,Stefan Ortega,GER,GK,Manchester City,30,1992,3,3,270,3.0,7,2.33,14,8,50.0,2,1,0,0,0.0,0,0,0,0,,Matches,UCL,23-24
cc1c5035,31,Iñaki Peña,ESP,GK,Barcelona,24,1999,2,2,180,2.0,4,2.0,10,6,60.0,1,0,1,0,0.0,0,0,0,0,,Matches,UCL,23-24
4b40d9ca,32,Nick Pope,ENG,GK,Newcastle Utd,31,1992,5,5,450,5.0,5,1.0,30,25,86.7,1,2,2,1,20.0,1,1,0,0,0.0,Matches,UCL,23-24
277da414,33,Ivan Provedel,ITA,GK,Lazio,29,1994,8,8,720,8.0,10,1.25,31,21,67.7,4,1,3,3,37.5,0,0,0,0,,Matches,UCL,23-24
abc06eb3,34,Anthony Racioppi,SUI,GK,Young Boys,24,1998,5,5,450,5.0,11,2.2,42,31,78.6,1,1,3,1,20.0,2,2,0,0,0.0,Matches,UCL,23-24
466fb2c5,35,Aaron Ramsdale,ENG,GK,Arsenal,25,1998,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,UCL,23-24
98ea5115,36,David Raya,ESP,GK,Arsenal,27,1995,9,9,840,9.3,7,0.75,23,16,73.9,5,1,3,4,44.4,1,1,0,0,0.0,Matches,UCL,23-24
374ee424,37,Álex Remiro,ESP,GK,Real Sociedad,28,1995,8,8,720,8.0,6,0.75,25,19,76.0,3,3,2,4,50.0,0,0,0,0,,Matches,UCL,23-24
0e09dd0d,38,Dmytro Riznyk,UKR,GK,Shakhtar,24,1999,6,6,540,6.0,12,2.0,37,25,67.6,3,0,3,2,33.3,1,0,0,1,,Matches,UCL,23-24
a70b8345,39,Frederik Rønnow,DEN,GK,Union Berlin,30,1992,6,6,540,6.0,10,1.67,29,18,65.5,0,2,4,0,0.0,1,0,1,0,100.0,Matches,UCL,23-24
60d90c55,40,Brice Samba,FRA,GK,Lens,29,1994,6,6,540,6.0,11,1.83,32,21,71.9,2,2,2,0,0.0,2,2,0,0,0.0,Matches,UCL,23-24
6fe5c35b,41,Alexander Schlager,AUT,GK,RB Salzburg,27,1996,6,6,540,6.0,8,1.33,33,25,81.8,1,1,4,2,33.3,2,2,0,0,0.0,Matches,UCL,23-24
420c18a1,42,Yann Sommer,SUI,GK,Inter,34,1988,7,7,660,7.3,4,0.55,29,25,86.2,4,2,1,4,57.1,0,0,0,0,,Matches,UCL,23-24
ac4003af,43,Marco Sportiello,ITA,GK,Milan,31,1992,1,0,10,0.1,0,0.0,1,1,100.0,0,0,0,1,,0,0,0,0,,Matches,UCL,23-24
6f51e382,44,Marc-André ter Stegen,GER,GK,Barcelona,31,1992,8,8,720,8.0,10,1.25,31,21,71.0,5,1,2,2,25.0,1,1,0,0,0.0,Matches,UCL,23-24
41f0b196,45,Anatolii Trubin,UKR,GK,Benfica,21,2001,6,6,540,6.0,11,1.83,34,23,73.5,1,1,4,0,0.0,4,2,0,2,0.0,Matches,UCL,23-24
7d3e7da6,46,Sven Ulreich,GER,GK,Bayern Munich,34,1988,3,3,270,3.0,5,1.67,12,7,66.7,3,0,0,0,0.0,1,1,0,0,0.0,Matches,UCL,23-24
2f18d0b8,47,Timon Wellenreuther,GER,GK,Feyenoord,27,1995,2,2,180,2.0,3,1.5,6,3,50.0,1,0,1,1,50.0,0,0,0,0,,Matches,UCL,23-24
