id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
7310786d,1,Keyliane Abdallah,FRA,FW,Marseille,17,2006,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,FRA-L1,23-24
32c2d95f,2,Yunis Abdelhamid,MAR,DF,Reims,35,1987,30.9,1836,1650,178,75,2,13,3,29,0,0,0,0,1552,8,20,Matches,FRA-L1,23-24
82464ce3,3,Salis Abdul Samed,GHA,MF,Lens,23,2000,16.9,895,875,18,17,0,1,3,1,0,0,0,0,796,2,17,Matches,FRA-L1,23-24
31626657,4,Laurent Abergel,FRA,MF,Lorient,30,1993,31.8,1836,1743,88,68,6,13,34,14,0,0,0,0,1551,5,25,Matches,FRA-L1,23-24
0e46fa2f,5,Matthis Abline,FRA,FW,Nantes,20,2003,11.6,231,218,12,0,2,1,7,1,0,0,0,0,162,1,11,Matches,FRA-L1,23-24
c2a6033c,6,Zakaria Aboukhlal,MAR,"MF,FW",Toulouse,23,2000,8.4,196,185,11,1,0,0,5,9,0,0,0,0,140,0,7,Matches,FRA-L1,23-24
77816c91,7,Bénie Adama Traore,CIV,"FW,MF",Nantes,20,2002,5.6,148,129,18,3,4,0,20,2,6,2,3,0,99,1,11,Matches,FRA-L1,23-24
2ccd39ed,8,Akor Adams,NGA,FW,Montpellier,23,2000,25.0,385,375,10,0,2,1,12,1,0,0,0,0,250,0,20,Matches,FRA-L1,23-24
c55de1f5,9,Nathaniel Adjei,GHA,DF,Lorient,20,2002,13.8,669,628,40,27,0,3,2,11,0,0,0,0,578,1,5,Matches,FRA-L1,23-24
e980e78d,10,Adryelson,BRA,"DF,FW",Lyon,25,1998,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches,FRA-L1,23-24
eda38706,11,Adson,BRA,"MF,FW",Nantes,22,2000,2.6,130,128,2,0,0,0,2,2,0,0,0,0,115,0,2,Matches,FRA-L1,23-24
75f1ed80,12,Emmanuel Agbadou,CIV,DF,Reims,26,1997,28.8,1838,1728,106,50,5,11,6,48,0,0,0,0,1599,4,11,Matches,FRA-L1,23-24
3dd738a1,13,Ruben Aguilar,FRA,DF,Lens,30,1993,21.4,1282,1094,185,17,3,1,75,168,0,0,0,0,1044,3,35,Matches,FRA-L1,23-24
9c4f39b3,14,Tosin Aiyegun,BEN,"MF,FW",Lorient,25,1998,10.0,203,193,7,0,0,0,8,1,0,0,0,0,154,3,4,Matches,FRA-L1,23-24
06efa9dc,15,Sergio Akieme,ESP,DF,Reims,25,1997,9.1,350,287,61,3,0,0,21,57,0,0,0,0,277,2,8,Matches,FRA-L1,23-24
b625b241,16,Maghnes Akliouche,FRA,"MF,FW",Monaco,21,2002,17.9,833,773,54,12,8,2,54,3,37,14,8,0,645,6,24,Matches,FRA-L1,23-24
31f5b89b,17,Paul Akouokou,CIV,MF,Lyon,25,1997,3.4,185,183,2,2,0,0,0,0,0,0,0,0,158,0,2,Matches,FRA-L1,23-24
133d2aa5,18,Aboubacar Ali,FRA,"MF,FW",Strasbourg,17,2006,1.4,34,34,0,0,0,0,6,0,0,0,0,0,22,0,1,Matches,FRA-L1,23-24
f8405304,19,Mohamed Ali Cho,FRA,FW,Nice,19,2004,9.6,268,245,22,6,1,0,44,0,16,8,7,0,193,1,8,Matches,FRA-L1,23-24
b386310a,20,Nabil Alioui,FRA,"MF,FW",Le Havre,24,1999,11.2,358,289,66,17,6,1,54,1,36,23,13,0,228,3,14,Matches,FRA-L1,23-24
