id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,league,season
1f462f95,1,Luis Abram,PER,DF,Granada,25,1996,6.2,286,45,178,106,5,4,286,0,0,,0,,149,760,487,1,0,0,0,0,180,1,Matches,ESP-LALIGA,21-22
81442ecb,2,Marcos Acuña,ARG,DF,Sevilla,29,1991,25.1,2184,54,637,959,618,19,2184,66,44,66.7,22,33.3,1256,6253,3799,73,58,2,38,27,1467,153,Matches,ESP-LALIGA,21-22
355c883a,3,Martin Agirregabiria,ESP,DF,Alavés,25,1996,18.0,966,43,298,448,227,12,966,19,14,73.7,5,26.3,429,1647,869,15,19,1,22,8,465,40,Matches,ESP-LALIGA,21-22
a2c1a8d3,4,Julen Agirrezabala,ESP,GK,Athletic Club,20,2000,4.0,92,73,92,0,0,0,92,0,0,,0,,41,198,115,0,0,0,0,0,23,0,Matches,ESP-LALIGA,21-22
4d034881,5,Sergio Agüero,ARG,FW,Barcelona,33,1988,1.7,57,0,1,26,31,15,57,2,1,50.0,1,50.0,34,172,85,4,2,2,4,1,53,13,Matches,ESP-LALIGA,21-22
93b054dc,6,Álvaro Aguirre,ESP,FW,Rayo Vallecano,21,2000,0.1,4,0,1,2,1,0,4,0,0,,0,,1,0,0,0,0,0,1,0,2,0,Matches,ESP-LALIGA,21-22
18abe173,7,Joseph Aidoo,GHA,DF,Celta Vigo,25,1995,29.3,1828,196,894,895,48,12,1828,11,9,81.8,2,18.2,1111,5975,3687,25,10,1,14,6,1163,3,Matches,ESP-LALIGA,21-22
f2a68b97,8,Carlos Akapo,EQG,DF,Cádiz,28,1993,20.5,1084,88,403,456,236,9,1084,21,12,57.1,9,42.9,446,2527,1371,35,37,4,27,9,465,52,Matches,ESP-LALIGA,21-22
b8bd60fe,9,Ilias Akhomach,MAR,FW,Barcelona,17,2004,1.4,71,0,7,20,44,6,71,3,1,33.3,2,66.7,54,249,161,7,2,5,1,1,57,13,Matches,ESP-LALIGA,21-22
31f5b89b,10,Paul Akouokou,CIV,MF,Betis,23,1997,5.7,376,12,72,258,47,3,376,8,6,75.0,2,25.0,195,774,333,3,0,0,2,5,267,5,Matches,ESP-LALIGA,21-22
05439de2,11,David Alaba,AUT,DF,Real Madrid,29,1992,29.4,2189,200,910,1001,285,41,2189,10,4,40.0,6,60.0,1529,8443,5039,40,34,5,18,3,1701,76,Matches,ESP-LALIGA,21-22
99ea2ddd,12,Tomás Alarcón,CHI,MF,Cádiz,22,1999,15.8,747,55,220,370,164,9,747,8,4,50.0,4,50.0,331,1328,482,6,8,2,15,10,361,13,Matches,ESP-LALIGA,21-22
4601e194,13,Jordi Alba,ESP,DF,Barcelona,32,1989,29.4,3031,82,668,1469,908,68,3031,22,6,27.3,16,72.7,1738,5754,3133,47,52,9,25,4,2142,213,Matches,ESP-LALIGA,21-22
4bd414c1,14,Raúl Albiol,ESP,DF,Villarreal,35,1985,27.4,1799,253,949,819,38,9,1799,4,3,75.0,1,25.0,1054,6003,3342,11,4,0,7,6,1167,0,Matches,ESP-LALIGA,21-22
a7a9d95a,15,Paco Alcácer,ESP,FW,Villarreal,27,1993,8.7,253,2,21,97,135,40,253,10,5,50.0,5,50.0,124,335,134,4,3,3,19,7,162,45,Matches,ESP-LALIGA,21-22
036bba5f,16,Rubén Alcaraz,ESP,MF,Cádiz,30,1991,12.3,807,18,152,513,156,18,807,17,11,64.7,6,35.3,457,2507,1343,26,10,1,21,11,526,21,Matches,ESP-LALIGA,21-22
bb08bce9,17,Omar Alderete,PAR,DF,Valencia,24,1996,26.7,1292,185,658,596,56,25,1292,14,13,92.9,1,7.1,587,3421,2219,17,14,2,19,4,546,3,Matches,ESP-LALIGA,21-22
3d7e48ce,18,Iván Alejo,ESP,"MF,FW",Cádiz,26,1995,11.8,513,21,109,184,231,21,513,43,15,34.9,28,65.1,300,2923,1472,63,32,6,40,17,329,88,Matches,ESP-LALIGA,21-22
6c811eb7,19,Carles Aleñá,ESP,MF,Getafe,23,1998,25.8,1095,9,137,635,334,14,1095,35,17,48.6,18,51.4,660,3215,1324,33,27,1,45,32,778,65,Matches,ESP-LALIGA,21-22
6f392eb8,20,Hugo Álvarez,ESP,FW,Celta Vigo,18,2003,0.1,8,0,3,2,3,1,8,0,0,,0,,2,12,3,0,0,0,2,0,4,0,Matches,ESP-LALIGA,21-22
3ecc11d8,21,Yeray Álvarez,ESP,DF,Athletic Club,26,1995,20.7,1242,159,608,595,54,13,1242,3,2,66.7,1,33.3,602,4177,2616,16,11,1,11,3,655,4,Matches,ESP-LALIGA,21-22
c9e99e49,22,Dani Alves,BRA,DF,Barcelona,38,1983,12.2,1170,28,212,686,280,6,1170,12,12,100.0,0,0.0,701,2925,1749,33,35,0,10,6,796,25,Matches,ESP-LALIGA,21-22
69c5633e,23,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,19,2001,0.9,48,1,11,22,15,3,48,4,3,75.0,1,25.0,25,163,106,5,1,1,2,0,24,6,Matches,ESP-LALIGA,21-22
f3b1d9a2,24,Amath,SEN,"FW,MF",Mallorca,25,1996,9.8,326,11,59,132,142,25,326,31,15,48.4,16,51.6,184,1145,476,18,16,7,25,19,213,58,Matches,ESP-LALIGA,21-22
dc008610,25,Florin Andone,ROU,FW,Cádiz,28,1993,2.0,62,1,6,27,30,7,62,2,2,100.0,0,0.0,32,133,23,0,1,0,9,3,43,11,Matches,ESP-LALIGA,21-22
ae86d473,26,Marcos André,BRA,"FW,MF",Valencia,24,1996,10.8,339,14,48,126,174,42,339,33,14,42.4,19,57.6,189,1195,581,19,17,6,26,22,223,62,Matches,ESP-LALIGA,21-22
3024e383,27,José Ángel,ESP,DF,Osasuna,31,1989,12.0,893,34,208,469,229,3,893,29,20,69.0,9,31.0,488,2592,1090,22,25,3,14,21,512,35,Matches,ESP-LALIGA,21-22
4a5f2032,28,Josep Antoni Gayá,ESP,DF,Mallorca,21,2000,0.6,36,11,28,8,0,0,36,0,0,,0,,15,61,26,1,0,0,1,0,21,0,Matches,ESP-LALIGA,21-22
58afe001,29,Mauro Arambarri,URU,MF,Getafe,25,1995,29.6,1563,32,284,977,328,15,1563,50,32,64.0,18,36.0,794,3923,1573,32,22,4,42,36,903,47,Matches,ESP-LALIGA,21-22
27a013f7,30,Néstor Araujo,MEX,DF,Celta Vigo,29,1991,29.1,1785,180,940,792,67,14,1785,8,5,62.5,3,37.5,1007,6951,4183,47,38,0,11,4,1149,3,Matches,ESP-LALIGA,21-22
2bef2bca,31,Ronald Araújo,URU,DF,Barcelona,22,1999,25.2,1868,181,790,996,94,28,1868,8,6,75.0,2,25.0,1200,6865,4382,30,19,4,17,6,1328,14,Matches,ESP-LALIGA,21-22
94e01ec6,32,Jesús Areso,ESP,DF,Osasuna,22,1999,2.1,90,6,28,38,24,1,90,0,0,,0,,24,157,86,3,1,0,5,4,27,5,Matches,ESP-LALIGA,21-22
484ebdb0,33,Matias Arezo,URU,"FW,MF",Granada,18,2002,1.8,68,1,4,22,42,8,68,5,2,40.0,3,60.0,35,155,70,4,2,1,9,3,40,14,Matches,ESP-LALIGA,21-22
fdd60087,34,Santiago Arias,COL,DF,Granada,29,1992,4.9,276,19,92,92,93,6,276,7,3,42.9,4,57.1,104,576,254,5,6,1,8,3,115,21,Matches,ESP-LALIGA,21-22
759d8dd7,35,Santiago Arzamendia,PAR,MF,Cádiz,23,1998,5.2,245,12,72,100,74,4,245,10,3,30.0,7,70.0,91,685,249,9,9,0,13,6,124,23,Matches,ESP-LALIGA,21-22
9f0ea33f,36,Sergio Asenjo,ESP,GK,Villarreal,32,1989,6.0,247,206,246,1,0,0,247,0,0,,0,,135,614,372,0,0,0,0,0,104,0,Matches,ESP-LALIGA,21-22
b4c23f36,37,Alejandro Asensio,ESP,FW,Rayo Vallecano,20,2000,0.1,11,0,1,4,6,2,11,0,0,,0,,4,12,4,0,0,0,2,0,8,0,Matches,ESP-LALIGA,21-22
45af8a54,38,Marco Asensio,ESP,"FW,MF",Real Madrid,25,1996,19.2,1068,11,91,413,572,79,1068,40,27,67.5,13,32.5,701,4422,2112,56,45,16,19,25,830,143,Matches,ESP-LALIGA,21-22
