id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
4b7a9fcc,1,James Abankwah,IRL,DF,Udinese,18,2004,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
8f5cdf66,2,Oliver Abildgaard,DEN,MF,Hellas Verona,26,1996,6.6,9,1.37,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
f586779e,3,Tammy Abraham,ENG,FW,Roma,24,1997,24.3,70,2.88,46,0,7,10,7,0,9,0.37,4,0,1,3,1,0,Matches,ITA-SERIA_A,22-23
771a2cfe,4,Christian Acella,ITA,MF,Cremonese,20,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
b96b595c,5,Francesco Acerbi,ITA,DF,Inter,34,1988,26.9,37,1.37,34,1,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
26777636,6,Yacine Adli,FRA,"MF,FW",Milan,22,2000,1.6,3,1.87,2,1,0,0,0,0,1,0.62,1,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
f9c927de,7,Michel Aebischer,SUI,"FW,MF",Bologna,25,1997,17.1,35,2.04,25,3,2,2,2,1,3,0.18,1,0,0,1,1,0,Matches,ITA-SERIA_A,22-23
0154d290,8,Felix Afena-Gyan,GHA,"FW,MF",Cremonese,19,2003,9.1,15,1.65,10,0,1,4,0,0,1,0.11,0,0,0,1,0,0,Matches,ITA-SERIA_A,22-23
46fa7204,9,Kevin Agudelo,COL,"MF,FW",Spezia,23,1998,23.7,59,2.49,41,1,9,4,4,0,3,0.13,2,0,0,0,1,0,Matches,ITA-SERIA_A,22-23
246d153b,10,Ola Aina,NGA,DF,Torino,25,1996,9.7,27,2.77,21,2,3,0,1,0,3,0.31,2,0,1,0,0,0,Matches,ITA-SERIA_A,22-23
d810c13b,11,Emanuel Aiwum,AUT,DF,Cremonese,21,2000,18.4,11,0.6,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
fdf4b948,12,Jean-Daniel Akpa-Akpro,CIV,"MF,FW",Empoli,29,1992,15.1,28,1.86,18,0,3,2,2,3,5,0.33,3,0,1,1,0,0,Matches,ITA-SERIA_A,22-23
5294a83f,13,Luis Alberto,ESP,MF,Lazio,29,1992,27.1,115,4.24,80,30,0,4,0,1,15,0.55,13,2,0,0,0,0,Matches,ITA-SERIA_A,22-23
ab472696,14,Agustín Álvarez Martínez,URU,"FW,MF",Sassuolo,21,2001,4.1,9,2.2,3,0,2,3,1,0,2,0.49,1,0,0,1,0,0,Matches,ITA-SERIA_A,22-23
bcc81786,15,Kelvin Amian,FRA,DF,Spezia,24,1998,26.4,45,1.71,34,3,2,4,0,2,3,0.11,1,0,0,2,0,0,Matches,ITA-SERIA_A,22-23
2df7cc43,16,Bruno Amione,ARG,DF,Hellas Verona,20,2002,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
2df7cc43,17,Bruno Amione,ARG,DF,Sampdoria,20,2002,23.2,12,0.52,6,1,0,4,1,0,2,0.09,1,0,0,1,0,0,Matches,ITA-SERIA_A,22-23
10b9fa99,18,Ethan Ampadu,WAL,"DF,MF",Spezia,21,2000,29.3,40,1.36,33,0,0,4,2,1,4,0.14,4,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
5a2cb25d,19,Sofyan Amrabat,MAR,MF,Fiorentina,25,1996,22.2,44,1.98,38,0,0,0,2,4,4,0.18,3,0,0,0,0,1,Matches,ITA-SERIA_A,22-23
9f1893b9,20,Felipe Anderson,BRA,FW,Lazio,29,1993,32.9,99,3.01,79,1,10,6,3,0,15,0.46,8,0,4,2,1,0,Matches,ITA-SERIA_A,22-23
38d9ce53,21,Janis Antiste,FRA,FW,Sassuolo,19,2002,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
108fe016,22,Marcos Antônio,BRA,MF,Lazio,22,2000,6.6,9,1.37,7,0,1,0,1,0,3,0.46,2,0,1,0,0,0,Matches,ITA-SERIA_A,22-23
8f68aa41,23,Valentin Antov,BUL,DF,Monza,21,2000,3.4,2,0.59,2,0,0,0,0,0,1,0.29,1,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
00459419,24,Marko Arnautović,AUT,FW,Bologna,33,1989,17.0,44,2.58,36,0,3,2,3,0,5,0.29,3,0,1,0,1,0,Matches,ITA-SERIA_A,22-23
963a328b,25,Tolgay Arslan,GER,MF,Udinese,31,1990,13.5,44,3.28,30,5,3,1,4,1,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
e26fcca3,26,Santiago Ascacíbar,ARG,MF,Cremonese,25,1997,8.1,25,3.09,17,1,0,7,0,0,3,0.37,1,0,0,2,0,0,Matches,ITA-SERIA_A,22-23
a69cc629,27,Kristoffer Askildsen,NOR,MF,Lecce,21,2001,8.1,15,1.85,9,4,0,0,2,0,1,0.12,1,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
0fdcef0e,28,Kristjan Asllani,ALB,MF,Inter,20,2002,6.6,22,3.36,11,9,1,0,1,0,1,0.15,1,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
649b01d8,29,Emil Audero,ITA,GK,Sampdoria,25,1997,25.0,5,0.2,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,22-23
3cd3b384,30,Tommaso Augello,ITA,DF,Sampdoria,27,1994,34.0,77,2.26,54,16,2,1,3,1,7,0.21,6,1,0,0,0,0,Matches,ITA-SERIA_A,22-23
