id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
65d62814,1,Antonio Adán,ESP,GK,Sporting CP,35,1987,5,5,382,4.2,5,1.18,21,16,81.0,2,1,2,2,40.0,1,1,0,0,0.0,Matches,UCL,22-23
7a2e46a8,2,Alisson,BRA,GK,Liverpool,29,1992,8,8,720,8.0,12,1.5,28,15,60.7,5,0,3,3,37.5,2,1,1,0,50.0,Matches,UCL,22-23
28d596a0,3,Kepa Arrizabalaga,ESP,GK,Chelsea,27,1994,9,9,810,9.0,8,0.89,35,27,77.1,4,1,4,3,33.3,0,0,0,0,,Matches,UCL,22-23
663e080e,4,Janis Blaswich,GER,GK,RB Leipzig,31,1991,6,5,528,5.9,11,1.87,31,20,71.0,3,1,1,2,40.0,2,2,0,0,0.0,Matches,UCL,22-23
f6798fc3,5,Yassine Bounou,MAR,GK,Sevilla,31,1991,4,4,360,4.0,12,3.0,26,14,53.8,0,1,3,0,0.0,0,0,0,0,,Matches,UCL,22-23
75c2e240,6,Josh Cohen,USA,GK,Maccabi Haifa,29,1992,6,6,540,6.0,21,3.5,42,22,50.0,1,0,5,1,16.7,0,0,0,0,,Matches,UCL,22-23
93fffbcf,7,Diogo Costa,POR,GK,Porto,22,1999,8,8,720,8.0,8,1.0,38,28,81.6,4,1,3,4,50.0,4,1,3,0,75.0,Matches,UCL,22-23
1840e36d,8,Thibaut Courtois,BEL,GK,Real Madrid,30,1992,10,10,900,10.0,11,1.1,53,41,79.2,7,1,2,5,50.0,1,0,1,0,100.0,Matches,UCL,22-23
ac295d9e,9,Marko Dmitrović,SRB,GK,Sevilla,30,1992,2,2,180,2.0,0,0.0,4,4,100.0,1,1,0,2,100.0,0,0,0,0,,Matches,UCL,22-23
