id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
82e12fe7,1,Junior Adamu,AUT,FW,Freiburg,23-084,2001,1.0,14,14,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches,GER-BL1,24-25
501055d8,2,Karim Adeyemi,GER,FW,Dortmund,22-224,2002,0.6,13,12,1,0,0,0,0,0,0,0,0,0,9,0,3,Matches,GER-BL1,24-25
dcfb17f4,3,Amine Adli,MAR,FW,Leverkusen,24-111,2000,0.1,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,Matches,GER-BL1,24-25
5054c359,4,Oladapo Afolayan,ENG,FW,St. Pauli,26-199,1998,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches,GER-BL1,24-25
cb6d81b3,5,Felix Agu,GER,DF,Werder Bremen,24-337,1999,1.0,41,35,6,0,0,2,4,6,0,0,0,0,35,0,2,Matches,GER-BL1,24-25
6ec6fde0,6,Kevin Akpoguma,NGA,DF,Hoffenheim,29-132,1995,1.0,46,42,3,0,0,1,0,0,0,0,0,0,39,1,1,Matches,GER-BL1,24-25
add37c13,7,Skelly Alvero,FRA,MF,Werder Bremen,22-117,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,GER-BL1,24-25
555d5edd,8,Nadiem Amiri,GER,MF,Mainz 05,27-307,1996,1.0,59,49,10,5,0,1,5,0,5,1,4,0,47,0,1,Matches,GER-BL1,24-25
e0b113a7,9,Robert Andrich,GER,MF,Leverkusen,29-342,1994,0.9,55,55,0,0,0,0,0,0,0,0,0,0,46,0,1,Matches,GER-BL1,24-25
5e66fa06,10,Waldemar Anton,GER,DF,Dortmund,28-040,1996,1.0,96,96,0,0,0,1,1,0,0,0,0,0,86,0,0,Matches,GER-BL1,24-25
86e119e0,11,Maximilian Arnold,GER,MF,Wolfsburg,30-094,1994,1.0,31,24,6,4,0,1,3,0,1,1,0,0,23,1,0,Matches,GER-BL1,24-25
c21fb312,12,Jann-Fiete Arp,GER,FW,Holstein Kiel,24-236,2000,0.4,6,5,0,0,0,0,2,0,0,0,0,0,2,1,0,Matches,GER-BL1,24-25
442b56fa,13,Ridle Baku,GER,FW,Wolfsburg,26-143,1998,1.0,36,33,2,0,2,0,2,2,0,0,0,0,25,1,3,Matches,GER-BL1,24-25
7362a6f2,14,Aliou Baldé,GUI,FW,Bochum,21-261,2002,0.2,4,4,0,0,1,0,0,0,0,0,0,0,3,0,0,Matches,GER-BL1,24-25
489d4867,15,Samuel Bamba,GER,FW,Bochum,20-198,2004,0.1,6,5,1,0,0,0,3,0,1,1,0,0,3,0,1,Matches,GER-BL1,24-25
44a20f0c,16,Maximilian Bauer,GER,DF,Augsburg,24-202,2000,0.3,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches,GER-BL1,24-25
47064058,17,Oliver Baumann,GER,GK,Hoffenheim,34-088,1990,1.0,39,26,13,4,0,0,0,0,0,0,0,0,28,0,0,Matches,GER-BL1,24-25
437f2b00,18,Christoph Baumgartner,AUT,MF,RB Leipzig,25-028,1999,0.1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,GER-BL1,24-25
