id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,league,season
1f462f95,1,Luis Abram,PER,DF,Granada,25,1996,6.2,0,2,0,0.0,0.32,0.0,0.0,,9.0,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches,ESP-LALIGA,21-22
81442ecb,2,Marcos Acuña,ARG,DF,Sevilla,29,1991,25.1,1,16,5,31.3,0.64,0.2,0.06,0.2,21.7,1,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches,ESP-LALIGA,21-22
355c883a,3,Martin Agirregabiria,ESP,DF,Alavés,25,1996,18.0,0,4,0,0.0,0.22,0.0,0.0,,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,ESP-LALIGA,21-22
a2c1a8d3,4,Julen Agirrezabala,ESP,GK,Athletic Club,20,2000,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ESP-LALIGA,21-22
4d034881,5,Sergio Agüero,ARG,FW,Barcelona,33,1988,1.7,1,6,1,16.7,3.58,0.6,0.17,1.0,12.0,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches,ESP-LALIGA,21-22
93b054dc,6,Álvaro Aguirre,ESP,FW,Rayo Vallecano,21,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ESP-LALIGA,21-22
18abe173,7,Joseph Aidoo,GHA,DF,Celta Vigo,25,1995,29.3,0,6,1,16.7,0.2,0.03,0.0,0.0,13.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,ESP-LALIGA,21-22
f2a68b97,8,Carlos Akapo,EQG,DF,Cádiz,28,1993,20.5,0,10,1,10.0,0.49,0.05,0.0,0.0,19.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,ESP-LALIGA,21-22
b8bd60fe,9,Ilias Akhomach,MAR,FW,Barcelona,17,2004,1.4,0,4,2,50.0,2.9,1.45,0.0,0.0,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,ESP-LALIGA,21-22
