id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
40b6bd38,1,Abel,ESP,DF,Osasuna,24-009,2000,1.7,0,0,0,1,1,0,6,1,5,0,0,0,8,1,2,33.3,Matches,ESP-LALIGA,24-25
cadfa7d1,2,Nabil Aberdin,FRA,MF,Getafe,22-007,2002,1.7,0,0,0,4,4,0,0,0,3,0,0,0,5,6,0,100.0,Matches,ESP-LALIGA,24-25
2bc7f211,3,Abdel Abqar,MAR,DF,Alavés,25-173,1999,3.0,1,0,0,12,2,1,1,8,3,1,0,0,8,2,0,100.0,Matches,ESP-LALIGA,24-25
a2c1a8d3,4,Julen Agirrezabala,ESP,GK,Athletic Club,23-248,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches,ESP-LALIGA,24-25
8bc8829a,5,Lucien Agoume,FRA,MF,Sevilla,22-203,2002,2.0,0,0,0,6,0,1,0,3,3,0,0,0,10,5,3,62.5,Matches,ESP-LALIGA,24-25
014aa7bd,6,Álvaro Aguado,ESP,MF,Espanyol,28-121,1996,1.2,0,0,0,0,1,0,7,1,2,0,0,0,6,0,0,,Matches,ESP-LALIGA,24-25
b8bd60fe,7,Ilias Akhomach,MAR,MF,Villarreal,20-136,2004,1.0,0,0,0,0,3,1,1,1,1,0,0,0,5,1,1,50.0,Matches,ESP-LALIGA,24-25
4bd414c1,8,Raúl Albiol,ESP,DF,Villarreal,38-361,1985,2.1,1,0,0,2,1,0,0,1,2,0,0,0,5,3,0,100.0,Matches,ESP-LALIGA,24-25
bb08bce9,9,Omar Alderete,PAR,DF,Getafe,27-248,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,69.2,Matches,ESP-LALIGA,24-25
6c811eb7,10,Carles Aleñá,ESP,MF,Getafe,26-238,1998,1.4,0,0,0,3,4,2,3,0,2,0,0,0,3,2,4,33.3,Matches,ESP-LALIGA,24-25
1c772b46,11,Alfon,ESP,FW,Celta Vigo,25-118,1999,0.8,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0.0,Matches,ESP-LALIGA,24-25
e6697917,12,Domingos André Ribeiro Almeida,POR,"FW,MF",Valencia,24-092,2000,2.1,0,0,0,3,2,2,3,1,2,0,0,0,8,0,0,,Matches,ESP-LALIGA,24-25
0b32f721,13,Iker Almena,ESP,"FW,DF",Girona,20-118,2004,0.5,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,,Matches,ESP-LALIGA,24-25
757a3431,14,Adrià Altimira,ESP,MF,Leganés,23-155,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,ESP-LALIGA,24-25
94acdd4e,15,Sergi Altimira,ESP,MF,Betis,23-005,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches,ESP-LALIGA,24-25
6f392eb8,16,Hugo Álvarez,ESP,"DF,MF",Celta Vigo,21-059,2003,2.4,1,0,0,3,4,1,4,2,1,0,1,0,18,1,1,50.0,Matches,ESP-LALIGA,24-25
15ab5a2b,17,Julián Álvarez,ARG,FW,Atlético Madrid,24-212,2000,1.5,0,0,0,2,0,1,2,0,1,0,0,0,4,0,2,0.0,Matches,ESP-LALIGA,24-25
3ecc11d8,18,Yeray Álvarez,ESP,DF,Athletic Club,29-219,1995,3.0,1,0,0,4,3,0,0,8,3,0,0,0,9,6,5,54.5,Matches,ESP-LALIGA,24-25
00eba9c9,19,Selim Amallah,MAR,MF,Valladolid,27-289,1996,2.1,0,0,0,3,5,0,7,2,4,0,0,0,13,0,2,0.0,Matches,ESP-LALIGA,24-25
f3b1d9a2,20,Amath,SEN,FW,Valladolid,28-045,1996,1.5,0,0,0,2,1,0,3,0,0,0,0,0,5,1,0,100.0,Matches,ESP-LALIGA,24-25
ae86d473,21,Marcos André,BRA,FW,Valladolid,27-315,1996,0.9,1,0,0,3,4,0,0,0,0,0,0,0,5,5,2,71.4,Matches,ESP-LALIGA,24-25
af784a9e,22,Antoniu,ESP,MF,Espanyol,21-360,2002,0.3,1,0,0,2,3,0,1,1,0,0,0,0,1,0,0,,Matches,ESP-LALIGA,24-25
f28876e5,23,Aritz Arambarri,ESP,DF,Leganés,26-212,1998,2.0,0,0,0,0,0,0,0,3,1,0,0,0,4,6,8,42.9,Matches,ESP-LALIGA,24-25
58afe001,24,Mauro Arambarri,URU,"MF,FW",Getafe,28-335,1995,0.5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0.0,Matches,ESP-LALIGA,24-25
dc7a172e,25,Jon Aramburu,VEN,DF,Real Sociedad,22-038,2002,0.3,1,0,0,3,1,0,0,1,1,0,0,0,1,0,0,,Matches,ESP-LALIGA,24-25
a461f098,26,Adu Ares,ESP,FW,Athletic Club,22-323,2001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches,ESP-LALIGA,24-25
94e01ec6,27,Jesús Areso,ESP,DF,Osasuna,25-059,1999,1.9,1,0,0,1,1,0,12,0,2,0,0,0,9,1,4,20.0,Matches,ESP-LALIGA,24-25
13ddc856,28,Takuma Asano,JPN,FW,Mallorca,29-294,1994,1.8,0,0,0,1,3,0,5,1,2,0,0,0,7,1,3,25.0,Matches,ESP-LALIGA,24-25
7dcf86f6,29,Iago Aspas,ESP,"MF,FW",Celta Vigo,37-029,1987,2.2,1,0,0,1,4,1,2,0,0,0,0,0,5,0,1,0.0,Matches,ESP-LALIGA,24-25
d139daf9,30,Yaser Asprilla,COL,"MF,FW",Girona,20-285,2003,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches,ESP-LALIGA,24-25
253a06b9,31,Ezequiel Ávila,ARG,FW,Betis,30-206,1994,0.5,1,0,0,2,2,0,0,0,0,0,0,0,2,1,0,100.0,Matches,ESP-LALIGA,24-25
53cad200,32,César Azpilicueta,ESP,DF,Atlético Madrid,35-002,1989,3.0,0,0,0,3,5,0,2,1,2,0,0,0,4,5,4,55.6,Matches,ESP-LALIGA,24-25
114bbdee,33,Loïc Bade,FRA,DF,Sevilla,24-141,2000,2.0,0,0,0,1,0,0,0,1,2,0,0,0,7,5,3,62.5,Matches,ESP-LALIGA,24-25
518f2234,34,Alex Baena,ESP,MF,Villarreal,23-041,2001,2.6,1,0,0,2,7,1,16,2,0,0,0,0,13,3,2,60.0,Matches,ESP-LALIGA,24-25
a1232f4e,35,Eric Bailly,CIV,DF,Villarreal,30-140,1994,2.6,1,0,0,2,0,0,0,3,0,0,0,0,7,1,2,33.3,Matches,ESP-LALIGA,24-25
5ccc9672,36,Alejandro Balde,ESP,DF,Barcelona,20-317,2003,2.0,0,0,0,2,3,0,6,2,1,0,0,0,4,3,2,60.0,Matches,ESP-LALIGA,24-25
cee88597,37,Iván Balliu,ALB,DF,Rayo Vallecano,32-242,1992,2.1,0,0,0,4,2,0,3,2,4,0,0,0,9,4,6,40.0,Matches,ESP-LALIGA,24-25
b2bd0f6c,38,Jonathan Bamba,CIV,"FW,MF",Celta Vigo,28-157,1996,1.8,1,0,0,2,2,0,5,2,1,0,0,0,6,0,2,0.0,Matches,ESP-LALIGA,24-25
200e89e1,39,Ander Barrenetxea,ESP,MF,Real Sociedad,22-247,2001,0.3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,50.0,Matches,ESP-LALIGA,24-25
45736cec,40,Pablo Barrios,ESP,MF,Atlético Madrid,21-076,2003,2.5,1,0,0,3,1,0,4,4,3,0,0,0,11,2,1,66.7,Matches,ESP-LALIGA,24-25
52c3244b,41,Thierno Barry,FRA,FW,Villarreal,21-314,2002,0.6,0,0,0,1,1,1,0,0,0,1,0,0,0,6,3,66.7,Matches,ESP-LALIGA,24-25
b742cc0d,42,Marc Bartra,ESP,DF,Betis,33-228,1991,1.9,0,0,0,0,0,0,0,2,2,0,0,0,10,5,2,71.4,Matches,ESP-LALIGA,24-25
22a312ec,43,Aboubacar Bassinga,CIV,MF,Las Palmas,19-048,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches,ESP-LALIGA,24-25
8eb55dbb,44,Sheraldo Becker,SUR,"FW,MF",Real Sociedad,29-203,1995,2.7,0,0,0,1,6,2,18,0,1,0,0,0,3,4,2,66.7,Matches,ESP-LALIGA,24-25
50dc94ce,45,Donny van de Beek,NED,FW,Girona,27-134,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,ESP-LALIGA,24-25
57d88cf9,46,Jude Bellingham,ENG,MF,Real Madrid,21-062,2003,1.0,0,0,0,1,2,0,0,0,5,0,0,0,4,0,3,0.0,Matches,ESP-LALIGA,24-25
ed5c5fa3,47,Fran Beltrán,ESP,MF,Celta Vigo,25-209,1999,2.1,0,0,0,1,0,0,1,1,0,0,0,0,4,1,2,33.3,Matches,ESP-LALIGA,24-25
9fb45456,48,Carlos Benavídez,URU,MF,Alavés,26-153,1998,0.8,0,0,0,3,2,0,1,1,2,0,0,0,6,2,1,66.7,Matches,ESP-LALIGA,24-25
50cbc806,49,Iker Benito,ESP,FW,Osasuna,22-020,2002,0.3,0,0,0,1,1,0,2,1,0,0,0,0,2,0,0,,Matches,ESP-LALIGA,24-25
b6e50615,50,Yuri Berchiche,ESP,DF,Athletic Club,34-202,1990,2.0,0,0,0,4,1,1,2,1,3,0,0,0,2,2,2,50.0,Matches,ESP-LALIGA,24-25
dc1c2fce,51,Álex Berenguer,ESP,FW,Athletic Club,29-057,1995,1.6,1,0,0,4,4,0,11,2,1,1,0,0,5,3,2,60.0,Matches,ESP-LALIGA,24-25
29117812,52,Marc Bernal,ESP,MF,Barcelona,17-096,2007,2.7,2,0,0,4,3,0,0,1,6,0,0,0,9,1,6,14.3,Matches,ESP-LALIGA,24-25
506daeac,53,Antonio Blanco,ESP,MF,Alavés,24-038,2000,2.0,0,0,0,5,5,0,1,4,1,0,0,0,13,0,2,0.0,Matches,ESP-LALIGA,24-25
691bef82,54,Daley Blind,NED,DF,Girona,34-174,1990,3.0,0,0,0,1,4,0,4,6,2,0,0,0,9,2,2,50.0,Matches,ESP-LALIGA,24-25
e7992f7b,55,Adama Boiro,ESP,DF,Athletic Club,22-069,2002,0.9,0,0,0,2,0,0,3,1,2,0,0,0,1,4,2,66.7,Matches,ESP-LALIGA,24-25
3a99bc13,56,Enzo Boyomo,CMR,DF,Valladolid,22-328,2001,3.0,0,0,0,3,0,0,0,1,2,0,0,0,11,3,5,37.5,Matches,ESP-LALIGA,24-25
4accb7e0,57,Darko Brašanac,SRB,MF,Leganés,32-200,1992,1.9,0,0,0,5,1,1,2,1,1,0,0,0,7,4,3,57.1,Matches,ESP-LALIGA,24-25
8f3565b3,58,Ante Budimir,CRO,FW,Osasuna,33-039,1991,2.5,0,0,0,5,1,1,1,0,2,0,0,0,4,13,10,56.5,Matches,ESP-LALIGA,24-25
69cbc8b6,59,Leandro Cabrera,URU,DF,Espanyol,33-074,1991,2.0,0,0,0,1,0,0,3,3,1,0,0,0,7,7,4,63.6,Matches,ESP-LALIGA,24-25
41b3069f,60,Fernando Calero,ESP,DF,Espanyol,28-351,1995,1.0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,1,50.0,Matches,ESP-LALIGA,24-25
873619c6,61,Sergio Camello,ESP,FW,Rayo Vallecano,23-202,2001,1.2,0,0,0,1,2,1,0,0,0,0,0,0,1,4,2,66.7,Matches,ESP-LALIGA,24-25
61220da2,62,José Campaña,ESP,MF,Las Palmas,31-091,1993,0.9,0,0,0,0,3,0,4,1,1,0,0,0,8,0,0,,Matches,ESP-LALIGA,24-25
e1846dde,63,Cárdenas,ESP,GK,Rayo Vallecano,27-155,1997,3.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches,ESP-LALIGA,24-25
5e080f73,64,Irvin Cardona,FRA,"MF,FW",Espanyol,27-022,1997,1.1,1,0,0,1,2,0,1,0,0,0,0,0,5,0,0,,Matches,ESP-LALIGA,24-25
b92b456a,65,Marc Cardona,ESP,FW,Las Palmas,29-053,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,ESP-LALIGA,24-25
74e90475,66,Sergi Cardona,ESP,DF,Villarreal,25-053,1999,3.0,0,0,0,1,3,1,8,4,4,0,0,0,9,2,0,100.0,Matches,ESP-LALIGA,24-25
7426f085,67,Johnny Cardoso,USA,MF,Betis,22-345,2001,0.2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,100.0,Matches,ESP-LALIGA,24-25
2dce876a,68,Carmona,ESP,DF,Sevilla,22-214,2002,3.0,1,0,0,3,4,0,1,8,6,0,0,0,19,3,2,60.0,Matches,ESP-LALIGA,24-25
8d6a9c93,69,Sergio Carreira,ESP,MF,Celta Vigo,23-322,2000,1.1,0,0,0,2,0,0,1,1,3,0,0,0,4,0,2,0.0,Matches,ESP-LALIGA,24-25
4958bfb2,70,Dani Carvajal,ESP,DF,Real Madrid,32-232,1992,2.1,0,0,0,1,0,0,5,3,3,0,0,0,2,2,0,100.0,Matches,ESP-LALIGA,24-25
dee86451,71,William Carvalho,POR,MF,Betis,32-145,1992,1.8,0,0,0,3,0,0,1,3,2,0,0,0,13,4,0,100.0,Matches,ESP-LALIGA,24-25
2ef08833,72,Marc Casado,ESP,MF,Barcelona,20-351,2003,1.0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,,Matches,ESP-LALIGA,24-25
274ab13c,73,Catena,ESP,DF,Osasuna,29-307,1994,3.0,0,0,0,3,1,0,0,3,0,0,0,0,13,8,2,80.0,Matches,ESP-LALIGA,24-25
c0617e2b,74,Dani Ceballos,ESP,"MF,FW",Real Madrid,28-023,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,ESP-LALIGA,24-25
63c5e56b,75,Pep Chavarría,ESP,"MF,FW",Rayo Vallecano,26-142,1998,0.4,0,0,0,0,2,0,2,1,2,0,0,0,5,1,0,100.0,Matches,ESP-LALIGA,24-25
0545a08e,76,Walid Cheddira,MAR,FW,Espanyol,26-221,1998,0.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,0.0,Matches,ESP-LALIGA,24-25
92dacb99,77,Julián Chicco,ARG,MF,Leganés,26-230,1998,1.0,0,0,0,0,2,0,0,1,4,0,0,0,2,0,2,0.0,Matches,ESP-LALIGA,24-25
1cb49278,78,Andreas Christensen,DEN,DF,Barcelona,28-142,1996,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches,ESP-LALIGA,24-25
04ac8285,79,Jasper Cillessen,NED,GK,Las Palmas,35-130,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches,ESP-LALIGA,24-25
9a0408b6,80,Pathé Ciss,SEN,MF,Rayo Vallecano,30-167,1994,1.4,2,0,0,4,2,0,0,2,1,0,0,0,10,3,2,60.0,Matches,ESP-LALIGA,24-25
0d13e455,81,Seydouba Cissé,GUI,MF,Leganés,23-202,2001,2.4,0,0,0,1,1,0,2,0,1,0,0,0,12,3,0,100.0,Matches,ESP-LALIGA,24-25
15937e17,82,Eray Cömert,SUI,"DF,MF",Valladolid,26-208,1998,1.9,0,0,0,2,0,0,0,2,1,0,0,0,3,4,2,66.7,Matches,ESP-LALIGA,24-25
5ae499d0,83,Santi Comesaña,ESP,MF,Villarreal,27-330,1996,2.8,0,0,0,2,1,1,1,3,3,0,0,0,14,1,5,16.7,Matches,ESP-LALIGA,24-25
4eae5bc4,84,Diego Conde,ESP,GK,Villarreal,25-307,1998,3.0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,Matches,ESP-LALIGA,24-25
f61143dd,85,Tomás Conechny,ARG,"FW,MF",Alavés,26-153,1998,1.4,1,0,0,4,3,0,6,1,1,0,0,0,8,2,1,66.7,Matches,ESP-LALIGA,24-25
0f26ffd7,86,Copete,ESP,MF,Mallorca,24-325,1999,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches,ESP-LALIGA,24-25
01eb744d,87,Ángel Correa,ARG,"FW,MF",Atlético Madrid,29-174,1995,0.9,0,0,0,1,1,0,1,0,0,0,0,0,6,1,1,50.0,Matches,ESP-LALIGA,24-25
c78b352d,88,Thierry Correia,POR,DF,Valencia,25-174,1999,1.9,0,0,0,4,4,0,5,2,4,0,0,0,11,1,3,25.0,Matches,ESP-LALIGA,24-25
bfb2056e,89,Logan Costa,CPV,DF,Villarreal,23-151,2001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches,ESP-LALIGA,24-25
76c2a023,90,Samu Costa,POR,MF,Mallorca,23-277,2000,3.0,0,0,0,10,7,1,4,4,5,0,0,0,15,9,5,64.3,Matches,ESP-LALIGA,24-25
1840e36d,91,Thibaut Courtois,BEL,GK,Real Madrid,32-111,1992,3.0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,100.0,Matches,ESP-LALIGA,24-25
a56da3ba,92,Juan Cruz Armada,ESP,DF,Osasuna,32-033,1992,1.3,1,0,0,2,1,0,3,0,0,0,0,0,4,0,0,,Matches,ESP-LALIGA,24-25
cc2dd8a5,93,Juan Cruz,ESP,"FW,MF",Leganés,24-127,2000,1.7,0,0,0,2,1,0,12,2,0,0,0,0,4,1,1,50.0,Matches,ESP-LALIGA,24-25
cc7888f3,94,Pau Cubarsí,ESP,DF,Barcelona,17-221,2007,2.7,2,0,0,5,1,0,0,0,2,0,1,0,8,7,5,58.3,Matches,ESP-LALIGA,24-25
f08490a6,95,Arnaut Danjuma,NED,FW,Villarreal,27-212,1997,2.2,1,0,0,1,1,3,0,0,1,0,0,0,2,2,0,100.0,Matches,ESP-LALIGA,24-25
070a3904,96,Sergi Darder,ESP,MF,Mallorca,30-252,1993,2.6,0,0,0,2,1,0,13,1,2,0,0,0,12,1,0,100.0,Matches,ESP-LALIGA,24-25
162efffd,97,Rodrigo De Paul,ARG,MF,Atlético Madrid,30-098,1994,1.6,1,0,0,1,3,0,7,0,1,0,0,0,10,1,0,100.0,Matches,ESP-LALIGA,24-25
698f11e3,98,Moussa Diarra,MLI,DF,Alavés,23-294,2000,1.7,0,0,0,2,1,1,1,1,2,0,0,0,4,1,1,50.0,Matches,ESP-LALIGA,24-25
407feb71,99,Brahim Díaz,MAR,FW,Real Madrid,25-027,1999,0.8,0,0,0,1,2,0,2,0,1,0,0,0,3,0,1,0.0,Matches,ESP-LALIGA,24-25
eea5130e,100,Pedro Díaz,ESP,FW,Rayo Vallecano,26-086,1998,0.1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,Matches,ESP-LALIGA,24-25
b85a5126,101,Diego,ESP,FW,Leganés,24-134,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches,ESP-LALIGA,24-25
45c29ae7,102,Álvaro djaló,ESP,FW,Athletic Club,25-014,1999,0.6,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0.0,Matches,ESP-LALIGA,24-25
a4971d84,103,Djené,TOG,DF,Getafe,32-243,1991,2.0,0,0,0,0,2,0,0,3,0,0,0,0,6,2,1,66.7,Matches,ESP-LALIGA,24-25
54880c9b,104,Marc Domenech,ESP,FW,Mallorca,18-242,2006,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches,ESP-LALIGA,24-25
3521abfe,105,Carlos Dominguez,ESP,DF,Celta Vigo,23-201,2001,2.0,0,0,0,1,2,0,0,2,2,0,0,0,2,8,1,88.9,Matches,ESP-LALIGA,24-25
853ca71c,106,Anastasios Douvikas,GRE,FW,Celta Vigo,25-028,1999,1.8,0,0,0,2,10,2,1,2,1,0,0,0,4,1,0,100.0,Matches,ESP-LALIGA,24-25
