id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
a9eaccda,1,Simone Aresti,ITA,GK,Cagliari,37,1986,1,0,1,0.0,1,90.0,1,0,100.0,0,0,0,0,,1,1,0,0,0.0,Matches,ITA-SERIA_A,23-24
649b01d8,2,Emil Audero,ITA,GK,Inter,26,1997,4,4,337,3.7,3,0.8,11,8,72.7,2,1,1,2,50.0,0,0,0,0,,Matches,ITA-SERIA_A,23-24
ad263695,3,Nicola Bagnolini,ITA,GK,Bologna,19,2004,1,0,5,0.1,0,0.0,1,1,100.0,0,0,0,0,,0,0,0,0,,Matches,ITA-SERIA_A,23-24
ee833569,4,Etrit Berisha,ALB,GK,Empoli,34,1989,14,14,1260,14.0,25,1.79,74,49,68.9,3,3,8,4,28.6,3,2,1,0,33.3,Matches,ITA-SERIA_A,23-24
97d7afbd,5,Elia Caprile,ITA,GK,Empoli,21,2001,23,23,2070,23.0,27,1.17,106,78,78.3,6,6,11,5,21.7,5,4,1,0,20.0,Matches,ITA-SERIA_A,23-24
8ec56e62,6,Marco Carnesecchi,ITA,GK,Atalanta,23,2000,27,27,2425,26.9,30,1.11,107,75,75.7,15,5,7,8,29.6,7,4,2,1,33.3,Matches,ITA-SERIA_A,23-24
efdeaff3,7,Michele Cerofolini,ITA,GK,Frosinone,24,1999,8,7,675,7.5,11,1.47,28,18,60.7,2,2,3,3,42.9,1,0,0,1,,Matches,ITA-SERIA_A,23-24
af104654,8,Oliver Christensen,DEN,GK,Fiorentina,24,1999,4,4,360,4.0,9,2.25,19,10,63.2,1,1,2,0,0.0,2,2,0,0,0.0,Matches,ITA-SERIA_A,23-24
8cabdc1e,9,Andrea Consigli,ITA,GK,Sassuolo,36,1987,35,35,3150,35.0,68,1.94,159,93,61.6,6,8,21,3,8.6,10,7,1,2,12.5,Matches,ITA-SERIA_A,23-24
e95069bb,10,Nikita Contini Baranovsky,ITA,GK,Napoli,27,1996,1,0,17,0.2,0,0.0,0,0,,0,0,0,1,,0,0,0,0,,Matches,ITA-SERIA_A,23-24
2434f24a,11,Benoît Costil,FRA,GK,Salernitana,36,1987,13,13,1170,13.0,29,2.23,66,38,60.6,2,3,8,1,7.7,3,3,0,0,0.0,Matches,ITA-SERIA_A,23-24
f554e29b,12,Alessio Cragno,ITA,GK,Sassuolo,29,1994,3,3,270,3.0,7,2.33,14,8,57.1,1,1,1,0,0.0,1,1,0,0,0.0,Matches,ITA-SERIA_A,23-24
7a4050d5,13,Raffaele Di Gennaro,ITA,GK,Inter,29,1993,1,0,23,0.3,0,0.0,4,4,100.0,0,0,0,0,,0,0,0,0,,Matches,ITA-SERIA_A,23-24
