id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
f76e6b4e,1,Adrián,ESP,GK,Liverpool,32,1987,3,3,300,3.3,8,2.4,16,8,56.3,1,0,2,0,0.0,1,1,0,0,0,Matches,UCL,19-20
7a2e46a8,2,Alisson,BRA,GK,Liverpool,26,1992,5,5,450,5.0,4,0.8,17,13,76.5,3,1,1,1,20.0,0,0,0,0,,Matches,UCL,19-20
2f965a72,3,Alphonse Areola,FRA,GK,Real Madrid,26,1993,2,1,135,1.5,1,0.67,3,2,66.7,1,0,0,0,0.0,0,0,0,0,,Matches,UCL,19-20
28d596a0,4,Kepa Arrizabalaga,ESP,GK,Chelsea,24,1994,6,6,540,6.0,9,1.5,20,12,55.0,3,2,1,1,16.7,1,0,1,0,100,Matches,UCL,19-20
5e8936be,5,Milan Borjan,CAN,GK,Red Star,31,1987,6,6,540,6.0,20,3.33,53,33,66.0,1,0,5,0,0.0,2,2,0,0,0,Matches,UCL,19-20
10072610,6,Claudio Bravo,CHI,GK,Manchester City,36,1983,2,1,125,1.4,2,1.44,3,1,33.3,1,0,0,0,0.0,0,0,0,0,,Matches,UCL,19-20
e40d028b,7,Gianluigi Buffon,ITA,GK,Juventus,41,1978,1,1,90,1.0,0,0.0,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,UCL,19-20
9d12e142,8,Roman Bürki,SUI,GK,Dortmund,28,1990,8,8,720,8.0,11,1.37,37,25,70.3,4,1,3,2,25.0,1,0,1,0,100,Matches,UCL,19-20
a179d516,9,Willy Caballero,ARG,GK,Chelsea,37,1981,2,2,180,2.0,7,3.5,13,6,53.8,0,0,2,0,0.0,1,1,0,0,0,Matches,UCL,19-20
04ac8285,10,Jasper Cillessen,NED,GK,Valencia,30,1989,6,6,540,6.0,11,1.83,32,21,71.9,2,2,2,1,16.7,3,2,0,1,0,Matches,UCL,19-20
5c07e176,11,Carlos Coronel,PAR,GK,RB Salzburg,22,1996,3,2,238,2.6,4,1.51,11,7,63.6,1,1,0,0,0.0,0,0,0,0,,Matches,UCL,19-20
c56ee8f7,12,Gaëtan Coucke,BEL,GK,Genk,20,1998,5,5,450,5.0,16,3.2,36,20,55.6,0,1,4,1,20.0,0,0,0,0,,Matches,UCL,19-20
1840e36d,13,Thibaut Courtois,BEL,GK,Real Madrid,27,1992,7,7,585,6.5,11,1.69,31,20,67.7,2,2,3,2,28.6,1,1,0,0,0,Matches,UCL,19-20
c9cb972b,14,Jaume Doménech,ESP,GK,Valencia,28,1990,2,2,180,2.0,4,2.0,7,3,42.9,1,0,1,1,50.0,0,0,0,0,,Matches,UCL,19-20
3bb7b8b4,15,Ederson,BRA,GK,Manchester City,25,1993,8,8,675,7.5,7,0.93,23,16,73.9,5,2,1,2,25.0,1,1,0,0,0,Matches,UCL,19-20
63d17038,16,Paulo Gazzaniga,ARG,GK,Tottenham,27,1992,4,4,360,4.0,5,1.25,22,17,77.3,3,0,1,2,50.0,0,0,0,0,,Matches,UCL,19-20
f0f7f62f,17,Pierluigi Gollini,ITA,GK,Atalanta,24,1995,7,7,630,7.0,13,1.86,33,20,63.6,3,1,3,2,28.6,2,1,0,1,0,Matches,UCL,19-20
bcb2ccd8,18,Péter Gulácsi,HUN,GK,RB Leipzig,29,1990,10,10,873,9.7,12,1.24,44,32,75.0,6,2,2,3,30.0,1,1,0,0,0,Matches,UCL,19-20
74419746,19,Samir Handanović,SVN,GK,Inter,35,1984,6,6,540,6.0,9,1.5,30,21,73.3,2,1,3,1,16.7,1,1,0,0,0,Matches,UCL,19-20
ad3389d5,20,Lukáš Hrádecký,FIN,GK,Leverkusen,29,1989,6,6,540,6.0,9,1.5,28,19,67.9,2,0,4,1,16.7,0,0,0,0,,Matches,UCL,19-20
f5dfc256,21,Léo Jardim,BRA,GK,Lille,24,1995,1,0,19,0.2,0,0.0,1,1,100.0,0,0,0,0,,0,0,0,0,,Matches,UCL,19-20
2fabebc0,22,Mikhail Kerzhakov,RUS,GK,Zenit,32,1987,4,4,360,4.0,7,1.75,24,18,75.0,1,0,3,1,25.0,1,1,0,0,0,Matches,UCL,19-20
4e034598,23,Anton Kochenkov,KGZ,GK,Loko Moscow,32,1987,1,1,90,1.0,2,2.0,6,3,83.3,0,0,1,0,0.0,2,1,1,0,50,Matches,UCL,19-20
179d2851,24,Ondřej Kolář,CZE,GK,Slavia Prague,24,1994,6,6,540,6.0,10,1.67,35,26,71.4,0,2,4,1,16.7,0,0,0,0,,Matches,UCL,19-20
58f077c0,25,Dominik Livaković,CRO,GK,Dinamo Zagreb,24,1995,6,6,540,6.0,13,2.17,35,22,68.6,1,2,3,1,16.7,2,2,0,0,0,Matches,UCL,19-20
8f62b6ee,26,Hugo Lloris,FRA,GK,Tottenham,32,1986,4,4,360,4.0,13,3.25,25,12,56.0,0,1,3,0,0.0,2,2,0,0,0,Matches,UCL,19-20
f00de885,27,Anthony Lopes,POR,GK,Lyon,28,1990,10,10,900,10.0,14,1.4,38,24,71.1,4,2,4,2,20.0,3,3,0,0,0,Matches,UCL,19-20
8a6ab963,28,Andrey Lunyov,RUS,GK,Zenit,27,1991,2,2,180,2.0,2,1.0,14,12,92.9,1,1,0,0,0.0,1,1,0,0,0,Matches,UCL,19-20
fcb38f57,29,Mike Maignan,FRA,GK,Lille,24,1995,6,6,521,5.8,14,2.42,31,18,58.1,0,1,5,0,0.0,1,1,0,0,0,Matches,UCL,19-20
a3b0ed18,30,Guilherme Marinato,RUS,GK,Loko Moscow,33,1985,5,5,450,5.0,9,1.8,36,29,75.0,1,0,4,0,0.0,0,0,0,0,,Matches,UCL,19-20
