Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Ligue 1,12,Sat,2018-11-03,20:00,Reims,1.1,1–0,1.0,Monaco,16005,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/73090e41/Reims-Monaco-November-3-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,12,Sat,2018-11-03,20:00,Strasbourg,1.0,1–1,1.0,Toulouse,25034,Stade de la Meinau,Jérôme Miguelgorry,/en/matches/e426ced1/Strasbourg-Toulouse-November-3-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,12,Sun,2018-11-04,15:00,Nantes,2.5,5–0,0.2,Guingamp,25753,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,/en/matches/f210e0d6/Nantes-Guingamp-November-4-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,12,Sun,2018-11-04,17:00,Saint-Étienne,2.1,4–3,1.8,Angers,22983,Stade Geoffroy-Guichard,Thomas Léonard,/en/matches/4a03ea34/Saint-Etienne-Angers-November-4-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,12,Sun,2018-11-04,21:00,Montpellier,1.2,3–0,1.3,Marseille,19683,Stade de la Mosson,Antony Gautier,/en/matches/2e0da403/Montpellier-Marseille-November-4-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Fri,2018-11-09,20:45,Lille,1.4,0–0,0.2,Strasbourg,27544,Stade Pierre-Mauroy,Olivier Thual,/en/matches/ebbd8358/Lille-Strasbourg-November-9-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sat,2018-11-10,17:00,Guingamp,1.5,2–4,1.4,Lyon,14171,Stade du Roudourou,Mikael Lesage,/en/matches/bade50cc/Guingamp-Lyon-November-10-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sat,2018-11-10,20:00,Toulouse,1.7,0–1,0.5,Amiens,13553,Stadium Municipal,Eric Wattellier,/en/matches/3d953ec9/Toulouse-Amiens-November-10-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sat,2018-11-10,20:00,Saint-Étienne,0.9,2–0,0.7,Reims,22838,Stade Geoffroy-Guichard,Florent Batta,/en/matches/434acd01/Saint-Etienne-Reims-November-10-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sat,2018-11-10,20:00,Nîmes,1.1,0–1,1.3,Nice,14290,Stade des Costières,Benoît Bastien,/en/matches/44a49e1d/Nimes-Nice-November-10-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sat,2018-11-10,20:00,Angers,0.8,1–0,0.4,Montpellier,8342,Stade Raymond Kopa,Jeremy Stinat,/en/matches/72d66530/Angers-Montpellier-November-10-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sun,2018-11-11,15:00,Bordeaux,1.5,0–0,0.5,Caen,15352,Stade Matmut-Atlantique,Nicolas Rainville,/en/matches/622ecbd6/Bordeaux-Caen-November-11-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sun,2018-11-11,17:00,Rennes,1.8,1–1,0.3,Nantes,23270,Roazhon Park,Karim Abed,/en/matches/83ae9a20/Rennes-Nantes-November-11-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sun,2018-11-11,17:00,Marseille,3.2,2–0,0.4,Dijon,47430,Orange Vélodrome,Willy Delajod,/en/matches/e92663cd/Marseille-Dijon-November-11-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,13,Sun,2018-11-11,21:00,Monaco,1.4,0–4,3.6,Paris S-G,12533,Stade Louis II,Ruddy Buquet,/en/matches/27851b83/Monaco-Paris-Saint-Germain-November-11-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Fri,2018-11-23,21:00,Lyon,0.9,1–0,1.5,Saint-Étienne,55701,Groupama Stadium,Antony Gautier,/en/matches/e114f272/Lyon-Saint-Etienne-November-23-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sat,2018-11-24,17:00,Paris S-G,1.2,1–0,0.6,Toulouse,47244,Parc des Princes,Hakim Ben El Hadj Salem,/en/matches/f8940f84/Paris-Saint-Germain-Toulouse-November-24-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sat,2018-11-24,20:00,Nantes,1.7,1–1,0.8,Angers,23682,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,/en/matches/0dcc42b4/Nantes-Angers-November-24-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sat,2018-11-24,20:00,Dijon,0.9,0–0,0.4,Bordeaux,12285,Stade Gaston Gérard,François Letexier,/en/matches/24b9e52b/Dijon-Bordeaux-November-24-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sat,2018-11-24,20:00,Caen,0.8,0–1,0.8,Monaco,15013,Stade Michel d'Ornano,Thomas Léonard,/en/matches/276f7058/Caen-Monaco-November-24-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sat,2018-11-24,20:00,Strasbourg,0.9,0–1,1.0,Nîmes,25128,Stade de la Meinau,Benoît Millot,/en/matches/9a581e47/Strasbourg-Nimes-November-24-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sat,2018-11-24,20:00,Reims,0.9,2–1,1.4,Guingamp,10028,Stade Auguste-Delaune,Johan Hamel,/en/matches/f58b9513/Reims-Guingamp-November-24-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sun,2018-11-25,15:00,Montpellier,2.5,2–2,1.5,Rennes,10761,Stade de la Mosson,Jérôme Brisard,/en/matches/a193ccaf/Montpellier-Rennes-November-25-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sun,2018-11-25,17:00,Nice,1.1,2–0,0.4,Lille,18211,Stade de Nice,Franck Schneider,/en/matches/022b03df/Nice-Lille-November-25-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,14,Sun,2018-11-25,21:00,Amiens,1.1,1–3,2.1,Marseille,11932,Stade de la Licorne,Jérôme Miguelgorry,/en/matches/c6b05aa3/Amiens-Marseille-November-25-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Fri,2018-11-30,20:45,Saint-Étienne,2.4,3–0,0.3,Nantes,21884,Stade Geoffroy-Guichard,Jérôme Brisard,/en/matches/45bd320f/Saint-Etienne-Nantes-November-30-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sat,2018-12-01,17:00,Lille,1.0,2–2,2.9,Lyon,38755,Stade Pierre-Mauroy,Benoît Bastien,/en/matches/c36966bf/Lille-Lyon-December-1-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sat,2018-12-01,20:00,Angers,1.4,1–1,0.9,Caen,8523,Stade Raymond Kopa,Willy Delajod,/en/matches/011e8eb6/Angers-Caen-December-1-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sat,2018-12-01,20:00,Nîmes,1.8,3–0,0.9,Amiens,12159,Stade des Costières,Karim Abed,/en/matches/6aaec2d9/Nimes-Amiens-December-1-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sat,2018-12-01,20:00,Monaco,0.7,1–2,1.6,Montpellier,6725,Stade Louis II,Olivier Thual,/en/matches/7c1f021c/Monaco-Montpellier-December-1-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sat,2018-12-01,20:00,Guingamp,0.9,0–0,0.6,Nice,12671,Stade du Roudourou,Ruddy Buquet,/en/matches/b4ad6369/Guingamp-Nice-December-1-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sun,2018-12-02,15:00,Toulouse,0.8,2–2,1.8,Dijon,10279,Stadium Municipal,Jérôme Miguelgorry,/en/matches/812f6af1/Toulouse-Dijon-December-2-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sun,2018-12-02,17:00,Rennes,0.7,1–4,3.2,Strasbourg,19867,Roazhon Park,Eric Wattellier,/en/matches/4e8f6ab7/Rennes-Strasbourg-December-2-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sun,2018-12-02,17:00,Marseille,0.8,0–0,0.7,Reims,41932,Orange Vélodrome,Nicolas Rainville,/en/matches/c1916b5a/Marseille-Reims-December-2-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,15,Sun,2018-12-02,21:00,Bordeaux,0.9,2–2,1.4,Paris S-G,40841,Stade Matmut-Atlantique,Franck Schneider,/en/matches/41cf16a8/Bordeaux-Paris-Saint-Germain-December-2-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Tue,2018-12-04,19:00,Amiens,0.6,0–2,1.8,Monaco,11048,Stade de la Licorne,Jérôme Brisard,/en/matches/b2f04890/Amiens-Monaco-December-4-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Tue,2018-12-04,19:00,Nice,2.6,0–0,0.3,Angers,14123,Stade de Nice,Hakim Ben El Hadj Salem,/en/matches/c4165737/Nice-Angers-December-4-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Tue,2018-12-04,21:00,Montpellier,1.3,0–1,1.6,Lille,12486,Stade de la Mosson,Mikael Lesage,/en/matches/0100d3b5/Montpellier-Lille-December-4-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,19:00,Dijon,0.4,2–1,1.3,Guingamp,11711,Stade Gaston Gérard,Thomas Léonard,/en/matches/29e1a215/Dijon-Guingamp-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,19:00,Reims,1.6,0–1,1.1,Toulouse,10609,Stade Auguste-Delaune,Jeremy Stinat,/en/matches/65145619/Reims-Toulouse-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,19:00,Bordeaux,2.1,3–2,2.0,Saint-Étienne,23375,Stade Matmut-Atlantique,Clément Turpin,/en/matches/87e22009/Bordeaux-Saint-Etienne-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,19:00,Lyon,1.4,0–2,1.4,Rennes,47278,Groupama Stadium,Johan Hamel,/en/matches/f683d94a/Lyon-Rennes-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,19:00,Caen,1.0,1–2,3.0,Nîmes,14501,Stade Michel d'Ornano,Florent Batta,/en/matches/f7b78d94/Caen-Nimes-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,19:00,Nantes,1.4,3–2,1.3,Marseille,32663,Stade de la Beaujoire - Louis Fonteneau,François Letexier,/en/matches/ffeee70d/Nantes-Marseille-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,16,Wed,2018-12-05,21:00,Strasbourg,1.0,1–1,2.3,Paris S-G,25702,Stade de la Meinau,Antony Gautier,/en/matches/eb0abfa4/Strasbourg-Paris-Saint-Germain-December-5-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Sat,2018-12-08,20:00,Rennes,2.6,2–0,0.5,Dijon,16975,Roazhon Park,Nicolas Rainville,/en/matches/2ab6962a/Rennes-Dijon-December-8-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Sat,2018-12-08,20:00,Guingamp,1.4,1–2,1.6,Amiens,14089,Stade du Roudourou,Benoît Bastien,/en/matches/3b63d22f/Guingamp-Amiens-December-8-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Sun,2018-12-09,15:00,Strasbourg,1.1,2–2,0.5,Caen,25048,Stade de la Meinau,Olivier Thual,/en/matches/a22b4e8b/Strasbourg-Caen-December-9-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Sun,2018-12-09,17:00,Lille,1.5,1–1,1.3,Reims,26826,Stade Pierre-Mauroy,Willy Delajod,/en/matches/76b95b82/Lille-Reims-December-9-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Sat,2018-12-15,20:00,Reims,0.6,2–1,0.4,Strasbourg,12171,Stade Auguste-Delaune,Florent Batta,/en/matches/a58c1c71/Reims-Strasbourg-December-15-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Sun,2018-12-16,15:00,Nîmes,1.0,2–3,0.6,Lille,13428,Stade des Costières,Hakim Ben El Hadj Salem,/en/matches/398f18b7/Nimes-Lille-December-16-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Sun,2018-12-16,17:00,Nice,2.4,1–1,1.1,Saint-Étienne,19250,Stade de Nice,Thomas Léonard,/en/matches/988a9454/Nice-Saint-Etienne-December-16-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Sun,2018-12-16,21:00,Lyon,2.0,3–0,0.1,Monaco,46477,Groupama Stadium,Clément Turpin,/en/matches/98dbd053/Lyon-Monaco-December-16-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Tue,2018-12-18,19:30,Caen,1.6,2–1,1.3,Toulouse,11631,Stade Michel d'Ornano,Antony Gautier,/en/matches/e0fea74c/Caen-Toulouse-December-18-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Rennes,2.7,4–0,0.9,Nîmes,22430,Roazhon Park,Jeremy Stinat,/en/matches/1d4f300e/Rennes-Nimes-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Montpellier,0.9,1–1,0.4,Lyon,17275,Stade de la Mosson,François Letexier,/en/matches/1ef2f15a/Montpellier-Lyon-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Lille,1.4,1–2,1.7,Toulouse,30186,Stade Pierre-Mauroy,Benoît Millot,/en/matches/2e5c78b5/Lille-Toulouse-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Paris S-G,2.1,1–0,0.5,Nantes,47511,Parc des Princes,Karim Abed,/en/matches/5859ffd7/Paris-Saint-Germain-Nantes-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Reims,2.0,2–2,0.6,Caen,11017,Stade Auguste-Delaune,Jérôme Miguelgorry,/en/matches/7f959be3/Reims-Caen-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Strasbourg,1.9,2–0,1.6,Nice,25113,Stade de la Meinau,Willy Delajod,/en/matches/90ada5f7/Strasbourg-Nice-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Monaco,0.6,0–2,1.1,Guingamp,6424,Stade Louis II,Franck Schneider,/en/matches/9a480a9f/Monaco-Guingamp-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Saint-Étienne,1.9,3–0,0.8,Dijon,26215,Stade Geoffroy-Guichard,Eric Wattellier,/en/matches/b7b9774b/Saint-Etienne-Dijon-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sat,2018-12-22,21:00,Angers,2.0,1–1,1.5,Marseille,15113,Stade Raymond Kopa,Jérôme Brisard,/en/matches/c10683b9/Angers-Marseille-December-22-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,19,Sun,2018-12-23,17:00,Bordeaux,0.5,1–1,0.4,Amiens,23343,Stade Matmut-Atlantique,Mikael Lesage,/en/matches/d6f30ea4/Bordeaux-Amiens-December-23-2018-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Tue,2019-01-08,19:00,Nantes,1.4,2–0,0.8,Montpellier,15780,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/171cf480/Nantes-Montpellier-January-8-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Tue,2019-01-08,19:00,Amiens,1.8,0–0,0.3,Angers,10209,Stade de la Licorne,Johan Hamel,/en/matches/5dcf2d4b/Amiens-Angers-January-8-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Fri,2019-01-11,19:00,Caen,1.3,1–3,2.8,Lille,16018,Stade Michel d'Ornano,Thomas Léonard,/en/matches/2bfe33f3/Caen-Lille-January-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Fri,2019-01-11,20:45,Lyon,1.4,1–1,1.1,Reims,42512,Groupama Stadium,Benoît Millot,/en/matches/60639876/Lyon-Reims-January-11-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sat,2019-01-12,17:00,Amiens,0.3,0–3,2.5,Paris S-G,11932,Stade de la Licorne,Florent Batta,/en/matches/e4e3baae/Amiens-Paris-Saint-Germain-January-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sat,2019-01-12,20:00,Guingamp,0.7,0–1,0.6,Saint-Étienne,15342,Stade du Roudourou,Karim Abed,/en/matches/1cb78419/Guingamp-Saint-Etienne-January-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sat,2019-01-12,20:00,Nice,1.4,1–0,1.8,Bordeaux,15191,Stade de Nice,Nicolas Rainville,/en/matches/b12ea9b4/Nice-Bordeaux-January-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sun,2019-01-13,15:00,Nantes,1.7,0–1,0.4,Rennes,31195,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,/en/matches/4bf2a5d7/Nantes-Rennes-January-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sun,2019-01-13,17:00,Toulouse,1.7,1–2,1.4,Strasbourg,15465,Stadium Municipal,Hakim Ben El Hadj Salem,/en/matches/b187275e/Toulouse-Strasbourg-January-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sun,2019-01-13,17:00,Dijon,0.7,1–1,1.6,Montpellier,11910,Stade Gaston Gérard,Benoît Bastien,/en/matches/e60b1718/Dijon-Montpellier-January-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Sun,2019-01-13,21:00,Marseille,1.7,1–1,0.9,Monaco,44315,Orange Vélodrome,Mikael Lesage,/en/matches/027f9d30/Marseille-Monaco-January-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Tue,2019-01-15,19:00,Angers,3.4,1–2,0.4,Bordeaux,10836,Stade Raymond Kopa,Eric Wattellier,/en/matches/af7e6fd8/Angers-Bordeaux-January-15-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Wed,2019-01-16,19:00,Toulouse,1.0,2–2,2.0,Lyon,16587,Stadium Municipal,Ruddy Buquet,/en/matches/4db3a202/Toulouse-Lyon-January-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Wed,2019-01-16,19:00,Nîmes,0.9,1–0,0.6,Nantes,12806,Stade des Costières,Hakim Ben El Hadj Salem,/en/matches/4eccf13c/Nimes-Nantes-January-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Wed,2019-01-16,19:00,Monaco,1.0,1–1,1.3,Nice,11345,Stade Louis II,Benoît Bastien,/en/matches/e55d5c98/Monaco-Nice-January-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Wed,2019-01-16,19:00,Guingamp,0.8,2–1,1.7,Rennes,14179,Stade du Roudourou,Clément Turpin,/en/matches/65eed9ae/Guingamp-Rennes-January-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Wed,2019-01-16,21:00,Saint-Étienne,2.1,2–1,1.0,Marseille,28146,Stade Geoffroy-Guichard,Antony Gautier,/en/matches/954768fa/Saint-Etienne-Marseille-January-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Fri,2019-01-18,20:45,Lille,2.2,2–1,0.4,Amiens,27211,Stade Pierre-Mauroy,Willy Delajod,/en/matches/4101cfa0/Lille-Amiens-January-18-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sat,2019-01-19,17:00,Paris S-G,5.1,9–0,0.1,Guingamp,47268,Parc des Princes,Amaury Delerue,/en/matches/951515af/Paris-Saint-Germain-Guingamp-January-19-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sat,2019-01-19,20:00,Reims,1.3,1–1,1.3,Nice,11776,Stade Auguste-Delaune,Olivier Thual,/en/matches/837977b0/Reims-Nice-January-19-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sat,2019-01-19,20:00,Monaco,0.9,1–5,1.5,Strasbourg,7298,Stade Louis II,François Letexier,/en/matches/9fdeb491/Monaco-Strasbourg-January-19-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sat,2019-01-19,20:00,Nîmes,1.0,0–1,0.9,Toulouse,12736,Stade des Costières,Jérôme Brisard,/en/matches/f64c9b4a/Nimes-Toulouse-January-19-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sun,2019-01-20,15:00,Rennes,0.8,0–0,0.5,Montpellier,23990,Roazhon Park,Jérôme Miguelgorry,/en/matches/f3ab6c35/Rennes-Montpellier-January-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sun,2019-01-20,17:00,Caen,0.5,0–1,1.0,Marseille,19607,Stade Michel d'Ornano,Franck Schneider,/en/matches/617049b4/Caen-Marseille-January-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sun,2019-01-20,17:00,Angers,0.2,1–0,1.2,Nantes,12412,Stade Raymond Kopa,Benoît Millot,/en/matches/8639b012/Angers-Nantes-January-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sun,2019-01-20,19:00,Bordeaux,1.6,1–0,1.2,Dijon,13380,Stade Matmut-Atlantique,Johan Hamel,/en/matches/7d493ca9/Bordeaux-Dijon-January-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,21,Sun,2019-01-20,21:00,Saint-Étienne,2.4,1–2,2.0,Lyon,41594,Stade Geoffroy-Guichard,Benoît Bastien,/en/matches/a0ca9660/Saint-Etienne-Lyon-January-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,20,Wed,2019-01-23,19:00,Nîmes,1.5,3–1,1.7,Angers,12015,Stade des Costières,Olivier Thual,/en/matches/90239ebd/Nimes-Angers-January-23-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Fri,2019-01-25,20:45,Marseille,1.2,1–2,2.0,Lille,43845,Orange Vélodrome,Amaury Delerue,/en/matches/05b51cd6/Marseille-Lille-January-25-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sat,2019-01-26,20:00,Dijon,1.6,2–0,1.5,Monaco,12060,Stade Gaston Gérard,Eric Wattellier,/en/matches/038b6a22/Dijon-Monaco-January-26-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sat,2019-01-26,20:00,Nice,1.7,2–0,0.8,Nîmes,15982,Stade de Nice,Benoît Millot,/en/matches/03acdfb8/Nice-Nimes-January-26-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sat,2019-01-26,20:00,Guingamp,0.5,0–1,0.6,Reims,13853,Stade du Roudourou,Thomas Léonard,/en/matches/31a6ef67/Guingamp-Reims-January-26-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sat,2019-01-26,20:00,Strasbourg,0.7,1–0,0.7,Bordeaux,25214,Stade de la Meinau,Florent Batta,/en/matches/d16cad7d/Strasbourg-Bordeaux-January-26-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sun,2019-01-27,15:00,Montpellier,1.3,2–0,0.4,Caen,11001,Stade de la Mosson,Hakim Ben El Hadj Salem,/en/matches/7baec3a3/Montpellier-Caen-January-27-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sun,2019-01-27,17:00,Amiens,0.7,0–1,1.2,Lyon,10017,Stade de la Licorne,Jérôme Miguelgorry,/en/matches/c2610f32/Amiens-Lyon-January-27-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sun,2019-01-27,20:00,Toulouse,1.5,0–0,1.5,Angers,11296,Stadium Municipal,Johan Hamel,/en/matches/306c9177/Toulouse-Angers-January-27-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Sun,2019-01-27,21:00,Paris S-G,2.4,4–1,1.2,Rennes,43307,Parc des Princes,Karim Abed,/en/matches/f0a113f8/Paris-Saint-Germain-Rennes-January-27-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,22,Wed,2019-01-30,21:00,Nantes,1.7,1–1,1.8,Saint-Étienne,28748,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,/en/matches/6e3a1e22/Nantes-Saint-Etienne-January-30-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Fri,2019-02-01,20:45,Lille,2.2,4–0,0.6,Nice,32849,Stade Pierre-Mauroy,Jérôme Miguelgorry,/en/matches/dd30a3c2/Lille-Nice-February-1-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Sat,2019-02-02,20:00,Monaco,1.2,2–1,0.9,Toulouse,5896,Stade Louis II,Mikael Lesage,/en/matches/07d2b627/Monaco-Toulouse-February-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Sat,2019-02-02,20:00,Rennes,1.9,1–0,0.8,Amiens,17783,Roazhon Park,Olivier Thual,/en/matches/0b44ddfa/Rennes-Amiens-February-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Sat,2019-02-02,20:00,Angers,1.2,1–0,0.4,Dijon,8451,Stade Raymond Kopa,Florent Batta,/en/matches/34d963b4/Angers-Dijon-February-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Sat,2019-02-02,21:00,Reims,0.6,2–1,1.2,Marseille,20546,Stade Auguste-Delaune,François Letexier,/en/matches/53da28a7/Reims-Marseille-February-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Sun,2019-02-03,15:00,Nîmes,0.7,1–1,0.9,Montpellier,18045,Stade des Costières,Antony Gautier,/en/matches/a4107f81/Nimes-Montpellier-February-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Sun,2019-02-03,21:00,Lyon,3.2,2–1,1.2,Paris S-G,57624,Groupama Stadium,Clément Turpin,/en/matches/c83a59ae/Lyon-Paris-Saint-Germain-February-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Tue,2019-02-05,19:00,Marseille,1.8,1–0,0.2,Bordeaux,,Orange Vélodrome,Jérôme Brisard,/en/matches/7b1cc762/Marseille-Bordeaux-February-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Fri,2019-02-08,20:45,Dijon,1.2,1–2,1.2,Marseille,15095,Stade Gaston Gérard,Thomas Léonard,/en/matches/da4a3dd0/Dijon-Marseille-February-8-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sat,2019-02-09,17:00,Paris S-G,2.3,1–0,0.6,Bordeaux,47274,Parc des Princes,Ruddy Buquet,/en/matches/6d484bb1/Paris-Saint-Germain-Bordeaux-February-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sat,2019-02-09,20:00,Amiens,0.8,1–0,0.4,Caen,9373,Stade de la Licorne,Eric Wattellier,/en/matches/7f453a3f/Amiens-Caen-February-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sat,2019-02-09,20:00,Strasbourg,1.1,1–2,0.8,Angers,25010,Stade de la Meinau,Amaury Delerue,/en/matches/b1a1cf23/Strasbourg-Angers-February-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sun,2019-02-10,15:00,Nantes,1.9,2–4,1.7,Nîmes,34219,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,/en/matches/137fec2a/Nantes-Nimes-February-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sun,2019-02-10,15:00,Toulouse,0.8,1–1,1.3,Reims,15240,Stadium Municipal,Karim Abed,/en/matches/a16d0ac3/Toulouse-Reims-February-10-2019-Ligue-1,,FRA-L1,18-19
