id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
bbe88396,1,Aly Abeid,MTN,DF,Levante,19,1997,0.9,2,1,1,1,0,0,1,0.0,1,1,0,1,3,5,3,0,Matches,ESP-LALIGA,17-18
65d62814,2,Antonio Adán,ESP,GK,Betis,30,1987,30.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,11,2,Matches,ESP-LALIGA,17-18
5890cef1,3,Aday,ESP,DF,Girona,29,1987,20.4,17,15,11,4,2,6,17,35.3,11,19,3,16,25,42,52,1,Matches,ESP-LALIGA,17-18
293211e1,4,Aritz Aduriz,ESP,FW,Athletic Club,36,1981,23.9,11,8,2,6,3,1,6,16.7,5,6,0,6,3,14,18,0,Matches,ESP-LALIGA,17-18
355c883a,5,Martin Agirregabiria,ESP,DF,Alavés,21,1996,20.3,50,33,31,17,2,32,50,64.0,18,13,7,6,41,91,66,0,Matches,ESP-LALIGA,17-18
c84c1afc,6,Imanol Agirretxe,ESP,FW,Real Sociedad,30,1987,2.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches,ESP-LALIGA,17-18
8617e3d9,7,Matías Aguirregaray,URU,DF,Las Palmas,28,1989,12.8,26,20,12,12,2,12,32,37.5,20,13,1,12,24,50,25,0,Matches,ESP-LALIGA,17-18
c5eaff5c,8,Ager Aketxe,ESP,MF,Athletic Club,23,1993,0.4,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0,Matches,ESP-LALIGA,17-18
7a4cd784,9,David Alba,ESP,DF,Getafe,18,1999,0.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,7,1,Matches,ESP-LALIGA,17-18
4601e194,10,Jordi Alba,ESP,DF,Barcelona,28,1989,30.5,63,42,35,22,6,26,52,50.0,26,34,5,29,68,131,67,1,Matches,ESP-LALIGA,17-18
348e4809,11,Raúl Albentosa,ESP,DF,La Coruña,28,1988,19.4,13,6,9,4,0,7,20,35.0,13,26,19,7,26,39,92,1,Matches,ESP-LALIGA,17-18
a7a9d95a,12,Paco Alcácer,ESP,"MF,FW",Barcelona,23,1993,7.7,4,3,0,2,2,0,6,0.0,6,5,0,5,11,15,3,0,Matches,ESP-LALIGA,17-18
ba71d071,13,Pedro Alcalá,ESP,DF,Girona,28,1989,7.7,9,5,5,4,0,1,3,33.3,2,7,3,4,14,23,41,0,Matches,ESP-LALIGA,17-18
a8599c17,14,Steve Aldo One,CMR,DF,La Coruña,22,1995,1.0,1,0,0,1,0,0,0,,0,0,0,0,0,1,7,0,Matches,ESP-LALIGA,17-18
46166b49,15,Álex Alegría,ESP,FW,Levante,24,1992,7.0,8,5,1,3,4,2,6,33.3,4,7,0,7,4,12,9,0,Matches,ESP-LALIGA,17-18
3d7e48ce,16,Iván Alejo,ESP,"MF,FW",Eibar,22,1995,12.2,20,16,4,9,7,1,10,10.0,9,9,0,9,5,25,1,0,Matches,ESP-LALIGA,17-18
3e1858af,17,Alexander,ARG,"MF,FW",Leganés,28,1988,11.8,14,11,2,11,1,2,12,16.7,10,11,0,11,22,36,4,0,Matches,ESP-LALIGA,17-18
db0cd1ae,18,Alexis,ESP,DF,Alavés,31,1985,24.3,33,24,24,7,2,20,45,44.4,25,28,14,14,30,63,114,3,Matches,ESP-LALIGA,17-18
7e28d6f7,19,José Alonso Lara,ESP,MF,Sevilla,17,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
8875b8c9,20,Sergio Álvarez,ESP,GK,Celta Vigo,30,1986,16.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,11,1,Matches,ESP-LALIGA,17-18
3ecc11d8,21,Yeray Álvarez,ESP,DF,Athletic Club,22,1995,7.5,12,7,8,4,0,6,9,66.7,3,8,2,6,11,23,18,0,Matches,ESP-LALIGA,17-18
12a875ce,22,Eloi Amagat,ESP,MF,Girona,32,1985,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
d70a2141,23,Jordi Amat,IDN,"DF,MF",Betis,25,1992,22.7,32,23,15,16,1,11,24,45.8,13,14,4,10,38,70,77,2,Matches,ESP-LALIGA,17-18
f3b1d9a2,24,Amath,SEN,"MF,FW",Getafe,21,1996,31.8,78,53,32,28,18,24,89,27.0,65,36,3,33,33,111,20,0,Matches,ESP-LALIGA,17-18
7c2a398c,25,Nordin Amrabat,MAR,"FW,MF",Leganés,30,1987,18.0,19,10,5,10,4,5,17,29.4,12,13,0,13,5,24,2,0,Matches,ESP-LALIGA,17-18
983ccabe,26,Jon Ander Serantes,ESP,GK,Leganés,27,1989,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches,ESP-LALIGA,17-18
dc008610,27,Florin Andone,ROU,FW,La Coruña,24,1993,18.2,9,7,4,4,1,4,17,23.5,13,9,2,7,3,12,12,0,Matches,ESP-LALIGA,17-18
b35db3f6,28,Miguel Ángel Guerrero,ESP,FW,Leganés,27,1990,16.0,7,5,0,2,5,1,11,9.1,10,11,0,11,9,16,16,0,Matches,ESP-LALIGA,17-18
3024e383,29,José Ángel,ESP,DF,Eibar,27,1989,27.0,61,44,36,19,6,38,58,65.5,20,31,1,30,38,99,76,0,Matches,ESP-LALIGA,17-18
011d8c56,30,Miguel Ángel Moyá,ESP,GK,Real Sociedad,33,1984,8.5,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,7,0,Matches,ESP-LALIGA,17-18
56cafd0a,31,Miguel Ángel Rubio,ESP,DF,Getafe,19,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches,ESP-LALIGA,17-18
3e4f735d,32,Vitorino Antunes,POR,DF,Getafe,30,1987,31.1,58,44,42,14,2,38,74,51.4,36,31,3,28,58,116,89,1,Matches,ESP-LALIGA,17-18
ad340e17,33,Alberto Aquilani,ITA,MF,Las Palmas,33,1984,14.4,33,19,13,17,3,11,31,35.5,20,20,4,16,23,56,23,0,Matches,ESP-LALIGA,17-18
58afe001,34,Mauro Arambarri,URU,MF,Getafe,21,1995,23.6,56,41,19,30,7,14,47,29.8,33,26,3,23,25,81,36,0,Matches,ESP-LALIGA,17-18
2b15a82a,35,Guilherme Arana,BRA,DF,Sevilla,20,1997,2.1,4,2,3,1,0,1,1,100.0,0,0,0,0,5,9,8,0,Matches,ESP-LALIGA,17-18
080ac8d8,36,Sergio Araujo,ARG,"MF,FW",Las Palmas,25,1992,0.4,3,2,0,0,3,1,1,100.0,0,0,0,0,0,3,0,0,Matches,ESP-LALIGA,17-18
850c0a0d,37,Anaitz Arbilla,ESP,DF,Eibar,30,1987,26.8,38,30,24,12,2,21,40,52.5,19,21,10,11,78,116,108,2,Matches,ESP-LALIGA,17-18
46e07328,38,José Arnaiz,ESP,MF,Barcelona,22,1995,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches,ESP-LALIGA,17-18
cc29324e,39,Alejandro Arribas,ESP,DF,La Coruña,28,1989,3.0,2,2,1,1,0,1,5,20.0,4,5,3,2,6,8,8,0,Matches,ESP-LALIGA,17-18
