id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
65d62814,1,Antonio Adán,ESP,GK,Atlético Madrid,31,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ESP-LALIGA,18-19
5890cef1,2,Aday,ESP,"DF,MF",Girona,30,1987,7.2,9,8,2,5,2,6,7,85.7,1,1,0,1,7,16,17,1,Matches,ESP-LALIGA,18-19
293211e1,3,Aritz Aduriz,ESP,FW,Athletic Club,37,1981,10.5,4,2,1,1,2,1,7,14.3,6,2,1,1,0,4,4,0,Matches,ESP-LALIGA,18-19
cacadf4f,4,Luis Advíncula,PER,DF,Rayo Vallecano,28,1990,26.5,52,38,38,12,2,21,31,67.7,10,22,2,20,19,71,60,1,Matches,ESP-LALIGA,18-19
355c883a,5,Martin Agirregabiria,ESP,DF,Alavés,22,1996,22.6,45,29,32,10,3,28,46,60.9,18,33,11,22,27,72,65,1,Matches,ESP-LALIGA,18-19
18dc8533,6,Juan Aguilera,ESP,MF,Huesca,32,1985,3.8,2,2,0,1,1,1,4,25.0,3,4,2,2,4,6,2,0,Matches,ESP-LALIGA,18-19
f2a68b97,7,Carlos Akapo,EQG,DF,Huesca,25,1993,11.4,28,15,18,8,2,19,33,57.6,14,12,2,10,23,51,36,0,Matches,ESP-LALIGA,18-19
06efa9dc,8,Sergio Akieme,ESP,DF,Rayo Vallecano,20,1997,2.0,3,3,3,0,0,2,2,100.0,0,0,0,0,1,4,5,0,Matches,ESP-LALIGA,18-19
4601e194,9,Jordi Alba,ESP,DF,Barcelona,29,1989,33.2,42,22,20,15,7,20,48,41.7,28,24,6,18,60,102,76,1,Matches,ESP-LALIGA,18-19
ba71d071,10,Pedro Alcalá,ESP,DF,Girona,29,1989,20.8,32,23,23,9,0,15,23,65.2,8,21,18,3,36,68,120,0,Matches,ESP-LALIGA,18-19
036bba5f,11,Rubén Alcaraz,ESP,MF,Valladolid,27,1991,33.1,96,54,50,40,6,32,89,36.0,57,59,10,49,38,134,52,1,Matches,ESP-LALIGA,18-19
46166b49,12,Álex Alegría,ESP,"FW,MF",Rayo Vallecano,25,1992,1.6,1,1,0,1,0,0,3,0.0,3,1,0,1,0,1,0,0,Matches,ESP-LALIGA,18-19
3d7e48ce,13,Iván Alejo,ESP,MF,Getafe,23,1995,1.6,2,0,0,2,0,0,4,0.0,4,2,0,2,0,2,3,0,Matches,ESP-LALIGA,18-19
6c811eb7,14,Carles Aleñá,ESP,MF,Barcelona,20,1998,7.1,7,4,0,6,1,2,8,25.0,6,4,0,4,2,9,0,0,Matches,ESP-LALIGA,18-19
3e1858af,15,Alexander,ARG,FW,Leganés,29,1988,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches,ESP-LALIGA,18-19
b18a3023,16,Júnior Alonso,PAR,"DF,MF",Celta Vigo,25,1993,6.0,13,9,8,4,1,7,12,58.3,5,8,3,5,5,18,24,1,Matches,ESP-LALIGA,18-19
88d91621,17,Sergio Álvarez,ESP,"DF,MF",Eibar,26,1992,11.9,34,25,12,20,2,13,23,56.5,10,9,4,5,17,51,43,0,Matches,ESP-LALIGA,18-19
8875b8c9,18,Sergio Álvarez,ESP,GK,Celta Vigo,31,1986,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches,ESP-LALIGA,18-19
3ecc11d8,19,Yeray Álvarez,ESP,DF,Athletic Club,23,1995,29.0,55,30,39,14,2,19,33,57.6,14,35,16,19,63,118,149,1,Matches,ESP-LALIGA,18-19
9260926b,20,Ibrahim Amadou,FRA,"MF,DF",Sevilla,25,1993,8.5,27,20,9,15,3,2,9,22.2,7,7,4,3,11,38,24,0,Matches,ESP-LALIGA,18-19
d70a2141,21,Jordi Amat,IDN,DF,Rayo Vallecano,26,1992,30.7,54,31,34,19,1,24,42,57.1,18,31,10,21,43,97,133,1,Matches,ESP-LALIGA,18-19
f3b1d9a2,22,Amath,SEN,MF,Getafe,22,1996,11.1,20,13,7,11,2,6,27,22.2,21,17,0,17,10,30,12,0,Matches,ESP-LALIGA,18-19
3024e383,23,José Ángel,ESP,DF,Eibar,28,1989,33.6,66,46,36,23,7,31,56,55.4,25,24,5,19,41,107,113,1,Matches,ESP-LALIGA,18-19
011d8c56,24,Miguel Ángel Moyá,ESP,GK,Real Sociedad,34,1984,11.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,9,2,Matches,ESP-LALIGA,18-19
dbe519cf,25,Antoñito,ESP,"DF,MF",Valladolid,30,1987,20.7,35,21,16,15,4,18,42,42.9,24,21,8,13,18,53,31,0,Matches,ESP-LALIGA,18-19
3e4f735d,26,Vitorino Antunes,POR,"DF,MF",Getafe,31,1987,24.2,41,26,22,17,2,27,45,60.0,18,33,7,26,43,84,75,1,Matches,ESP-LALIGA,18-19
c93231dc,27,Anuar,MAR,"MF,FW",Valladolid,23,1995,12.0,33,19,15,16,2,6,14,42.9,8,14,1,13,11,44,25,1,Matches,ESP-LALIGA,18-19
a230ebcc,28,Emmanuel Apeh,NGA,"FW,MF",Celta Vigo,21,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches,ESP-LALIGA,18-19
58afe001,29,Mauro Arambarri,URU,MF,Getafe,22,1995,29.7,59,33,18,37,4,23,76,30.3,53,44,9,35,30,89,36,0,Matches,ESP-LALIGA,18-19
2b15a82a,30,Guilherme Arana,BRA,DF,Sevilla,21,1997,7.0,11,6,5,5,1,6,7,85.7,1,6,3,3,9,20,8,0,Matches,ESP-LALIGA,18-19
27a013f7,31,Néstor Araujo,MEX,DF,Celta Vigo,26,1991,29.8,42,22,32,9,1,18,22,81.8,4,32,21,11,35,77,153,1,Matches,ESP-LALIGA,18-19
850c0a0d,32,Anaitz Arbilla,ESP,DF,Eibar,31,1987,21.7,31,24,25,5,1,17,27,63.0,10,12,5,7,46,77,92,2,Matches,ESP-LALIGA,18-19
fdd60087,33,Santiago Arias,COL,DF,Atlético Madrid,26,1992,19.7,48,32,31,16,1,20,31,64.5,11,14,2,12,34,82,43,0,Matches,ESP-LALIGA,18-19
46e07328,34,José Arnaiz,ESP,"MF,FW",Leganés,23,1995,1.3,1,1,1,0,0,0,3,0.0,3,0,0,0,2,3,1,0,Matches,ESP-LALIGA,18-19
9f0ea33f,35,Sergio Asenjo,ESP,GK,Villarreal,29,1989,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,26,2,Matches,ESP-LALIGA,18-19
45af8a54,36,Marco Asensio,ESP,FW,Real Madrid,22,1996,19.8,12,8,3,5,4,2,24,8.3,22,16,1,15,14,26,7,0,Matches,ESP-LALIGA,18-19
7dcf86f6,37,Iago Aspas,ESP,"FW,MF",Celta Vigo,30,1987,25.0,16,11,4,8,4,4,20,20.0,16,14,0,14,16,32,5,0,Matches,ESP-LALIGA,18-19
253a06b9,38,Ezequiel Ávila,ARG,"FW,MF",Huesca,24,1994,22.2,18,10,7,7,4,4,26,15.4,22,21,2,19,13,31,22,0,Matches,ESP-LALIGA,18-19
1f54ed90,39,Abdoulaye Ba,SEN,DF,Rayo Vallecano,27,1991,23.4,46,33,37,8,1,29,39,74.4,10,32,18,14,29,75,165,4,Matches,ESP-LALIGA,18-19
09a9e921,40,Carlos Bacca,COL,FW,Villarreal,31,1986,14.1,4,2,1,2,1,0,5,0.0,5,4,0,4,8,12,5,0,Matches,ESP-LALIGA,18-19
a58bb1e1,41,Gareth Bale,WAL,FW,Real Madrid,29,1989,19.8,16,8,5,7,4,6,20,30.0,14,19,3,16,11,27,13,0,Matches,ESP-LALIGA,18-19
1fe67e86,42,Mikel Balenziaga,ESP,DF,Athletic Club,30,1988,5.8,10,6,7,1,2,5,8,62.5,3,6,2,4,2,12,21,0,Matches,ESP-LALIGA,18-19
fa937f7a,43,Éver Banega,ARG,MF,Sevilla,30,1988,29.6,71,50,32,35,4,20,70,28.6,50,26,5,21,28,99,28,0,Matches,ESP-LALIGA,18-19
35f6db55,44,Léo Baptistão,BRA,"FW,MF",Espanyol,25,1992,13.7,22,14,11,5,6,8,27,29.6,19,17,0,17,8,30,14,0,Matches,ESP-LALIGA,18-19
cac2537b,45,Enis Bardhi,MKD,MF,Levante,23,1995,31.5,70,43,30,34,6,28,87,32.2,59,35,3,32,31,101,36,1,Matches,ESP-LALIGA,18-19
487d9b09,46,Antonio Barragán,ESP,"DF,FW",Betis,31,1987,10.4,14,8,9,4,1,2,12,16.7,10,15,4,11,5,19,30,2,Matches,ESP-LALIGA,18-19
200e89e1,47,Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,16,2001,4.4,7,2,2,0,5,2,8,25.0,6,8,0,8,4,11,1,0,Matches,ESP-LALIGA,18-19
b742cc0d,48,Marc Bartra,ESP,DF,Betis,27,1991,32.5,86,55,55,26,5,41,76,53.9,35,46,21,25,60,146,132,2,Matches,ESP-LALIGA,18-19
8c44e37b,49,Borja Bastón,ESP,FW,Alavés,25,1992,16.0,16,7,4,9,3,2,24,8.3,22,16,5,11,4,20,10,0,Matches,ESP-LALIGA,18-19
2973d8ff,50,Michy Batshuayi,BEL,FW,Valencia,24,1993,5.9,1,1,0,1,0,0,3,0.0,3,5,2,3,0,1,3,0,Matches,ESP-LALIGA,18-19
debc6b55,51,Jon Bautista,ESP,FW,Real Sociedad,23,1995,6.6,5,3,0,3,2,0,3,0.0,3,8,1,7,5,10,4,0,Matches,ESP-LALIGA,18-19
d8712bf9,52,Bebé,CPV,"FW,MF",Rayo Vallecano,28,1990,14.5,19,9,10,4,5,9,19,47.4,10,16,1,15,9,28,16,1,Matches,ESP-LALIGA,18-19
d8712bf9,53,Bebé,CPV,MF,Eibar,28,1990,0.7,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches,ESP-LALIGA,18-19
ed5c5fa3,54,Fran Beltrán,ESP,MF,Celta Vigo,19,1999,16.9,23,17,8,12,3,13,31,41.9,18,19,2,17,19,42,15,1,Matches,ESP-LALIGA,18-19
942b4f90,55,Wissam Ben Yedder,FRA,FW,Sevilla,27,1990,31.2,18,16,3,11,4,2,12,16.7,10,18,0,18,11,29,2,0,Matches,ESP-LALIGA,18-19
70d74ece,56,Karim Benzema,FRA,FW,Real Madrid,30,1987,32.8,24,11,2,11,11,2,17,11.8,15,16,1,15,8,32,25,0,Matches,ESP-LALIGA,18-19
