id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
4b7a9fcc,1,James Abankwah,IRL,DF,Udinese,19,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,ITA-SERIA_A,23-24
f586779e,2,Tammy Abraham,ENG,FW,Roma,25,1997,8,242,30,7.1,2.7,2,60,0,6,20,1,1.38,4,4,0,0.0,-0.54,3.6,5.1,-1.5,-0.57,-0.89,Matches,ITA-SERIA_A,23-24
686ee768,3,Salim Abubakar,NIG,MF,Sassuolo,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ITA-SERIA_A,23-24
b96b595c,4,Francesco Acerbi,ITA,DF,Inter,35,1988,29,2388,82,69.8,26.5,26,89,25,3,25,2,2.41,55,19,36,1.36,-1.35,52.2,23.3,28.9,1.09,-0.5,Matches,ITA-SERIA_A,23-24
1226f0de,5,Marius Adamonis,LTU,GK,Lazio,26,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ITA-SERIA_A,23-24
26777636,6,Yacine Adli,FRA,MF,Milan,23,2000,24,1407,59,41.1,15.6,17,74,6,7,21,14,1.88,25,22,3,0.19,-0.88,23.3,17.7,5.6,0.36,-0.32,Matches,ITA-SERIA_A,23-24
f9c927de,7,Michel Aebischer,SUI,MF,Bologna,26,1997,36,2230,62,65.2,24.8,26,79,13,10,17,1,1.81,29,20,9,0.36,-0.62,27.6,23.8,3.7,0.15,-0.39,Matches,ITA-SERIA_A,23-24
8bc8829a,8,Lucien Agoume,FRA,MF,Inter,21,2002,1,5,5,0.1,0.1,0,,0,1,5,16,3.0,1,0,1,18.0,16.26,0.3,0.0,0.3,5.27,4.04,Matches,ITA-SERIA_A,23-24
cab600a8,9,Junior Ajayi,CIV,FW,Hellas Verona,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ITA-SERIA_A,23-24
