id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
cadfa7d1,1,Nabil Aberdin,FRA,DF,Getafe,20,2002,2.0,0,0,0,1,1,0,0,0,0,0,0,0,10,4,6,40.0,Matches,ESP-LALIGA,23-24
7f9c5d2d,2,Abner,BRA,DF,Betis,23,2000,15.6,3,0,0,16,2,2,26,15,19,0,1,0,79,14,10,58.3,Matches,ESP-LALIGA,23-24
2bc7f211,3,Abdel Abqar,MAR,DF,Alavés,24,1999,25.7,10,0,0,33,23,1,2,23,19,0,2,1,109,39,36,52.0,Matches,ESP-LALIGA,23-24
81442ecb,4,Marcos Acuña,ARG,DF,Sevilla,31,1991,14.4,7,0,0,18,17,1,82,4,21,0,0,0,99,13,11,54.2,Matches,ESP-LALIGA,23-24
a2c1a8d3,5,Julen Agirrezabala,ESP,GK,Athletic Club,22,2000,2.6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,Matches,ESP-LALIGA,23-24
8bc8829a,6,Lucien Agoume,FRA,MF,Sevilla,21,2002,8.6,3,0,0,19,2,0,2,7,18,0,0,0,48,9,7,56.3,Matches,ESP-LALIGA,23-24
18abe173,7,Joseph Aidoo,GHA,DF,Celta Vigo,27,1995,4.5,0,0,0,4,0,0,0,4,3,0,0,0,22,14,9,60.9,Matches,ESP-LALIGA,23-24
b8bd60fe,8,Ilias Akhomach,MAR,"MF,FW",Villarreal,19,2004,16.8,4,0,0,41,35,4,29,13,21,0,0,0,70,3,7,30.0,Matches,ESP-LALIGA,23-24
06efa9dc,9,Sergio Akieme,ESP,DF,Almería,25,1997,18.6,2,0,0,18,17,1,57,10,15,0,2,0,99,10,15,40.0,Matches,ESP-LALIGA,23-24
31f5b89b,10,Paul Akouokou,CIV,MF,Betis,25,1997,0.3,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,,Matches,ESP-LALIGA,23-24
05439de2,11,David Alaba,AUT,DF,Real Madrid,31,1992,12.8,2,0,0,4,0,0,17,15,9,0,0,1,63,10,9,52.6,Matches,ESP-LALIGA,23-24
