id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
1c529186,1,Ignazio Abate,ITA,DF,Milan,31,1986,14.5,4,0,0,13,6,0,26,18,19,0,1,0,71,13,8,61.9,Matches,ITA-SERIA_A,18-19
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,30,1988,36.8,4,1,1,24,42,3,6,61,30,0,0,0,226,96,43,69.1,Matches,ITA-SERIA_A,18-19
d7403bd5,3,Afriyie Acquah,GHA,MF,Empoli,26,1992,16.8,4,0,0,27,32,1,34,12,9,0,0,0,88,22,28,44.0,Matches,ITA-SERIA_A,18-19
ce5b170a,4,Claud Adjapong,ITA,"MF,FW",Sassuolo,20,1998,3.0,1,0,0,3,6,2,5,1,2,0,0,0,12,2,4,33.3,Matches,ITA-SERIA_A,18-19
06050480,5,Ali Adnan Kadhim,IRQ,DF,Atalanta,24,1993,1.8,0,0,0,2,2,0,14,3,1,0,0,0,8,6,3,66.7,Matches,ITA-SERIA_A,18-19
fe0b8f0e,6,Emmanuel Agyemang-Badu,GHA,MF,Udinese,27,1990,1.8,0,0,0,2,4,0,2,1,0,0,0,0,6,4,4,50.0,Matches,ITA-SERIA_A,18-19
246d153b,7,Ola Aina,NGA,DF,Torino,21,1996,24.0,5,1,0,31,38,4,63,39,36,0,0,0,167,41,29,58.6,Matches,ITA-SERIA_A,18-19
5294a83f,8,Luis Alberto,ESP,"MF,FW",Lazio,25,1992,22.1,5,1,0,23,24,3,171,10,22,0,0,0,117,14,21,40.0,Matches,ITA-SERIA_A,18-19
4bd414c1,9,Raúl Albiol,ESP,DF,Napoli,32,1985,19.0,4,0,0,10,7,0,3,20,8,0,1,0,102,46,33,58.2,Matches,ITA-SERIA_A,18-19
cc700722,10,Allan,BRA,MF,Napoli,27,1991,29.1,10,0,0,50,62,0,14,36,70,0,0,0,275,13,16,44.8,Matches,ITA-SERIA_A,18-19
585a73a8,11,Bruno Alves,POR,DF,Parma,36,1981,32.5,9,1,1,31,12,0,17,29,8,0,1,1,129,102,38,72.9,Matches,ITA-SERIA_A,18-19
e34fc66d,12,Joachim Andersen,DEN,DF,Sampdoria,22,1996,32.0,7,0,0,31,13,0,1,35,27,0,2,0,159,74,60,55.2,Matches,ITA-SERIA_A,18-19
13d820de,13,Marco Andreolli,ITA,DF,Cagliari,32,1986,1.2,1,0,0,4,0,0,0,1,1,0,1,0,1,6,1,85.7,Matches,ITA-SERIA_A,18-19
13d820de,14,Marco Andreolli,ITA,DF,Chievo,32,1986,7.2,2,0,0,7,3,1,0,6,6,0,1,0,27,22,12,64.7,Matches,ITA-SERIA_A,18-19
bbafc0c4,15,Cristian Ansaldi,ARG,"DF,MF",Torino,31,1986,20.1,3,0,0,22,32,2,147,15,26,0,0,0,114,3,16,15.8,Matches,ITA-SERIA_A,18-19
43a2e16c,16,Mirco Antenucci,ITA,FW,SPAL,33,1984,23.7,0,0,0,29,37,17,29,5,9,0,0,0,54,34,41,45.3,Matches,ITA-SERIA_A,18-19
40f0ed6c,17,Luca Antonelli,ITA,DF,Empoli,31,1987,8.4,1,0,0,10,22,3,8,16,11,0,0,0,46,10,9,52.6,Matches,ITA-SERIA_A,18-19
0830a4f9,18,Mauro Antonio Burruchaga,ARG,MF,Chievo,20,1998,0.6,0,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50.0,Matches,ITA-SERIA_A,18-19
eb823875,19,Joaquín Ardaiz,URU,FW,Frosinone,19,1999,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches,ITA-SERIA_A,18-19
68b78c2a,20,Lorenzo Ariaudo,ITA,DF,Frosinone,29,1989,18.7,2,0,0,15,22,1,1,14,14,0,0,1,62,47,29,61.8,Matches,ITA-SERIA_A,18-19
2f7407fa,21,Nicolò Armini,ITA,DF,Lazio,17,2001,0.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,Matches,ITA-SERIA_A,18-19
089550f5,22,Kwadwo Asamoah,GHA,DF,Inter,29,1988,29.7,6,0,0,27,69,0,74,40,26,0,0,0,206,19,22,46.3,Matches,ITA-SERIA_A,18-19
