id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
565bf0da,1,David Abraham,ARG,DF,Eint Frankfurt,34,1986,13.6,678,616,59,17,0,10,13,42,0,0,0,0,558,3,7,Matches,GER-BL1,20-21
1c08a3c8,2,Amir Abrashi,ALB,"MF,DF",Freiburg,30,1990,0.7,23,23,0,0,0,0,0,0,0,0,0,0,18,0,1,Matches,GER-BL1,20-21
dc38e3bc,3,Ragnar Ache,GER,"FW,DF",Eint Frankfurt,22,1998,1.1,32,32,0,0,0,0,1,0,0,0,0,0,19,0,2,Matches,GER-BL1,20-21
2b09d998,4,Tyler Adams,USA,"MF,DF",RB Leipzig,21,1999,20.6,1375,1273,100,22,0,2,19,78,0,0,0,0,1173,2,17,Matches,GER-BL1,20-21
22919e97,5,Sargis Adamyan,ARM,"FW,MF",Hoffenheim,27,1993,5.3,156,151,5,0,0,2,10,3,0,0,0,0,103,0,10,Matches,GER-BL1,20-21
cb6d81b3,6,Felix Agu,GER,DF,Werder Bremen,20,1999,7.8,299,231,68,0,0,1,12,68,0,0,0,0,210,0,9,Matches,GER-BL1,20-21
a6c58494,7,Naouirou Ahamada,FRA,MF,Stuttgart,18,2002,2.8,125,122,3,3,0,0,0,0,0,0,0,0,110,0,4,Matches,GER-BL1,20-21
89ac64a6,8,Manuel Akanji,SUI,DF,Dortmund,25,1995,26.1,2137,2076,56,44,1,25,2,12,0,0,0,0,1961,5,8,Matches,GER-BL1,20-21
6ec6fde0,9,Kevin Akpoguma,NGA,DF,Hoffenheim,25,1995,13.2,735,684,50,20,0,3,8,30,0,0,0,0,600,1,7,Matches,GER-BL1,20-21
05439de2,10,David Alaba,AUT,"DF,MF",Bayern Munich,28,1992,29.7,2290,2181,99,55,0,16,37,41,2,0,1,0,1929,10,28,Matches,GER-BL1,20-21
834d0be5,11,Lucas Alario,ARG,FW,Leverkusen,27,1992,13.8,308,294,12,1,0,1,0,0,0,0,0,0,226,2,8,Matches,GER-BL1,20-21
bb08bce9,12,Omar Alderete,PAR,DF,Hertha BSC,23,1996,14.4,916,878,32,31,0,5,2,1,0,0,0,0,732,6,4,Matches,GER-BL1,20-21
555d5edd,13,Nadiem Amiri,GER,MF,Leverkusen,23,1996,21.0,1139,1036,96,41,3,3,68,7,44,15,19,0,930,7,24,Matches,GER-BL1,20-21
b4cf5806,14,Sebastian Andersson,SWE,FW,Köln,29,1991,12.5,247,221,25,0,0,0,2,0,0,0,0,0,168,1,6,Matches,GER-BL1,20-21
e0b113a7,15,Robert Andrich,GER,MF,Union Berlin,25,1994,28.1,1442,1408,25,20,2,12,17,2,0,0,0,0,1127,9,21,Matches,GER-BL1,20-21
30941e96,16,Angeliño,ESP,"DF,FW",RB Leipzig,23,1997,24.0,1500,1207,284,44,1,4,184,193,47,23,15,0,1057,9,36,Matches,GER-BL1,20-21
5e66fa06,17,Waldemar Anton,GER,DF,Stuttgart,24,1996,30.1,2097,1993,100,60,1,6,11,40,0,0,0,0,1835,4,22,Matches,GER-BL1,20-21
56413b1f,18,Charles Aránguiz,CHI,MF,Leverkusen,31,1989,18.5,1168,1122,44,35,0,5,4,9,0,0,0,0,998,2,19,Matches,GER-BL1,20-21
fdd60087,19,Santiago Arias,COL,DF,Leverkusen,28,1992,1.0,57,49,8,1,0,0,2,7,0,0,0,0,47,0,0,Matches,GER-BL1,20-21
86e119e0,20,Maximilian Arnold,GER,MF,Wolfsburg,26,1994,28.7,1664,1395,259,140,3,20,139,11,105,53,33,0,1323,10,19,Matches,GER-BL1,20-21
a42760bc,21,Tolu Arokodare,NGA,"FW,MF",Köln,19,2000,1.2,37,35,2,0,0,1,1,0,0,0,0,0,26,0,1,Matches,GER-BL1,20-21
e26fcca3,22,Santiago Ascacíbar,ARG,MF,Hertha BSC,23,1997,8.5,358,332,25,23,0,4,4,2,0,0,0,0,291,1,12,Matches,GER-BL1,20-21
9fec8860,23,Ludwig Augustinsson,SWE,"DF,FW",Werder Bremen,26,1994,21.7,1177,854,317,55,0,5,193,191,71,29,39,0,762,6,31,Matches,GER-BL1,20-21
e5478b87,24,Taiwo Awoniyi,NGA,FW,Union Berlin,22,1997,15.1,295,289,5,0,1,0,4,1,0,0,0,0,194,1,7,Matches,GER-BL1,20-21
fe46e261,25,Mehmet Aydin,GER,DF,Schalke 04,18,2002,5.6,204,156,48,1,0,0,10,47,0,0,0,0,136,0,8,Matches,GER-BL1,20-21
3a233281,26,Leon Bailey,JAM,"FW,MF",Leverkusen,22,1997,23.8,962,859,98,11,1,15,155,24,62,17,26,0,668,5,45,Matches,GER-BL1,20-21
442b56fa,27,Ridle Baku,GER,"FW,DF",Wolfsburg,22,1998,29.8,1484,1263,217,10,0,4,102,203,4,1,0,0,1095,4,49,Matches,GER-BL1,20-21
442b56fa,28,Ridle Baku,GER,DF,Mainz 05,22,1998,2.0,91,73,18,1,0,0,6,17,0,0,0,0,63,0,3,Matches,GER-BL1,20-21
3f7cd8f1,29,Philipp Bargfrede,GER,MF,Werder Bremen,31,1989,0.3,16,16,0,0,0,0,0,0,0,0,0,0,15,0,1,Matches,GER-BL1,20-21
a2a85828,30,Aymen Barkok,MAR,"MF,DF",Eint Frankfurt,22,1998,10.9,495,437,57,11,2,1,41,19,27,4,15,0,362,1,13,Matches,GER-BL1,20-21
00242b75,31,Leandro Barreiro Martins,LUX,MF,Mainz 05,20,2000,25.6,702,687,12,11,3,1,9,1,0,0,0,0,449,3,31,Matches,GER-BL1,20-21
c0d3bd23,32,Jacob Barrett Laursen,DEN,DF,Arminia,25,1994,12.3,557,441,115,10,1,1,21,105,0,0,0,0,434,1,12,Matches,GER-BL1,20-21
