id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
7310786d,1,Keyliane Abdallah,FRA,FW,Marseille,18-147,2006,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches,FRA-L1,24-25
32c2d95f,2,Yunis Abdelhamid,MAR,DF,Saint-Étienne,36-337,1987,2.0,106,91,15,8,0,0,0,1,0,0,0,0,93,0,0,Matches,FRA-L1,24-25
7978cbf0,3,Himad Abdelli,ALG,"FW,MF",Angers,24-287,1999,2.0,117,105,11,5,0,0,8,1,2,2,0,0,88,1,2,Matches,FRA-L1,24-25
0e46fa2f,4,Matthis Abline,FRA,FW,Nantes,21-155,2003,1.8,30,30,0,0,0,1,2,0,0,0,0,0,20,0,2,Matches,FRA-L1,24-25
7f9c5d2d,5,Abner,BRA,DF,Lyon,24-095,2000,1.7,107,83,23,0,0,1,1,23,0,0,0,0,87,1,2,Matches,FRA-L1,24-25
c2a6033c,6,Zakaria Aboukhlal,MAR,"FW,MF",Toulouse,24-194,2000,2.0,41,38,3,0,0,0,4,2,1,1,0,0,30,0,1,Matches,FRA-L1,24-25
2ccd39ed,7,Akor Adams,NGA,FW,Montpellier,24-214,2000,1.1,15,13,2,0,0,0,0,0,0,0,0,0,7,0,0,Matches,FRA-L1,24-25
7587446d,8,Martin Adeline,FRA,MF,Reims,20-272,2003,0.3,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches,FRA-L1,24-25
75f1ed80,9,Emmanuel Agbadou,CIV,DF,Reims,27-074,1997,2.0,108,100,8,5,0,4,0,0,0,0,0,0,89,0,1,Matches,FRA-L1,24-25
3dd738a1,10,Ruben Aguilar,FRA,DF,Lens,31-126,1993,2.0,135,106,29,3,0,1,5,26,0,0,0,0,109,0,6,Matches,FRA-L1,24-25
48b28bfd,11,Jean-Eudes Aholou,CIV,MF,Angers,30-163,1994,1.0,24,23,0,0,0,0,0,0,0,0,0,0,20,1,0,Matches,FRA-L1,24-25
8399c416,12,Ayman Aiki,FRA,MF,Saint-Étienne,19-066,2005,0.3,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches,FRA-L1,24-25
462475ed,13,Ludovic Ajorque,FRA,FW,Brest,30-187,1994,1.6,44,43,1,0,0,0,0,0,0,0,0,0,31,0,0,Matches,FRA-L1,24-25
06efa9dc,14,Sergio Akieme,ESP,DF,Reims,26-258,1997,2.0,60,53,7,1,0,0,6,6,0,0,0,0,42,0,1,Matches,FRA-L1,24-25
b625b241,15,Maghnes Akliouche,FRA,FW,Monaco,22-187,2002,1.2,61,57,3,1,0,1,2,1,1,0,0,0,50,1,1,Matches,FRA-L1,24-25
0abb5072,16,Clément Akpa,CIV,DF,Auxerre,22-280,2001,0.6,33,30,3,1,0,0,2,2,0,0,0,0,24,0,1,Matches,FRA-L1,24-25
f8405304,17,Mohamed Ali Cho,FRA,FW,Nice,20-224,2004,1.6,33,30,3,1,2,0,5,0,2,0,2,0,23,0,2,Matches,FRA-L1,24-25
22721b88,18,Jordan Amavi,FRA,DF,Brest,30-174,1994,1.9,103,88,14,3,0,0,5,11,0,0,0,0,74,1,4,Matches,FRA-L1,24-25
bcc81786,19,Kelvin Amian,FRA,DF,Nantes,26-204,1998,2.0,88,64,24,0,1,0,4,24,0,0,0,0,76,0,3,Matches,FRA-L1,24-25
349cae8f,20,Michael Amir Murillo,PAN,DF,Marseille,28-201,1996,2.0,140,120,19,2,0,0,1,17,0,0,0,0,121,1,4,Matches,FRA-L1,24-25
f93cca97,21,Mathis Amougou,FRA,MF,Saint-Étienne,18-225,2006,2.0,80,77,3,3,0,0,1,0,0,0,0,0,63,0,2,Matches,FRA-L1,24-25
ef9c1c95,22,Benjamin André,FRA,MF,Lille,34-027,1990,1.0,81,77,3,3,0,0,1,0,0,0,0,0,66,1,2,Matches,FRA-L1,24-25
feb5d3ab,23,Dennis Appiah,FRA,DF,Saint-Étienne,32-082,1992,0.5,29,21,8,1,0,0,2,7,0,0,0,0,20,0,1,Matches,FRA-L1,24-25
5e837126,24,Carlens Arcus,HAI,DF,Angers,28-063,1996,1.8,58,45,12,1,0,0,5,11,0,0,0,0,44,1,2,Matches,FRA-L1,24-25
e2ae54db,25,Hákon Arnar Haraldsson,ISL,MF,Lille,21-142,2003,1.4,140,135,5,1,0,1,4,1,3,2,1,0,120,0,0,Matches,FRA-L1,24-25
45af8a54,26,Marco Asensio,ESP,"MF,FW",Paris S-G,28-222,1996,1.5,90,85,5,0,0,0,4,2,2,0,0,0,78,0,2,Matches,FRA-L1,24-25
b026bbf6,27,Lorenz Assignon,TOG,DF,Rennes,24-069,2000,1.4,64,52,12,2,0,0,2,10,0,0,0,0,45,0,2,Matches,FRA-L1,24-25
6b5edd5d,28,Valentin Atangana Edoa,FRA,MF,Reims,19-005,2005,1.8,61,61,0,0,0,0,1,0,0,0,0,0,52,0,1,Matches,FRA-L1,24-25
718b8afd,29,Florian Ayé,FRA,FW,Auxerre,27-224,1997,0.4,11,10,1,0,0,0,0,0,0,0,0,0,7,0,0,Matches,FRA-L1,24-25
c6f0d5d4,30,Shavy Babicka,GAB,MF,Toulouse,24-090,2000,0.3,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches,FRA-L1,24-25
c724745e,31,Theo Bair,CAN,FW,Auxerre,25-003,1999,1.4,26,22,4,0,0,0,1,0,0,0,0,0,17,0,0,Matches,FRA-L1,24-25
2b5a35e5,32,Dilane Bakwa,FRA,DF,Strasbourg,22-004,2002,2.0,79,61,17,8,0,1,10,5,4,2,2,0,60,1,0,Matches,FRA-L1,24-25
7c3ed041,33,Leonardo Balerdi,ARG,DF,Marseille,25-217,1999,2.0,196,189,7,3,0,1,0,0,0,0,0,0,186,0,1,Matches,FRA-L1,24-25
31822f8c,34,Folarin Balogun,USA,FW,Monaco,23-058,2001,0.8,16,15,1,0,0,0,0,1,0,0,0,0,13,0,0,Matches,FRA-L1,24-25
7fecbcdb,35,Abdoulaye Bamba,CIV,DF,Angers,34-127,1990,1.9,42,39,3,1,1,0,1,2,0,0,0,0,33,0,1,Matches,FRA-L1,24-25
a0d55a09,36,Bradley Barcola,FRA,FW,Paris S-G,21-363,2002,0.9,30,30,0,0,0,0,0,0,0,0,0,0,24,0,1,Matches,FRA-L1,24-25
1ddbc7ca,37,Melvin Bard,FRA,DF,Nice,23-298,2000,0.9,44,31,13,2,0,0,4,11,0,0,0,0,29,0,3,Matches,FRA-L1,24-25
5475a510,38,Gabriel Bares,SUI,MF,Montpellier,24-001,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches,FRA-L1,24-25
37d39918,39,Dylan Batubinsika,COD,DF,Saint-Étienne,28-197,1996,2.0,86,83,2,1,0,0,0,1,0,0,0,0,77,1,0,Matches,FRA-L1,24-25
e21d1928,40,Yassin Belkhdim,FRA,MF,Angers,22-198,2002,1.8,46,45,1,0,0,0,1,1,0,0,0,0,40,0,0,Matches,FRA-L1,24-25
3bd65247,41,Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19-196,2005,1.7,71,70,1,1,0,1,2,0,0,0,0,0,57,0,2,Matches,FRA-L1,24-25
5a04fd92,42,Saïd Benrahma,ALG,"FW,MF",Lyon,29-020,1995,1.9,91,82,7,2,0,1,13,0,5,1,3,0,63,2,3,Matches,FRA-L1,24-25
b8aedf06,43,Lucas Beraldo,BRA,DF,Paris S-G,20-280,2003,1.0,129,127,2,1,0,0,0,1,0,0,0,0,124,0,0,Matches,FRA-L1,24-25
e5a94f46,44,Emmanuel Biumla,FRA,DF,Angers,19-114,2005,0.1,6,5,1,0,0,0,0,0,0,0,0,0,6,0,0,Matches,FRA-L1,24-25
3d214e5f,45,Marco Bizot,NED,GK,Brest,33-173,1991,2.0,90,78,12,3,0,0,0,0,0,0,0,0,66,0,0,Matches,FRA-L1,24-25
6191093d,46,Ludovic Blas,FRA,"FW,MF",Rennes,26-243,1997,2.0,57,50,7,3,0,2,7,1,3,2,1,0,44,0,2,Matches,FRA-L1,24-25
59e9edb5,47,Augustine Boakye,GHA,MF,Saint-Étienne,23-301,2000,0.6,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches,FRA-L1,24-25
c2f23fc8,48,Moïse Bombito,CAN,DF,Nice,24-153,2000,1.0,80,78,2,2,0,0,0,0,0,0,0,0,69,0,1,Matches,FRA-L1,24-25
8006228f,49,Ayyoub Bouaddi,FRA,MF,Lille,16-333,2007,0.2,19,19,0,0,0,0,0,0,0,0,0,0,19,0,0,Matches,FRA-L1,24-25
0400dd2f,50,Badredine Bouanani,ALG,"FW,MF",Nice,19-266,2004,0.4,16,11,4,1,0,0,3,1,2,1,0,0,9,1,1,Matches,FRA-L1,24-25
f9d5908e,51,Hicham Boudaoui,ALG,MF,Nice,24-342,1999,2.0,102,98,3,3,2,0,2,0,0,0,0,0,84,1,6,Matches,FRA-L1,24-25
20e73fac,52,Benjamin Bourigeaud,FRA,MF,Rennes,30-229,1994,0.9,48,40,8,2,0,1,6,0,6,4,1,0,36,0,1,Matches,FRA-L1,24-25
