Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Ligue 1,2,Sun,2020-08-30,13:00,Reims,0.3,0–1,1.2,Lille,,Stade Auguste-Delaune,Stéphanie Frappart,/en/matches/c25931b4/Reims-Lille-August-30-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,2,Sun,2020-08-30,15:00,Metz,0.7,0–1,0.2,Monaco,4463,Stade Saint-Symphorien,Jeremy Stinat,/en/matches/02d4a6a1/Metz-Monaco-August-30-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,2,Sun,2020-08-30,15:00,Saint-Étienne,1.4,2–0,0.3,Lorient,,Stade Geoffroy-Guichard,Florent Batta,/en/matches/9b7fa4e1/Saint-Etienne-Lorient-August-30-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,2,Sun,2020-08-30,15:00,Nantes,1.8,2–1,1.2,Nîmes,,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,/en/matches/ba09751a/Nantes-Nimes-August-30-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,2,Sun,2020-08-30,15:00,Angers,0.8,0–2,2.0,Bordeaux,,Stade Raymond Kopa,Karim Abed,/en/matches/db69f933/Angers-Bordeaux-August-30-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,2,Sun,2020-08-30,21:00,Brest,2.6,2–3,1.0,Marseille,,Stade Francis-Le Blé,Amaury Delerue,/en/matches/f5d3ffde/Brest-Marseille-August-30-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,2,Thu,2020-09-10,21:00,Lens,1.5,1–0,0.4,Paris S-G,,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,/en/matches/796787da/Lens-Paris-Saint-Germain-September-10-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Fri,2020-09-11,21:00,Bordeaux,0.3,0–0,2.0,Lyon,,Stade Matmut-Atlantique,Ruddy Buquet,/en/matches/c39f66b9/Bordeaux-Lyon-September-11-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sat,2020-09-12,17:00,Montpellier,1.7,3–1,0.7,Nice,,Stade de la Mosson,Antony Gautier,/en/matches/e1ed5031/Montpellier-Nice-September-12-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sat,2020-09-12,21:00,Saint-Étienne,2.0,2–0,1.4,Strasbourg,,Stade Geoffroy-Guichard,Eric Wattellier,/en/matches/b9da15cc/Saint-Etienne-Strasbourg-September-12-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,13:00,Lille,1.5,1–0,0.8,Metz,,Stade Pierre-Mauroy,Jérémie Pignard,/en/matches/99507b5a/Lille-Metz-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,15:00,Lorient,1.0,2–3,2.0,Lens,,Stade du Moustoir,Aurélien Petit,/en/matches/5bf9af16/Lorient-Lens-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,15:00,Angers,2.0,1–0,0.4,Reims,,Stade Raymond Kopa,Benoît Bastien,/en/matches/a1237c63/Angers-Reims-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,15:00,Nîmes,1.3,2–4,2.1,Rennes,,Stade des Costières,Mikael Lesage,/en/matches/a38dda9a/Nimes-Rennes-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,15:00,Dijon,0.3,0–2,1.9,Brest,,Stade Gaston Gérard,Bastien Dechepy,/en/matches/d10137c1/Dijon-Brest-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,17:00,Monaco,2.3,2–1,1.2,Nantes,,Stade Louis II,Clément Turpin,/en/matches/13159177/Monaco-Nantes-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,3,Sun,2020-09-13,21:00,Paris S-G,2.4,0–1,0.8,Marseille,,Parc des Princes,Jérôme Brisard,/en/matches/84e1075c/Paris-Saint-Germain-Marseille-September-13-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,1,Tue,2020-09-15,21:00,Montpellier,1.8,2–1,2.3,Lyon,,Stade de la Mosson,François Letexier,/en/matches/5581d486/Montpellier-Lyon-September-15-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,1,Wed,2020-09-16,21:00,Paris S-G,2.2,1–0,0.9,Metz,,Parc des Princes,Mikael Lesage,/en/matches/c5bf1d57/Paris-Saint-Germain-Metz-September-16-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,1,Thu,2020-09-17,21:00,Marseille,2.2,0–2,1.3,Saint-Étienne,,Orange Vélodrome,Ruddy Buquet,/en/matches/bc9039b3/Marseille-Saint-Etienne-September-17-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Fri,2020-09-18,21:00,Lyon,1.4,0–0,0.7,Nîmes,4385,Groupama Stadium,Amaury Delerue,/en/matches/01b7d3d4/Lyon-Nimes-September-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sat,2020-09-19,17:00,Lens,3.1,2–1,0.4,Bordeaux,,Stade Bollaert-Delelis,Benoît Millot,/en/matches/87a237ad/Lens-Bordeaux-September-19-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sat,2020-09-19,21:00,Rennes,1.0,2–1,0.9,Monaco,,Roazhon Park,Jérôme Miguelgorry,/en/matches/17da8c83/Rennes-Monaco-September-19-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,13:00,Nice,1.0,0–3,3.3,Paris S-G,,Stade de Nice,Benoît Bastien,/en/matches/6033dd94/Nice-Paris-Saint-Germain-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,15:00,Montpellier,1.6,4–1,1.1,Angers,,Stade de la Mosson,Stéphanie Frappart,/en/matches/14504cc6/Montpellier-Angers-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,15:00,Strasbourg,2.7,1–0,0.6,Dijon,,Stade de la Meinau,Florent Batta,/en/matches/5e509d7e/Strasbourg-Dijon-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,15:00,Metz,1.7,2–1,1.2,Reims,,Stade Saint-Symphorien,Johan Hamel,/en/matches/a0f9e058/Metz-Reims-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,15:00,Brest,1.1,3–2,1.7,Lorient,,Stade Francis-Le Blé,Karim Abed,/en/matches/addca7be/Brest-Lorient-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,17:00,Nantes,1.4,2–2,1.0,Saint-Étienne,,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,/en/matches/6c304bd5/Nantes-Saint-Etienne-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,4,Sun,2020-09-20,21:00,Marseille,0.7,1–1,1.5,Lille,,Orange Vélodrome,Hakim Ben El Hadj Salem,/en/matches/f0f694dd/Marseille-Lille-September-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Fri,2020-09-25,21:00,Lille,1.8,2–0,0.8,Nantes,,Stade Pierre-Mauroy,Willy Delajod,/en/matches/896d1952/Lille-Nantes-September-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sat,2020-09-26,17:00,Saint-Étienne,0.3,0–3,1.0,Rennes,,Stade Geoffroy-Guichard,Benoît Bastien,/en/matches/bd61810c/Saint-Etienne-Rennes-September-26-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sat,2020-09-26,21:00,Marseille,0.9,1–1,1.1,Metz,,Orange Vélodrome,Eric Wattellier,/en/matches/5a5a6c41/Marseille-Metz-September-26-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,13:00,Bordeaux,1.2,0–0,0.8,Nice,,Stade Matmut-Atlantique,François Letexier,/en/matches/37c68582/Bordeaux-Nice-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,15:00,Monaco,1.3,3–2,1.5,Strasbourg,,Stade Louis II,Jérémie Pignard,/en/matches/6901ecbc/Monaco-Strasbourg-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,15:00,Angers,1.1,3–2,3.0,Brest,,Stade Raymond Kopa,Jeremy Stinat,/en/matches/940f811f/Angers-Brest-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,15:00,Dijon,1.3,2–2,2.4,Montpellier,,Stade Gaston Gérard,Aurélien Petit,/en/matches/d8bc5e5b/Dijon-Montpellier-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,15:00,Nîmes,0.5,1–1,1.3,Lens,,Stade des Costières,Franck Schneider,/en/matches/e4a4657c/Nimes-Lens-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,17:00,Lorient,0.2,1–1,1.0,Lyon,,Stade du Moustoir,Clément Turpin,/en/matches/961244d7/Lorient-Lyon-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,5,Sun,2020-09-27,21:00,Reims,0.3,0–2,3.8,Paris S-G,,Stade Auguste-Delaune,Ruddy Buquet,/en/matches/61cf0b59/Reims-Paris-Saint-Germain-September-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Fri,2020-10-02,21:00,Paris S-G,2.4,6–1,1.0,Angers,,Parc des Princes,Franck Schneider,/en/matches/7feb9bf5/Paris-Saint-Germain-Angers-October-2-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sat,2020-10-03,17:00,Lens,2.1,2–0,0.1,Saint-Étienne,,Stade Bollaert-Delelis,Bastien Dechepy,/en/matches/d2f273bc/Lens-Saint-Etienne-October-3-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sat,2020-10-03,21:00,Nice,1.6,2–1,1.2,Nantes,,Stade de Nice,Jérôme Brisard,/en/matches/7f804f72/Nice-Nantes-October-3-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,13:00,Montpellier,0.8,0–1,0.7,Nîmes,,Stade de la Mosson,Benoît Millot,/en/matches/d63bd80e/Montpellier-Nimes-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,15:00,Bordeaux,1.6,3–0,0.3,Dijon,,Stade Matmut-Atlantique,Antony Gautier,/en/matches/01b4fa54/Bordeaux-Dijon-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,15:00,Brest,0.6,1–0,1.2,Monaco,,Stade Francis-Le Blé,Johan Hamel,/en/matches/020a699d/Brest-Monaco-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,15:00,Metz,1.6,3–1,0.7,Lorient,,Stade Saint-Symphorien,Jérôme Miguelgorry,/en/matches/c14d22d4/Metz-Lorient-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,15:00,Strasbourg,1.6,0–3,1.8,Lille,,Stade de la Meinau,Mikael Lesage,/en/matches/e42b3f6a/Strasbourg-Lille-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,17:00,Rennes,1.8,2–2,1.1,Reims,,Roazhon Park,Florent Batta,/en/matches/6d85492f/Rennes-Reims-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,6,Sun,2020-10-04,21:00,Lyon,3.2,1–1,0.3,Marseille,,Groupama Stadium,Stéphanie Frappart,/en/matches/bdf0a01e/Choc-des-Olympiques-Lyon-Marseille-October-4-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Fri,2020-10-16,19:00,Dijon,1.1,1–1,0.9,Rennes,,Stade Gaston Gérard,Bastien Dechepy,/en/matches/40fc3205/Dijon-Rennes-October-16-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Fri,2020-10-16,21:00,Nîmes,0.2,0–4,3.8,Paris S-G,,Stade des Costières,Clément Turpin,/en/matches/5fe3d8ce/Nimes-Paris-Saint-Germain-October-16-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sat,2020-10-17,17:00,Reims,0.3,1–3,2.7,Lorient,,Stade Auguste-Delaune,Mikael Lesage,/en/matches/db1bb52f/Reims-Lorient-October-17-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sat,2020-10-17,21:00,Marseille,1.0,3–1,0.8,Bordeaux,,Orange Vélodrome,Franck Schneider,/en/matches/e28d90ff/Marseille-Bordeaux-October-17-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sun,2020-10-18,13:00,Strasbourg,2.1,2–3,3.9,Lyon,,Stade de la Meinau,Ruddy Buquet,/en/matches/fbfe5e73/Strasbourg-Lyon-October-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sun,2020-10-18,15:00,Angers,1.1,1–1,1.1,Metz,,Stade Raymond Kopa,Aurélien Petit,/en/matches/36193c0a/Angers-Metz-October-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sun,2020-10-18,15:00,Nantes,1.4,3–1,1.1,Brest,,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,/en/matches/5c2b565a/Nantes-Brest-October-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sun,2020-10-18,15:00,Monaco,2.2,1–1,0.1,Montpellier,,Stade Louis II,Hakim Ben El Hadj Salem,/en/matches/d9596cec/Monaco-Montpellier-October-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sun,2020-10-18,17:00,Saint-Étienne,0.8,1–3,2.3,Nice,,Stade Geoffroy-Guichard,Amaury Delerue,/en/matches/bf718082/Saint-Etienne-Nice-October-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,7,Sun,2020-10-18,21:00,Lille,2.5,4–0,0.4,Lens,,Stade Pierre-Mauroy,François Letexier,/en/matches/ec51cba1/Lille-Lens-October-18-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Fri,2020-10-23,21:00,Rennes,1.4,1–2,1.2,Angers,,Roazhon Park,Jérémie Pignard,/en/matches/3450b7fc/Rennes-Angers-October-23-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sat,2020-10-24,17:00,Lorient,0.8,0–1,1.2,Marseille,,Stade du Moustoir,Benoît Bastien,/en/matches/647d6f74/Lorient-Marseille-October-24-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sat,2020-10-24,21:00,Paris S-G,3.8,4–0,1.6,Dijon,,Parc des Princes,Johan Hamel,/en/matches/685d28aa/Paris-Saint-Germain-Dijon-October-24-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sun,2020-10-25,15:00,Montpellier,0.3,0–4,4.0,Reims,,Stade de la Mosson,Willy Delajod,/en/matches/395d1d43/Montpellier-Reims-October-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sun,2020-10-25,15:00,Brest,0.9,0–3,1.2,Strasbourg,,Stade Francis-Le Blé,Jérôme Miguelgorry,/en/matches/525316b3/Brest-Strasbourg-October-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sun,2020-10-25,15:00,Bordeaux,2.1,2–0,0.7,Nîmes,,Stade Matmut-Atlantique,Bastien Dechepy,/en/matches/72fedf37/Bordeaux-Nimes-October-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sun,2020-10-25,15:00,Metz,0.4,2–0,0.5,Saint-Étienne,5000,Stade Saint-Symphorien,Karim Abed,/en/matches/e20f9399/Metz-Saint-Etienne-October-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sun,2020-10-25,17:00,Nice,1.2,1–1,0.6,Lille,,Stade de Nice,Franck Schneider,/en/matches/fe7339cb/Nice-Lille-October-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Sun,2020-10-25,21:00,Lyon,3.3,4–1,2.0,Monaco,,Groupama Stadium,Jérôme Brisard,/en/matches/4073f54c/Lyon-Monaco-October-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sat,2020-10-31,17:00,Rennes,1.4,2–1,1.1,Brest,,Roazhon Park,Stéphanie Frappart,/en/matches/484e968c/Rennes-Brest-October-31-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sat,2020-10-31,21:00,Nantes,1.7,0–3,2.4,Paris S-G,,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,/en/matches/5926e115/Nantes-Paris-Saint-Germain-October-31-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,13:00,Saint-Étienne,0.7,0–1,0.7,Montpellier,,Stade Geoffroy-Guichard,Jérôme Miguelgorry,/en/matches/780282ee/Saint-Etienne-Montpellier-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,15:00,Angers,0.4,0–3,2.3,Nice,,Stade Raymond Kopa,Jeremy Stinat,/en/matches/3f3f4cf5/Angers-Nice-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,15:00,Dijon,0.4,0–0,1.2,Lorient,,Stade Gaston Gérard,Aurélien Petit,/en/matches/6a968321/Dijon-Lorient-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,15:00,Reims,0.6,2–1,1.5,Strasbourg,,Stade Auguste-Delaune,Eric Wattellier,/en/matches/791f7224/Reims-Strasbourg-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,15:00,Nîmes,0.9,0–1,0.8,Metz,,Stade des Costières,Amaury Delerue,/en/matches/d3c9822f/Nimes-Metz-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,17:00,Monaco,3.5,4–0,0.3,Bordeaux,,Stade Louis II,Ruddy Buquet,/en/matches/371ae7de/Monaco-Bordeaux-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,9,Sun,2020-11-01,21:00,Lille,0.6,1–1,0.6,Lyon,,Stade Pierre-Mauroy,Mikael Lesage,/en/matches/10d8666c/Lille-Lyon-November-1-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Fri,2020-11-06,21:00,Strasbourg,0.4,0–1,0.1,Marseille,,Stade de la Meinau,Johan Hamel,/en/matches/8491adfc/Strasbourg-Marseille-November-6-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sat,2020-11-07,17:00,Bordeaux,0.6,0–2,1.3,Montpellier,,Stade Matmut-Atlantique,Antony Gautier,/en/matches/0a398d60/Bordeaux-Montpellier-November-7-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sat,2020-11-07,21:00,Paris S-G,0.9,3–0,1.0,Rennes,,Parc des Princes,Benoît Bastien,/en/matches/a28dd1b9/Paris-Saint-Germain-Rennes-November-7-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,13:00,Brest,1.3,3–2,3.0,Lille,,Stade Francis-Le Blé,Florent Batta,/en/matches/bb44bdba/Brest-Lille-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,15:00,Metz,2.2,1–1,2.0,Dijon,,Stade Saint-Symphorien,Willy Delajod,/en/matches/3262d1d8/Metz-Dijon-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,15:00,Lorient,1.8,0–2,1.2,Nantes,,Stade du Moustoir,Stéphanie Frappart,/en/matches/c878186f/Lorient-Nantes-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,15:00,Nîmes,1.9,1–5,2.8,Angers,,Stade des Costières,Franck Schneider,/en/matches/d7b1fb5b/Nimes-Angers-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,15:00,Lens,1.6,4–4,1.0,Reims,,Stade Bollaert-Delelis,Thomas Léonard,/en/matches/e2283e68/Lens-Reims-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,17:00,Nice,1.0,1–2,2.0,Monaco,,Stade de Nice,Karim Abed,/en/matches/6f942c22/Nice-Monaco-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,10,Sun,2020-11-08,21:00,Lyon,2.8,2–1,1.9,Saint-Étienne,,Groupama Stadium,François Letexier,/en/matches/16a2ea79/Lyon-Saint-Etienne-November-8-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Fri,2020-11-20,19:00,Rennes,1.9,0–1,0.7,Bordeaux,,Roazhon Park,Karim Abed,/en/matches/c7f16be3/Rennes-Bordeaux-November-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Fri,2020-11-20,21:00,Monaco,3.9,3–2,1.9,Paris S-G,,Stade Louis II,Clément Turpin,/en/matches/8ff1eb68/Monaco-Paris-Saint-Germain-November-20-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sat,2020-11-21,17:00,Brest,0.8,4–1,1.3,Saint-Étienne,,Stade Francis-Le Blé,Thomas Léonard,/en/matches/43850694/Brest-Saint-Etienne-November-21-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sun,2020-11-22,13:00,Nantes,1.3,1–1,1.3,Metz,,Stade de la Beaujoire - Louis Fonteneau,Benoît Millot,/en/matches/20aca344/Nantes-Metz-November-22-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sun,2020-11-22,15:00,Reims,1.5,0–1,1.0,Nîmes,,Stade Auguste-Delaune,Jeremy Stinat,/en/matches/1ee3fd0c/Reims-Nimes-November-22-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sun,2020-11-22,15:00,Dijon,0.9,0–1,1.5,Lens,,Stade Gaston Gérard,Eric Wattellier,/en/matches/42b0839c/Dijon-Lens-November-22-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sun,2020-11-22,15:00,Montpellier,2.8,4–3,2.9,Strasbourg,,Stade de la Mosson,Jérôme Brisard,/en/matches/f01e2c09/Montpellier-Strasbourg-November-22-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sun,2020-11-22,17:00,Angers,1.1,0–1,1.0,Lyon,,Stade Raymond Kopa,Amaury Delerue,/en/matches/7015e72d/Angers-Lyon-November-22-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,11,Sun,2020-11-22,21:00,Lille,3.6,4–0,0.9,Lorient,,Stade Pierre-Mauroy,Willy Delajod,/en/matches/89a4df99/Lille-Lorient-November-22-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,8,Wed,2020-11-25,19:00,Lens,0.9,1–1,2.1,Nantes,,Stade Bollaert-Delelis,Florent Batta,/en/matches/fa32e765/Lens-Nantes-November-25-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Fri,2020-11-27,21:00,Strasbourg,0.8,1–1,2.5,Rennes,,Stade de la Meinau,Benoît Millot,/en/matches/3b498bf8/Strasbourg-Rennes-November-27-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sat,2020-11-28,17:00,Marseille,2.8,3–1,0.4,Nantes,,Orange Vélodrome,Mikael Lesage,/en/matches/9ade19b5/Marseille-Nantes-November-28-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sat,2020-11-28,21:00,Paris S-G,2.2,2–2,1.3,Bordeaux,,Parc des Princes,Jérémie Pignard,/en/matches/35fddbd7/Paris-Saint-Germain-Bordeaux-November-28-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sun,2020-11-29,13:00,Lyon,1.7,3–0,0.4,Reims,,Groupama Stadium,Jérôme Miguelgorry,/en/matches/4301f4b9/Lyon-Reims-November-29-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sun,2020-11-29,15:00,Lens,1.4,1–3,2.3,Angers,,Stade Bollaert-Delelis,Aurélien Petit,/en/matches/034e6d97/Lens-Angers-November-29-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sun,2020-11-29,15:00,Monaco,3.3,3–0,0.3,Nîmes,,Stade Louis II,Antony Gautier,/en/matches/50ca8cbf/Monaco-Nimes-November-29-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sun,2020-11-29,15:00,Metz,0.9,0–2,1.5,Brest,,Stade Saint-Symphorien,Hakim Ben El Hadj Salem,/en/matches/57eeea74/Metz-Brest-November-29-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sun,2020-11-29,15:00,Lorient,0.5,0–1,1.6,Montpellier,,Stade du Moustoir,Bastien Dechepy,/en/matches/5ede6719/Lorient-Montpellier-November-29-2020-Ligue-1,,FRA-L1,20-21
Ligue 1,12,Sun,2020-11-29,17:00,Nice,3.1,1–3,0.9,Dijon,,Stade de Nice,François Letexier,/en/matches/01d18727/Nice-Dijon-November-29-2020-Ligue-1,,FRA-L1,20-21
