Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,team,id
2024-01-13,12:30:00,Premier League,Matchweek 21,Sat,Home,W,1,0,Fulham,2.2,0.8,55,39643,Conor Gallagher,4-2-3-1,4-2-3-1,Anthony Taylor,/en/matches/dd052c34/Chelsea-Fulham-January-13-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-01-23,20:00:00,EFL Cup,Semi-finals,Tue,Home,W,6,1,Middlesbrough,,,62,37754,Ben Chilwell,4-2-3-1,4-2-3-1,John Brooks,/en/matches/981cf229/Chelsea-Middlesbrough-January-23-2024-EFL-Cup,Leg 2 of 2; Chelsea won,23-24,Chelsea,cff3d9bb
2024-01-26,19:45:00,FA Cup,Fourth round proper,Fri,Home,D,0,0,Aston Villa,,,57,39325,Conor Gallagher,4-2-3-1,4-4-2,Robert Jones,/en/matches/fa2372eb/Chelsea-Aston-Villa-January-26-2024-FA-Cup,,23-24,Chelsea,cff3d9bb
2024-01-31,20:15:00,Premier League,Matchweek 22,Wed,Away,L,1,4,Liverpool,0.6,2.9,50,57524,Ben Chilwell,4-2-3-1,4-3-3,Paul Tierney,/en/matches/1836d9bd/Liverpool-Chelsea-January-31-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-02-04,14:00:00,Premier League,Matchweek 23,Sun,Home,L,2,4,Wolves,1.7,2.0,64,39628,Ben Chilwell,4-2-3-1,3-4-3,Tim Robinson,/en/matches/dfde4bd7/Chelsea-Wolverhampton-Wanderers-February-4-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-02-07,20:00:00,FA Cup,Fourth round proper,Wed,Away,W,3,1,Aston Villa,,,51,40013,Ben Chilwell,4-2-3-1,4-2-3-1,Thomas Bramall,/en/matches/81408509/Aston-Villa-Chelsea-February-7-2024-FA-Cup,,23-24,Chelsea,cff3d9bb
2024-02-12,20:00:00,Premier League,Matchweek 24,Mon,Away,W,3,1,Crystal Palace,1.4,0.6,77,25110,Ben Chilwell,4-2-3-1,4-1-4-1,Michael Oliver,/en/matches/1206b952/Crystal-Palace-Chelsea-February-12-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-02-17,17:30:00,Premier League,Matchweek 25,Sat,Away,D,1,1,Manchester City,1.4,2.6,30,52178,Ben Chilwell,4-2-3-1,4-1-4-1,Andy Madley,/en/matches/78fb7fc2/Manchester-City-Chelsea-February-17-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-02-25,15:00:00,EFL Cup,Final,Sun,Home,L,0,1,Liverpool,,,46,88868,Ben Chilwell,4-2-3-1,4-3-3,Chris Kavanagh,/en/matches/d6073e0a/Chelsea-Liverpool-February-25-2024-EFL-Cup,Required Extra Time,23-24,Chelsea,cff3d9bb
2024-02-28,19:30:00,FA Cup,Fifth round proper,Wed,Home,W,3,2,Leeds United,,,51,37892,Enzo Fernández,4-2-3-1,4-2-3-1,David Coote,/en/matches/b6fabdc6/Chelsea-Leeds-United-February-28-2024-FA-Cup,,23-24,Chelsea,cff3d9bb
2024-03-02,15:00:00,Premier League,Matchweek 27,Sat,Away,D,2,2,Brentford,1.8,1.8,67,17140,Ben Chilwell,3-5-2,3-5-2,Jarred Gillett,/en/matches/ba1992b0/Brentford-Chelsea-March-2-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-03-11,20:00:00,Premier League,Matchweek 28,Mon,Home,W,3,2,Newcastle Utd,1.6,0.7,44,37753,Conor Gallagher,4-2-3-1,4-3-3,John Brooks,/en/matches/d4b4c06f/Chelsea-Newcastle-United-March-11-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-03-17,12:45:00,FA Cup,Quarter-finals,Sun,Home,W,4,2,Leicester City,,,60,39589,Conor Gallagher,4-2-3-1,4-3-3,Andy Madley,/en/matches/63151197/Chelsea-Leicester-City-March-17-2024-FA-Cup,,23-24,Chelsea,cff3d9bb
2024-03-30,15:00:00,Premier League,Matchweek 30,Sat,Home,D,2,2,Burnley,4.2,1.6,69,39535,Conor Gallagher,4-2-3-1,4-4-2,Darren England,/en/matches/e68ec2a9/Chelsea-Burnley-March-30-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-04-04,20:15:00,Premier League,Matchweek 31,Thu,Home,W,4,3,Manchester Utd,3.0,1.5,57,39694,Conor Gallagher,4-2-3-1,4-2-3-1,Jarred Gillett,/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-04-07,17:30:00,Premier League,Matchweek 32,Sun,Away,D,2,2,Sheffield Utd,0.3,1.4,68,28638,Conor Gallagher,4-2-3-1,3-5-2,Robert Jones,/en/matches/d3850c26/Sheffield-United-Chelsea-April-7-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-04-15,20:00:00,Premier League,Matchweek 33,Mon,Home,W,6,0,Everton,3.1,1.5,58,39392,Conor Gallagher,4-2-3-1,4-4-1-1,Paul Tierney,/en/matches/1a41ac25/Chelsea-Everton-April-15-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-04-20,17:15:00,FA Cup,Semi-finals,Sat,Neutral,L,0,1,Manchester City,,,38,80902,Conor Gallagher,4-2-3-1,3-2-4-1,Michael Oliver,/en/matches/5648182c/Manchester-City-Chelsea-April-20-2024-FA-Cup,,23-24,Chelsea,cff3d9bb
2024-04-23,20:00:00,Premier League,Matchweek 29,Tue,Away,L,0,5,Arsenal,1.6,3.3,55,60238,Conor Gallagher,4-2-3-1,4-3-3,Simon Hooper,/en/matches/3435dfcc/North-West-London-Derby-Arsenal-Chelsea-April-23-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-04-27,20:00:00,Premier League,Matchweek 35,Sat,Away,D,2,2,Aston Villa,1.6,1.1,71,42354,Conor Gallagher,4-2-3-1,4-4-1-1,Craig Pawson,/en/matches/a88dc35f/Aston-Villa-Chelsea-April-27-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-05-02,19:30:00,Premier League,Matchweek 26,Thu,Home,W,2,0,Tottenham,2.2,1.6,37,39086,Conor Gallagher,4-2-3-1,4-2-3-1,Robert Jones,/en/matches/6b489131/Chelsea-Tottenham-Hotspur-May-2-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-05-05,14:00:00,Premier League,Matchweek 36,Sun,Home,W,5,0,West Ham,4.1,0.9,69,39295,Conor Gallagher,4-2-3-1,4-2-3-1,Andy Madley,/en/matches/f8a0189a/Chelsea-West-Ham-United-May-5-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-05-11,17:30:00,Premier League,Matchweek 37,Sat,Away,W,3,2,Nott'ham Forest,1.6,1.5,67,29708,Conor Gallagher,4-2-3-1,5-4-1,Tony Harrington,/en/matches/384547b8/Nottingham-Forest-Chelsea-May-11-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-05-15,19:45:00,Premier League,Matchweek 34,Wed,Away,W,2,1,Brighton,1.5,1.3,45,31555,Conor Gallagher,4-2-3-1,4-2-3-1,Michael Salisbury,/en/matches/b42b7907/Brighton-and-Hove-Albion-Chelsea-May-15-2024-Premier-League,,23-24,Chelsea,cff3d9bb
2024-05-19,16:00:00,Premier League,Matchweek 38,Sun,Home,W,2,1,Bournemouth,1.1,2.2,61,39724,Conor Gallagher,4-2-3-1,4-2-3-1,Anthony Taylor,/en/matches/7c034003/Chelsea-Bournemouth-May-19-2024-Premier-League,,23-24,Chelsea,cff3d9bb
