id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
4601e194,10,Jordi Alba,ESP,DF,Barcelona,28,1989,30.5,2074,2418,85.8,28727,8911,1320,1416,93.2,597,716,83.4,91,138,65.9,8,6.1,5.3,1.9,38,99,39,4,135,Matches,ESP-LALIGA,17-18
348e4809,11,Raúl Albentosa,ESP,DF,La Coruña,28,1988,19.4,607,775,78.3,14038,5509,136,162,84.0,334,386,86.5,135,214,63.1,0,0.2,0.2,-0.2,3,28,1,0,27,Matches,ESP-LALIGA,17-18
a7a9d95a,12,Paco Alcácer,ESP,"MF,FW",Barcelona,23,1993,7.7,188,234,80.3,2272,421,116,134,86.6,46,56,82.1,5,11,45.5,3,2.1,1.6,0.9,10,7,8,1,13,Matches,ESP-LALIGA,17-18
ba71d071,13,Pedro Alcalá,ESP,DF,Girona,28,1989,7.7,208,295,70.5,4905,1524,50,59,84.7,111,134,82.8,46,93,49.5,0,0.2,0.1,-0.2,1,24,1,0,24,Matches,ESP-LALIGA,17-18
a8599c17,14,Steve Aldo One,CMR,DF,La Coruña,22,1995,1.0,18,22,81.8,354,169,5,6,83.3,10,12,83.3,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
46166b49,15,Álex Alegría,ESP,FW,Levante,24,1992,7.0,111,164,67.7,1333,166,73,99,73.7,33,44,75.0,0,3,0.0,0,0.2,0.2,-0.2,3,10,2,0,8,Matches,ESP-LALIGA,17-18
3d7e48ce,16,Iván Alejo,ESP,"MF,FW",Eibar,22,1995,12.2,182,340,53.5,2848,887,111,151,73.5,54,99,54.5,15,52,28.8,3,2.1,2.0,0.9,17,11,26,19,20,Matches,ESP-LALIGA,17-18
3e1858af,17,Alexander,ARG,"MF,FW",Leganés,28,1988,11.8,219,320,68.4,2918,931,141,172,82.0,47,80,58.8,14,29,48.3,2,2.5,2.9,-0.5,19,13,14,6,26,Matches,ESP-LALIGA,17-18
db0cd1ae,18,Alexis,ESP,DF,Alavés,31,1985,24.3,544,743,73.2,10573,5124,205,237,86.5,249,334,74.6,79,146,54.1,0,0.3,0.2,-0.3,5,27,3,0,34,Matches,ESP-LALIGA,17-18
7e28d6f7,19,José Alonso Lara,ESP,MF,Sevilla,17,2000,0.1,3,4,75.0,41,12,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ESP-LALIGA,17-18
8875b8c9,20,Sergio Álvarez,ESP,GK,Celta Vigo,30,1986,16.4,424,626,67.7,13411,10001,30,30,100.0,234,239,97.9,160,353,45.3,0,0.1,0.0,-0.1,1,7,1,0,0,Matches,ESP-LALIGA,17-18
3ecc11d8,21,Yeray Álvarez,ESP,DF,Athletic Club,22,1995,7.5,385,468,82.3,8463,3208,101,119,84.9,207,229,90.4,74,111,66.7,0,0.1,0.1,-0.1,2,36,1,0,41,Matches,ESP-LALIGA,17-18
12a875ce,22,Eloi Amagat,ESP,MF,Girona,32,1985,0.2,8,9,88.9,176,49,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,ESP-LALIGA,17-18
d70a2141,23,Jordi Amat,IDN,"DF,MF",Betis,25,1992,22.7,1444,1609,89.7,27991,7765,497,538,92.4,782,831,94.1,152,201,75.6,0,0.1,0.3,-0.1,5,77,3,0,101,Matches,ESP-LALIGA,17-18
f3b1d9a2,24,Amath,SEN,"MF,FW",Getafe,21,1996,31.8,390,596,65.4,5819,1699,211,288,73.3,121,171,70.8,29,57,50.9,3,2.7,1.5,0.3,23,47,17,3,66,Matches,ESP-LALIGA,17-18
7c2a398c,25,Nordin Amrabat,MAR,"FW,MF",Leganés,30,1987,18.0,296,481,61.5,4395,981,173,215,80.5,95,151,62.9,16,49,32.7,4,3.2,2.1,0.8,23,20,17,5,50,Matches,ESP-LALIGA,17-18
983ccabe,26,Jon Ander Serantes,ESP,GK,Leganés,27,1989,1.0,12,33,36.4,636,597,0,0,,2,2,100.0,10,31,32.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ESP-LALIGA,17-18
dc008610,27,Florin Andone,ROU,FW,La Coruña,24,1993,18.2,188,308,61.0,2226,245,130,176,73.9,43,75,57.3,1,10,10.0,3,0.9,1.1,2.1,9,4,4,1,11,Matches,ESP-LALIGA,17-18
b35db3f6,28,Miguel Ángel Guerrero,ESP,FW,Leganés,27,1990,16.0,283,374,75.7,3755,473,181,227,79.7,78,101,77.2,10,13,76.9,3,1.5,1.0,1.5,14,13,4,0,18,Matches,ESP-LALIGA,17-18
3024e383,29,José Ángel,ESP,DF,Eibar,27,1989,27.0,1003,1645,61.0,20949,9014,347,431,80.5,434,630,68.9,197,486,40.5,8,4.1,3.6,3.9,45,119,35,29,128,Matches,ESP-LALIGA,17-18
011d8c56,30,Miguel Ángel Moyá,ESP,GK,Real Sociedad,33,1984,8.5,274,361,75.9,8727,6236,14,14,100.0,135,140,96.4,124,205,60.5,0,0.0,0.0,0.0,0,6,0,0,0,Matches,ESP-LALIGA,17-18
56cafd0a,31,Miguel Ángel Rubio,ESP,DF,Getafe,19,1998,0.3,3,10,30.0,35,35,2,4,50.0,1,3,33.3,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,ESP-LALIGA,17-18
3e4f735d,32,Vitorino Antunes,POR,DF,Getafe,30,1987,31.1,862,1366,63.1,15837,8357,400,455,87.9,328,491,66.8,114,345,33.0,2,3.4,3.2,-1.4,28,89,36,15,116,Matches,ESP-LALIGA,17-18
ad340e17,33,Alberto Aquilani,ITA,MF,Las Palmas,33,1984,14.4,838,1008,83.1,15743,4147,374,419,89.3,310,360,86.1,130,179,72.6,0,0.5,0.7,-0.5,12,86,6,0,80,Matches,ESP-LALIGA,17-18
58afe001,34,Mauro Arambarri,URU,MF,Getafe,21,1995,23.6,435,629,69.2,9748,2632,147,191,77.0,162,217,74.7,115,178,64.6,1,1.9,1.3,-0.9,9,53,7,1,76,Matches,ESP-LALIGA,17-18
2b15a82a,35,Guilherme Arana,BRA,DF,Sevilla,20,1997,2.1,105,123,85.4,1310,461,81,86,94.2,19,25,76.0,2,7,28.6,0,0.0,0.0,0.0,0,2,0,0,4,Matches,ESP-LALIGA,17-18
080ac8d8,36,Sergio Araujo,ARG,"MF,FW",Las Palmas,25,1992,0.4,20,21,95.2,253,39,15,15,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,3,0,0,0,Matches,ESP-LALIGA,17-18
850c0a0d,37,Anaitz Arbilla,ESP,DF,Eibar,30,1987,26.8,1235,1559,79.2,29963,11577,334,383,87.2,561,638,87.9,331,499,66.3,1,0.4,0.8,0.6,8,143,10,1,158,Matches,ESP-LALIGA,17-18
46e07328,38,José Arnaiz,ESP,MF,Barcelona,22,1995,0.1,3,4,75.0,46,0,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
cc29324e,39,Alejandro Arribas,ESP,DF,La Coruña,28,1989,3.0,99,118,83.9,2115,689,24,26,92.3,61,63,96.8,13,28,46.4,0,0.0,0.0,0.0,0,5,0,0,11,Matches,ESP-LALIGA,17-18
28d596a0,40,Kepa Arrizabalaga,ESP,GK,Athletic Club,22,1994,30.0,700,1056,66.3,27639,23096,24,25,96.0,246,249,98.8,429,771,55.6,0,0.3,0.1,-0.3,1,32,0,0,0,Matches,ESP-LALIGA,17-18
01ae64cd,41,Aythami Artiles,ESP,DF,Las Palmas,31,1986,2.0,81,95,85.3,1763,583,23,26,88.5,48,54,88.9,10,15,66.7,0,0.0,0.0,0.0,0,3,0,0,1,Matches,ESP-LALIGA,17-18
9f0ea33f,42,Sergio Asenjo,ESP,GK,Villarreal,28,1989,23.0,406,657,61.8,13406,10597,50,50,100.0,163,168,97.0,191,434,44.0,0,0.0,0.0,0.0,0,6,0,0,0,Matches,ESP-LALIGA,17-18
45af8a54,43,Marco Asensio,ESP,"FW,MF",Real Madrid,21,1996,20.5,1062,1264,84.0,15960,3700,627,676,92.8,322,378,85.2,77,130,59.2,6,6.4,3.6,-0.4,52,113,43,7,157,Matches,ESP-LALIGA,17-18
7dcf86f6,44,Iago Aspas,ESP,FW,Celta Vigo,29,1987,32.6,992,1316,75.4,14982,3301,592,705,84.0,277,366,75.7,81,125,64.8,5,9.5,7.0,-4.5,69,73,50,7,126,Matches,ESP-LALIGA,17-18
09a9e921,45,Carlos Bacca,COL,FW,Villarreal,30,1986,27.7,388,538,72.1,5649,1228,232,295,78.6,112,158,70.9,27,41,65.9,6,4.7,4.2,1.3,30,21,15,1,39,Matches,ESP-LALIGA,17-18
0af4dcf0,46,Cédric Bakambu,COD,FW,Villarreal,26,1991,14.0,209,293,71.3,2837,684,125,152,82.2,54,84,64.3,11,17,64.7,0,1.6,0.6,-1.6,15,19,5,1,21,Matches,ESP-LALIGA,17-18
ec3efd7f,47,Zakaria Bakkali,BEL,"FW,MF",La Coruña,21,1996,10.1,232,307,75.6,3284,692,145,164,88.4,66,93,71.0,14,29,48.3,0,0.3,0.9,-0.3,8,13,3,2,30,Matches,ESP-LALIGA,17-18
a58bb1e1,48,Gareth Bale,WAL,"FW,MF",Real Madrid,28,1989,20.0,603,779,77.4,9329,2213,360,408,88.2,162,210,77.1,56,89,62.9,2,5.0,4.1,-3.0,41,32,44,11,87,Matches,ESP-LALIGA,17-18
1fe67e86,49,Mikel Balenziaga,ESP,DF,Athletic Club,29,1988,17.2,599,791,75.7,9534,2681,304,340,89.4,239,315,75.9,35,85,41.2,2,1.0,1.1,1.0,7,34,16,12,48,Matches,ESP-LALIGA,17-18
fa937f7a,50,Éver Banega,ARG,MF,Sevilla,29,1988,26.7,1896,2309,82.1,35620,13307,784,865,90.6,811,923,87.9,260,421,61.8,3,6.2,5.5,-3.2,66,268,38,2,350,Matches,ESP-LALIGA,17-18
35f6db55,51,Léo Baptistão,BRA,"FW,MF",Espanyol,24,1992,29.7,473,727,65.1,6165,1407,300,387,77.5,132,193,68.4,13,45,28.9,3,2.5,3.2,0.5,25,33,19,4,51,Matches,ESP-LALIGA,17-18
aad4f74f,52,Mariano Barbosa,ARG,GK,Villarreal,33,1984,12.5,225,335,67.2,6683,5191,35,35,100.0,106,106,100.0,84,194,43.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ESP-LALIGA,17-18
cac2537b,53,Enis Bardhi,MKD,MF,Levante,22,1995,17.6,520,683,76.1,9176,2631,252,295,85.4,183,220,83.2,63,118,53.4,1,1.3,1.3,-0.3,23,83,8,0,91,Matches,ESP-LALIGA,17-18
487d9b09,54,Antonio Barragán,ESP,DF,Betis,30,1987,26.4,1293,1618,79.9,19836,7027,742,835,88.9,434,547,79.3,90,168,53.6,6,2.8,3.2,3.2,21,78,26,10,123,Matches,ESP-LALIGA,17-18
9704b62b,55,Barri,ESP,"MF,FW",Getafe,21,1995,1.3,10,16,62.5,202,88,5,7,71.4,3,3,100.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,4,Matches,ESP-LALIGA,17-18
b742cc0d,56,Marc Bartra,ESP,DF,Betis,26,1991,15.8,939,1100,85.4,18744,6976,314,336,93.5,491,527,93.2,123,212,58.0,0,0.7,0.5,-0.7,5,75,3,1,57,Matches,ESP-LALIGA,17-18
8c44e37b,57,Borja Bastón,ESP,FW,Málaga,24,1992,10.9,171,236,72.5,2013,216,121,149,81.2,34,51,66.7,4,7,57.1,0,0.1,0.1,-0.1,4,5,2,0,8,Matches,ESP-LALIGA,17-18
debc6b55,58,Jon Bautista,ESP,"FW,MF",Real Sociedad,22,1995,2.0,27,35,77.1,305,46,16,18,88.9,4,8,50.0,2,3,66.7,0,0.1,0.1,-0.1,1,0,2,0,3,Matches,ESP-LALIGA,17-18
2515040a,59,Paul Baysse,FRA,DF,Málaga,29,1988,13.8,448,549,81.6,9290,3165,141,159,88.7,238,273,87.2,66,110,60.0,0,0.0,0.0,0.0,0,13,0,0,25,Matches,ESP-LALIGA,17-18
8ca253a3,60,Claudio Beauvue,GLP,FW,Leganés,29,1988,18.6,208,321,64.8,2650,449,125,172,72.7,55,84,65.5,7,22,31.8,0,1.3,0.7,-1.3,9,15,5,0,22,Matches,ESP-LALIGA,17-18
d8712bf9,61,Bebé,CPV,"MF,FW",Eibar,27,1990,4.1,84,149,56.4,1390,280,41,52,78.8,27,50,54.0,10,29,34.5,1,1.7,0.6,-0.7,8,3,4,4,3,Matches,ESP-LALIGA,17-18
942b4f90,62,Wissam Ben Yedder,FRA,FW,Sevilla,26,1990,18.9,371,481,77.1,4592,831,242,283,85.5,93,126,73.8,11,22,50.0,3,2.1,2.8,0.9,28,18,16,0,53,Matches,ESP-LALIGA,17-18
70d74ece,63,Karim Benzema,FRA,FW,Real Madrid,29,1987,23.9,723,881,82.1,9638,1966,473,541,87.4,159,194,82.0,46,54,85.2,10,6.8,5.3,3.2,44,59,30,1,98,Matches,ESP-LALIGA,17-18
04a65a8f,64,Markel Bergara,ESP,MF,Getafe,31,1986,16.3,278,397,70.0,3817,1056,158,212,74.5,85,114,74.6,13,32,40.6,1,0.0,0.2,1.0,2,19,3,0,28,Matches,ESP-LALIGA,17-18
697295b1,65,Pedro Bigas,ESP,DF,Las Palmas,26,1990,9.9,522,596,87.6,9370,3911,236,258,91.5,224,241,92.9,56,82,68.3,0,0.3,0.2,-0.3,5,24,2,0,32,Matches,ESP-LALIGA,17-18
967f34d3,66,Rubén Blanco,ESP,GK,Celta Vigo,22,1995,21.6,507,819,61.9,16518,11951,22,22,100.0,277,281,98.6,208,507,41.0,0,0.0,0.0,0.0,0,12,0,0,1,Matches,ESP-LALIGA,17-18
2e23c66b,67,Emmanuel Boateng,GHA,FW,Levante,21,1996,14.2,143,228,62.7,1890,358,99,138,71.7,31,58,53.4,7,9,77.8,0,1.3,0.4,-1.3,7,18,7,0,21,Matches,ESP-LALIGA,17-18
13b0c150,68,Daniele Bonera,ITA,DF,Villarreal,36,1981,13.2,493,569,86.6,10077,4150,174,186,93.5,235,254,92.5,79,119,66.4,1,0.6,0.2,0.4,3,42,2,0,48,Matches,ESP-LALIGA,17-18
b8836910,69,Celso Borges,CRC,MF,La Coruña,29,1988,25.6,952,1236,77.0,14993,4829,568,690,82.3,273,336,81.3,85,147,57.8,3,2.4,1.5,0.6,24,116,15,3,131,Matches,ESP-LALIGA,17-18
1001ae82,70,Ryad Boudebouz,ALG,"MF,FW",Betis,27,1990,15.1,661,862,76.7,10048,2252,373,437,85.4,199,258,77.1,54,104,51.9,3,2.5,2.6,0.5,26,55,12,1,75,Matches,ESP-LALIGA,17-18
f6798fc3,71,Yassine Bounou,MAR,GK,Girona,26,1991,29.5,444,879,50.5,18205,15133,31,31,100.0,118,122,96.7,293,720,40.7,0,0.0,0.1,0.0,0,19,0,0,0,Matches,ESP-LALIGA,17-18
1771f2c1,72,Eneko Bóveda,ESP,DF,La Coruña,28,1988,7.4,212,284,74.6,4237,1316,71,90,78.9,98,121,81.0,36,54,66.7,0,0.0,0.0,0.0,0,9,1,0,14,Matches,ESP-LALIGA,17-18
1771f2c1,73,Eneko Bóveda,ESP,DF,Athletic Club,28,1988,5.8,203,293,69.3,3153,1225,121,142,85.2,63,101,62.4,15,39,38.5,1,0.2,0.2,0.8,4,14,4,3,18,Matches,ESP-LALIGA,17-18
d49f3e6b,74,Lucas Boyé,ARG,"FW,MF",Celta Vigo,21,1996,3.1,79,128,61.7,961,269,60,76,78.9,14,31,45.2,2,6,33.3,0,0.2,0.3,-0.2,2,2,3,1,10,Matches,ESP-LALIGA,17-18
4accb7e0,75,Darko Brašanac,SRB,"MF,FW",Leganés,25,1992,13.4,331,419,79.0,4891,1437,201,225,89.3,98,126,77.8,21,38,55.3,0,1.0,0.5,-1.0,17,28,4,1,34,Matches,ESP-LALIGA,17-18
9b878773,76,Alberto Bueno,ESP,"MF,FW",Málaga,29,1988,2.5,78,98,79.6,1368,299,38,43,88.4,30,37,81.1,8,13,61.5,0,0.5,0.2,-0.5,4,9,2,1,5,Matches,ESP-LALIGA,17-18
45e304c8,77,Burgui,ESP,"MF,FW",Alavés,23,1993,11.5,271,365,74.2,4218,1500,149,183,81.4,91,122,74.6,22,34,64.7,0,1.6,1.3,-1.6,18,32,15,1,46,Matches,ESP-LALIGA,17-18
5ab0ea87,78,Sergio Busquets,ESP,MF,Barcelona,29,1988,28.8,2031,2249,90.3,35903,11780,848,929,91.3,869,933,93.1,230,266,86.5,4,2.0,1.9,2.0,24,209,10,0,203,Matches,ESP-LALIGA,17-18
f3112790,79,Unai Bustinza,ESP,DF,Leganés,25,1992,18.2,540,691,78.1,10452,4246,234,257,91.1,218,268,81.3,81,140,57.9,0,0.2,0.4,-0.2,4,31,4,2,37,Matches,ESP-LALIGA,17-18
e7ab4179,80,Erick Cabaco,URU,DF,Levante,22,1995,11.6,232,324,71.6,4950,2263,71,82,86.6,123,144,85.4,34,87,39.1,0,0.0,0.1,0.0,1,15,1,0,22,Matches,ESP-LALIGA,17-18
92b4a127,81,Gustavo Cabral,ARG,DF,Celta Vigo,31,1985,21.0,1134,1283,88.4,23771,7263,289,315,91.7,662,700,94.6,169,241,70.1,1,0.3,0.2,0.7,2,36,0,0,40,Matches,ESP-LALIGA,17-18
69cbc8b6,82,Leandro Cabrera,URU,DF,Getafe,26,1991,8.0,151,297,50.8,3269,1970,55,72,76.4,60,105,57.1,34,105,32.4,0,0.3,0.2,-0.3,2,29,7,3,32,Matches,ESP-LALIGA,17-18
fe05804b,83,Cala,ESP,DF,Getafe,27,1989,20.0,414,655,63.2,11752,4979,76,100,76.0,168,243,69.1,163,297,54.9,2,0.7,0.9,1.3,6,44,0,0,42,Matches,ESP-LALIGA,17-18
4e2c27bb,84,Carlos Calderón,ESP,MF,Getafe,22,1995,0.0,2,2,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ESP-LALIGA,17-18
6922f806,85,Jonathan Calleri,ARG,FW,Las Palmas,23,1993,34.5,464,748,62.0,6581,1358,259,371,69.8,127,207,61.4,31,73,42.5,3,2.8,2.7,0.2,27,32,15,1,64,Matches,ESP-LALIGA,17-18
b2d03887,86,Víctor Camarasa,ESP,MF,Betis,23,1994,13.9,549,637,86.2,9190,1736,271,304,89.1,209,228,91.7,51,65,78.5,0,1.5,1.1,-1.5,14,59,4,2,68,Matches,ESP-LALIGA,17-18
61220da2,87,José Campaña,ESP,MF,Levante,24,1993,30.4,1352,1693,79.9,23878,7904,643,734,87.6,512,606,84.5,158,259,61.0,4,4.7,2.8,-0.7,49,157,34,8,232,Matches,ESP-LALIGA,17-18
895ff3ca,88,Joel Campbell,CRC,"MF,FW",Betis,25,1992,2.4,80,94,85.1,1151,326,52,55,94.5,21,26,80.8,5,10,50.0,1,0.5,0.2,0.5,5,5,5,0,16,Matches,ESP-LALIGA,17-18
a6de370d,89,Sergio Canales,ESP,"MF,FW",Real Sociedad,26,1991,21.4,1050,1334,78.7,17549,4452,545,597,91.3,333,412,80.8,129,235,54.9,5,6.0,6.0,-1.0,57,99,40,10,138,Matches,ESP-LALIGA,17-18
bd6351cd,90,João Cancelo,POR,MF,Valencia,23,1994,1.0,28,47,59.6,397,146,20,28,71.4,4,9,44.4,3,5,60.0,0,0.4,0.5,-0.4,5,3,3,0,6,Matches,ESP-LALIGA,17-18
37f1cf47,91,Ander Capa,ESP,DF,Eibar,25,1992,25.0,1062,1492,71.2,18906,7912,513,604,84.9,408,543,75.1,123,251,49.0,1,1.5,2.1,-0.5,14,95,26,14,143,Matches,ESP-LALIGA,17-18
5b5724d2,92,Lionel Carole,FRA,DF,Sevilla,26,1991,6.0,294,360,81.7,4718,1743,156,174,89.7,118,137,86.1,19,38,50.0,1,0.1,0.2,0.9,3,17,4,1,24,Matches,ESP-LALIGA,17-18
de39485a,93,Yannick Carrasco,BEL,"MF,FW",Atlético Madrid,23,1993,10.0,247,333,74.2,3236,760,154,181,85.1,70,92,76.1,7,24,29.2,4,2.6,1.5,1.4,17,18,7,3,29,Matches,ESP-LALIGA,17-18
e1deea75,94,Daniel Carriço,POR,DF,Sevilla,28,1988,5.1,214,249,85.9,4265,1725,78,84,92.9,103,115,89.6,31,45,68.9,0,0.2,0.1,-0.2,2,13,0,0,16,Matches,ESP-LALIGA,17-18
a8e6bebf,95,Federico Cartabia,ARG,"FW,MF",La Coruña,24,1993,14.7,451,596,75.7,7541,1892,235,280,83.9,161,205,78.5,42,73,57.5,1,1.6,2.1,-0.6,23,29,19,5,78,Matches,ESP-LALIGA,17-18
4958bfb2,96,Dani Carvajal,ESP,DF,Real Madrid,25,1992,24.7,1595,1898,84.0,25751,7152,888,982,90.4,538,627,85.8,132,201,65.7,2,4.2,3.4,-2.2,36,109,42,22,150,Matches,ESP-LALIGA,17-18
4d224fe8,97,Casemiro,BRA,MF,Real Madrid,25,1992,28.8,1545,1762,87.7,28541,7974,701,759,92.4,595,666,89.3,209,260,80.4,3,2.7,2.3,0.3,23,155,13,2,145,Matches,ESP-LALIGA,17-18
58bc7d18,98,Kiko Casilla,ESP,GK,Real Madrid,30,1986,10.0,211,268,78.7,5988,4168,23,23,100.0,112,115,97.4,75,128,58.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ESP-LALIGA,17-18
21d4e122,99,Dani Castellano,ESP,DF,Las Palmas,29,1987,22.5,831,1079,77.0,12247,4996,474,537,88.3,291,385,75.6,38,89,42.7,2,0.7,0.6,1.3,9,52,8,5,55,Matches,ESP-LALIGA,17-18
dac68523,100,Javi Castellano,ESP,MF,Las Palmas,29,1987,17.4,971,1085,89.5,15593,4532,520,568,91.5,355,380,93.4,74,93,79.6,0,0.1,0.2,-0.1,3,52,1,0,60,Matches,ESP-LALIGA,17-18
130a7a3f,101,Samu Castillejo,ESP,"MF,FW",Villarreal,22,1995,23.0,763,996,76.6,13006,3436,380,434,87.6,277,338,82.0,81,156,51.9,5,4.4,4.0,0.6,43,58,32,8,111,Matches,ESP-LALIGA,17-18
8cc3d96e,102,Chory Castro,URU,"MF,FW",Málaga,32,1984,22.9,672,1013,66.3,11487,3929,368,438,84.0,187,294,63.6,88,187,47.1,2,2.5,2.6,-0.5,32,74,30,16,100,Matches,ESP-LALIGA,17-18
e28868f3,103,Jonny Castro,ESP,DF,Celta Vigo,23,1994,35.6,1744,2114,82.5,28020,9276,933,1032,90.4,653,788,82.9,128,199,64.3,1,1.6,2.9,-0.6,22,120,29,8,162,Matches,ESP-LALIGA,17-18
d109f62b,104,Rubén Castro,ESP,FW,Betis,36,1981,4.0,49,59,83.1,694,132,26,29,89.7,13,14,92.9,4,5,80.0,1,0.6,0.2,0.4,2,2,0,0,6,Matches,ESP-LALIGA,17-18
c0617e2b,105,Dani Ceballos,ESP,MF,Real Madrid,20,1996,4.5,353,380,92.9,5443,1220,195,205,95.1,102,107,95.3,36,42,85.7,0,0.2,0.5,-0.2,4,33,2,0,38,Matches,ESP-LALIGA,17-18
5c256395,106,Emanuel Cecchini,ARG,"MF,DF",Málaga,20,1996,0.3,13,16,81.3,183,52,11,11,100.0,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches,ESP-LALIGA,17-18
7a9fae62,107,Nereo Champagne,ARG,GK,Leganés,32,1985,2.0,32,58,55.2,1424,1353,1,1,100.0,5,5,100.0,26,51,51.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ESP-LALIGA,17-18
c4b8bcf4,108,Charles,BRA,FW,Eibar,33,1984,17.6,286,424,67.5,3687,672,182,257,70.8,66,103,64.1,11,14,78.6,1,1.7,1.3,-0.7,17,22,6,0,32,Matches,ESP-LALIGA,17-18
7f203b54,109,Chema,ESP,DF,Levante,25,1992,22.4,535,693,77.2,11905,4783,143,160,89.4,273,309,88.3,111,209,53.1,1,0.9,0.2,0.1,4,36,3,0,49,Matches,ESP-LALIGA,17-18
0ac94a23,110,Denis Cheryshev,RUS,"MF,FW",Villarreal,26,1990,10.3,224,334,67.1,3582,1127,120,149,80.5,83,126,65.9,15,32,46.9,1,3.5,1.5,-2.5,17,21,15,6,38,Matches,ESP-LALIGA,17-18
