id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
32c2d95f,1,Yunis Abdelhamid,MAR,DF,Reims,34,1987,37.0,2031,1882,142,116,0,30,5,10,0,0,0,0,1679,7,20,Matches,FRA-L1,22-23
7978cbf0,2,Himad Abdelli,ALG,"MF,FW",Angers,22,1999,23.7,1257,1193,60,20,8,6,35,16,10,3,1,0,1043,4,22,Matches,FRA-L1,22-23
82464ce3,3,Salis Abdul Samed,GHA,MF,Lens,22,2000,32.2,1981,1927,45,43,5,5,10,2,0,0,0,0,1819,9,15,Matches,FRA-L1,22-23
31626657,4,Laurent Abergel,FRA,MF,Lorient,29,1993,26.0,1483,1431,49,47,10,8,6,1,1,0,0,0,1308,3,14,Matches,FRA-L1,22-23
0e46fa2f,5,Matthis Abline,FRA,"FW,MF",Auxerre,19,2003,9.0,105,91,13,0,0,2,6,0,0,0,0,0,69,1,3,Matches,FRA-L1,22-23
0e46fa2f,6,Matthis Abline,FRA,"FW,MF",Rennes,19,2003,1.2,15,15,0,0,1,0,2,0,0,0,0,0,7,0,1,Matches,FRA-L1,22-23
c2a6033c,7,Zakaria Aboukhlal,MAR,"FW,MF",Toulouse,22,2000,27.5,777,744,28,1,1,1,29,22,1,0,0,0,576,5,46,Matches,FRA-L1,22-23
1e93fc5d,8,Mohamed Achi,FRA,FW,Nantes,20,2002,0.4,21,20,1,0,0,0,1,0,1,0,1,0,18,0,0,Matches,FRA-L1,22-23
7587446d,9,Martin Adeline,FRA,"MF,FW",Reims,18,2003,1.2,41,38,3,1,0,0,0,1,1,0,0,0,29,0,1,Matches,FRA-L1,22-23
