id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
0fdcef0e,42,Kristjan Asllani,ALB,MF,Inter,20,2002,5,129,26,11.0,1.4,1,90,1,4,10,8,2.0,2,3,-1,-0.7,-1.48,2.7,1.8,0.9,0.62,0.45,Matches,UCL,22-23
92fffd91,43,Omer Atzili,ISR,"FW,MF",Maccabi Haifa,29,1993,6,308,51,57.0,3.4,3,68,0,3,35,0,1.17,6,14,-8,-2.34,-0.01,4.4,5.2,-0.8,-0.23,0.74,Matches,UCL,22-23
d5dd5f1f,44,Pierre-Emerick Aubameyang,GAB,FW,Chelsea,33,1989,6,403,67,44.8,4.5,6,67,0,0,,0,2.17,10,3,7,1.56,2.29,6.8,3.4,3.4,0.76,0.38,Matches,UCL,22-23
32feb0cf,45,Lynnt Audoor,BEL,MF,Club Brugge,18,2003,1,11,11,1.5,0.1,0,,0,1,11,3,0.0,0,0,0,0.0,0.38,0.4,0.1,0.3,2.05,3.22,Matches,UCL,22-23
f0677ed7,46,Fredrik Aursnes,NOR,"FW,MF",Benfica,26,1995,10,620,62,68.9,6.9,7,82,6,3,16,0,2.1,16,11,5,0.73,-1.85,14.5,9.1,5.3,0.78,-0.12,Matches,UCL,22-23
5e253986,47,Brandon Austin,ENG,GK,Tottenham,23,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,UCL,22-23
ce81d82d,48,Ayman Azhil,MAR,MF,Leverkusen,21,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,UCL,22-23
10549b49,49,Sardar Azmoun,IRN,FW,Leverkusen,27,1995,2,7,4,1.3,0.1,0,,0,2,4,1,1.5,0,0,0,0.0,0.68,0.2,0.0,0.2,2.4,2.18,Matches,UCL,22-23
53cad200,50,César Azpilicueta,ESP,DF,Chelsea,32,1989,5,260,52,28.9,2.9,3,72,1,2,23,4,2.0,3,3,0,0.0,-0.42,4.1,2.1,2.0,0.69,0.2,Matches,UCL,22-23
f582d5c1,51,Sanoussy Ba,GER,FW,RB Leipzig,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,UCL,22-23
ca002b1a,52,Youri Baas,NED,DF,Ajax,19,2003,3,44,15,8.1,0.5,0,,0,3,15,1,1.0,1,1,0,0.0,0.91,0.9,2.1,-1.2,-2.57,-2.08,Matches,UCL,22-23
422ec08a,53,Khouma Babacar,SEN,FW,FC Copenhagen,29,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,UCL,22-23
78f21137,54,Alexander Bah,DEN,DF,Benfica,24,1997,8,654,82,72.7,7.3,8,82,5,0,,0,2.6,21,7,14,1.93,2.29,14.7,7.8,6.9,0.95,0.5,Matches,UCL,22-23
9440e587,55,Samson Baidoo,AUT,DF,RB Salzburg,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,UCL,22-23
a1232f4e,56,Eric Bailly,CIV,DF,Marseille,28,1994,5,302,60,55.9,3.4,5,60,1,0,,0,1.2,5,4,1,0.3,0.68,4.0,2.7,1.3,0.39,-0.44,Matches,UCL,22-23
56901a62,57,Scott Bain,SCO,GK,Celtic,30,1991,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,UCL,22-23
32e8417f,58,Stefan Bajcetic,ESP,MF,Liverpool,17,2004,4,109,27,15.1,1.2,1,84,0,3,8,3,2.25,3,5,-2,-1.65,-2.98,2.8,1.9,0.9,0.77,0.31,Matches,UCL,22-23
a8567629,59,Mitchel Bakker,NED,"MF,DF",Leverkusen,22,2000,5,338,68,62.6,3.8,4,84,3,1,2,1,1.0,2,6,-4,-1.07,-1.07,5.6,5.3,0.3,0.08,-0.47,Matches,UCL,22-23
5ccc9672,60,Alejandro Balde,ESP,DF,Barcelona,18,2003,4,171,43,31.7,1.9,1,90,1,3,27,2,1.0,3,5,-2,-1.05,-1.54,1.7,4.0,-2.2,-1.18,-1.87,Matches,UCL,22-23
7c3ed041,61,Leonardo Balerdi,ARG,DF,Marseille,23,1999,6,491,82,90.9,5.5,5,90,5,1,41,0,1.0,8,8,0,0.0,0.0,8.5,4.7,3.8,0.7,1.16,Matches,UCL,22-23
f449640d,62,Fodé Ballo-Touré,SEN,"DF,MF",Milan,25,1997,4,135,34,12.5,1.5,1,90,1,3,15,8,1.5,1,3,-2,-1.33,-1.9,1.4,1.9,-0.6,-0.38,-0.62,Matches,UCL,22-23
6f1d7aa8,63,Tommaso Barbieri,ITA,MF,Juventus,19,2002,1,3,3,0.6,0.0,0,,0,1,3,1,0.0,0,0,0,0.0,0.67,0.0,0.0,0.0,0.0,0.33,Matches,UCL,22-23
88ce7ddc,64,Roony Bardghji,SWE,FW,FC Copenhagen,16,2005,2,98,49,18.1,1.1,1,69,0,1,29,4,0.5,1,3,-2,-1.84,0.0,1.9,1.5,0.4,0.34,1.71,Matches,UCL,22-23
6928979a,65,Nicolò Barella,ITA,MF,Inter,25,1997,12,991,83,84.7,11.0,12,83,6,0,,1,2.0,17,5,12,1.09,3.1,15.4,10.8,4.6,0.42,1.32,Matches,UCL,22-23
712dd708,66,Borna Barišić,CRO,DF,Rangers,29,1992,6,465,78,86.1,5.2,5,90,5,1,15,0,0.7,2,20,-18,-3.48,-1.08,4.4,12.8,-8.4,-1.63,-0.41,Matches,UCL,22-23
6caffe81,67,Enzo Barrenechea,ARG,DF,Juventus,21,2001,1,3,3,0.6,0.0,0,,0,1,3,0,0.0,0,0,0,0.0,0.67,0.0,0.0,0.0,0.0,0.33,Matches,UCL,22-23
45736cec,68,Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,1,6,6,1.1,0.1,0,,0,1,6,1,0.0,1,0,1,15.0,15.84,0.5,0.0,0.5,7.17,7.3,Matches,UCL,22-23
a36524bf,69,Calvin Bassey,NGA,DF,Ajax,22,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.0,11,16,-5,-0.83,,8.3,12.2,-3.9,-0.65,,Matches,UCL,22-23
29b7b767,70,Fortune Bassey,NGA,FW,Viktoria Plzeň,23,1998,5,134,27,24.8,1.5,1,45,0,4,22,1,0.0,0,5,-5,-3.36,-0.25,0.8,3.3,-2.6,-1.71,-0.16,Matches,UCL,22-23
e61bdd69,71,Gil Bastião Dias,POR,"DF,FW",Benfica,25,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,UCL,22-23
75b86fb3,72,Alessandro Bastoni,ITA,DF,Inter,23,1999,12,983,82,84.0,10.9,12,82,5,0,,1,2.0,17,6,11,1.01,2.45,14.5,11.1,3.4,0.31,0.59,Matches,UCL,22-23
37d39918,73,Dylan Batubinsika,COD,DF,Maccabi Haifa,26,1996,5,450,90,83.3,5.0,5,90,5,0,,0,0.6,6,15,-9,-1.8,3.2,4.7,8.2,-3.5,-0.69,-0.85,Matches,UCL,22-23
d1eda5f0,74,Martin Baturina,CRO,MF,Dinamo Zagreb,19,2003,5,60,12,11.1,0.7,0,,0,5,12,1,1.55,0,2,-2,-3.0,-2.06,0.6,2.5,-1.8,-2.82,-1.61,Matches,UCL,22-23
e3756e72,75,Raoul Bellanova,ITA,"DF,MF",Inter,22,2000,3,120,40,10.3,1.3,1,90,1,2,15,10,0.33,1,4,-3,-2.25,-3.19,2.4,2.2,0.2,0.15,-0.07,Matches,UCL,22-23
f874dd44,76,Héctor Bellerín,ESP,DF,Barcelona,27,1995,2,180,90,33.3,2.0,2,90,2,0,,1,1.5,4,5,-1,-0.5,-0.75,3.0,4.6,-1.6,-0.81,-1.37,Matches,UCL,22-23
57d88cf9,77,Jude Bellingham,ENG,MF,Dortmund,19,2003,7,630,90,87.5,7.0,7,90,7,0,,1,1.57,10,6,4,0.57,0.57,9.3,9.6,-0.4,-0.05,0.53,Matches,UCL,22-23
db092d3b,78,Ismaël Bennacer,ALG,MF,Milan,24,1997,10,585,59,54.2,6.5,9,64,1,1,10,0,1.5,13,10,3,0.46,0.28,10.7,10.2,0.5,0.08,-0.19,Matches,UCL,22-23
3b8674e6,79,Rodrigo Bentancur,URU,"MF,FW",Tottenham,25,1997,6,503,84,69.9,5.6,6,84,3,0,,0,1.83,7,5,2,0.36,0.77,8.0,4.6,3.4,0.6,1.49,Matches,UCL,22-23
70d74ece,80,Karim Benzema,FRA,FW,Real Madrid,34,1987,10,744,74,68.9,8.3,9,80,5,1,28,0,2.3,14,10,4,0.48,-1.93,12.9,10.0,2.9,0.35,-0.58,Matches,UCL,22-23
61b3978f,81,Bartosz Bereszyński,POL,"DF,FW",Napoli,30,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,UCL,22-23
713c144a,82,Steven Berghuis,NED,"MF,FW",Ajax,30,1991,6,462,77,85.6,5.1,6,77,1,0,,0,1.0,10,13,-3,-0.58,1.72,7.4,8.2,-0.7,-0.14,3.6,Matches,UCL,22-23
b59c2a92,83,Lucas Bergström,FIN,GK,Chelsea,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,UCL,22-23
a29b1131,84,Steven Bergwijn,NED,FW,Ajax,24,1997,6,519,87,96.1,5.8,6,87,3,0,,0,1.0,10,15,-5,-0.87,-0.87,7.7,10.6,-2.9,-0.5,4.25,Matches,UCL,22-23
67b09a18,85,Alexandro Bernabei,ARG,FW,Celtic,21,2000,1,11,11,2.0,0.1,0,,0,1,11,5,0.0,0,1,-1,-8.18,-6.48,0.4,0.2,0.2,1.52,1.84,Matches,UCL,22-23
17370b95,86,Bernardo,BRA,DF,RB Salzburg,27,1995,4,274,69,50.7,3.0,2,90,2,2,47,2,0.5,2,6,-4,-1.31,-1.31,3.2,3.9,-0.7,-0.22,-0.92,Matches,UCL,22-23
4142f132,87,Paulo Bernardo,POR,MF,Benfica,20,2002,0,,,,,0,,0,0,,4,3.0,,,,,,,,,,,Matches,UCL,22-23
433dc9a2,88,Juan Bernat,ESP,DF,Paris S-G,29,1993,5,275,55,38.2,3.1,3,80,1,2,17,3,1.6,9,5,4,1.31,0.9,4.5,4.5,0.0,0.0,-0.16,Matches,UCL,22-23
505486d6,89,Victor Bernth Kristiansen,DEN,"DF,MF",FC Copenhagen,19,2002,6,483,81,89.4,5.4,5,90,5,1,33,0,0.88,0,11,-11,-2.05,-2.05,3.6,10.4,-6.8,-1.28,-2.02,Matches,UCL,22-23
0d85a4e8,90,Marcus Bettinelli,ENG,GK,Chelsea,30,1992,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches,UCL,22-23
d00fd50a,91,Modou Biramé Ndiaye,SEN,MF,Viktoria Plzeň,25,1996,4,182,46,33.7,2.0,2,73,1,2,18,2,0.0,1,9,-8,-3.96,-1.19,2.2,5.2,-2.9,-1.46,0.2,Matches,UCL,22-23
6c203af0,92,Yves Bissouma,MLI,MF,Tottenham,25,1996,3,92,31,12.8,1.0,0,,0,3,31,3,3.0,2,2,0,0.0,-0.14,1.6,1.8,-0.2,-0.18,-0.38,Matches,UCL,22-23
967f34d3,93,Rubén Blanco,ESP,GK,Marseille,27,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,UCL,22-23
663e080e,94,Janis Blaswich,GER,GK,RB Leipzig,31,1991,6,528,88,73.3,5.9,5,90,5,1,78,2,2.17,13,11,2,0.34,2.68,9.5,10.5,-1.0,-0.17,-0.28,Matches,UCL,22-23
691bef82,95,Daley Blind,NED,"DF,MF",Bayern Munich,32,1990,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,UCL,22-23
691bef82,96,Daley Blind,NED,DF,Ajax,32,1990,5,407,81,75.4,4.5,5,81,3,0,,1,0.6,8,15,-7,-1.55,-2.9,6.1,10.3,-4.2,-0.92,-1.1,Matches,UCL,22-23
73b9fa8a,97,Petar Bočkaj,CRO,"DF,FW",Dinamo Zagreb,26,1996,3,39,13,7.2,0.4,0,,0,3,13,3,1.0,0,0,0,0.0,1.26,0.6,1.4,-0.8,-1.9,-0.54,Matches,UCL,22-23
6ddcdccc,98,Valerio Boffelli,ITA,GK,Napoli,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,UCL,22-23
08fe932d,99,Nicolai Boilesen,DEN,DF,FC Copenhagen,30,1992,2,100,50,18.5,1.1,1,90,1,1,10,1,0.5,0,1,-1,-0.9,1.15,0.3,1.7,-1.4,-1.3,-0.29,Matches,UCL,22-23
7713c72a,100,Valerii Bondar,UKR,DF,Shakhtar,23,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.0,8,10,-2,-0.33,,3.7,10.9,-7.1,-1.19,,Matches,UCL,22-23
415568b5,101,Artem Bondarenko,UKR,MF,Shakhtar,21,2000,6,484,81,89.6,5.4,6,81,3,0,,0,1.0,6,10,-4,-0.74,-3.96,2.8,9.7,-6.9,-1.29,-0.95,Matches,UCL,22-23
52ec54d0,102,Leonardo Bonucci,ITA,DF,Juventus,35,1987,6,444,74,82.2,4.9,5,84,4,1,25,0,0.5,5,13,-8,-1.62,-5.37,5.9,8.5,-2.6,-0.53,-1.11,Matches,UCL,22-23
4d1c4a5d,103,Gonçalo Borges,POR,"MF,FW",Porto,21,2001,4,39,10,5.4,0.4,0,,0,4,10,3,1.5,0,2,-2,-4.62,-5.41,0.3,1.3,-1.1,-2.44,-3.09,Matches,UCL,22-23
c68da769,104,Rafael Borré,COL,FW,Eint Frankfurt,26,1995,8,228,29,31.7,2.5,1,90,1,7,20,0,1.25,1,5,-4,-1.58,-1.21,2.8,4.8,-2.0,-0.81,-0.29,Matches,UCL,22-23
9f2fb1c7,105,Nikolaos Botis,GRE,GK,Inter,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,UCL,22-23
f6798fc3,106,Yassine Bounou,MAR,GK,Sevilla,31,1991,4,360,90,66.7,4.0,4,90,4,0,,2,0.25,3,12,-9,-2.25,-3.75,3.6,8.4,-4.9,-1.21,-1.24,Matches,UCL,22-23
7c473e12,107,Dedryck Boyata,BEL,DF,Club Brugge,31,1990,3,136,45,18.9,1.5,1,90,1,2,23,3,1.33,1,0,1,0.66,1.28,1.8,1.5,0.3,0.2,1.62,Matches,UCL,22-23
a167537f,108,Julian Brandt,GER,"MF,FW",Dortmund,26,1996,7,476,68,66.1,5.3,6,75,4,1,28,1,1.71,9,2,7,1.32,2.43,8.2,6.7,1.5,0.29,1.2,Matches,UCL,22-23
5fd5ed86,109,Gleison Bremer,BRA,DF,Juventus,25,1997,3,270,90,50.0,3.0,3,90,3,0,,1,1.0,5,5,0,0.0,1.33,4.2,5.9,-1.8,-0.59,-0.52,Matches,UCL,22-23
4c184730,110,Brian Brobbey,NED,FW,Ajax,20,2002,5,116,23,21.5,1.3,1,62,0,4,14,1,0.6,1,6,-5,-3.88,-3.88,1.7,4.4,-2.7,-2.12,-1.86,Matches,UCL,22-23
97220da2,111,Armando Broja,ALB,FW,Chelsea,20,2001,5,116,23,12.9,1.3,0,,0,5,23,1,2.0,0,1,-1,-0.78,-1.24,2.5,0.7,1.8,1.4,0.97,Matches,UCL,22-23
e27da244,112,John Brooks,USA,DF,Benfica,29,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,UCL,22-23
33b8d077,113,Marcelo Brozović,CRO,MF,Inter,29,1992,9,549,61,46.9,6.1,5,89,4,4,27,0,1.89,9,6,3,0.49,-0.23,8.6,7.5,1.0,0.17,-0.1,Matches,UCL,22-23
3235182a,114,Pavel Bucha,CZE,MF,Viktoria Plzeň,24,1998,5,364,73,67.4,4.0,4,83,3,1,34,0,1.45,4,15,-11,-2.72,1.37,3.2,10.2,-7.0,-1.73,-0.43,Matches,UCL,22-23
3aca6420,115,Tajon Buchanan,CAN,"DF,MF",Club Brugge,23,1999,6,520,87,72.2,5.8,6,87,4,0,,0,0.83,3,11,-8,-1.38,-3.63,4.8,13.7,-9.0,-1.55,-1.56,Matches,UCL,22-23
673f7ce9,116,Lewis Budinauckas,SCO,GK,Rangers,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,UCL,22-23
eaeefc50,117,Marko Bulat,CRO,MF,Dinamo Zagreb,20,2001,3,29,10,5.4,0.3,0,,0,3,10,3,0.33,0,0,0,0.0,1.23,0.5,1.8,-1.2,-3.86,-2.61,Matches,UCL,22-23
16b6648e,118,Josef Bursik,ENG,GK,Club Brugge,22,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,UCL,22-23
5ab0ea87,119,Sergio Busquets,ESP,MF,Barcelona,34,1988,4,289,72,53.5,3.2,4,72,1,0,,1,0.25,1,7,-6,-1.87,-4.02,4.1,4.3,-0.2,-0.06,-0.34,Matches,UCL,22-23
b4705807,120,Aurélio Buta,POR,DF,Eint Frankfurt,25,1997,2,158,79,21.9,1.8,2,79,1,0,,0,0.0,0,5,-5,-2.85,-2.69,1.3,5.2,-3.9,-2.2,-2.04,Matches,UCL,22-23
e34e086c,121,Jovane Cabral,CPV,MF,Sporting CP,24,1998,1,13,13,2.4,0.1,0,,0,1,13,1,0.0,0,0,0,0.0,0.17,0.2,0.0,0.2,1.28,2.34,Matches,UCL,22-23
2146785a,122,Davide Calabria,ITA,DF,Milan,25,1996,6,497,83,46.0,5.5,6,83,4,0,,2,1.33,6,6,0,0.0,-0.62,7.2,8.0,-0.8,-0.14,-0.57,Matches,UCL,22-23
cd0fa27b,123,Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,12,804,67,68.7,8.9,9,82,3,3,22,0,1.75,11,7,4,0.45,-0.54,10.5,11.0,-0.5,-0.06,-0.88,Matches,UCL,22-23
becfbd87,124,Diego Callai,ITA,GK,Sporting CP,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,UCL,22-23
