id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,league,season
4dcec659,1,Simon Adingra,CIV,FW,Brighton,22-242,2002,0.5,16,25,64.0,208,38,12,17,70.6,3,4,75.0,1,2,50.0,1,0.5,0.6,0.5,1,0,0,0,0,Matches,ENG-EPL,24-25
246d153b,2,Ola Aina,NGA,DF,Nott'ham Forest,27-327,1996,1.6,74,92,80.4,1082,438,41,46,89.1,27,37,73.0,2,4,50.0,0,0.0,0.1,0.0,1,6,0,0,9,Matches,ENG-EPL,24-25
9b398aea,3,Rayan Aït-Nouri,ALG,DF,Wolves,23-085,2001,1.7,64,70,91.4,930,274,32,32,100.0,31,35,88.6,0,2,0.0,1,0.5,0.2,0.5,1,9,1,0,9,Matches,ENG-EPL,24-25
a8c0acb7,4,Kristoffer Ajer,NOR,DF,Brentford,26-135,1998,2.0,63,81,77.8,1027,386,30,34,88.2,28,34,82.4,4,8,50.0,0,0.0,0.0,0.0,1,4,0,0,7,Matches,ENG-EPL,24-25
89ac64a6,5,Manuel Akanji,SUI,DF,Manchester City,29-042,1995,2.0,195,202,96.5,3142,859,101,103,98.1,83,83,100.0,9,11,81.8,0,0.1,0.2,-0.1,1,21,2,1,17,Matches,ENG-EPL,24-25
4abac767,6,Carlos Alcaraz,ARG,MF,Southampton,21-274,2002,0.1,13,13,100.0,221,66,7,7,100.0,4,4,100.0,2,2,100.0,0,0.1,0.0,-0.1,1,4,1,1,6,Matches,ENG-EPL,24-25
cd1acf9d,7,Trent Alexander-Arnold,ENG,DF,Liverpool,25-328,1998,1.6,84,116,72.4,1605,729,44,50,88.0,24,32,75.0,15,33,45.5,0,1.2,1.5,-1.2,7,8,3,1,13,Matches,ENG-EPL,24-25
7a2e46a8,8,Alisson,BRA,GK,Liverpool,31-333,1992,2.0,73,88,83.0,1662,987,22,22,100.0,37,37,100.0,14,29,48.3,0,0.0,0.0,0.0,0,2,0,0,0,Matches,ENG-EPL,24-25
862a1c15,9,Miguel Almirón,PAR,FW,Newcastle Utd,30-202,1994,0.0,4,4,100.0,61,22,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,2,Matches,ENG-EPL,24-25
8b3ab7ad,10,Edson Álvarez,MEX,MF,West Ham,26-311,1997,0.1,6,7,85.7,77,38,4,4,100.0,1,1,100.0,1,1,100.0,0,0.0,0.2,0.0,0,1,1,0,1,Matches,ENG-EPL,24-25
9eedf0e0,11,Samuel Amo-Ameyaw,ENG,DF,Southampton,18-043,2006,0.1,5,5,100.0,68,13,4,4,100.0,1,1,100.0,0,0,,0,0.1,0.1,-0.1,1,0,1,1,0,Matches,ENG-EPL,24-25
e34fc66d,12,Joachim Andersen,DEN,DF,Crystal Palace,28-091,1996,1.0,61,83,73.5,1227,526,19,21,90.5,31,37,83.8,9,21,42.9,0,0.0,0.0,0.0,0,9,1,0,4,Matches,ENG-EPL,24-25
de31038e,13,Elliot Anderson,SCO,"MF,FW",Nott'ham Forest,21-298,2002,1.0,39,52,75.0,541,207,28,31,90.3,8,14,57.1,2,5,40.0,0,0.0,0.0,0.0,1,1,0,0,4,Matches,ENG-EPL,24-25
ac05f970,14,Michail Antonio,JAM,FW,West Ham,34-155,1990,1.5,12,22,54.5,294,52,3,7,42.9,5,7,71.4,4,5,80.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches,ENG-EPL,24-25
99127249,15,Antony,BRA,FW,Manchester Utd,24-188,2000,0.0,1,2,50.0,13,0,1,2,50.0,0,0,,0,0,,0,0.1,0.1,-0.1,1,0,0,0,0,Matches,ENG-EPL,24-25
8f4541c2,16,Julian Araujo,MEX,DF,Bournemouth,23-017,2001,1.3,44,59,74.6,848,344,18,20,90.0,21,25,84.0,5,11,45.5,0,0.0,0.0,0.0,0,7,1,0,4,Matches,ENG-EPL,24-25
05e8ca6d,17,Cameron Archer,ENG,FW,Southampton,23-040,2001,0.4,6,9,66.7,80,5,4,5,80.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches,ENG-EPL,24-25
2f965a72,18,Alphonse Areola,FRA,GK,West Ham,31-185,1993,2.0,59,80,73.8,1622,1183,17,17,100.0,20,21,95.2,21,40,52.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
328f7d51,19,Joe Aribo,NGA,MF,Southampton,28-040,1996,1.6,64,73,87.7,839,119,42,45,93.3,18,20,90.0,1,2,50.0,0,0.6,0.5,-0.6,2,3,2,0,5,Matches,ENG-EPL,24-25
68c720b5,20,Adam Armstrong,ENG,FW,Southampton,27-202,1997,1.8,42,50,84.0,568,81,26,27,96.3,13,15,86.7,1,2,50.0,0,0.1,0.1,-0.1,1,3,0,0,5,Matches,ENG-EPL,24-25
de59e609,21,Harrison Armstrong,ENG,MF,Everton,17-224,2007,0.0,1,4,25.0,23,0,0,0,,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
e5478b87,22,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,27-018,1997,0.4,7,8,87.5,99,10,5,5,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,ENG-EPL,24-25
f173303a,23,Yasin Ayari,SWE,"FW,MF",Brighton,20-329,2003,0.0,4,6,66.7,46,20,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,2,Matches,ENG-EPL,24-25
da052c14,24,Jordan Ayew,GHA,"FW,MF",Crystal Palace,32-354,1991,0.2,8,10,80.0,167,4,3,3,100.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches,ENG-EPL,24-25
da052c14,25,Jordan Ayew,GHA,FW,Leicester City,32-354,1991,0.3,7,8,87.5,125,23,2,3,66.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,1,0,1,1,1,Matches,ENG-EPL,24-25
3a233281,26,Leon Bailey,JAM,"MF,FW",Aston Villa,27-021,1997,1.8,25,49,51.0,377,127,16,24,66.7,6,12,50.0,2,8,25.0,0,0.1,0.2,-0.1,3,1,4,0,5,Matches,ENG-EPL,24-25
a1390d2f,27,Carlos Baleba,CMR,MF,Brighton,20-240,2004,0.2,8,8,100.0,97,17,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ENG-EPL,24-25
3a24769f,28,Ross Barkley,ENG,MF,Aston Villa,30-269,1993,0.2,10,13,76.9,133,45,8,8,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches,ENG-EPL,24-25
3ea50f67,29,Harvey Barnes,ENG,FW,Newcastle Utd,26-265,1997,0.6,14,17,82.4,212,87,10,10,100.0,3,6,50.0,1,1,100.0,1,0.8,0.5,0.2,2,0,4,2,2,Matches,ENG-EPL,24-25
a36524bf,30,Calvin Bassey,NGA,DF,Fulham,24-243,1999,2.0,125,137,91.2,2428,850,39,40,97.5,68,71,95.8,13,20,65.0,0,0.0,0.0,0.0,0,6,0,0,8,Matches,ENG-EPL,24-25
4115ce4e,31,Jan Bednarek,POL,DF,Southampton,28-140,1996,1.9,198,204,97.1,3562,1234,74,76,97.4,107,111,96.4,16,16,100.0,0,0.1,0.0,-0.1,2,12,0,0,10,Matches,ENG-EPL,24-25
10f0fdd3,32,Jean-Ricner Bellegarde,FRA,"FW,MF",Wolves,26-064,1998,1.4,17,24,70.8,284,41,11,12,91.7,4,4,100.0,2,4,50.0,0,0.0,0.0,0.0,0,1,1,0,3,Matches,ENG-EPL,24-25
3b8674e6,33,Rodrigo Bentancur,URU,MF,Tottenham,27-066,1997,0.9,46,47,97.9,768,188,19,19,100.0,25,25,100.0,2,2,100.0,0,0.0,0.0,0.0,0,4,0,0,4,Matches,ENG-EPL,24-25
a109e5c8,34,Lucas Bergvall,SWE,MF,Tottenham,18-210,2006,0.3,30,34,88.2,413,111,18,19,94.7,8,10,80.0,2,3,66.7,0,0.2,0.2,-0.2,1,1,0,0,2,Matches,ENG-EPL,24-25
505486d6,35,Victor Bernth Kristiansen,DEN,"DF,MF",Leicester City,21-258,2002,1.9,57,85,67.1,981,183,25,29,86.2,28,40,70.0,3,12,25.0,0,0.0,0.0,0.0,0,3,1,1,3,Matches,ENG-EPL,24-25
ed5c0319,36,Beto,GNB,FW,Everton,26-212,1998,0.4,1,4,25.0,12,0,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
d328a254,37,Philip Billing,DEN,MF,Bournemouth,28-080,1996,0.1,1,2,50.0,15,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
6c203af0,38,Yves Bissouma,MLI,MF,Tottenham,28-000,1996,0.8,74,80,92.5,1256,321,38,41,92.7,25,25,100.0,8,10,80.0,0,0.0,0.0,0.0,0,7,1,0,6,Matches,ENG-EPL,24-25
a4ac4b8f,39,Willy Boly,CIV,DF,Nott'ham Forest,33-209,1991,1.0,43,54,79.6,833,371,13,14,92.9,25,27,92.6,4,12,33.3,0,0.0,0.0,0.0,0,2,0,0,2,Matches,ENG-EPL,24-25
79c84d1c,40,Jarrod Bowen,ENG,MF,West Ham,27-254,1996,1.8,24,36,66.7,491,181,12,16,75.0,6,11,54.5,6,9,66.7,0,0.5,0.3,-0.5,6,3,2,0,4,Matches,ENG-EPL,24-25
bbd67769,41,Conor Bradley,NIR,DF,Liverpool,21-052,2003,0.4,42,46,91.3,581,184,26,27,96.3,15,17,88.2,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,ENG-EPL,24-25
57827369,42,Ben Brereton,CHI,FW,Southampton,25-134,1999,1.8,52,64,81.3,734,151,32,35,91.4,17,23,73.9,2,4,50.0,0,0.1,0.1,-0.1,3,2,1,1,2,Matches,ENG-EPL,24-25
468a7a91,43,Facundo Buonanotte,ARG,"MF,FW",Leicester City,19-251,2004,1.6,32,42,76.2,489,196,19,25,76.0,9,9,100.0,3,6,50.0,1,0.6,0.4,0.4,4,5,2,1,6,Matches,ENG-EPL,24-25
b2d31e83,44,Dan Burn,ENG,DF,Newcastle Utd,32-113,1992,2.0,69,82,84.1,1084,538,34,39,87.2,32,33,97.0,1,6,16.7,0,0.0,0.0,0.0,0,0,0,0,2,Matches,ENG-EPL,24-25
b3fe23c6,45,Wes Burns,WAL,FW,Ipswich Town,29-281,1994,0.6,9,15,60.0,148,12,2,4,50.0,2,3,66.7,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
16264a81,46,Moisés Caicedo,ECU,MF,Chelsea,22-302,2001,1.8,79,90,87.8,1188,293,45,48,93.8,29,33,87.9,4,6,66.7,0,0.0,0.1,0.0,1,5,2,1,6,Matches,ENG-EPL,24-25
a8748947,47,Tom Cairney,SCO,MF,Fulham,33-223,1991,0.5,25,27,92.6,396,117,8,9,88.9,16,16,100.0,0,0,,0,0.0,0.1,0.0,1,2,1,0,5,Matches,ENG-EPL,24-25
aded8e6f,48,Riccardo Calafiori,ITA,DF,Arsenal,22-103,2002,0.1,5,6,83.3,86,44,2,2,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
59e6e5bf,49,Dominic Calvert-Lewin,ENG,FW,Everton,27-167,1997,1.6,18,25,72.0,261,53,14,18,77.8,2,5,40.0,2,2,100.0,0,0.0,0.0,0.0,0,2,1,0,4,Matches,ENG-EPL,24-25
966e28d0,50,Fabio Carvalho,POR,"MF,FW",Brentford,22-000,2002,0.4,9,14,64.3,108,38,4,6,66.7,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,Matches,ENG-EPL,24-25
4d224fe8,51,Casemiro,BRA,MF,Manchester Utd,32-189,1992,2.0,88,111,79.3,1510,487,38,47,80.9,40,45,88.9,7,9,77.8,0,1.0,0.5,-1.0,3,5,3,1,6,Matches,ENG-EPL,24-25
2389cdc2,52,Matty Cash,POL,DF,Aston Villa,27-023,1997,1.1,38,49,77.6,621,258,18,20,90.0,18,22,81.8,1,4,25.0,0,0.1,0.0,-0.1,1,7,0,0,4,Matches,ENG-EPL,24-25
4ec55b87,53,Conor Chaplin,ENG,MF,Ipswich Town,27-196,1997,0.7,17,24,70.8,285,108,7,9,77.8,6,6,100.0,2,3,66.7,0,0.0,0.0,0.0,0,1,1,0,2,Matches,ENG-EPL,24-25
dc6c2f02,54,Chiquinho,POR,MF,Wolves,24-207,2000,0.1,3,3,100.0,71,22,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,1,0,1,1,0,Matches,ENG-EPL,24-25
26ce2263,55,Ryan Christie,SCO,MF,Bournemouth,29-190,1995,1.0,37,47,78.7,687,208,12,15,80.0,21,24,87.5,3,7,42.9,0,0.1,0.0,-0.1,3,5,2,0,8,Matches,ENG-EPL,24-25
a8c19eb8,56,Nathan Collins,IRL,DF,Brentford,23-122,2001,2.0,94,106,88.7,1873,589,24,28,85.7,63,67,94.0,6,9,66.7,0,0.0,0.0,0.0,0,3,0,0,4,Matches,ENG-EPL,24-25
700783e7,57,Levi Colwill,ENG,DF,Chelsea,21-186,2003,2.0,118,125,94.4,2352,1030,36,38,94.7,69,69,100.0,11,14,78.6,0,0.0,0.0,0.0,0,9,0,0,3,Matches,ENG-EPL,24-25
2afc7272,58,Lewis Cook,ENG,MF,Bournemouth,27-209,1997,1.9,64,90,71.1,1243,451,25,29,86.2,28,36,77.8,11,23,47.8,0,0.3,0.5,-0.3,2,9,2,0,10,Matches,ENG-EPL,24-25
fdf3cb77,59,Vladimír Coufal,CZE,DF,West Ham,32-008,1992,1.6,53,69,76.8,928,354,25,30,83.3,20,26,76.9,6,10,60.0,0,0.1,0.1,-0.1,1,3,1,1,4,Matches,ENG-EPL,24-25
4f974391,60,Aaron Cresswell,ENG,DF,West Ham,34-259,1989,0.0,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
1daec722,61,Marc Cucurella,ESP,DF,Chelsea,26-039,1998,1.8,110,123,89.4,1768,667,55,60,91.7,48,52,92.3,5,8,62.5,0,0.0,0.2,0.0,0,5,0,0,6,Matches,ENG-EPL,24-25
dc62b55d,62,Matheus Cunha,BRA,"MF,FW",Wolves,25-095,1999,1.1,23,32,71.9,370,75,15,20,75.0,6,6,100.0,2,6,33.3,0,0.3,0.2,-0.3,3,2,1,1,1,Matches,ENG-EPL,24-25
d9565625,63,Diogo Dalot,POR,DF,Manchester Utd,25-165,1999,2.0,109,126,86.5,1756,428,53,59,89.8,40,44,90.9,10,14,71.4,0,0.2,0.1,-0.2,1,2,1,1,7,Matches,ENG-EPL,24-25
215f3907,64,Mikkel Damsgaard,DEN,MF,Brentford,24-058,2000,0.5,16,23,69.6,222,107,13,15,86.7,2,4,50.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches,ENG-EPL,24-25
a816dbfb,65,Danilo,BRA,MF,Nott'ham Forest,23-123,2001,0.2,3,3,100.0,85,6,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
8574c61f,66,Leif Davis,ENG,DF,Ipswich Town,24-231,2000,2.0,44,64,68.8,680,264,28,31,90.3,15,19,78.9,1,10,10.0,0,0.0,0.1,0.0,0,5,0,0,4,Matches,ENG-EPL,24-25
3e9e06cb,67,Craig Dawson,ENG,DF,Wolves,34-116,1990,0.3,12,12,100.0,263,126,6,6,100.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ENG-EPL,24-25
e46012d4,68,Kevin De Bruyne,BEL,MF,Manchester City,33-063,1991,2.0,132,162,81.5,2141,701,79,88,89.8,38,48,79.2,14,19,73.7,1,0.7,1.0,0.3,5,14,9,2,21,Matches,ENG-EPL,24-25
dd897ee7,69,Liam Delap,ENG,FW,Ipswich Town,21-204,2003,1.7,13,22,59.1,205,73,7,8,87.5,4,8,50.0,1,2,50.0,0,0.2,0.0,-0.2,2,2,0,0,1,Matches,ENG-EPL,24-25
5c74c0f5,70,Kiernan Dewsbury-Hall,ENG,MF,Chelsea,25-359,1998,0.4,23,29,79.3,315,39,15,19,78.9,8,8,100.0,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches,ENG-EPL,24-25
9dc96f10,71,Amad Diallo,CIV,FW,Manchester Utd,22-050,2002,1.7,61,78,78.2,848,192,32,36,88.9,20,23,87.0,5,8,62.5,0,0.1,0.2,-0.1,2,3,2,0,5,Matches,ENG-EPL,24-25
31c69ef1,72,Rúben Dias,POR,DF,Manchester City,27-108,1997,2.0,183,187,97.9,3418,1023,72,72,100.0,95,95,100.0,16,18,88.9,0,0.0,0.0,0.0,0,12,0,0,5,Matches,ENG-EPL,24-25
4a1a9578,73,Luis Díaz,COL,FW,Liverpool,27-230,1997,1.8,59,64,92.2,866,236,36,37,97.3,14,17,82.4,6,6,100.0,1,1.0,0.6,0.0,7,4,4,1,6,Matches,ENG-EPL,24-25
bdcc89ae,74,Tyler Dibling,ENG,MF,Southampton,18-171,2006,0.3,18,21,85.7,232,16,13,14,92.9,4,6,66.7,0,0,,0,0.0,0.0,0.0,1,2,0,0,1,Matches,ENG-EPL,24-25
1b84dbe1,75,Lucas Digne,FRA,DF,Aston Villa,31-041,1993,1.6,52,72,72.2,951,359,23,26,88.5,22,30,73.3,5,8,62.5,0,0.2,0.2,-0.2,1,1,1,0,1,Matches,ENG-EPL,24-25
a712ca2b,76,Issa Diop,FRA,DF,Fulham,27-234,1997,2.0,76,96,79.2,1677,697,15,19,78.9,49,58,84.5,11,17,64.7,0,0.0,0.0,0.0,0,7,1,0,5,Matches,ENG-EPL,24-25
6fba4dba,77,Roman Dixon,,DF,Everton,19-248,2004,1.0,11,19,57.9,205,111,6,8,75.0,4,8,50.0,1,3,33.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches,ENG-EPL,24-25
d557d734,78,Matt Doherty,IRL,DF,Wolves,32-227,1992,2.0,59,79,74.7,1031,231,25,31,80.6,28,37,75.7,6,9,66.7,0,0.1,0.1,-0.1,1,3,0,0,4,Matches,ENG-EPL,24-25
fffea3e5,79,Jeremy Doku,BEL,FW,Manchester City,22-095,2002,1.8,61,72,84.7,779,124,50,54,92.6,10,14,71.4,1,2,50.0,0,0.9,0.5,-0.9,3,0,4,0,6,Matches,ENG-EPL,24-25
20b3a502,80,Nicolás Domínguez,ARG,"FW,MF",Nott'ham Forest,26-063,1998,0.6,29,35,82.9,403,135,19,24,79.2,9,9,100.0,1,1,100.0,0,0.0,0.1,0.0,1,5,1,0,3,Matches,ENG-EPL,24-25
02b29014,81,Abdoulaye Doucouré,MLI,MF,Everton,31-242,1993,1.3,19,28,67.9,337,17,7,9,77.8,6,11,54.5,4,6,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
ce4f40c7,82,Cheick Doucouré,MLI,MF,Crystal Palace,24-235,2000,0.1,8,10,80.0,106,25,3,3,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,ENG-EPL,24-25
69fdb896,83,Flynn Downes,ENG,MF,Southampton,25-223,1999,2.0,135,146,92.5,1923,393,80,84,95.2,43,47,91.5,6,8,75.0,0,0.2,0.2,-0.2,4,12,4,0,12,Matches,ENG-EPL,24-25
5526deb1,84,Tommy Doyle,ENG,MF,Wolves,22-318,2001,0.0,9,9,100.0,167,37,3,3,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,2,Matches,ENG-EPL,24-25
282f75f3,85,Lewis Dunk,ENG,DF,Brighton,32-283,1991,1.8,136,149,91.3,2211,521,64,66,97.0,57,61,93.4,10,17,58.8,0,0.0,0.0,0.0,1,4,0,0,6,Matches,ENG-EPL,24-25
414184f7,86,Jhon Durán,COL,FW,Aston Villa,20-261,2003,0.6,15,21,71.4,182,43,8,9,88.9,5,7,71.4,0,1,0.0,0,0.0,0.1,0.0,0,1,0,0,1,Matches,ENG-EPL,24-25
3bb7b8b4,87,Ederson,BRA,GK,Manchester City,31-013,1993,2.0,57,63,90.5,1422,713,6,6,100.0,39,40,97.5,12,17,70.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches,ENG-EPL,24-25
46ff3923,88,George Edmundson,ENG,DF,Ipswich Town,26-365,1997,0.0,1,2,50.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
0562b7f1,89,Odsonne Édouard,FRA,"MF,FW",Crystal Palace,26-227,1998,1.3,17,28,60.7,230,46,11,16,68.8,4,7,57.1,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,4,Matches,ENG-EPL,24-25
007414dd,90,Samuel Edozie,ENG,"DF,FW",Southampton,21-215,2003,0.7,25,33,75.8,316,67,19,21,90.5,6,7,85.7,0,3,0.0,0,0.1,0.2,-0.1,1,0,3,0,4,Matches,ENG-EPL,24-25
2fba6108,91,Anthony Elanga,SWE,FW,Nott'ham Forest,22-125,2002,1.6,45,59,76.3,599,220,28,29,96.6,8,15,53.3,3,8,37.5,0,0.4,0.4,-0.4,5,1,3,0,5,Matches,ENG-EPL,24-25
b9e1436c,92,Harvey Elliott,ENG,FW,Liverpool,21-148,2003,0.1,12,14,85.7,156,10,10,10,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
9cfbad36,93,Julio Enciso,PAR,MF,Brighton,20-220,2004,0.1,4,8,50.0,67,13,1,2,50.0,0,2,0.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
c149016b,94,Wataru Endo,JPN,MF,Liverpool,31-203,1993,0.0,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
6f3cc2fe,95,Evanilson,BRA,FW,Bournemouth,24-329,1999,0.8,6,11,54.5,74,15,4,6,66.7,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,ENG-EPL,24-25
f8fcd2a5,96,Jonny Evans,NIR,DF,Manchester Utd,36-240,1988,0.1,4,6,66.7,78,30,1,1,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ENG-EPL,24-25
ae4fc6a4,97,Eberechi Eze,ENG,MF,Crystal Palace,26-062,1998,2.0,67,87,77.0,1084,252,34,39,87.2,30,35,85.7,2,6,33.3,0,0.3,0.2,-0.3,4,8,2,0,10,Matches,ENG-EPL,24-25
9c221d14,98,Wout Faes,BEL,DF,Leicester City,26-149,1998,2.0,85,95,89.5,1479,417,38,40,95.0,40,41,97.6,7,14,50.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches,ENG-EPL,24-25
bceda5ff,99,Abdul Fatawu Issahaku,GHA,"FW,MF",Leicester City,20-175,2004,2.0,30,49,61.2,596,173,14,17,82.4,10,16,62.5,6,13,46.2,1,0.5,0.6,0.5,2,3,2,1,4,Matches,ENG-EPL,24-25
