id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
01040647,1,Gennaro Acampora,ITA,"MF,FW",Spezia,26,1994,14,2,441,4.9,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,15,28,19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.06,0.07,Matches,ITA-SERIA_A,20-21
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,32,1988,32,32,2813,31.3,0,1,1,0,0,0,9,1,1.1,1.1,1.0,2.1,41,141,46,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.07,Matches,ITA-SERIA_A,20-21
7005ac66,3,Andrea Adorante,ITA,FW,Parma,20,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ITA-SERIA_A,20-21
8bc8829a,4,Lucien Agoume,FRA,MF,Spezia,18,2002,12,9,800,8.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,6,46,7,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,ITA-SERIA_A,20-21
46fa7204,5,Kevin Agudelo,COL,FW,Spezia,21,1998,29,14,1356,15.1,1,2,3,1,0,0,4,0,1.5,1.5,1.3,2.8,50,43,82,0.07,0.13,0.2,0.07,0.2,0.1,0.09,0.19,0.1,0.19,Matches,ITA-SERIA_A,20-21
fdf4b948,6,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,27,1992,32,6,1056,11.7,0,1,1,0,0,0,9,0,1.2,1.2,0.8,1.9,11,26,31,0.0,0.09,0.09,0.0,0.09,0.1,0.06,0.16,0.1,0.16,Matches,ITA-SERIA_A,20-21
5294a83f,7,Luis Alberto,ESP,MF,Lazio,27,1992,34,33,2618,29.1,9,2,11,9,0,0,5,0,5.1,5.0,7.9,12.9,143,301,132,0.31,0.07,0.38,0.31,0.38,0.18,0.27,0.45,0.17,0.44,Matches,ITA-SERIA_A,20-21
585a73a8,8,Bruno Alves,POR,DF,Parma,38,1981,19,18,1632,18.1,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.6,0,50,6,0.06,0.0,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,Matches,ITA-SERIA_A,20-21
35b4bc62,9,Wisdom Amey,ITA,DF,Bologna,14,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ITA-SERIA_A,20-21
