id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: league,Unnamed: season
a36524bf,30,Calvin Bassey,NGA,DF,Fulham,24-243,1999,2.0,152,19,82,68,4,2,152,1,0,0.0,1,100.0,111,529,323,1,1,0,2,2,111,0,Matches,ENG-EPL,24-25
4115ce4e,31,Jan Bednarek,POL,DF,Southampton,28-140,1996,1.9,217,27,83,128,7,2,217,0,0,,0,,131,577,325,1,3,0,0,0,171,1,Matches,ENG-EPL,24-25
10f0fdd3,32,Jean-Ricner Bellegarde,FRA,"FW,MF",Wolves,26-064,1998,1.4,39,0,5,18,18,1,39,7,0,0.0,4,57.1,25,194,114,3,2,1,1,1,26,7,Matches,ENG-EPL,24-25
3b8674e6,33,Rodrigo Bentancur,URU,MF,Tottenham,27-066,1997,0.9,60,2,11,37,12,3,60,1,0,0.0,1,100.0,27,132,66,2,0,1,0,2,42,2,Matches,ENG-EPL,24-25
a109e5c8,34,Lucas Bergvall,SWE,MF,Tottenham,18-210,2006,0.3,42,1,5,17,21,1,42,3,2,66.7,1,33.3,19,71,16,0,0,0,2,3,30,1,Matches,ENG-EPL,24-25
505486d6,35,Victor Bernth Kristiansen,DEN,"DF,MF",Leicester City,21-258,2002,1.9,113,13,49,56,8,0,113,2,1,50.0,1,50.0,55,204,85,1,0,0,2,2,61,8,Matches,ENG-EPL,24-25
ed5c0319,36,Beto,GNB,FW,Everton,26-212,1998,0.4,12,1,1,7,4,0,12,1,0,0.0,1,100.0,7,32,19,1,0,0,2,1,8,0,Matches,ENG-EPL,24-25
d328a254,37,Philip Billing,DEN,MF,Bournemouth,28-080,1996,0.1,4,0,1,2,1,1,4,0,0,,0,,2,4,0,0,0,0,0,2,3,1,Matches,ENG-EPL,24-25
6c203af0,38,Yves Bissouma,MLI,MF,Tottenham,28-000,1996,0.8,86,2,11,57,18,0,86,0,0,,0,,62,343,147,1,2,0,0,0,76,0,Matches,ENG-EPL,24-25
a4ac4b8f,39,Willy Boly,CIV,DF,Nott'ham Forest,33-209,1991,1.0,71,16,44,25,2,1,71,0,0,,0,,32,111,33,0,0,0,1,0,39,0,Matches,ENG-EPL,24-25
79c84d1c,40,Jarrod Bowen,ENG,MF,West Ham,27-254,1996,1.8,58,3,14,17,28,3,58,7,1,14.3,6,85.7,30,176,70,3,2,1,1,7,33,10,Matches,ENG-EPL,24-25
bbd67769,41,Conor Bradley,NIR,DF,Liverpool,21-052,2003,0.4,54,1,16,24,15,4,54,1,1,100.0,0,0.0,34,165,78,2,0,0,1,0,35,1,Matches,ENG-EPL,24-25
57827369,42,Ben Brereton,CHI,FW,Southampton,25-134,1999,1.8,75,1,4,24,48,6,75,4,1,25.0,2,50.0,54,368,159,4,7,0,2,1,64,18,Matches,ENG-EPL,24-25
468a7a91,43,Facundo Buonanotte,ARG,"MF,FW",Leicester City,19-251,2004,1.6,63,0,12,34,19,1,63,7,2,28.6,4,57.1,34,183,76,2,1,0,6,2,36,5,Matches,ENG-EPL,24-25
b2d31e83,44,Dan Burn,ENG,DF,Newcastle Utd,32-113,1992,2.0,103,21,62,33,9,5,103,0,0,,0,,57,254,85,0,0,0,1,0,64,0,Matches,ENG-EPL,24-25
b3fe23c6,45,Wes Burns,WAL,FW,Ipswich Town,29-281,1994,0.6,20,1,3,7,10,1,20,1,0,0.0,1,100.0,12,34,8,1,2,0,1,1,15,4,Matches,ENG-EPL,24-25
16264a81,46,Moisés Caicedo,ECU,MF,Chelsea,22-302,2001,1.8,104,0,17,56,31,0,104,3,2,66.7,1,33.3,57,185,91,1,0,0,2,2,76,1,Matches,ENG-EPL,24-25
a8748947,47,Tom Cairney,SCO,MF,Fulham,33-223,1991,0.5,30,1,6,15,9,2,30,4,2,50.0,1,25.0,21,167,82,2,1,1,0,0,25,1,Matches,ENG-EPL,24-25
aded8e6f,48,Riccardo Calafiori,ITA,DF,Arsenal,22-103,2002,0.1,9,0,7,2,0,0,9,0,0,,0,,1,11,0,0,0,0,0,0,1,0,Matches,ENG-EPL,24-25
59e6e5bf,49,Dominic Calvert-Lewin,ENG,FW,Everton,27-167,1997,1.6,38,0,3,21,14,4,38,1,0,0.0,1,100.0,21,91,32,1,0,1,5,2,30,6,Matches,ENG-EPL,24-25
966e28d0,50,Fabio Carvalho,POR,"MF,FW",Brentford,22-000,2002,0.4,21,0,6,8,7,1,21,1,0,0.0,1,100.0,10,61,36,2,0,0,0,0,9,2,Matches,ENG-EPL,24-25
4d224fe8,51,Casemiro,BRA,MF,Manchester Utd,32-189,1992,2.0,144,9,44,70,31,6,144,1,0,0.0,1,100.0,81,281,134,0,1,0,0,1,97,2,Matches,ENG-EPL,24-25
2389cdc2,52,Matty Cash,POL,DF,Aston Villa,27-023,1997,1.1,62,6,22,25,15,2,62,0,0,,0,,26,104,50,1,3,0,0,0,32,1,Matches,ENG-EPL,24-25
4ec55b87,53,Conor Chaplin,ENG,MF,Ipswich Town,27-196,1997,0.7,29,0,10,13,6,1,29,0,0,,0,,16,26,9,0,0,0,0,0,20,1,Matches,ENG-EPL,24-25
dc6c2f02,54,Chiquinho,POR,MF,Wolves,24-207,2000,0.1,3,0,0,1,2,1,3,0,0,,0,,1,13,5,0,0,0,0,0,2,0,Matches,ENG-EPL,24-25
26ce2263,55,Ryan Christie,SCO,MF,Bournemouth,29-190,1995,1.0,63,3,9,40,15,1,63,4,1,25.0,3,75.0,32,175,70,2,3,0,3,0,30,4,Matches,ENG-EPL,24-25
a8c19eb8,56,Nathan Collins,IRL,DF,Brentford,23-122,2001,2.0,132,22,75,49,8,3,132,1,1,100.0,0,0.0,68,282,138,2,0,0,0,1,75,0,Matches,ENG-EPL,24-25
700783e7,57,Levi Colwill,ENG,DF,Chelsea,21-186,2003,2.0,141,33,93,47,1,0,141,0,0,,0,,87,396,215,0,0,0,0,0,101,0,Matches,ENG-EPL,24-25
2afc7272,58,Lewis Cook,ENG,MF,Bournemouth,27-209,1997,1.9,114,7,28,61,26,0,114,0,0,,0,,39,201,119,3,1,0,0,1,53,1,Matches,ENG-EPL,24-25
fdf3cb77,59,Vladimír Coufal,CZE,DF,West Ham,32-008,1992,1.6,85,8,26,43,16,0,85,1,0,0.0,0,0.0,33,168,37,1,2,0,1,2,41,4,Matches,ENG-EPL,24-25
4f974391,60,Aaron Cresswell,ENG,DF,West Ham,34-259,1989,0.0,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches,ENG-EPL,24-25
1daec722,61,Marc Cucurella,ESP,DF,Chelsea,26-039,1998,1.8,140,8,50,65,25,1,140,0,0,,0,,65,210,109,3,0,0,0,0,90,1,Matches,ENG-EPL,24-25
dc62b55d,62,Matheus Cunha,BRA,"MF,FW",Wolves,25-095,1999,1.1,45,3,6,16,26,8,45,2,0,0.0,1,50.0,25,196,84,5,2,2,1,3,25,7,Matches,ENG-EPL,24-25
d9565625,63,Diogo Dalot,POR,DF,Manchester Utd,25-165,1999,2.0,145,17,59,58,29,0,145,4,2,50.0,1,25.0,86,361,226,2,4,0,2,0,91,12,Matches,ENG-EPL,24-25
215f3907,64,Mikkel Damsgaard,DEN,MF,Brentford,24-058,2000,0.5,25,0,1,16,10,0,25,3,1,33.3,1,33.3,15,100,59,1,1,0,0,0,19,1,Matches,ENG-EPL,24-25
a816dbfb,65,Danilo,BRA,MF,Nott'ham Forest,23-123,2001,0.2,6,0,2,4,0,0,6,3,1,33.3,2,66.7,4,26,3,0,0,0,1,0,3,0,Matches,ENG-EPL,24-25
8574c61f,66,Leif Davis,ENG,DF,Ipswich Town,24-231,2000,2.0,83,12,34,27,23,2,83,0,0,,0,,36,272,101,5,1,0,4,0,37,5,Matches,ENG-EPL,24-25
3e9e06cb,67,Craig Dawson,ENG,DF,Wolves,34-116,1990,0.3,15,4,10,4,1,0,15,1,0,0.0,1,100.0,8,20,4,0,0,0,0,0,8,0,Matches,ENG-EPL,24-25
e46012d4,68,Kevin De Bruyne,BEL,MF,Manchester City,33-063,1991,2.0,178,0,9,68,102,4,178,3,2,66.7,0,0.0,94,449,283,8,6,1,2,4,143,8,Matches,ENG-EPL,24-25
dd897ee7,69,Liam Delap,ENG,FW,Ipswich Town,21-204,2003,1.7,40,6,10,16,15,5,40,2,0,0.0,2,100.0,29,251,92,3,3,3,5,5,31,3,Matches,ENG-EPL,24-25
5c74c0f5,70,Kiernan Dewsbury-Hall,ENG,MF,Chelsea,25-359,1998,0.4,31,0,6,18,7,0,31,0,0,,0,,21,119,74,2,0,0,0,0,26,0,Matches,ENG-EPL,24-25
9dc96f10,71,Amad Diallo,CIV,FW,Manchester Utd,22-050,2002,1.7,87,1,9,33,47,6,87,4,2,50.0,2,50.0,59,443,156,7,8,3,3,2,68,18,Matches,ENG-EPL,24-25
31c69ef1,72,Rúben Dias,POR,DF,Manchester City,27-108,1997,2.0,206,18,83,103,20,0,206,0,0,,0,,124,712,396,1,6,0,1,0,170,1,Matches,ENG-EPL,24-25
4a1a9578,73,Luis Díaz,COL,FW,Liverpool,27-230,1997,1.8,81,1,9,25,51,13,81,11,6,54.5,2,18.2,57,530,297,12,7,8,2,4,62,18,Matches,ENG-EPL,24-25
bdcc89ae,74,Tyler Dibling,ENG,MF,Southampton,18-171,2006,0.3,26,0,1,10,16,1,26,5,3,60.0,2,40.0,20,169,124,3,2,0,1,1,22,4,Matches,ENG-EPL,24-25
1b84dbe1,75,Lucas Digne,FRA,DF,Aston Villa,31-041,1993,1.6,90,10,39,28,26,0,90,1,0,0.0,1,100.0,38,198,93,0,0,0,2,0,48,6,Matches,ENG-EPL,24-25
a712ca2b,76,Issa Diop,FRA,DF,Fulham,27-234,1997,2.0,109,10,53,55,1,1,109,0,0,,0,,62,279,150,0,0,0,2,0,71,1,Matches,ENG-EPL,24-25
6fba4dba,77,Roman Dixon,,DF,Everton,19-248,2004,1.0,36,8,19,14,4,0,36,3,0,0.0,3,100.0,16,107,48,0,0,0,2,0,13,1,Matches,ENG-EPL,24-25
d557d734,78,Matt Doherty,IRL,DF,Wolves,32-227,1992,2.0,106,12,43,42,23,5,106,1,1,100.0,0,0.0,44,164,66,1,1,0,3,0,53,7,Matches,ENG-EPL,24-25
fffea3e5,79,Jeremy Doku,BEL,FW,Manchester City,22-095,2002,1.8,98,1,4,21,79,11,98,20,8,40.0,6,30.0,72,884,605,22,19,5,5,3,77,26,Matches,ENG-EPL,24-25
20b3a502,80,Nicolás Domínguez,ARG,"FW,MF",Nott'ham Forest,26-063,1998,0.6,46,3,7,23,16,2,46,1,0,0.0,1,100.0,14,30,13,0,1,0,1,0,24,2,Matches,ENG-EPL,24-25
02b29014,81,Abdoulaye Doucouré,MLI,MF,Everton,31-242,1993,1.3,34,1,7,17,10,3,34,2,1,50.0,1,50.0,17,109,64,3,1,0,0,1,22,6,Matches,ENG-EPL,24-25
ce4f40c7,82,Cheick Doucouré,MLI,MF,Crystal Palace,24-235,2000,0.1,11,0,1,9,1,0,11,0,0,,0,,6,15,7,0,0,0,0,0,8,0,Matches,ENG-EPL,24-25
69fdb896,83,Flynn Downes,ENG,MF,Southampton,25-223,1999,2.0,169,7,37,94,38,3,169,0,0,,0,,77,433,242,4,3,0,4,5,125,4,Matches,ENG-EPL,24-25
5526deb1,84,Tommy Doyle,ENG,MF,Wolves,22-318,2001,0.0,9,1,4,5,0,0,9,0,0,,0,,6,46,27,1,0,0,0,0,6,0,Matches,ENG-EPL,24-25
282f75f3,85,Lewis Dunk,ENG,DF,Brighton,32-283,1991,1.8,161,29,114,44,4,2,161,1,0,0.0,1,100.0,98,461,251,1,0,0,0,0,109,0,Matches,ENG-EPL,24-25
414184f7,86,Jhon Durán,COL,FW,Aston Villa,20-261,2003,0.6,34,1,2,16,16,5,34,3,1,33.3,2,66.7,17,43,15,0,0,0,1,2,25,5,Matches,ENG-EPL,24-25
3bb7b8b4,87,Ederson,BRA,GK,Manchester City,31-013,1993,2.0,67,52,67,0,0,0,67,0,0,,0,,45,256,140,0,0,0,1,0,46,0,Matches,ENG-EPL,24-25
46ff3923,88,George Edmundson,ENG,DF,Ipswich Town,26-365,1997,0.0,3,1,3,0,0,0,3,0,0,,0,,1,2,0,0,0,0,0,0,1,0,Matches,ENG-EPL,24-25
0562b7f1,89,Odsonne Édouard,FRA,"MF,FW",Crystal Palace,26-227,1998,1.3,45,1,4,23,18,8,45,1,0,0.0,1,100.0,23,107,50,2,1,2,4,1,26,7,Matches,ENG-EPL,24-25
007414dd,90,Samuel Edozie,ENG,"DF,FW",Southampton,21-215,2003,0.7,43,0,0,7,36,10,43,4,2,50.0,2,50.0,34,336,197,6,2,4,4,0,39,23,Matches,ENG-EPL,24-25
2fba6108,91,Anthony Elanga,SWE,FW,Nott'ham Forest,22-125,2002,1.6,82,1,11,32,43,7,82,12,3,25.0,6,50.0,45,380,195,3,3,4,4,4,50,8,Matches,ENG-EPL,24-25
b9e1436c,92,Harvey Elliott,ENG,FW,Liverpool,21-148,2003,0.1,14,0,1,4,9,1,14,0,0,,0,,10,50,28,1,0,1,0,0,11,3,Matches,ENG-EPL,24-25
9cfbad36,93,Julio Enciso,PAR,MF,Brighton,20-220,2004,0.1,11,0,0,3,8,1,11,2,1,50.0,1,50.0,4,9,1,0,0,0,1,0,6,2,Matches,ENG-EPL,24-25
c149016b,94,Wataru Endo,JPN,MF,Liverpool,31-203,1993,0.0,1,0,1,0,0,0,1,0,0,,0,,1,6,0,0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
6f3cc2fe,95,Evanilson,BRA,FW,Bournemouth,24-329,1999,0.8,23,2,2,10,11,4,23,2,1,50.0,1,50.0,10,48,18,1,0,0,0,2,14,2,Matches,ENG-EPL,24-25
f8fcd2a5,96,Jonny Evans,NIR,DF,Manchester Utd,36-240,1988,0.1,8,1,5,3,0,0,8,0,0,,0,,2,10,1,0,0,0,0,0,2,0,Matches,ENG-EPL,24-25
ae4fc6a4,97,Eberechi Eze,ENG,MF,Crystal Palace,26-062,1998,2.0,122,0,8,57,58,11,122,13,4,30.8,9,69.2,82,449,279,13,7,6,4,3,92,17,Matches,ENG-EPL,24-25
9c221d14,98,Wout Faes,BEL,DF,Leicester City,26-149,1998,2.0,125,32,88,35,3,3,125,0,0,,0,,61,273,132,0,0,0,1,2,76,0,Matches,ENG-EPL,24-25
bceda5ff,99,Abdul Fatawu Issahaku,GHA,"FW,MF",Leicester City,20-175,2004,2.0,93,9,37,30,29,3,93,14,4,28.6,6,42.9,54,379,158,8,2,3,9,1,55,10,Matches,ENG-EPL,24-25
8aafd64f,100,João Félix,POR,"MF,FW",Chelsea,24-294,1999,0.3,17,0,1,11,5,2,17,1,1,100.0,0,0.0,14,125,106,3,1,1,0,0,14,1,Matches,ENG-EPL,24-25
507c7bdf,101,Bruno Fernandes,POR,"FW,MF",Manchester Utd,29-357,1994,1.9,118,2,12,52,54,7,118,1,1,100.0,0,0.0,80,366,227,8,5,1,1,2,87,11,Matches,ENG-EPL,24-25
ef491564,102,Mateus Fernandes,POR,"MF,DF",Southampton,20-051,2004,0.2,15,0,2,5,8,2,15,0,0,,0,,7,25,6,0,0,0,2,0,9,3,Matches,ENG-EPL,24-25
5ff4ab71,103,Enzo Fernández,ARG,MF,Chelsea,23-226,2001,2.0,132,2,26,68,38,8,132,2,1,50.0,1,50.0,83,256,116,2,3,0,2,3,103,7,Matches,ENG-EPL,24-25
a92ab7be,104,Mark Flekken,NED,GK,Brentford,31-078,1993,2.0,116,99,112,5,0,0,116,0,0,,0,,76,341,202,0,0,0,0,0,66,0,Matches,ENG-EPL,24-25
ed1e53f3,105,Phil Foden,ENG,FW,Manchester City,24-094,2000,0.5,32,3,7,9,16,0,32,0,0,,0,,20,109,56,2,1,0,0,0,28,2,Matches,ENG-EPL,24-25
132a82f1,106,Wesley Fofana,FRA,DF,Chelsea,23-257,2000,2.0,118,14,57,58,3,1,118,1,0,0.0,0,0.0,91,512,305,2,1,0,1,1,98,0,Matches,ENG-EPL,24-25
4f16405e,107,Niclas Füllkrug,GER,FW,West Ham,31-203,1993,0.5,18,2,2,9,7,3,18,2,0,0.0,2,100.0,6,46,42,2,0,2,3,0,9,2,Matches,ENG-EPL,24-25
1971591f,108,Cody Gakpo,NED,FW,Liverpool,25-115,1999,0.3,21,1,3,8,11,4,21,1,1,100.0,0,0.0,13,88,52,1,0,1,0,0,17,8,Matches,ENG-EPL,24-25
72c812f3,109,Idrissa Gana Gueye,SEN,MF,Everton,34-339,1989,2.0,84,5,19,51,15,1,84,3,0,0.0,3,100.0,38,199,115,2,0,0,0,2,46,3,Matches,ENG-EPL,24-25
7aa8adfe,110,Alejandro Garnacho,ARG,FW,Manchester Utd,20-060,2004,0.6,38,0,4,16,18,7,38,5,1,20.0,3,60.0,30,195,117,5,2,3,3,3,31,8,Matches,ENG-EPL,24-25
32f60ed8,111,Morgan Gibbs-White,ENG,MF,Nott'ham Forest,24-216,2000,2.0,123,0,7,63,54,10,123,10,5,50.0,4,40.0,75,425,220,5,5,2,2,3,98,10,Matches,ENG-EPL,24-25
df10e27c,112,Billy Gilmour,SCO,MF,Brighton,23-080,2001,1.1,73,2,14,46,13,0,73,2,1,50.0,1,50.0,44,210,117,2,0,0,0,0,58,2,Matches,ENG-EPL,24-25
8b57ad2c,113,João Gomes,BRA,MF,Wolves,23-200,2001,1.9,98,4,22,63,15,0,98,4,3,75.0,1,25.0,52,372,208,3,1,0,1,2,54,0,Matches,ENG-EPL,24-25
8dcf77c0,114,Rodrigo Gomes,POR,"FW,MF",Wolves,21-054,2003,1.1,33,1,4,8,21,5,33,2,1,50.0,1,50.0,20,188,157,6,1,4,2,1,25,12,Matches,ENG-EPL,24-25
f0caab96,115,Toti Gomes,POR,DF,Wolves,25-227,1999,2.0,104,16,71,31,4,2,104,0,0,,0,,67,323,142,2,1,0,1,3,76,1,Matches,ENG-EPL,24-25
2bd83368,116,Anthony Gordon,ENG,FW,Newcastle Utd,23-188,2001,1.7,68,0,6,28,34,5,68,3,1,33.3,2,66.7,39,251,117,6,3,1,1,1,44,14,Matches,ENG-EPL,24-25
b8e740fb,117,Ryan Gravenberch,NED,MF,Liverpool,22-106,2002,2.0,157,7,39,87,33,0,157,4,2,50.0,2,50.0,100,450,212,3,5,0,2,0,119,2,Matches,ENG-EPL,24-25
f58515f5,118,Archie Gray,ENG,MF,Tottenham,18-171,2006,0.3,38,1,11,23,5,0,38,1,0,0.0,0,0.0,24,92,32,0,0,0,1,1,30,1,Matches,ENG-EPL,24-25
b0b4fd3e,119,Jack Grealish,ENG,FW,Manchester City,28-355,1995,0.2,19,2,3,2,14,3,19,0,0,,0,,14,90,43,1,1,2,1,0,15,2,Matches,ENG-EPL,24-25
1f169636,120,Jacob Greaves,ENG,DF,Ipswich Town,23-353,2000,2.0,88,30,51,29,8,2,88,0,0,,0,,42,130,37,0,0,0,0,0,56,1,Matches,ENG-EPL,24-25
d0706b27,121,Marc Guéhi,ENG,DF,Crystal Palace,24-048,2000,2.0,155,20,80,70,6,0,155,0,0,,0,,83,334,187,0,2,0,2,1,98,0,Matches,ENG-EPL,24-25
82518f62,122,Bruno Guimarães,BRA,MF,Newcastle Utd,26-288,1997,2.0,130,11,39,72,21,1,130,1,1,100.0,0,0.0,73,416,217,4,3,0,1,5,80,2,Matches,ENG-EPL,24-25
d3d774cc,123,Marc Guiu,ESP,FW,Chelsea,18-239,2006,0.3,5,0,1,2,2,0,5,1,0,0.0,1,100.0,2,3,1,0,0,0,0,0,3,0,Matches,ENG-EPL,24-25
819b3158,124,İlkay Gündoğan,GER,MF,Manchester City,33-311,1990,0.2,18,0,1,3,14,2,18,0,0,,0,,9,21,13,1,1,1,0,0,18,0,Matches,ENG-EPL,24-25
d56b9520,125,Malo Gusto,FRA,DF,Chelsea,21-103,2003,2.0,117,4,32,48,37,4,117,1,1,100.0,0,0.0,52,232,126,4,3,1,0,1,66,7,Matches,ENG-EPL,24-25
5ad50391,126,Joško Gvardiol,CRO,DF,Manchester City,22-220,2002,2.0,184,5,49,102,34,2,184,3,2,66.7,1,33.3,111,565,370,6,6,1,0,0,146,2,Matches,ENG-EPL,24-25
1f44ac21,127,Erling Haaland,NOR,FW,Manchester City,24-040,2000,2.0,32,1,2,5,25,12,31,4,3,75.0,1,25.0,14,63,21,2,0,2,1,3,28,4,Matches,ENG-EPL,24-25
da011f18,128,Lewis Hall,ENG,DF,Newcastle Utd,19-357,2004,1.0,58,9,22,21,15,2,58,1,0,0.0,1,100.0,26,160,88,2,0,1,1,1,27,1,Matches,ENG-EPL,24-25
