id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
db401046,10,Koen Casteels,BEL,GK,Wolfsburg,29,1992,5,5,450,5.0,8,1.6,26,18,73.1,1,2,2,1,20.0,1,1,0,0,0.0,Matches,UCL,21-22
2edbd8d5,11,Dumitru Celeadnic,MDA,GK,Sheriff Tiraspol,29,1992,1,1,90,1.0,3,3.0,8,5,62.5,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,21-22
93fffbcf,12,Diogo Costa,POR,GK,Porto,21,1999,6,6,540,6.0,11,1.83,28,18,60.7,1,2,3,2,33.3,0,0,0,0,,Matches,UCL,21-22
1840e36d,13,Thibaut Courtois,BEL,GK,Real Madrid,29,1992,13,13,1230,13.7,14,1.02,72,57,80.6,9,0,4,5,38.5,1,0,1,0,100.0,Matches,UCL,21-22
a04e2dd2,14,Johan Dahlin,SWE,GK,Malmö,34,1986,4,4,315,3.5,8,2.29,26,17,76.9,0,1,3,0,0.0,3,2,1,0,33.3,Matches,UCL,21-22
52b3c895,15,Ersin Destanoğlu,TUR,GK,Beşiktaş,20,2001,5,5,450,5.0,17,3.4,37,20,62.2,0,0,5,0,0.0,3,3,0,0,0.0,Matches,UCL,21-22
a9107589,16,Ismael Diawara,MLI,GK,Malmö,26,1994,3,2,225,2.5,6,2.4,18,12,77.8,0,0,2,0,0.0,2,2,0,0,0.0,Matches,UCL,21-22
08f5afaa,17,Gianluigi Donnarumma,ITA,GK,Paris S-G,22,1999,5,5,450,5.0,6,1.2,25,18,80.0,3,1,1,2,40.0,2,1,1,0,50.0,Matches,UCL,21-22
3bb7b8b4,18,Ederson,BRA,GK,Manchester City,27,1993,11,11,1002,11.1,14,1.26,28,15,57.1,7,2,2,3,27.3,2,2,0,0,0.0,Matches,UCL,21-22
11c7fa75,19,Guillaume Faivre,SUI,GK,Young Boys,34,1987,3,3,270,3.0,6,2.0,17,11,64.7,0,2,1,0,0.0,0,0,0,0,,Matches,UCL,21-22
7ba6d84e,20,David de Gea,ESP,GK,Manchester Utd,30,1990,7,7,630,7.0,9,1.29,29,20,69.0,3,2,2,1,14.3,0,0,0,0,,Matches,UCL,21-22
3f034750,21,Ivo Grbić,CRO,GK,Lille,25,1996,6,6,540,6.0,4,0.67,16,12,87.5,3,2,1,3,50.0,2,2,0,0,0.0,Matches,UCL,21-22
bcb2ccd8,22,Péter Gulácsi,HUN,GK,RB Leipzig,31,1990,5,5,450,5.0,14,2.8,24,11,50.0,1,1,3,0,0.0,3,2,0,1,0.0,Matches,UCL,21-22
b583aef5,23,Mert Günok,TUR,GK,Beşiktaş,32,1989,1,1,90,1.0,2,2.0,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,21-22
74419746,24,Samir Handanović,SVN,GK,Inter,37,1984,8,8,720,8.0,7,0.87,19,12,63.2,4,1,3,3,37.5,0,0,0,0,,Matches,UCL,21-22
a6de6361,25,Tom Heaton,ENG,GK,Manchester Utd,35,1986,1,0,23,0.3,0,0.0,0,0,,0,0,0,0,,0,0,0,0,,Matches,UCL,21-22
e5a76dfe,26,Dean Henderson,ENG,GK,Manchester Utd,24,1997,1,1,67,0.7,1,1.34,4,3,75.0,,1,,,,,,,,,Matches,UCL,21-22
f5dfc256,27,Léo Jardim,BRA,GK,Lille,26,1995,2,2,180,2.0,4,2.0,8,4,50.0,0,0,2,0,0.0,0,0,0,0,,Matches,UCL,21-22
2fabebc0,28,Mikhail Kerzhakov,RUS,GK,Zenit,34,1987,2,2,180,2.0,4,2.0,9,5,55.6,0,2,0,0,0.0,0,0,0,0,,Matches,UCL,21-22
cd59b9df,29,Gregor Kobel,SUI,GK,Dortmund,23,1997,6,6,540,6.0,11,1.83,23,12,52.2,3,0,3,2,33.3,1,0,1,0,100.0,Matches,UCL,21-22
ff74841d,30,Philipp Köhn,SUI,GK,RB Salzburg,23,1998,8,8,720,8.0,14,1.75,30,16,63.3,3,2,3,1,12.5,3,3,0,0,0.0,Matches,UCL,21-22
b8798a46,31,Stanislav Kritsyuk,RUS,GK,Zenit,30,1990,4,4,360,4.0,6,1.5,17,11,70.6,1,0,3,1,25.0,1,1,0,0,0.0,Matches,UCL,21-22
fcb38f57,32,Mike Maignan,FRA,GK,Milan,26,1995,3,3,270,3.0,7,2.33,20,13,70.0,0,0,3,0,0.0,2,1,1,0,50.0,Matches,UCL,21-22
11d8aff0,33,Josep Martinez,ESP,GK,RB Leipzig,23,1998,1,1,90,1.0,0,0.0,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,UCL,21-22
33887998,34,Edouard Mendy,SEN,GK,Chelsea,29,1992,9,9,840,9.3,7,0.75,16,9,62.5,7,0,2,5,55.6,1,1,0,0,0.0,Matches,UCL,21-22
d436eb94,35,Simon Mignolet,BEL,GK,Club Brugge,33,1988,6,6,540,6.0,20,3.33,47,27,63.8,1,1,4,0,0.0,3,3,0,0,0.0,Matches,UCL,21-22
a111cf41,36,Juan Musso,ARG,GK,Atalanta,27,1994,6,6,540,6.0,13,2.17,34,21,61.8,1,3,2,1,16.7,0,0,0,0,,Matches,UCL,21-22
ecada4fc,37,Keylor Navas,CRC,GK,Paris S-G,34,1986,3,3,270,3.0,5,1.67,16,11,68.8,1,1,1,0,0.0,0,0,0,0,,Matches,UCL,21-22
8778c910,38,Manuel Neuer,GER,GK,Bayern Munich,35,1986,9,9,810,9.0,6,0.67,20,14,70.0,7,1,1,4,44.4,0,0,0,0,,Matches,UCL,21-22
ee8508c0,39,Jan Oblak,SVN,GK,Atlético Madrid,28,1993,10,10,900,10.0,10,1.0,36,26,77.8,3,3,4,3,30.0,2,2,0,0,0.0,Matches,UCL,21-22
e9c0c1b2,40,André Onana,CMR,GK,Ajax,25,1996,2,2,180,2.0,2,1.0,4,2,75.0,1,0,1,0,0.0,1,1,0,0,0.0,Matches,UCL,21-22
3392603d,41,Remko Pasveer,NED,GK,Ajax,37,1983,6,6,540,6.0,6,1.0,18,13,72.2,5,1,0,2,33.3,1,1,0,0,0.0,Matches,UCL,21-22
4c62d0c8,42,Mattia Perin,ITA,GK,Juventus,28,1992,1,1,90,1.0,0,0.0,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,UCL,21-22
c89e8aae,43,Pavao Pervan,AUT,GK,Wolfsburg,33,1987,1,1,90,1.0,2,2.0,7,5,71.4,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,21-22
34c3b935,44,Andriy Pyatov,UKR,GK,Shakhtar,37,1984,3,3,265,2.9,2,0.68,8,6,75.0,0,2,1,1,33.3,0,0,0,0,,Matches,UCL,21-22
625c144a,45,Gerónimo Rulli,ARG,GK,Villarreal,29,1992,12,12,1080,12.0,16,1.33,55,40,70.9,5,3,4,3,25.0,0,0,0,0,,Matches,UCL,21-22
e1d4f20d,46,Oleksiy Shevchenko,UKR,GK,Shakhtar,29,1992,1,0,5,0.1,1,18.0,2,1,50.0,0,0,0,0,,0,0,0,0,,Matches,UCL,21-22
42130443,47,Zack Steffen,USA,GK,Manchester City,26,1995,1,1,90,1.0,2,2.0,5,3,60.0,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,21-22
01b8a2b2,48,Wojciech Szczęsny,POL,GK,Juventus,31,1990,7,7,630,7.0,10,1.43,22,13,63.6,4,1,2,3,42.9,2,2,0,0,0.0,Matches,UCL,21-22
b056e3da,49,Ciprian Tătărușanu,ROU,GK,Milan,35,1986,3,3,270,3.0,2,0.67,9,7,77.8,1,1,1,1,33.3,0,0,0,0,,Matches,UCL,21-22
6f51e382,50,Marc-André ter Stegen,GER,GK,Barcelona,29,1992,6,6,540,6.0,9,1.5,25,16,68.0,2,1,3,3,50.0,1,1,0,0,0.0,Matches,UCL,21-22
41f0b196,51,Anatolii Trubin,UKR,GK,Shakhtar,19,2001,3,3,270,3.0,9,3.0,25,17,64.0,0,0,3,0,0.0,0,0,0,0,,Matches,UCL,21-22
7d3e7da6,52,Sven Ulreich,GER,GK,Bayern Munich,32,1988,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,UCL,21-22
728e9b2e,53,João Virgínia,POR,GK,Sporting CP,21,1999,1,1,90,1.0,4,4.0,7,3,57.1,0,0,1,0,0.0,1,1,0,0,0.0,Matches,UCL,21-22
03df04ff,54,Odisseas Vlachodimos,GRE,GK,Benfica,27,1994,10,10,900,10.0,17,1.7,52,35,67.3,3,4,3,5,50.0,1,0,1,0,100.0,Matches,UCL,21-22
