id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
7f9c5d2d,1,Abner,BRA,DF,Betis,22,2000,13,607,47,17.7,6.7,7,74,3,6,15,8,1.08,7,10,-3,-0.44,-0.7,10.3,10.9,-0.6,-0.09,-0.15,Matches,ESP-LALIGA,22-23
be6faae0,2,Álvaro Aceves,ESP,GK,Valladolid,19,2003,1,13,13,0.4,0.1,0,,0,1,13,13,0.0,0,0,0,0.0,0.79,0.3,0.2,0.1,0.73,1.43,Matches,ESP-LALIGA,22-23
81442ecb,3,Marcos Acuña,ARG,DF,Sevilla,30,1991,30,1912,64,55.9,21.2,21,79,10,9,28,0,1.33,27,34,-7,-0.33,-0.33,27.1,29.5,-2.5,-0.12,0.21,Matches,ESP-LALIGA,22-23
a2c1a8d3,4,Julen Agirrezabala,ESP,GK,Athletic Club,21,2000,8,675,84,19.7,7.5,7,90,7,1,45,26,0.75,5,6,-1,-0.13,-0.3,10.2,6.9,3.3,0.43,-0.03,Matches,ESP-LALIGA,22-23
014aa7bd,5,Álvaro Aguado,ESP,MF,Valladolid,26,1996,34,1888,56,55.2,21.0,18,78,11,16,31,4,1.15,19,36,-17,-0.81,-0.05,21.7,36.1,-14.4,-0.68,0.04,Matches,ESP-LALIGA,22-23
18abe173,6,Joseph Aidoo,GHA,DF,Celta Vigo,26,1995,35,3119,89,91.2,34.7,35,89,33,0,,0,1.14,40,48,-8,-0.23,0.37,40.1,40.6,-0.5,-0.02,0.66,Matches,ESP-LALIGA,22-23
06efa9dc,7,Sergio Akieme,ESP,DF,Almería,24,1997,29,2297,79,67.2,25.5,27,84,23,2,9,4,0.93,31,45,-14,-0.55,-0.39,29.6,42.8,-13.3,-0.52,-0.22,Matches,ESP-LALIGA,22-23
733aab44,8,Babatunde Akinsola,NGA,FW,Valladolid,19,2003,1,11,11,0.3,0.1,0,,0,1,11,4,0.0,0,1,-1,-8.18,-7.42,0.2,0.5,-0.3,-2.22,-1.52,Matches,ESP-LALIGA,22-23
31f5b89b,9,Paul Akouokou,CIV,"MF,DF",Betis,24,1997,12,447,37,13.1,5.0,3,89,2,9,20,19,1.67,2,6,-4,-0.81,-1.08,3.5,8.9,-5.4,-1.08,-1.28,Matches,ESP-LALIGA,22-23
05439de2,10,David Alaba,AUT,DF,Real Madrid,30,1992,23,1838,80,53.7,20.4,21,86,16,2,19,3,2.3,49,18,31,1.52,1.06,43.8,21.5,22.3,1.09,0.28,Matches,ESP-LALIGA,22-23
455c26a4,11,Ángel Alarcón,ESP,FW,Barcelona,18,2004,4,25,6,0.7,0.3,0,,0,4,6,10,2.25,0,0,0,0.0,-1.33,,,,,,Matches,ESP-LALIGA,22-23
99ea2ddd,12,Tomás Alarcón,CHI,MF,Cádiz,23,1999,4,223,56,6.5,2.5,2,83,1,2,29,4,0.0,0,7,-7,-2.83,-2.37,1.2,5.3,-4.1,-1.67,-1.22,Matches,ESP-LALIGA,22-23
4601e194,13,Jordi Alba,ESP,DF,Barcelona,33,1989,24,1419,59,41.5,15.8,14,83,6,10,26,12,2.17,27,8,19,1.21,-0.19,30.7,13.3,17.5,1.11,-0.01,Matches,ESP-LALIGA,22-23
4bd414c1,14,Raúl Albiol,ESP,DF,Villarreal,36,1985,25,2119,85,62.0,23.5,24,88,22,1,15,2,1.52,29,23,6,0.25,-0.64,33.8,27.7,6.0,0.26,-0.14,Matches,ESP-LALIGA,22-23
036bba5f,15,Rubén Alcaraz,ESP,MF,Cádiz,31,1991,31,2043,66,59.7,22.7,22,80,10,9,31,0,1.29,18,26,-8,-0.35,0.63,24.5,34.4,-9.8,-0.43,0.24,Matches,ESP-LALIGA,22-23
bb08bce9,16,Omar Alderete,PAR,DF,Getafe,25,1996,25,2047,82,59.9,22.7,23,87,19,2,23,6,1.04,19,24,-5,-0.22,0.17,23.2,27.7,-4.5,-0.2,0.12,Matches,ESP-LALIGA,22-23
