id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
8bc373ea,1,Pape Abou Cissé,SEN,DF,Olympiacos,24,1995,6,5,451,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,10,0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,UCL,20-21
f586779e,2,Tammy Abraham,ENG,FW,Chelsea,22,1997,5,3,230,2.6,1,1,2,1,0,0,0,0,1.4,1.4,0.1,1.5,0,2,14,0.39,0.39,0.78,0.39,0.78,0.54,0.03,0.57,0.54,0.57,Matches,UCL,20-21
b96b595c,3,Francesco Acerbi,ITA,DF,Lazio,32,1988,8,8,720,8.0,0,1,1,0,0,0,2,0,0.6,0.6,1.1,1.8,12,25,27,0.0,0.12,0.12,0.0,0.12,0.08,0.14,0.22,0.08,0.22,Matches,UCL,20-21
81442ecb,4,Marcos Acuña,ARG,DF,Sevilla,28,1991,4,3,327,3.6,0,1,1,0,0,0,3,0,0.0,0.0,1.4,1.4,14,26,19,0.0,0.28,0.28,0.0,0.28,0.0,0.39,0.39,0.0,0.39,Matches,UCL,20-21
2b09d998,5,Tyler Adams,USA,"FW,MF",RB Leipzig,21,1999,6,2,289,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,1,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,UCL,20-21
501055d8,6,Karim Adeyemi,GER,FW,RB Salzburg,18,2002,3,0,52,0.6,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,0,4,1.73,0.0,1.73,1.73,1.73,0.58,0.0,0.58,0.58,0.58,Matches,UCL,20-21
f76e6b4e,7,Adrián,ESP,GK,Liverpool,33,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,20-21
288e1e13,8,Nayef Aguerd,MAR,DF,Rennes,24,1996,4,2,275,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,UCL,20-21
4d034881,9,Sergio Agüero,ARG,FW,Manchester City,32,1988,7,1,152,1.7,2,0,2,1,1,1,0,0,1.6,0.9,0.0,0.9,1,1,5,1.18,0.0,1.18,0.59,0.59,0.98,0.0,0.98,0.51,0.51,Matches,UCL,20-21
