id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
a7e4760c,1,Ismael Aaneba,FRA,DF,Strasbourg,21,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches,FRA-L1,20-21
32c2d95f,2,Yunis Abdelhamid,MAR,DF,Reims,32,1987,32.1,1762,1697,60,60,0,11,0,0,0,0,0,0,1506,5,10,Matches,FRA-L1,20-21
a4c3f7af,3,Mehdi Abeid,ALG,MF,Nantes,27,1992,14.7,718,662,52,33,0,9,40,5,14,7,7,0,605,4,7,Matches,FRA-L1,20-21
31626657,4,Laurent Abergel,FRA,MF,Lorient,27,1993,32.9,1564,1521,38,31,1,11,26,7,0,0,0,0,1288,5,34,Matches,FRA-L1,20-21
469d3d84,5,Charles Abi,FRA,"FW,MF",Saint-Étienne,20,2000,10.1,202,192,10,0,0,1,3,0,0,0,0,0,128,0,10,Matches,FRA-L1,20-21
0e46fa2f,6,Matthis Abline,FRA,FW,Rennes,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,FRA-L1,20-21
8bc373ea,7,Pape Abou Cissé,SEN,DF,Saint-Étienne,24,1995,14.0,681,653,27,25,0,18,1,2,0,0,0,0,521,1,2,Matches,FRA-L1,20-21
26777636,8,Yacine Adli,FRA,MF,Bordeaux,20,2000,26.9,1631,1559,65,40,6,25,53,6,18,7,8,0,1327,7,22,Matches,FRA-L1,20-21
288e1e13,9,Nayef Aguerd,MAR,DF,Rennes,24,1996,35.0,2712,2631,80,79,0,30,1,1,0,0,0,0,2449,1,7,Matches,FRA-L1,20-21
3dd738a1,10,Ruben Aguilar,FRA,"DF,MF",Monaco,27,1993,24.7,1568,1341,221,32,1,14,118,167,22,8,11,0,1265,6,24,Matches,FRA-L1,20-21
5ea9ebd4,11,Matteo Ahlinvi,BEN,MF,Nîmes,21,1999,10.0,322,316,5,5,0,0,6,0,0,0,0,0,258,1,10,Matches,FRA-L1,20-21
48b28bfd,12,Jean-Eudes Aholou,CIV,MF,Strasbourg,26,1994,23.8,851,835,15,13,1,6,8,1,1,0,1,0,701,1,10,Matches,FRA-L1,20-21
48b28bfd,13,Jean-Eudes Aholou,CIV,MF,Monaco,26,1994,0.4,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches,FRA-L1,20-21
9b398aea,14,Rayan Aït-Nouri,ALG,DF,Angers,19,2001,2.1,147,126,21,1,0,1,4,20,0,0,0,0,132,0,1,Matches,FRA-L1,20-21
462475ed,15,Ludovic Ajorque,FRA,FW,Strasbourg,26,1994,33.0,927,875,52,0,0,25,27,4,0,0,0,0,620,0,30,Matches,FRA-L1,20-21
414e1f69,16,Marley Aké,FRA,FW,Marseille,19,2001,1.6,31,28,2,0,0,0,2,0,0,0,0,0,22,1,1,Matches,FRA-L1,20-21
5314e067,17,Sofiane Alakouch,MAR,DF,Nîmes,22,1998,16.7,913,719,191,14,0,3,19,176,0,0,0,0,718,3,26,Matches,FRA-L1,20-21
f8405304,18,Mohamed Ali Cho,FRA,"FW,MF",Angers,16,2004,3.9,111,106,3,0,0,0,11,2,0,0,0,0,67,2,6,Matches,FRA-L1,20-21
bdedd861,19,Rachid Alioui,MAR,FW,Angers,28,1992,0.2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches,FRA-L1,20-21
b052b8bf,20,Saturnin Allagbé,BEN,GK,Dijon,26,1993,12.0,403,265,137,32,0,1,0,0,0,0,0,0,269,1,1,Matches,FRA-L1,20-21
9260926b,21,Ibrahim Amadou,FRA,MF,Angers,27,1993,16.7,691,677,13,11,0,5,4,2,0,0,0,0,582,1,11,Matches,FRA-L1,20-21
d7bf3d19,22,Romain Amalfitano,FRA,"FW,DF",Dijon,30,1989,1.3,57,52,4,0,0,0,5,4,0,0,0,0,44,1,1,Matches,FRA-L1,20-21
22721b88,23,Jordan Amavi,FRA,DF,Marseille,26,1994,9.0,442,362,79,6,0,3,10,73,0,0,0,0,343,1,14,Matches,FRA-L1,20-21
2945f4b7,24,Thierry Ambrose,GLP,FW,Metz,23,1997,8.4,243,229,13,1,1,2,19,2,3,3,0,0,164,1,15,Matches,FRA-L1,20-21
e34fc66d,25,Joachim Andersen,DEN,DF,Lyon,24,1996,2.1,117,110,7,6,0,2,0,1,0,0,0,0,105,0,1,Matches,FRA-L1,20-21
ef9c1c95,26,Benjamin André,FRA,MF,Lille,29,1990,32.1,2040,2005,30,28,0,16,14,2,0,0,0,0,1703,5,35,Matches,FRA-L1,20-21
d8992b84,27,Victorien Angban,CIV,MF,Metz,23,1996,18.6,890,871,18,15,0,9,9,3,0,0,0,0,780,1,11,Matches,FRA-L1,20-21
a5db0bec,28,Houssem Aouar,ALG,"MF,FW",Lyon,22,1998,19.8,991,945,41,14,2,5,19,7,8,2,1,0,833,5,23,Matches,FRA-L1,20-21
b94b8be1,29,Adil Aouchiche,FRA,"MF,FW",Saint-Étienne,18,2002,19.2,818,680,136,45,4,14,130,5,77,26,38,3,571,2,22,Matches,FRA-L1,20-21
feb5d3ab,30,Dennis Appiah,FRA,DF,Nantes,28,1992,17.3,868,676,189,13,0,2,47,176,0,0,0,0,628,3,18,Matches,FRA-L1,20-21
fa18c72e,31,Luiz Araújo,BRA,MF,Lille,24,1996,16.6,606,588,16,4,1,11,27,8,4,3,0,0,455,2,17,Matches,FRA-L1,20-21
08534272,32,Karim Aribi,ALG,FW,Nîmes,26,1994,3.3,68,59,9,0,0,0,2,0,0,0,0,0,38,0,3,Matches,FRA-L1,20-21
5d5219b1,33,Roger Assalé,CIV,"FW,MF",Dijon,26,1993,9.2,181,171,9,1,0,2,6,2,0,0,0,0,118,1,5,Matches,FRA-L1,20-21
6a827d8e,34,Youcef Atal,ALG,"DF,FW",Nice,24,1996,10.6,630,533,97,11,1,5,51,86,0,0,0,0,496,0,14,Matches,FRA-L1,20-21
97bfa797,35,Jean-Kévin Augustin,FRA,FW,Nantes,23,1997,0.4,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,Matches,FRA-L1,20-21
d3ce9f1f,36,Ludovic Baal,GUF,"DF,MF",Brest,34,1986,3.3,253,233,20,6,0,3,2,14,0,0,0,0,212,0,1,Matches,FRA-L1,20-21
114bbdee,37,Loïc Bade,FRA,DF,Lens,20,2000,29.0,1961,1925,33,29,1,15,5,1,0,0,0,0,1672,3,11,Matches,FRA-L1,20-21
06df8256,38,Benoît Badiashile,FRA,DF,Monaco,19,2001,31.9,2450,2400,46,41,1,28,3,5,0,0,0,0,2124,4,7,Matches,FRA-L1,20-21
5046b7d4,39,Stéphane Bahoken,CMR,FW,Angers,28,1992,18.0,333,303,28,0,1,0,20,1,0,0,0,0,234,2,19,Matches,FRA-L1,20-21
be13e5a8,40,Stefan Bajic,FRA,GK,Saint-Étienne,18,2001,1.0,37,28,9,2,0,0,0,0,0,0,0,0,23,0,0,Matches,FRA-L1,20-21
a8567629,41,Mitchel Bakker,NED,DF,Paris S-G,20,2000,18.8,1334,1203,131,17,0,2,51,114,0,0,0,0,1177,0,13,Matches,FRA-L1,20-21
2b5a35e5,42,Dilane Bakwa,FRA,"FW,MF",Bordeaux,17,2002,0.6,40,40,0,0,0,0,0,0,0,0,0,0,34,0,1,Matches,FRA-L1,20-21
7c3ed041,43,Leonardo Balerdi,ARG,DF,Marseille,21,1999,18.2,1064,1006,58,40,0,13,1,18,0,0,0,0,921,0,10,Matches,FRA-L1,20-21
f449640d,44,Fodé Ballo-Touré,SEN,DF,Monaco,23,1997,7.4,432,353,78,7,0,0,39,71,0,0,0,0,349,1,9,Matches,FRA-L1,20-21
7fecbcdb,45,Abdoulaye Bamba,CIV,DF,Angers,30,1990,15.0,875,680,194,16,1,2,48,178,0,0,0,0,650,1,23,Matches,FRA-L1,20-21
b2bd0f6c,46,Jonathan Bamba,CIV,MF,Lille,24,1996,33.2,1680,1483,184,53,4,8,146,55,75,35,37,1,1305,13,42,Matches,FRA-L1,20-21
d4fa7d01,47,Robson Bambu,BRA,DF,Nice,22,1997,11.6,827,787,40,27,0,6,1,13,0,0,0,0,720,0,13,Matches,FRA-L1,20-21
be47b750,48,Simon Banza,COD,FW,Lens,23,1996,15.2,321,305,14,1,0,1,11,0,0,0,0,0,228,2,10,Matches,FRA-L1,20-21
0557ff4f,49,Danilo Barbosa,BRA,DF,Nice,24,1996,2.8,203,198,4,4,0,0,0,0,0,0,0,0,178,1,1,Matches,FRA-L1,20-21
1ddbc7ca,50,Melvin Bard,FRA,DF,Lyon,19,2000,4.8,385,323,62,4,0,0,22,58,0,0,0,0,309,0,6,Matches,FRA-L1,20-21
80556f08,51,Toma Bašić,CRO,MF,Bordeaux,23,1996,28.9,1289,1227,57,33,1,12,64,2,22,11,8,0,1048,5,15,Matches,FRA-L1,20-21
0f9b8301,52,Cristian Battocchio,ITA,MF,Brest,28,1992,3.9,209,190,18,5,0,4,17,0,13,8,2,0,171,1,0,Matches,FRA-L1,20-21
2515040a,53,Paul Baysse,FRA,DF,Bordeaux,32,1988,29.0,1715,1651,60,55,0,18,2,5,0,0,0,0,1502,4,11,Matches,FRA-L1,20-21
