id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
4dcec659,1,Simon Adingra,CIV,FW,Brighton,22-239,2002,0.5,3,5.74,2,0,0,1,0,0,1,1.91,1,0,0,0,0,0,Matches,ENG-EPL,24-25
246d153b,2,Ola Aina,NGA,DF,Nott'ham Forest,27-324,1996,1.6,6,3.78,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
9b398aea,3,Rayan Aït-Nouri,ALG,DF,Wolves,23-082,2001,1.7,3,1.8,2,1,0,0,0,0,2,1.2,1,1,0,0,0,0,Matches,ENG-EPL,24-25
a8c0acb7,4,Kristoffer Ajer,NOR,DF,Brentford,26-132,1998,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
89ac64a6,5,Manuel Akanji,SUI,DF,Manchester City,29-039,1995,2.0,3,1.5,3,0,0,0,0,0,1,0.5,1,0,0,0,0,0,Matches,ENG-EPL,24-25
4abac767,6,Carlos Alcaraz,ARG,MF,Southampton,21-271,2002,0.1,1,9.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
cd1acf9d,7,Trent Alexander-Arnold,ENG,DF,Liverpool,25-325,1998,1.6,10,6.12,9,1,0,0,0,0,1,0.61,1,0,0,0,0,0,Matches,ENG-EPL,24-25
7a2e46a8,8,Alisson,BRA,GK,Liverpool,31-330,1992,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
862a1c15,9,Miguel Almirón,PAR,FW,Newcastle Utd,30-199,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
8b3ab7ad,10,Edson Álvarez,MEX,MF,West Ham,26-308,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
9eedf0e0,11,Samuel Amo-Ameyaw,ENG,DF,Southampton,18-040,2006,0.1,2,18.0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
e34fc66d,12,Joachim Andersen,DEN,DF,Crystal Palace,28-088,1996,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
de31038e,13,Elliot Anderson,SCO,"MF,FW",Nott'ham Forest,21-295,2002,1.0,2,1.94,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
ac05f970,14,Michail Antonio,JAM,FW,West Ham,34-152,1990,1.5,1,0.68,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
99127249,15,Antony,BRA,FW,Manchester Utd,24-185,2000,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
8f4541c2,16,Julian Araujo,MEX,DF,Bournemouth,23-014,2001,1.3,1,0.8,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
05e8ca6d,17,Cameron Archer,ENG,FW,Southampton,23-037,2001,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
2f965a72,18,Alphonse Areola,FRA,GK,West Ham,31-182,1993,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
328f7d51,19,Joe Aribo,NGA,MF,Southampton,28-037,1996,1.6,3,1.87,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
68c720b5,20,Adam Armstrong,ENG,FW,Southampton,27-199,1997,1.8,2,1.13,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
de59e609,21,Harrison Armstrong,ENG,MF,Everton,17-221,2007,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
e5478b87,22,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,27-015,1997,0.4,1,2.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
f173303a,23,Yasin Ayari,SWE,"FW,MF",Brighton,20-326,2003,0.0,1,30.0,1,0,0,0,0,0,1,30.0,1,0,0,0,0,0,Matches,ENG-EPL,24-25
da052c14,24,Jordan Ayew,GHA,"FW,MF",Crystal Palace,32-351,1991,0.2,1,4.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
da052c14,25,Jordan Ayew,GHA,FW,Leicester City,32-351,1991,0.3,1,3.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
3a233281,26,Leon Bailey,JAM,"MF,FW",Aston Villa,27-018,1997,1.8,5,2.76,3,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
a1390d2f,27,Carlos Baleba,CMR,MF,Brighton,20-237,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
3a24769f,28,Ross Barkley,ENG,MF,Aston Villa,30-266,1993,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
3ea50f67,29,Harvey Barnes,ENG,FW,Newcastle Utd,26-262,1997,0.6,3,5.0,3,0,0,0,0,0,1,1.67,1,0,0,0,0,0,Matches,ENG-EPL,24-25
a36524bf,30,Calvin Bassey,NGA,DF,Fulham,24-240,1999,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
4115ce4e,31,Jan Bednarek,POL,DF,Southampton,28-137,1996,1.9,3,1.59,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
10f0fdd3,32,Jean-Ricner Bellegarde,FRA,"FW,MF",Wolves,26-061,1998,1.4,4,2.93,1,0,0,0,2,1,1,0.73,0,0,0,0,0,1,Matches,ENG-EPL,24-25
3b8674e6,33,Rodrigo Bentancur,URU,MF,Tottenham,27-063,1997,0.9,3,3.51,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
a109e5c8,34,Lucas Bergvall,SWE,MF,Tottenham,18-207,2006,0.3,1,3.6,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
505486d6,35,Victor Bernth Kristiansen,DEN,"DF,MF",Leicester City,21-255,2002,1.9,2,1.03,2,0,0,0,0,0,1,0.52,1,0,0,0,0,0,Matches,ENG-EPL,24-25
ed5c0319,36,Beto,GNB,FW,Everton,26-209,1998,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
d328a254,37,Philip Billing,DEN,MF,Bournemouth,28-077,1996,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
6c203af0,38,Yves Bissouma,MLI,MF,Tottenham,27-363,1996,0.8,2,2.54,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
a4ac4b8f,39,Willy Boly,CIV,DF,Nott'ham Forest,33-206,1991,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
79c84d1c,40,Jarrod Bowen,ENG,MF,West Ham,27-251,1996,1.8,8,4.44,4,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
bbd67769,41,Conor Bradley,NIR,DF,Liverpool,21-049,2003,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
57827369,42,Ben Brereton,CHI,FW,Southampton,25-131,1999,1.8,4,2.25,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
468a7a91,43,Facundo Buonanotte,ARG,"MF,FW",Leicester City,19-248,2004,1.6,5,3.04,3,2,0,0,0,0,1,0.61,0,1,0,0,0,0,Matches,ENG-EPL,24-25
b2d31e83,44,Dan Burn,ENG,DF,Newcastle Utd,32-110,1992,2.0,1,0.5,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
b3fe23c6,45,Wes Burns,WAL,FW,Ipswich Town,29-278,1994,0.6,1,1.61,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
16264a81,46,Moisés Caicedo,ECU,MF,Chelsea,22-299,2001,1.8,2,1.09,2,0,0,0,0,0,1,0.55,1,0,0,0,0,0,Matches,ENG-EPL,24-25
a8748947,47,Tom Cairney,SCO,MF,Fulham,33-220,1991,0.5,2,3.67,2,0,0,0,0,0,1,1.84,1,0,0,0,0,0,Matches,ENG-EPL,24-25
aded8e6f,48,Riccardo Calafiori,ITA,DF,Arsenal,22-100,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
59e6e5bf,49,Dominic Calvert-Lewin,ENG,FW,Everton,27-164,1997,1.6,1,0.62,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
966e28d0,50,Fabio Carvalho,POR,"MF,FW",Brentford,21-363,2002,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
4d224fe8,51,Casemiro,BRA,MF,Manchester Utd,32-186,1992,2.0,7,3.5,6,1,0,0,0,0,1,0.5,1,0,0,0,0,0,Matches,ENG-EPL,24-25
2389cdc2,52,Matty Cash,POL,DF,Aston Villa,27-020,1997,1.1,1,0.94,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
4ec55b87,53,Conor Chaplin,ENG,MF,Ipswich Town,27-193,1997,0.7,1,1.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
dc6c2f02,54,Chiquinho,POR,MF,Wolves,24-204,2000,0.1,2,25.71,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
26ce2263,55,Ryan Christie,SCO,MF,Bournemouth,29-187,1995,1.0,6,5.93,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
a8c19eb8,56,Nathan Collins,IRL,DF,Brentford,23-119,2001,2.0,2,1.0,0,0,1,1,0,0,1,0.5,0,0,0,1,0,0,Matches,ENG-EPL,24-25
700783e7,57,Levi Colwill,ENG,DF,Chelsea,21-183,2003,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
2afc7272,58,Lewis Cook,ENG,MF,Bournemouth,27-206,1997,1.9,5,2.6,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
fdf3cb77,59,Vladimír Coufal,CZE,DF,West Ham,32-005,1992,1.6,2,1.23,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
4f974391,60,Aaron Cresswell,ENG,DF,West Ham,34-256,1989,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
1daec722,61,Marc Cucurella,ESP,DF,Chelsea,26-036,1998,1.8,2,1.13,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
dc62b55d,62,Matheus Cunha,BRA,"MF,FW",Wolves,25-092,1999,1.1,5,4.46,1,2,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
d9565625,63,Diogo Dalot,POR,DF,Manchester Utd,25-162,1999,2.0,3,1.5,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
215f3907,64,Mikkel Damsgaard,DEN,MF,Brentford,24-055,2000,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
a816dbfb,65,Danilo,BRA,MF,Nott'ham Forest,23-120,2001,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
8574c61f,66,Leif Davis,ENG,DF,Ipswich Town,24-228,2000,2.0,3,1.5,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
3e9e06cb,67,Craig Dawson,ENG,DF,Wolves,34-113,1990,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
e46012d4,68,Kevin De Bruyne,BEL,MF,Manchester City,33-060,1991,2.0,7,3.52,5,2,0,0,0,0,1,0.5,1,0,0,0,0,0,Matches,ENG-EPL,24-25
