id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
ab914649,12,Morgan Amalfitano,FRA,"MF,FW",Rennes,32,1985,8.3,2,2,1,8,14,0,19,4,5,0,0,0,39,2,12,14.3,Matches,FRA-L1,17-18
d7bf3d19,13,Romain Amalfitano,FRA,MF,Dijon,27,1989,30.0,5,0,0,35,52,0,20,85,37,0,0,0,228,13,29,31.0,Matches,FRA-L1,17-18
22721b88,14,Jordan Amavi,FRA,DF,Marseille,23,1994,24.4,7,0,0,30,22,1,60,45,35,0,1,0,170,42,21,66.7,Matches,FRA-L1,17-18
bcc81786,15,Kelvin Amian,FRA,DF,Toulouse,19,1998,35.0,3,1,0,28,15,0,43,45,43,0,1,0,155,36,38,48.6,Matches,FRA-L1,17-18
ef9c1c95,16,Benjamin André,FRA,MF,Rennes,26,1990,33.5,11,1,1,72,48,1,21,57,54,0,0,0,259,187,151,55.3,Matches,FRA-L1,17-18
872cd68c,17,Yoann Andreu,FRA,DF,Angers,28,1989,23.0,4,0,0,21,15,0,59,37,30,0,0,0,145,31,23,57.4,Matches,FRA-L1,17-18
a5db0bec,18,Houssem Aouar,ALG,"MF,FW",Lyon,19,1998,27.0,1,0,0,20,46,6,14,39,42,0,0,0,198,22,30,42.3,Matches,FRA-L1,17-18
fa18c72e,19,Luiz Araújo,BRA,"FW,MF",Lille,21,1996,22.4,5,0,0,28,25,6,69,16,31,0,0,0,101,5,14,26.3,Matches,FRA-L1,17-18
2f965a72,20,Alphonse Areola,FRA,GK,Paris S-G,24,1993,34.0,0,0,0,0,2,0,0,0,0,0,0,0,88,7,0,100.0,Matches,FRA-L1,17-18
9dd5da03,21,Yoël Armougom,FRA,"DF,MF",Caen,19,1998,1.5,0,0,0,2,2,0,9,1,1,0,0,0,5,3,3,50.0,Matches,FRA-L1,17-18
a557e6b0,22,Benoît Assou-Ekotto,CMR,DF,Metz,33,1984,11.7,2,2,1,11,9,1,21,46,9,0,0,0,86,3,8,27.3,Matches,FRA-L1,17-18
eacb45fd,23,Danilo Avelar,BRA,DF,Amiens,28,1989,19.2,2,0,0,23,19,1,64,37,33,1,0,0,106,48,25,65.8,Matches,FRA-L1,17-18
833a91a1,24,Durel Avounou,CGO,"DF,MF",Caen,19,1997,7.2,1,0,0,7,5,2,21,10,11,0,0,0,42,5,8,38.5,Matches,FRA-L1,17-18
70d8e84c,25,Chidozie Awaziem,NGA,DF,Nantes,20,1997,16.8,2,1,0,22,12,0,2,16,30,0,0,0,102,31,28,52.5,Matches,FRA-L1,17-18
eaf71a5e,26,Karim Azamoum,FRA,MF,Troyes,27,1990,25.0,5,1,0,58,17,0,64,26,57,0,1,0,133,71,59,54.6,Matches,FRA-L1,17-18
d3ce9f1f,27,Ludovic Baal,GUF,DF,Rennes,31,1986,12.9,0,0,0,11,15,1,23,15,27,0,0,0,104,28,14,66.7,Matches,FRA-L1,17-18
7844c810,28,Dylan Bahamboula,CGO,"FW,MF",Dijon,22,1995,0.3,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,100.0,Matches,FRA-L1,17-18
776972d5,29,Farès Bahlouli,FRA,"MF,FW",Lille,22,1995,3.4,2,0,0,12,10,3,35,1,8,0,0,0,15,1,3,25.0,Matches,FRA-L1,17-18
5046b7d4,30,Stéphane Bahoken,CMR,FW,Strasbourg,25,1992,18.5,5,0,0,46,20,21,42,9,11,0,1,0,48,28,54,34.1,Matches,FRA-L1,17-18
509a4ccb,31,Keita Baldé,SEN,"FW,MF",Monaco,22,1995,16.4,3,1,1,23,27,14,39,6,8,0,0,0,72,15,28,34.9,Matches,FRA-L1,17-18
cee88597,32,Iván Balliu,ALB,DF,Metz,25,1992,21.7,6,0,0,23,35,2,51,27,22,0,0,0,112,25,23,52.1,Matches,FRA-L1,17-18
f449640d,33,Fodé Ballo-Touré,SEN,DF,Lille,20,1997,22.8,5,1,0,29,19,7,44,28,36,0,2,1,132,26,30,46.4,Matches,FRA-L1,17-18
4e7bfc23,34,Florent Balmont,FRA,MF,Dijon,37,1980,9.6,3,0,0,9,16,0,18,8,9,0,0,0,78,0,2,0.0,Matches,FRA-L1,17-18
8ff07990,35,Mario Balotelli,ITA,FW,Nice,26,1990,25.2,10,1,0,60,72,23,17,8,4,1,0,0,42,31,27,53.4,Matches,FRA-L1,17-18
7fecbcdb,36,Abdoulaye Bamba,CIV,DF,Angers,27,1990,17.0,2,0,0,21,18,2,35,11,22,0,1,0,81,17,13,56.7,Matches,FRA-L1,17-18
b2bd0f6c,37,Jonathan Bamba,CIV,FW,Saint-Étienne,21,1996,28.6,1,0,0,30,48,20,107,19,21,2,0,0,160,24,44,35.3,Matches,FRA-L1,17-18
a1d04509,38,Yacine Bammou,MAR,"MF,FW",Nantes,25,1991,8.1,2,1,1,19,8,5,17,6,11,0,0,0,52,10,20,33.3,Matches,FRA-L1,17-18
5693aa98,39,Sekou Baradji,FRA,MF,Amiens,33,1984,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0,Matches,FRA-L1,17-18
67d251a2,40,Nicolas Basin,FRA,DF,Metz,19,1998,3.5,1,0,0,2,3,0,8,8,7,0,0,0,19,6,3,66.7,Matches,FRA-L1,17-18
e61bdd69,41,Gil Bastião Dias,POR,MF,Monaco,20,1996,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches,FRA-L1,17-18
2515040a,42,Paul Baysse,FRA,DF,Bordeaux,29,1988,6.3,0,1,0,7,1,0,1,7,2,0,1,0,42,24,13,64.9,Matches,FRA-L1,17-18
7abfcbff,43,Hervé Bazile,HAI,"MF,FW",Caen,27,1990,9.7,1,0,0,15,15,5,107,15,15,0,0,0,53,4,10,28.6,Matches,FRA-L1,17-18
0d57f1c1,44,Henri Bedimo,CMR,"DF,FW",Marseille,33,1984,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0,Matches,FRA-L1,17-18
2174bc8d,45,François Bellugou,FRA,MF,Troyes,30,1987,24.2,6,1,0,31,12,0,4,28,33,0,0,0,149,49,52,48.5,Matches,FRA-L1,17-18
61d618fa,46,Chaouki Ben Saada,TUN,"FW,MF",Troyes,33,1984,3.8,3,0,0,10,3,0,15,2,8,0,0,0,21,2,4,33.3,Matches,FRA-L1,17-18
b7e7937d,47,Diego Benaglio,SUI,GK,Monaco,33,1983,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0,Matches,FRA-L1,17-18
30395d3b,48,Nicolas Benezet,FRA,"FW,MF",Guingamp,26,1991,18.3,2,0,0,24,41,10,115,12,30,0,0,0,100,18,34,34.6,Matches,FRA-L1,17-18
8a2248b4,49,Walter Benítez,ARG,GK,Nice,24,1993,28.0,3,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0,Matches,FRA-L1,17-18
378825c7,50,Ramy Bensebaini,ALG,DF,Rennes,22,1995,26.0,6,0,0,38,40,4,62,37,39,0,3,1,164,71,29,71.0,Matches,FRA-L1,17-18
6fbde63a,51,Yassine Benzia,ALG,"MF,FW",Lille,22,1994,25.4,7,0,0,53,55,2,85,28,41,0,0,0,139,11,8,57.9,Matches,FRA-L1,17-18
b6e50615,52,Yuri Berchiche,ESP,DF,Paris S-G,27,1990,19.1,4,0,0,18,28,3,56,24,27,0,0,0,89,39,17,69.6,Matches,FRA-L1,17-18
9001138b,53,Robert Berić,SVN,FW,Saint-Étienne,26,1991,11.6,0,0,0,27,21,15,3,5,4,1,0,0,24,16,35,31.4,Matches,FRA-L1,17-18
3250c6cd,54,Kévin Bérigaud,FRA,"FW,MF",Montpellier,29,1988,3.0,0,0,0,2,3,0,1,0,3,0,0,0,10,4,6,40.0,Matches,FRA-L1,17-18
5e6342d4,55,Vincent Bessat,FRA,"DF,MF",Caen,31,1985,17.4,2,0,0,16,5,2,120,18,27,0,1,0,119,5,26,16.1,Matches,FRA-L1,17-18
15285503,56,Quentin Beunardeau,FRA,GK,Metz,23,1994,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,FRA-L1,17-18
a51728e3,57,Milan Biševac,SRB,DF,Metz,33,1983,7.9,1,0,0,4,4,1,2,5,5,0,1,0,46,4,8,33.3,Matches,FRA-L1,17-18
6c203af0,58,Yves Bissouma,MLI,"MF,DF",Lille,20,1996,17.3,3,0,0,37,11,4,8,31,50,0,0,0,122,22,11,66.7,Matches,FRA-L1,17-18
6191093d,59,Ludovic Blas,FRA,MF,Guingamp,19,1997,19.9,3,1,1,28,33,4,7,19,14,0,0,0,127,19,33,36.5,Matches,FRA-L1,17-18
d9afac11,60,Jérémy Blayac,FRA,FW,Strasbourg,34,1983,10.2,2,0,0,8,23,16,9,1,3,1,0,0,36,93,58,61.6,Matches,FRA-L1,17-18
c69ef855,61,Alexis Blin,FRA,MF,Toulouse,20,1996,21.0,5,0,0,31,37,0,15,31,37,1,1,0,129,33,36,47.8,Matches,FRA-L1,17-18
8c2c48a9,62,Yann Bodiger,FRA,MF,Toulouse,22,1995,2.5,0,0,0,3,3,0,4,2,1,0,0,0,12,6,5,54.5,Matches,FRA-L1,17-18
f3642ba8,63,Mathieu Bodmer,FRA,"DF,MF",Amiens,34,1982,4.4,2,0,0,10,3,0,1,1,3,0,0,0,23,7,11,38.9,Matches,FRA-L1,17-18
f6496133,64,Quentin Boisgard,FRA,MF,Toulouse,20,1997,2.0,1,0,0,4,3,1,9,0,2,0,0,0,8,4,5,44.4,Matches,FRA-L1,17-18
e65dd8dc,65,Landry Bonnefoi,FRA,GK,Strasbourg,33,1983,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,50.0,Matches,FRA-L1,17-18
e90af77c,66,Gabriel Boschilia,BRA,"FW,MF",Monaco,21,1996,0.9,0,0,0,1,3,0,1,0,1,0,0,0,7,0,2,0.0,Matches,FRA-L1,17-18
96908f80,67,Jean-Christophe Bouet,FRA,GK,Amiens,34,1983,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches,FRA-L1,17-18
f3085377,68,Arnold Bouka Moutou,CGO,DF,Dijon,28,1988,3.7,1,0,0,1,5,0,11,4,5,0,0,0,16,5,9,35.7,Matches,FRA-L1,17-18
a0791826,69,Farid Boulaya,ALG,"MF,FW",Metz,24,1993,2.0,0,0,0,4,3,0,6,1,1,0,0,0,10,1,0,100.0,Matches,FRA-L1,17-18
7cf9f0ed,70,Emmanuel Bourgaud,FRA,"FW,MF",Amiens,29,1987,6.0,0,0,0,7,10,0,36,6,11,0,0,0,47,12,14,46.2,Matches,FRA-L1,17-18
20e73fac,71,Benjamin Bourigeaud,FRA,"MF,FW",Rennes,23,1994,34.5,3,0,0,35,15,2,279,45,30,0,1,0,212,12,52,18.8,Matches,FRA-L1,17-18
fd771f95,72,Martin Braithwaite,DEN,FW,Bordeaux,26,1991,10.2,3,0,0,13,7,4,9,0,4,0,0,0,25,20,27,42.6,Matches,FRA-L1,17-18
3e016e5a,73,Brandon,ESP,"FW,MF",Rennes,22,1995,4.0,0,0,0,8,8,2,9,5,9,0,0,0,21,2,9,18.2,Matches,FRA-L1,17-18
f83c8d6c,74,Jimmy Briand,FRA,FW,Guingamp,31,1985,35.7,4,0,0,48,95,36,19,12,21,1,1,0,141,63,108,36.8,Matches,FRA-L1,17-18
8746d5d0,75,Patrick Burner,MTQ,DF,Nice,21,1996,10.0,2,0,0,10,14,0,15,13,12,0,1,0,53,9,9,50.0,Matches,FRA-L1,17-18
26975a92,76,Ludovic Butelle,FRA,GK,Angers,34,1983,18.4,0,0,0,0,2,0,0,1,0,0,0,1,16,5,0,100.0,Matches,FRA-L1,17-18
148e136f,77,Rémy Cabella,FRA,"FW,MF",Marseille,27,1990,0.7,0,0,0,2,2,0,0,1,4,0,0,0,4,0,0,,Matches,FRA-L1,17-18
148e136f,78,Rémy Cabella,FRA,"MF,FW",Saint-Étienne,27,1990,25.1,3,0,0,19,68,5,69,14,39,0,0,0,152,9,25,26.5,Matches,FRA-L1,17-18
85322440,79,Cafú,POR,MF,Metz,24,1993,7.6,2,0,0,14,8,1,3,12,7,0,0,1,47,18,25,41.9,Matches,FRA-L1,17-18
8d043f1d,80,Jonathan Cafu,BRA,"FW,MF",Bordeaux,26,1991,7.0,1,0,0,18,19,2,13,10,9,1,0,0,42,5,10,33.3,Matches,FRA-L1,17-18
677ee102,81,Yannick Cahuzac,FRA,MF,Toulouse,32,1985,16.9,5,0,0,26,28,0,2,30,28,0,0,0,94,29,28,50.9,Matches,FRA-L1,17-18
07296190,82,Abdoul Camara,GUI,"FW,MF",Guingamp,27,1990,9.9,0,0,0,7,11,2,38,7,4,0,0,0,45,9,9,50.0,Matches,FRA-L1,17-18
c58270f8,83,Souleymane Camara,SEN,FW,Montpellier,34,1982,10.4,1,0,0,12,20,11,11,2,4,0,0,0,28,31,40,43.7,Matches,FRA-L1,17-18
79b2399c,84,Pierrick Capelle,FRA,MF,Angers,30,1987,20.9,3,0,0,28,18,1,35,34,37,0,0,1,139,34,44,43.6,Matches,FRA-L1,17-18
950ff24d,85,Yoan Cardinale,FRA,GK,Nice,23,1994,10.0,2,0,0,0,1,0,0,0,0,0,0,0,10,1,0,100.0,Matches,FRA-L1,17-18
b4a014b1,86,Diego Carlos,BRA,DF,Nantes,24,1993,25.5,7,1,1,36,18,2,4,29,42,0,0,0,136,75,33,69.4,Matches,FRA-L1,17-18
8f898ba8,87,Guido Carrillo,ARG,FW,Monaco,26,1991,4.7,0,0,0,8,8,0,0,0,1,1,0,0,12,30,23,56.6,Matches,FRA-L1,17-18
23b6ab66,88,Thomas Carrique,FRA,DF,Bordeaux,18,1999,1.0,0,0,0,1,0,0,5,2,0,0,0,0,2,1,6,14.3,Matches,FRA-L1,17-18
527f063d,89,Edinson Cavani,URU,FW,Paris S-G,30,1987,28.7,3,0,0,19,20,24,13,5,9,3,0,0,44,8,9,47.1,Matches,FRA-L1,17-18
edd1466a,90,Fouad Chafik,MAR,DF,Dijon,30,1986,17.9,4,0,0,20,18,2,39,33,49,0,1,0,97,25,28,47.2,Matches,FRA-L1,17-18
7961f7aa,91,Kwon Chang-hoon,KOR,"FW,MF",Dijon,23,1994,23.7,3,0,0,23,46,12,87,24,22,1,1,0,126,13,52,20.0,Matches,FRA-L1,17-18
346c15cc,92,Charly Charrier,FRA,"MF,FW",Amiens,31,1986,1.2,0,0,0,1,1,2,1,2,0,0,0,0,8,0,0,,Matches,FRA-L1,17-18
873ce3a2,93,Pape Cheikh Diop,SEN,MF,Lyon,19,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,FRA-L1,17-18
2235f850,94,Saliou Ciss,SEN,"DF,MF",Angers,27,1989,1.6,0,0,0,0,2,1,4,2,2,0,0,0,10,0,4,0.0,Matches,FRA-L1,17-18
a1017967,95,Issa Cissokho,SEN,DF,Amiens,32,1985,18.1,3,0,0,16,19,0,30,34,23,0,0,0,110,16,26,38.1,Matches,FRA-L1,17-18
3010aefb,96,Marcus Coco,FRA,"FW,MF",Guingamp,21,1996,17.6,5,0,0,44,28,4,50,15,28,1,0,0,108,33,42,44.0,Matches,FRA-L1,17-18
4e7d66f8,97,Renaud Cohade,FRA,MF,Metz,32,1984,36.6,6,0,0,52,27,3,65,53,86,0,0,0,266,87,96,47.5,Matches,FRA-L1,17-18
166a981d,98,Racine Coly,SEN,DF,Nice,21,1995,6.9,3,0,0,17,8,1,14,15,12,0,0,0,35,11,6,64.7,Matches,FRA-L1,17-18
535b0343,99,Alois Confais,FRA,"MF,DF",Troyes,20,1996,6.8,1,0,0,9,7,0,10,4,6,0,0,0,31,8,10,44.4,Matches,FRA-L1,17-18
3f5b4635,100,Daniel Congré,FRA,DF,Montpellier,32,1985,29.3,4,0,0,25,26,1,15,56,46,0,0,0,161,70,39,64.2,Matches,FRA-L1,17-18
15a21c79,101,Diego Contento,GER,"DF,MF",Bordeaux,27,1990,1.2,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0.0,Matches,FRA-L1,17-18
7d45b97a,102,Jérémy Cordoval,GLP,DF,Troyes,27,1990,10.2,1,0,0,4,8,0,16,9,16,0,0,0,53,4,11,26.7,Matches,FRA-L1,17-18
cfd8dde3,103,Benjamin Corgnet,FRA,"MF,FW",Strasbourg,30,1987,15.3,2,0,0,25,34,1,34,11,19,0,0,0,69,57,54,51.4,Matches,FRA-L1,17-18
beb391dd,104,Maxwel Cornet,CIV,FW,Lyon,20,1996,14.1,1,0,0,17,21,3,41,14,12,1,0,0,72,13,31,29.5,Matches,FRA-L1,17-18
5d42d487,105,Quentin Cornette,FRA,"FW,MF",Amiens,23,1994,5.0,1,0,0,10,10,0,6,3,8,0,0,0,37,1,5,16.7,Matches,FRA-L1,17-18
909222de,106,Nuno da Costa,CPV,"FW,MF",Strasbourg,26,1991,19.2,4,1,0,31,35,8,21,19,32,2,1,0,91,42,55,43.3,Matches,FRA-L1,17-18
2434f24a,107,Benoît Costil,FRA,GK,Bordeaux,30,1987,36.0,1,0,0,0,3,0,0,3,0,0,0,0,49,4,2,66.7,Matches,FRA-L1,17-18
9980269a,108,Kalifa Coulibaly,MLI,FW,Nantes,25,1991,3.8,0,0,0,8,2,3,4,0,6,0,0,0,7,25,24,51.0,Matches,FRA-L1,17-18
85a44ecc,109,Lassana Coulibaly,MLI,MF,Angers,21,1996,9.3,1,0,0,18,19,1,7,8,17,0,0,0,49,10,10,50.0,Matches,FRA-L1,17-18
8f325097,110,Nicolas Cozza,FRA,"DF,MF",Montpellier,18,1999,6.4,2,0,0,7,6,0,25,13,11,1,1,0,48,4,12,25.0,Matches,FRA-L1,17-18
06f33dc8,111,Enzo Crivelli,FRA,FW,Angers,22,1995,11.4,6,1,0,27,20,6,5,2,9,0,0,0,20,49,61,44.5,Matches,FRA-L1,17-18
06f33dc8,112,Enzo Crivelli,FRA,FW,Caen,22,1995,8.1,2,0,0,12,11,3,1,2,2,1,0,0,13,32,38,45.7,Matches,FRA-L1,17-18
3e092724,113,Wylan Cyprien,FRA,MF,Nice,22,1995,10.6,2,0,0,4,18,0,50,11,7,0,0,0,66,9,3,75.0,Matches,FRA-L1,17-18
1ec7e1c5,114,Damien Da Silva,FRA,DF,Caen,29,1988,31.5,7,0,0,36,25,6,0,36,35,1,1,3,249,73,60,54.9,Matches,FRA-L1,17-18
3067cbef,115,Kouadio-Yves Dabila,CIV,DF,Lille,20,1997,10.5,1,0,0,14,0,0,9,10,11,0,0,0,59,15,15,50.0,Matches,FRA-L1,17-18
c53083ad,116,Bryan Dabo,BFA,"MF,FW",Saint-Étienne,25,1992,14.3,10,0,0,33,39,2,9,11,16,1,0,0,73,35,22,61.4,Matches,FRA-L1,17-18
fd2bc67d,117,Dante,BRA,DF,Nice,33,1983,32.4,10,1,1,27,25,1,1,47,28,0,0,1,214,62,40,60.8,Matches,FRA-L1,17-18
a5876fca,118,Romain Danzé,FRA,DF,Rennes,31,1986,7.6,2,0,0,7,1,0,18,3,7,0,0,0,31,14,9,60.9,Matches,FRA-L1,17-18
75d97aa6,119,Stéphane Darbion,FRA,"FW,MF",Troyes,33,1984,19.0,2,0,0,15,31,5,75,20,14,1,0,0,100,12,28,30.0,Matches,FRA-L1,17-18
070a3904,120,Sergi Darder,ESP,MF,Lyon,23,1993,2.3,2,1,1,4,0,0,0,3,3,0,0,0,11,4,1,80.0,Matches,FRA-L1,17-18
44f8c299,121,Lucas Deaux,FRA,MF,Guingamp,28,1988,21.6,7,1,1,39,22,4,23,32,45,0,0,0,148,55,43,56.1,Matches,FRA-L1,17-18
92232aad,122,Mathieu Debuchy,FRA,DF,Saint-Étienne,32,1985,14.6,1,0,0,22,13,2,51,27,25,0,1,1,82,61,28,68.5,Matches,FRA-L1,17-18
79685569,123,Jonathan Delaplace,FRA,MF,Caen,31,1986,6.5,3,0,0,13,9,0,8,8,8,0,0,0,48,6,12,33.3,Matches,FRA-L1,17-18
d33c706e,124,Andy Delort,ALG,FW,Toulouse,25,1991,25.9,5,0,0,70,31,29,112,12,13,0,2,0,60,98,100,49.5,Matches,FRA-L1,17-18
a6138e4a,125,Jessy Deminguet,FRA,"MF,FW",Caen,19,1998,5.9,2,0,0,8,9,3,39,10,9,0,0,0,37,7,4,63.6,Matches,FRA-L1,17-18
ff16ecad,126,Mathieu Deplagne,FRA,DF,Troyes,25,1991,26.8,5,1,1,21,26,0,54,60,38,0,1,1,144,49,39,55.7,Matches,FRA-L1,17-18
19cda00b,127,Ángel Di María,ARG,FW,Paris S-G,29,1988,23.5,1,0,0,8,14,15,175,10,10,0,0,0,71,0,2,0.0,Matches,FRA-L1,17-18
cd387ff4,128,Fallou Diagne,SEN,"DF,MF",Metz,27,1989,24.9,8,2,0,29,5,2,2,46,20,0,0,0,163,62,30,67.4,Matches,FRA-L1,17-18
65585e3a,129,Adama Diakhaby,FRA,FW,Monaco,21,1996,9.4,2,1,0,15,14,10,20,13,15,0,0,0,39,15,27,35.7,Matches,FRA-L1,17-18
d2110326,130,Mouctar Diakhaby,GUI,DF,Lyon,20,1996,8.1,2,0,0,6,7,0,0,12,6,0,0,0,51,21,13,61.8,Matches,FRA-L1,17-18
26383ea5,131,Abdoulaye Diallo,SEN,GK,Rennes,25,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,Matches,FRA-L1,17-18
6605d143,132,Habib Diallo,SEN,"FW,MF",Metz,22,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,FRA-L1,17-18
6c6ecdd4,133,Mustapha Diallo,SEN,MF,Guingamp,31,1986,15.4,6,0,0,49,39,5,1,20,36,0,2,0,100,72,63,53.3,Matches,FRA-L1,17-18
79584585,134,Lassana Diarra,FRA,MF,Paris S-G,32,1985,6.7,4,0,0,22,4,0,0,6,4,0,0,0,38,10,12,45.5,Matches,FRA-L1,17-18
247accfd,135,Bakaye Dibassy,MLI,DF,Amiens,27,1989,30.9,4,0,0,33,23,4,36,58,51,0,1,0,193,39,54,41.9,Matches,FRA-L1,17-18
a3d524cb,136,Thomas Didillon,FRA,GK,Metz,21,1995,9.0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,100.0,Matches,FRA-L1,17-18
d2aa8ac0,137,Étienne Didot,FRA,MF,Guingamp,34,1983,18.0,4,0,0,26,18,1,28,19,33,0,0,0,114,20,18,52.6,Matches,FRA-L1,17-18
92b56413,138,Tristan Dingomé,CMR,MF,Troyes,26,1991,13.2,4,0,0,15,8,1,21,12,20,0,0,0,88,7,10,41.2,Matches,FRA-L1,17-18
10650926,139,Ismaël Diomandé,CIV,"DF,MF",Caen,24,1992,7.9,1,1,0,9,2,0,2,5,8,0,1,0,51,7,7,50.0,Matches,FRA-L1,17-18
4be0b467,140,Lois Diony,FRA,FW,Saint-Étienne,24,1992,10.3,0,0,0,11,17,6,7,1,0,3,0,0,25,12,31,27.9,Matches,FRA-L1,17-18
a712ca2b,141,Issa Diop,FRA,DF,Toulouse,20,1997,34.0,8,0,0,31,24,1,2,76,43,0,0,1,200,57,36,61.3,Matches,FRA-L1,17-18
7f622eef,142,Assane Dioussé,SEN,MF,Saint-Étienne,19,1997,14.9,4,0,0,26,15,2,10,11,21,0,0,0,121,10,15,40.0,Matches,FRA-L1,17-18
933d3b51,143,Koffi Djidji,CIV,DF,Nantes,24,1992,26.8,2,0,0,24,9,0,21,45,39,0,0,0,130,37,19,66.1,Matches,FRA-L1,17-18
43e7a164,144,Alexander Djiku,GHA,DF,Caen,22,1994,28.0,10,0,0,43,39,0,5,57,43,0,0,0,187,81,48,62.8,Matches,FRA-L1,17-18
083525e5,145,Papy Djilobodji,SEN,DF,Dijon,28,1988,30.0,4,1,0,25,28,0,5,71,29,0,2,0,194,87,30,74.4,Matches,FRA-L1,17-18
ccb1c3af,146,Keagan Dolly,RSA,"MF,FW",Montpellier,24,1993,9.8,1,0,0,3,2,2,64,1,7,0,0,0,49,6,12,33.3,Matches,FRA-L1,17-18
9ffdf29a,147,Jean-Luc Dompé,FRA,FW,Amiens,21,1995,0.3,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,,Matches,FRA-L1,17-18
d28b4a9d,148,Dória,BRA,DF,Marseille,22,1994,0.9,0,0,0,0,0,0,1,1,2,0,0,0,2,1,4,20.0,Matches,FRA-L1,17-18
6421dd73,149,Mathieu Dossevi,TOG,"FW,MF",Metz,29,1988,27.9,2,0,0,27,37,7,245,28,25,0,0,0,147,11,22,33.3,Matches,FRA-L1,17-18
1a992676,150,Julian Draxler,GER,"MF,FW",Paris S-G,23,1993,18.9,1,0,0,14,10,2,25,28,14,0,0,0,108,10,9,52.6,Matches,FRA-L1,17-18
ff0ab48c,151,Leo Dubois,FRA,DF,Nantes,22,1994,33.6,5,0,0,24,30,2,251,50,39,1,1,0,228,34,35,49.3,Matches,FRA-L1,17-18
